step,action,eef_pos,good,target_pos
362,[ 0.06796675 -0.3         0.         -1.        ],[-0.17968157  0.16333478],True,[-0.12576488 -0.07393934]
363,[ 0.06796675 -0.3         0.         -1.        ],[-0.17895403  0.16080942],True,[-0.12576488 -0.07393934]
364,[ 0.06796675 -0.3         0.         -1.        ],[-0.17798029  0.15760214],True,[-0.12576488 -0.07393934]
365,[ 0.06796675 -0.3         0.         -1.        ],[-0.17694371  0.154099  ],True,[-0.12576488 -0.07393934]
366,[ 0.06796675 -0.3         0.         -1.        ],[-0.17590242  0.15041663],True,[-0.12576488 -0.07393934]
367,[ 0.06796675 -0.3         0.         -1.        ],[-0.17488261  0.14662028],True,[-0.12576488 -0.07393934]
368,[ 0.06796675 -0.3         0.         -1.        ],[-0.17387901  0.14275667],True,[-0.12576488 -0.07393934]
369,[ 0.06796675 -0.3         0.         -1.        ],[-0.17288941  0.13885424],True,[-0.12576488 -0.07393934]
370,[ 0.06796675 -0.3         0.         -1.        ],[-0.1719151  0.1349298],True,[-0.12576488 -0.07393934]
371,[ 0.06796675 -0.3         0.         -1.        ],[-0.17095544  0.13099405],True,[-0.12576488 -0.07393934]
372,[ 0.06796675 -0.3         0.         -1.        ],[-0.17001204  0.12705623],True,[-0.12576488 -0.07393934]
373,[ 0.06796675 -0.3         0.         -1.        ],[-0.16908748  0.12311622],True,[-0.12576488 -0.07393934]
374,[ 0.06796675 -0.3         0.         -1.        ],[-0.16817779  0.1191732 ],True,[-0.12576488 -0.07393934]
375,[ 0.06796675 -0.3         0.         -1.        ],[-0.16727879  0.11522842],True,[-0.12576488 -0.07393934]
376,[ 0.06796675 -0.3         0.         -1.        ],[-0.16638685  0.11128297],True,[-0.12576488 -0.07393934]
377,[ 0.06796675 -0.3         0.         -1.        ],[-0.16549896  0.10733753],True,[-0.12576488 -0.07393934]
378,[ 0.06796675 -0.3         0.         -1.        ],[-0.16461271  0.10339247],True,[-0.12576488 -0.07393934]
379,[ 0.06796675 -0.3         0.         -1.        ],[-0.16372619  0.09944789],True,[-0.12576488 -0.07393934]
380,[ 0.06796675 -0.3         0.         -1.        ],[-0.16283799  0.0955038 ],True,[-0.12576488 -0.07393934]
381,[ 0.06796675 -0.3         0.         -1.        ],[-0.16194708  0.0915601 ],True,[-0.12576488 -0.07393934]
382,[ 0.06796675 -0.3         0.         -1.        ],[-0.1610528   0.08761664],True,[-0.12576488 -0.07393934]
383,[ 0.06796675 -0.3         0.         -1.        ],[-0.1601547   0.08367327],True,[-0.12576488 -0.07393934]
384,[ 0.06796675 -0.3         0.         -1.        ],[-0.15925219  0.07972988],True,[-0.12576488 -0.07393934]
385,[ 0.06796675 -0.3         0.         -1.        ],[-0.15834644  0.07578582],True,[-0.12576488 -0.07393934]
386,[ 0.06796675 -0.3         0.         -1.        ],[-0.15744633  0.07183764],True,[-0.12576488 -0.07393934]
387,[ 0.06796675 -0.3         0.         -1.        ],[-0.15658269  0.06787952],True,[-0.12576488 -0.07393934]
388,[ 0.06796675 -0.3         0.         -1.        ],[-0.15574421  0.06391555],True,[-0.12576488 -0.07393934]
389,[ 0.06796675 -0.3         0.         -1.        ],[-0.15491743  0.05994916],True,[-0.12576488 -0.07393934]
390,[ 0.06796675 -0.3         0.         -1.        ],[-0.1540992   0.05598125],True,[-0.12576488 -0.07393934]
391,[ 0.06796675 -0.3         0.         -1.        ],[-0.15328752  0.05201238],True,[-0.12576488 -0.07393934]
392,[ 0.06796675 -0.3         0.         -1.        ],[-0.15248053  0.04804303],True,[-0.12576488 -0.07393934]
393,[ 0.06796675 -0.3         0.         -1.        ],[-0.15167646  0.04407353],True,[-0.12576488 -0.07393934]
394,[ 0.06796675 -0.3         0.         -1.        ],[-0.1508753   0.04010401],True,[-0.12576488 -0.07393934]
395,[ 0.06796675 -0.3         0.         -1.        ],[-0.15007834  0.03613448],True,[-0.12576488 -0.07393934]
396,[ 0.06796675 -0.3         0.         -1.        ],[-0.14928664  0.03216498],True,[-0.12576488 -0.07393934]
397,[ 0.06796675 -0.3         0.         -1.        ],[-0.14850094  0.02819561],True,[-0.12576488 -0.07393934]
398,[ 0.06796675 -0.3         0.         -1.        ],[-0.14772183  0.02422651],True,[-0.12576488 -0.07393934]
399,[ 0.06796675 -0.3         0.         -1.        ],[-0.14694986  0.02025781],True,[-0.12576488 -0.07393934]
400,[ 0.06796675 -0.3         0.         -1.        ],[-0.14618548  0.01628968],True,[-0.12576488 -0.07393934]
401,[ 0.06796675 -0.3         0.         -1.        ],[-0.1454291   0.01232231],True,[-0.12576488 -0.07393934]
402,[ 0.06796675 -0.3         0.         -1.        ],[-0.14468096  0.00835589],True,[-0.12576488 -0.07393934]
403,[ 0.06796675 -0.3         0.         -1.        ],[-0.14394116  0.00439065],True,[-0.12576488 -0.07393934]
404,[ 0.06796675 -0.3         0.         -1.        ],[-0.14320973  0.0004268 ],True,[-0.12576488 -0.07393934]
405,[ 0.06796675 -0.3         0.         -1.        ],[-0.14248659 -0.00353544],True,[-0.12576488 -0.07393934]
406,[ 0.06796675 -0.3         0.         -1.        ],[-0.14177154 -0.00749586],True,[-0.12576488 -0.07393934]
407,[ 0.06796675 -0.3         0.         -1.        ],[-0.14106269 -0.01145433],True,[-0.12576488 -0.07393934]
408,[ 0.06796675 -0.3         0.         -1.        ],[-0.14035789 -0.01541076],True,[-0.12576488 -0.07393934]
409,[ 0.06796675 -0.3         0.         -1.        ],[-0.13965538 -0.01936512],True,[-0.12576488 -0.07393934]
410,[ 0.06796675 -0.3         0.         -1.        ],[-0.13895376 -0.0233174 ],True,[-0.12576488 -0.07393934]
411,[ 0.06796675 -0.3         0.         -1.        ],[-0.13825201 -0.02726761],True,[-0.12576488 -0.07393934]
412,[ 0.06796675 -0.3         0.         -1.        ],[-0.1375494  -0.03121575],True,[-0.12576488 -0.07393934]
413,[ 0.06796675 -0.3         0.         -1.        ],[-0.13684548 -0.03516182],True,[-0.12576488 -0.07393934]
414,[ 0.06796675 -0.3         0.         -1.        ],[-0.13613996 -0.03910582],True,[-0.12576488 -0.07393934]
415,[ 0.06796675 -0.3         0.         -1.        ],[-0.13543273 -0.0430478 ],True,[-0.12576488 -0.07393934]
416,[ 0.06796675 -0.3         0.         -1.        ],[-0.1347243  -0.04698935],True,[-0.12576488 -0.07393934]
417,[ 0.06796675 -0.3         0.         -1.        ],[-0.13401648 -0.05093137],True,[-0.12576488 -0.07393934]
