step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
19,"[-0.21428571 -0.17678571 -0.01313448  0.          0.          0.
 -1.        ]",[-0.08310584  0.26540811  1.01531544],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
20,"[-0.21428571 -0.17678571 -0.01281471  0.          0.          0.
 -1.        ]",[-0.08594756  0.26315682  1.01519183],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
21,"[-0.21071429 -0.175      -0.01244387  0.          0.          0.
 -1.        ]",[-0.08877781  0.26090679  1.01505841],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
22,"[-0.21071429 -0.18571429 -0.01204362  0.          0.          0.
 -1.        ]",[-0.09159949  0.2586044   1.01492065],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
23,"[-0.19464286 -0.20357143 -0.01163033  0.          0.          0.
 -1.        ]",[-0.09433397  0.25616762  1.01478209],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
24,"[-0.18928571 -0.20714286 -0.01121466  0.          0.          0.
 -1.        ]",[-0.09697303  0.25362972  1.01463235],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
25,"[-0.19285714 -0.2125     -0.01076544  0.          0.          0.
 -1.        ]",[-0.09959071  0.25102524  1.01448424],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
26,"[-0.2        -0.20892857 -0.01032109  0.          0.          0.
 -1.        ]",[-0.10224558  0.2484065   1.01435126],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
27,"[-0.20178571 -0.20892857 -0.00992216  0.          0.          0.
 -1.        ]",[-0.10493497  0.24579704  1.01423437],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
28,"[-0.19642857 -0.21428571 -0.00957151  0.          0.          0.
 -1.        ]",[-0.10760551  0.2431585   1.0141243 ],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
29,"[-0.18392857 -0.22321429 -0.00924129  0.          0.          0.
 -1.        ]",[-0.1101896   0.24044518  1.01400619],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
30,"[-0.16607143 -0.24107143 -0.00888695  0.          0.          0.
 -1.        ]",[-0.11262516  0.2375859   1.01386632],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
31,"[-0.14642857 -0.25535714 -0.00846734  0.          0.          0.
 -1.        ]",[-0.1148734   0.2345556   1.01369707],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
32,"[-0.12321429 -0.26428571 -0.00795959  0.          0.          0.
 -1.        ]",[-0.11689724  0.2313804   1.0134938 ],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
33,"[-0.11964286 -0.26785714 -0.0073498   0.          0.          0.
 -1.        ]",[-0.11877875  0.2281056   1.01326591],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
34,"[-0.10714286 -0.27142857 -0.00666612  0.          0.          0.
 -1.        ]",[-0.12053756  0.22475991  1.01303725],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
35,"[-0.10535714 -0.27142857 -0.00598012  0.          0.          0.
 -1.        ]",[-0.12220257  0.22136835  1.01281423],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
36,"[-0.09285714 -0.27678571 -0.00531107  0.          0.          0.
 -1.        ]",[-0.12375274  0.21792244  1.01260486],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
37,"[-0.0875     -0.275      -0.00468297  0.          0.          0.
 -1.        ]",[-0.12518913  0.21444402  1.01240472],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
38,"[-0.09107143 -0.27142857 -0.00408253  0.          0.          0.
 -1.        ]",[-0.12658229  0.21097409  1.01222412],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
39,"[-0.1125     -0.25535714 -0.00354075  0.          0.          0.
 -1.        ]",[-0.12806785  0.20760185  1.01208591],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
40,"[-0.15       -0.25178571 -0.00312611  0.          0.          0.
 -1.        ]",[-0.12981379  0.20432867  1.01202332],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
41,"[-0.14642857 -0.25357143 -0.00293835  0.          0.          0.
 -1.        ]",[-0.1316839   0.20109491  1.01203563],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
42,"[-0.1375     -0.26785714 -0.00297528  0.          0.          0.
 -1.        ]",[-0.13350947  0.19779263  1.01206549],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
43,"[-0.13035714 -0.26785714 -0.00306486  0.          0.          0.
 -1.        ]",[-0.1352661   0.19443652  1.0120831 ],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
44,"[-0.13392857 -0.26607143 -0.00311769  0.          0.          0.
 -1.        ]",[-0.13701367  0.19107681  1.0120856 ],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
45,"[-0.13035714 -0.26607143 -0.00312518  0.          0.          0.
 -1.        ]",[-0.13875675  0.18771766  1.01208038],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
46,"[-0.13214286 -0.26607143 -0.00310954  0.          0.          0.
 -1.        ]",[-0.14050294  0.18435429  1.01206582],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
47,"[-0.13035714 -0.26428571 -0.00306584  0.          0.          0.
 -1.        ]",[-0.14225147  0.18099759  1.01204485],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
48,"[-0.12857143 -0.26964286 -0.00300293  0.          0.          0.
 -1.        ]",[-0.14399061  0.17761645  1.01201554],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
49,"[-0.12321429 -0.26964286 -0.00291502  0.          0.          0.
 -1.        ]",[-0.14569941  0.17421336  1.01197589],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
50,"[-0.12678571 -0.26785714 -0.00279606  0.          0.          0.
 -1.        ]",[-0.14740978  0.17081346  1.01192723],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
51,"[-0.11964286 -0.26964286 -0.00265006  0.          0.          0.
 -1.        ]",[-0.14909542  0.16740805  1.01187456],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
52,"[-0.07857143 -0.28214286 -0.00249206  0.          0.          0.
 -1.        ]",[-0.15053149  0.16391874  1.0117916 ],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
53,"[-0.07678571 -0.2875     -0.00224317  0.          0.          0.
 -1.        ]",[-0.15178708  0.16033456  1.0116583 ],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
54,"[-0.0875     -0.28392857 -0.00184329  0.          0.          0.
 -1.        ]",[-0.15306266  0.15673791  1.01151919],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
55,"[-0.09464286 -0.28571429 -0.00142596  0.          0.          0.
 -1.        ]",[-0.15440405  0.15314341  1.01140439],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
56,"[-0.09464286 -0.28392857 -0.00108156  0.          0.          0.
 -1.        ]",[-0.15576794  0.14955335  1.0113147 ],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
57,"[-9.28571429e-02 -2.85714286e-01 -8.12473297e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.15711555  0.1459557   1.01123988],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
58,"[-9.46428571e-02 -2.80357143e-01 -5.88026074e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.15845557  0.14237561  1.01117547],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
59,"[-8.92857143e-02 -2.85714286e-01 -3.94781280e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.1597621   0.13878205  1.01111943],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
60,"[-7.85714286e-02 -2.87500000e-01 -2.26688781e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.16098076  0.13515594  1.01106042],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
61,"[-7.67857143e-02 -2.89285714e-01 -4.96475852e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.16213463  0.13150482  1.01099385],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
62,"[-6.78571429e-02 -2.96428571e-01  1.50054467e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.16321744  0.12780311  1.01092373],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
63,"[-6.42857143e-02 -2.98214286e-01  3.60438097e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.16423434  0.12405808  1.01084772],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
64,"[-6.07142857e-02 -3.01785714e-01  5.88446062e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.1652026   0.12027718  1.01077059],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
65,"[-5.89285714e-02 -3.01785714e-01  8.19838980e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.16613381  0.11647445  1.01069558],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
66,"[-0.05357143 -0.30535714  0.00104489  0.          0.          0.
 -1.        ]",[-0.16701519  0.11264307  1.0106239 ],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
67,"[-0.05178571 -0.30535714  0.00125992  0.          0.          0.
 -1.        ]",[-0.16785262  0.10878994  1.01055431],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
68,"[-0.05178571 -0.30535714  0.00146868  0.          0.          0.
 -1.        ]",[-0.16866757  0.10492796  1.01049107],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
69,"[-0.05357143 -0.3         0.00165839  0.          0.          0.
 -1.        ]",[-0.16947792  0.10108854  1.01043873],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
70,"[-0.05       -0.30535714  0.00181541  0.          0.          0.
 -1.        ]",[-0.17026285  0.09723637  1.0103974 ],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
71,"[-0.02857143 -0.30892857  0.0019394   0.          0.          0.
 -1.        ]",[-0.17090584  0.0933418   1.01035146],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
72,"[-0.02321429 -0.31428571  0.00207724  0.          0.          0.
 -1.        ]",[-0.17141851  0.08939413  1.010287  ],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
73,"[-0.00357143 -0.31785714  0.00227062  0.          0.          0.
 -1.        ]",[-0.17177568  0.08539787  1.0102088 ],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
74,"[ 0.         -0.3125      0.00250521  0.          0.          0.
 -1.        ]",[-0.17201025  0.08140409  1.01011695],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
75,"[ 0.         -0.3125      0.00278077  0.          0.          0.
 -1.        ]",[-0.17219551  0.07742243  1.0100307 ],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
76,"[ 0.         -0.31607143  0.00303952  0.          0.          0.
 -1.        ]",[-0.1723534   0.07342258  1.00996073],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
77,"[ 0.         -0.31428571  0.00324942  0.          0.          0.
 -1.        ]",[-0.17248775  0.06941799  1.0099095 ],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
78,"[ 0.         -0.31428571  0.00340312  0.          0.          0.
 -1.        ]",[-0.17259907  0.06541477  1.009877  ],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
79,"[ 0.         -0.31071429  0.00350061  0.          0.          0.
 -1.        ]",[-0.17268847  0.0614263   1.00986192],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
80,"[ 0.         -0.30535714  0.00354586  0.          0.          0.
 -1.        ]",[-0.17275651  0.05747414  1.00986299],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
81,"[ 0.         -0.30535714  0.00354265  0.          0.          0.
 -1.        ]",[-0.17280479  0.05353974  1.00987833],"[-0.02804403 -0.02174183  0.852       0.          0.          0.
  1.        ]","[-0.04164145 -0.0211568   0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
