step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
36,"[-0.11428571 -0.29285714 -0.00782416  0.          0.          0.
 -1.        ]",[-0.08177134  0.25822085  1.01349872],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
37,"[-0.10714286 -0.29464286 -0.00736454  0.          0.          0.
 -1.        ]",[-0.08336853  0.25448748  1.01335654],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
38,"[-0.09642857 -0.29642857 -0.00693801  0.          0.          0.
 -1.        ]",[-0.08485615  0.25072248  1.01321502],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
39,"[-0.08392857 -0.30357143 -0.00651345  0.          0.          0.
 -1.        ]",[-0.08621117  0.24689752  1.01306601],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
40,"[-0.04821429 -0.31785714 -0.00606643  0.          0.          0.
 -1.        ]",[-0.08730032  0.2429503   1.01289266],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
41,"[-0.02857143 -0.31964286 -0.00554637  0.          0.          0.
 -1.        ]",[-0.08811601  0.23890782  1.01267342],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
42,"[-0.03035714 -0.32142857 -0.00488864  0.          0.          0.
 -1.        ]",[-0.08881446  0.23481936  1.01243783],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
43,"[-0.02321429 -0.32678571 -0.00418186  0.          0.          0.
 -1.        ]",[-0.08943044  0.23068393  1.01222302],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
44,"[-0.00535714 -0.32678571 -0.00353746  0.          0.          0.
 -1.        ]",[-0.08988275  0.2265152   1.0120225 ],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
45,"[ 0.         -0.32857143 -0.00293589  0.          0.          0.
 -1.        ]",[-0.09019398  0.22231849  1.01182562],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
46,"[ 0.         -0.32678571 -0.00234525  0.          0.          0.
 -1.        ]",[-0.09043414  0.21811618  1.01164897],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
47,"[ 0.         -0.33035714 -0.00181529  0.          0.          0.
 -1.        ]",[-0.09063014  0.21389902  1.01150468],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
48,"[ 0.         -0.32857143 -0.00138241  0.          0.          0.
 -1.        ]",[-0.0907889   0.20967973  1.01139422],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
49,"[ 0.         -0.33214286 -0.00105105  0.          0.          0.
 -1.        ]",[-0.09091521  0.20544723  1.01131354],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
50,"[ 0.00000000e+00 -3.35714286e-01 -8.09008118e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09101449  0.20118412  1.01125879],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
51,"[-1.25000000e-02 -3.39285714e-01 -6.44755960e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09115901  0.19688958  1.01123346],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
52,"[-5.35714286e-03 -3.41071429e-01 -5.68756852e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09129682  0.19257132  1.01123697],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
53,"[ 0.00000000e+00 -3.46428571e-01 -5.79303090e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09137446  0.18820665  1.01124159],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
54,"[ 0.00000000e+00 -3.44642857e-01 -5.93155590e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09142223  0.18381886  1.01124102],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
55,"[ 0.00000000e+00 -3.39285714e-01 -5.91447737e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09146115  0.17945257  1.01123878],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
56,"[ 0.00000000e+00 -3.35714286e-01 -5.84727272e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09149486  0.17511712  1.01123557],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
57,"[ 0.00000000e+00 -3.33928571e-01 -5.75081965e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09152532  0.17080333  1.01123177],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
58,"[ 0.00000000e+00 -3.32142857e-01 -5.63690169e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09155379  0.16650847  1.01122776],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
59,"[ 0.00000000e+00 -3.33928571e-01 -5.51653202e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09158115  0.16221568  1.01122387],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
60,"[ 0.00000000e+00 -3.37500000e-01 -5.39981029e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09160832  0.15790381  1.01122069],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
61,"[ 0.00000000e+00 -3.39285714e-01 -5.30462756e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09163576  0.15357313  1.01121827],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
62,"[ 0.00000000e+00 -3.30357143e-01 -5.23199157e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09166276  0.14928272  1.01121546],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
63,"[ 0.00000000e+00 -3.28571429e-01 -5.14775335e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09168819  0.14503364  1.01121122],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
64,"[ 0.00000000e+00 -3.32142857e-01 -5.02060197e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09171271  0.14077975  1.01120671],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
65,"[ 0.00000000e+00 -3.35714286e-01 -4.88523050e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09173706  0.13650066  1.01120302],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
66,"[ 0.00000000e+00 -3.44642857e-01 -4.77443057e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09176175  0.13216368  1.01120051],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
67,"[ 0.00000000e+00 -3.37500000e-01 -4.69912371e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09178657  0.12782936  1.01119866],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
68,"[ 0.00000000e+00 -3.37500000e-01 -4.64363371e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09181     0.12351194  1.01119616],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
69,"[ 0.00000000e+00 -3.42857143e-01 -4.56879996e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09183253  0.11916512  1.01119358],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
70,"[ 0.00000000e+00 -3.48214286e-01 -4.49120649e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09185496  0.11476794  1.01119155],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
71,"[ 0.00000000e+00 -3.46428571e-01 -4.43037804e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09187712  0.110353    1.01118986],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
72,"[ 0.00000000e+00 -3.48214286e-01 -4.37977595e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09189831  0.1059247   1.01118805],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
73,"[ 0.00000000e+00 -3.50000000e-01 -4.32545274e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09191861  0.1014733   1.01118628],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
74,"[ 8.92857143e-03 -3.57142857e-01 -4.27229782e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09189047  0.09696858  1.01117913],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
75,"[ 1.96428571e-02 -3.58928571e-01 -4.05785214e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09176984  0.09241586  1.01115359],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
76,"[ 3.750000e-02 -3.625000e-01 -3.291571e-04  0.000000e+00  0.000000e+00
  0.000000e+00 -1.000000e+00]",[-0.09150407  0.08781946  1.01110042],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
77,"[ 5.89285714e-02 -3.62500000e-01 -1.69659518e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09104009  0.08319134  1.01100981],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
