step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
23,"[ 0.01607143  0.35178571 -0.00252524  0.          0.          0.
 -1.        ]",[ 0.09455051 -0.02545004  1.01192241],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
24,"[ 0.01607143  0.35       -0.00263562  0.          0.          0.
 -1.        ]",[ 0.0947524  -0.02087992  1.0119297 ],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
25,"[ 0.01607143  0.34642857 -0.00265749  0.          0.          0.
 -1.        ]",[ 0.09492237 -0.01634419  1.01191032],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
26,"[ 0.01785714  0.34642857 -0.00259933  0.          0.          0.
 -1.        ]",[ 0.09507813 -0.011831    1.01186929],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
27,"[ 0.01964286  0.34821429 -0.00247624  0.          0.          0.
 -1.        ]",[ 0.09523003 -0.00731854  1.01180712],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
28,"[ 0.02678571  0.34464286 -0.00228974  0.          0.          0.
 -1.        ]",[ 0.09540826 -0.00282586  1.0117201 ],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
29,"[ 0.05        0.33214286 -0.00202868  0.          0.          0.
 -1.        ]",[0.09571098 0.00158139 1.01158065],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
30,"[ 0.125       0.31964286 -0.00161035  0.          0.          0.
 -1.        ]",[0.09644394 0.0058642  1.01129204],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
31,"[ 1.32142857e-01  3.28571429e-01 -7.44502899e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.09743392 0.01012384 1.01079929],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
32,"[ 1.23214286e-01  3.42857143e-01  7.33756281e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.09844543 0.01446621 1.01026432],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
33,"[ 0.11785714  0.35        0.00233867  0.          0.          0.
 -1.        ]",[0.09945103 0.0188925  1.00977521],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
34,"[ 0.1         0.35714286  0.00380599  0.          0.          0.
 -1.        ]",[0.10038622 0.02339198 1.00936704],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
35,"[ 0.0625      0.38392857  0.00503049  0.          0.          0.
 -1.        ]",[0.10112172 0.02807807 1.00909956],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
36,"[ 0.04464286  0.40357143  0.00583292  0.          0.          0.
 -1.        ]",[0.10169256 0.03299981 1.00900479],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
37,"[ 0.03035714  0.41607143  0.00611724  0.          0.          0.
 -1.        ]",[0.10215631 0.03811621 1.00903286],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
38,"[ 0.01428571  0.425       0.00603303  0.          0.          0.
 -1.        ]",[0.10250267 0.04338953 1.00914553],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
39,"[ 0.          0.43214286  0.00569504  0.          0.          0.
 -1.        ]",[0.10272186 0.04879672 1.00932232],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
40,"[ 0.          0.43035714  0.00516465  0.          0.          0.
 -1.        ]",[0.1028752  0.05427852 1.00952795],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
41,"[ 0.          0.43571429  0.00454777  0.          0.          0.
 -1.        ]",[0.1029914  0.05982932 1.00971279],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
42,"[ 0.          0.43035714  0.00399325  0.          0.          0.
 -1.        ]",[0.10306516 0.0654037  1.00985676],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
43,"[ 0.          0.42678571  0.00356133  0.          0.          0.
 -1.        ]",[0.10309419 0.07096325 1.00995607],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
44,"[ 0.          0.41964286  0.00326341  0.          0.          0.
 -1.        ]",[0.10307881 0.07647977 1.0100118 ],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
45,"[ 0.          0.40535714  0.00309621  0.          0.          0.
 -1.        ]",[0.10302249 0.08189113 1.01002874],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
46,"[ 0.          0.40535714  0.00304539  0.          0.          0.
 -1.        ]",[0.10292986 0.08723398 1.01001213],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
47,"[ 0.          0.38928571  0.00309521  0.          0.          0.
 -1.        ]",[0.10280543 0.09246385 1.00996639],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
48,"[-0.02321429  0.38928571  0.00323246  0.          0.          0.
 -1.        ]",[0.10254219 0.09760928 1.00992535],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
49,"[-0.02857143  0.39107143  0.00335555  0.          0.          0.
 -1.        ]",[0.10216565 0.10273458 1.00992919],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
50,"[-0.04821429  0.39107143  0.00334404  0.          0.          0.
 -1.        ]",[0.10165155 0.10784549 1.00996742],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
51,"[-0.07321429  0.38214286  0.00322936  0.          0.          0.
 -1.        ]",[0.10093588 0.11289861 1.01007087],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
52,"[-0.12678571  0.34464286  0.00291899  0.          0.          0.
 -1.        ]",[0.09987957 0.11772011 1.01029701],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
53,"[-0.14821429  0.34642857  0.00224058  0.          0.          0.
 -1.        ]",[0.09856859 0.12241101 1.01069649],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
54,"[-0.14642857  0.34642857  0.00104215  0.          0.          0.
 -1.        ]",[0.0971723  0.12707535 1.01116279],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
55,"[-1.41071429e-01  3.48214286e-01 -3.56747215e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.0957582  0.13171814 1.01158915],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
56,"[-0.1375      0.34821429 -0.00163583  0.          0.          0.
 -1.        ]",[0.0943112  0.13633255 1.01194078],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
57,"[-0.15178571  0.33928571 -0.00269074  0.          0.          0.
 -1.        ]",[0.09275822 0.14087737 1.01224594],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
58,"[-0.17142857  0.2875     -0.00360621  0.          0.          0.
 -1.        ]",[0.09103336 0.14510104 1.012567  ],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
59,"[-0.17678571  0.29285714 -0.00456939  0.          0.          0.
 -1.        ]",[0.08919408 0.14913633 1.01292472],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
60,"[-0.18035714  0.29642857 -0.00564255  0.          0.          0.
 -1.        ]",[0.08727666 0.15314747 1.01326656],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
61,"[-0.20178571  0.29464286 -0.00666806  0.          0.          0.
 -1.        ]",[0.08519358 0.15712289 1.01358783],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
62,"[-0.21785714  0.27321429 -0.00763186  0.          0.          0.
 -1.        ]",[0.08291934 0.16095351 1.01392622],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
63,"[-0.2125      0.25892857 -0.00864704  0.          0.          0.
 -1.        ]",[0.08057228 0.16460119 1.0142647 ],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
64,"[-0.2125      0.26785714 -0.00966249  0.          0.          0.
 -1.        ]",[0.07818299 0.16819289 1.0145466 ],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
65,"[-0.21785714  0.26964286 -0.01050817  0.          0.          0.
 -1.        ]",[0.07570733 0.17177685 1.01476188],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
66,"[-0.225       0.25357143 -0.01115403  0.          0.          0.
 -1.        ]",[0.07312261 0.17525186 1.01493313],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
67,"[-0.22678571  0.22321429 -0.01166776  0.          0.          0.
 -1.        ]",[0.07045826 0.17847957 1.0150816 ],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
68,"[-0.2375      0.20178571 -0.01211319  0.          0.          0.
 -1.        ]",[0.06769457 0.18144072 1.01522036],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
69,"[-0.23571429  0.1875     -0.01252948  0.          0.          0.
 -1.        ]",[0.06487252 0.18418789 1.01535432],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
70,"[-0.23392857  0.18571429 -0.01293134  0.          0.          0.
 -1.        ]",[0.062028   0.18680309 1.015455  ],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
71,"[-0.24107143  0.17857143 -0.01323339  0.          0.          0.
 -1.        ]",[0.05911895 0.18930586 1.01551914],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
72,"[-0.23214286  0.15357143 -0.01342582  0.          0.          0.
 -1.        ]",[0.05620428 0.19159313 1.01555794],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
73,"[-0.23035714  0.14464286 -0.0135422   0.          0.          0.
 -1.        ]",[0.05330212 0.19368008 1.01555972],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
74,"[-0.22857143  0.14464286 -0.01354755  0.          0.          0.
 -1.        ]",[0.0503969  0.19566422 1.01552804],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
75,"[-0.2375      0.13214286 -0.0134525   0.          0.          0.
 -1.        ]",[0.04743661 0.19752464 1.01547894],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
76,"[-0.23928571  0.13392857 -0.01330519  0.          0.          0.
 -1.        ]",[0.04442778 0.19930682 1.01543631],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
77,"[-0.23928571  0.13392857 -0.01317732  0.          0.          0.
 -1.        ]",[0.04139792 0.20105303 1.015388  ],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
78,"[-0.23928571  0.13214286 -0.01303238  0.          0.          0.
 -1.        ]",[0.03835451 0.20275934 1.01532763],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
79,"[-0.2375      0.13928571 -0.01285128  0.          0.          0.
 -1.        ]",[0.03530787 0.2044733  1.01525248],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
80,"[-0.2375      0.14821429 -0.01262584  0.          0.          0.
 -1.        ]",[0.03225415 0.20624305 1.01515795],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
81,"[-0.24107143  0.16964286 -0.01234224  0.          0.          0.
 -1.        ]",[0.02916918 0.20815569 1.0150477 ],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
82,"[-0.24464286  0.1875     -0.01201148  0.          0.          0.
 -1.        ]",[0.02603886 0.2102536  1.01492699],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
83,"[-0.25357143  0.2        -0.01164936  0.          0.          0.
 -1.        ]",[0.02283432 0.21251816 1.01480726],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
84,"[-0.2625      0.22321429 -0.01129017  0.          0.          0.
 -1.        ]",[0.01953679 0.21500114 1.01470236],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
