step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
18,"[ 0.18035714 -0.325       0.00891902  0.          0.          0.
 -1.        ]",[0.11346493 0.0258881  1.00815982],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
19,"[ 0.17678571 -0.32678571  0.00865214  0.          0.          0.
 -1.        ]",[0.11575803 0.02169993 1.00823844],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
20,"[ 0.15178571 -0.32321429  0.00841629  0.          0.          0.
 -1.        ]",[0.11789531 0.01750666 1.00833179],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
21,"[ 0.14107143 -0.33035714  0.00813625  0.          0.          0.
 -1.        ]",[0.11988685 0.01327714 1.00847959],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
22,"[ 0.13035714 -0.33392857  0.00769285  0.          0.          0.
 -1.        ]",[0.12176467 0.00899516 1.0086599 ],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
23,"[ 0.12678571 -0.34107143  0.00715191  0.          0.          0.
 -1.        ]",[0.12356025 0.00465015 1.00884965],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
24,"[ 0.12321429 -0.34285714  0.00658267  0.          0.          0.
 -1.        ]",[1.25287913e-01 2.56737724e-04 1.00902239e+00],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
25,"[ 0.10892857 -0.34821429  0.00606444  0.          0.          0.
 -1.        ]",[ 0.12689407 -0.00418663  1.00918154],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
26,"[ 0.09821429 -0.34642857  0.00558698  0.          0.          0.
 -1.        ]",[ 0.12836748 -0.0086536   1.00935055],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
27,"[ 0.02321429 -0.33928571  0.00507996  0.          0.          0.
 -1.        ]",[ 0.12941026 -0.01308962  1.00961186],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
28,"[ 0.         -0.34464286  0.00429602  0.          0.          0.
 -1.        ]",[ 0.13010986 -0.01753719  1.01008041],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
29,"[ 0.         -0.33928571  0.00289037  0.          0.          0.
 -1.        ]",[ 0.13069656 -0.02198068  1.01063057],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
30,"[ 0.         -0.33392857  0.0012399   0.          0.          0.
 -1.        ]",[ 0.1312211  -0.02638054  1.01114367],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
31,"[ 0.00000000e+00 -3.30357143e-01 -2.99409492e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.13167502 -0.03073594  1.01157865],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
32,"[-0.03035714 -0.325      -0.00160435  0.          0.          0.
 -1.        ]",[ 0.13190806 -0.03503904  1.0119649 ],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
33,"[-0.05535714 -0.32678571 -0.00276308  0.          0.          0.
 -1.        ]",[ 0.13186938 -0.03932172  1.01238011],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
34,"[-0.06607143 -0.32678571 -0.0040087   0.          0.          0.
 -1.        ]",[ 0.13164159 -0.04360138  1.01280559],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
35,"[-0.05714286 -0.33571429 -0.00528515  0.          0.          0.
 -1.        ]",[ 0.13137187 -0.04792287  1.01320458],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
36,"[-0.0625     -0.32678571 -0.00648212  0.          0.          0.
 -1.        ]",[ 0.13102237 -0.05222407  1.01352883],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
37,"[-0.10178571 -0.31071429 -0.00745487  0.          0.          0.
 -1.        ]",[ 0.13042057 -0.05640963  1.01385125],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
38,"[-0.12321429 -0.29821429 -0.00842215  0.          0.          0.
 -1.        ]",[ 0.12955887 -0.06046259  1.01424693],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
39,"[-0.13571429 -0.29642857 -0.00960918  0.          0.          0.
 -1.        ]",[ 0.1285113  -0.06443961  1.01469815],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
40,"[-0.14285714 -0.3        -0.01096282  0.          0.          0.
 -1.        ]",[ 0.12734034 -0.06840644  1.0151623 ],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
41,"[-0.16428571 -0.29464286 -0.0123553   0.          0.          0.
 -1.        ]",[ 0.12598777 -0.07234142  1.01562045],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
42,"[-0.1625     -0.30535714 -0.01372973  0.          0.          0.
 -1.        ]",[ 0.12452237 -0.07630327  1.01606889],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
43,"[-0.16071429 -0.31428571 -0.01507505  0.          0.          0.
 -1.        ]",[ 0.12299359 -0.08034018  1.01644583],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
44,"[-0.16071429 -0.32142857 -0.01620587  0.          0.          0.
 -1.        ]",[ 0.12138878 -0.08444827  1.01673022],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
45,"[-0.15357143 -0.32678571 -0.01705905  0.          0.          0.
 -1.        ]",[ 0.11973582 -0.08861724  1.01691587],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
46,"[-0.15178571 -0.325      -0.01761601  0.          0.          0.
 -1.        ]",[ 0.11802989 -0.09280422  1.0169974 ],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
47,"[-0.16428571 -0.31964286 -0.01786058  0.          0.          0.
 -1.        ]",[ 0.11619631 -0.09696483  1.01701238],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
48,"[-0.1625     -0.32321429 -0.01790552  0.          0.          0.
 -1.        ]",[ 0.11427453 -0.10112968  1.01699711],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
49,"[-0.15714286 -0.32678571 -0.01785971  0.          0.          0.
 -1.        ]",[ 0.11232405 -0.10532481  1.01692873],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
50,"[-0.15357143 -0.325      -0.01765458  0.          0.          0.
 -1.        ]",[ 0.11035454 -0.10952271  1.0167974 ],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
51,"[-0.15714286 -0.32678571 -0.01726058  0.          0.          0.
 -1.        ]",[ 0.10833615 -0.11372305  1.01662146],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
52,"[-0.1625     -0.325      -0.01673276  0.          0.          0.
 -1.        ]",[ 0.10624977 -0.11791982  1.01643249],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
53,"[-0.17142857 -0.31607143 -0.01616586  0.          0.          0.
 -1.        ]",[ 0.10408149 -0.12206471  1.01625677],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
54,"[-0.17678571 -0.31071429 -0.01563869  0.          0.          0.
 -1.        ]",[ 0.10184646 -0.12614768  1.01611082],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
55,"[-0.18928571 -0.30892857 -0.01520085  0.          0.          0.
 -1.        ]",[ 0.09952267 -0.13019434  1.01599923],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
56,"[-0.18928571 -0.3125     -0.01486607  0.          0.          0.
 -1.        ]",[ 0.09715208 -0.13424573  1.015921  ],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
57,"[-0.18928571 -0.3125     -0.01463137  0.          0.          0.
 -1.        ]",[ 0.09476649 -0.1383015   1.01584548],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
58,"[-0.18392857 -0.31607143 -0.01440481  0.          0.          0.
 -1.        ]",[ 0.09239294 -0.14236949  1.01575499],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
59,"[-0.175      -0.31964286 -0.01413335  0.          0.          0.
 -1.        ]",[ 0.09006354 -0.14646068  1.01562855],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
60,"[-0.17142857 -0.32678571 -0.01375405  0.          0.          0.
 -1.        ]",[ 0.08776411 -0.15059669  1.01545944],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
61,"[-0.16071429 -0.34107143 -0.01324672  0.          0.          0.
 -1.        ]",[ 0.08551695 -0.15483296  1.01525037],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
62,"[-0.15535714 -0.34821429 -0.01261951  0.          0.          0.
 -1.        ]",[ 0.08331801 -0.15916473  1.01499657],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
63,"[-0.15714286 -0.34464286 -0.01185811  0.          0.          0.
 -1.        ]",[ 0.0811254  -0.16352217  1.01472561],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
64,"[-0.15535714 -0.34285714 -0.01104521  0.          0.          0.
 -1.        ]",[ 0.07894412 -0.16787909  1.01446743],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
65,"[-0.15892857 -0.3375     -0.01027068  0.          0.          0.
 -1.        ]",[ 0.07676278 -0.17221741  1.01423285],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
66,"[-0.16607143 -0.33392857 -0.00956693  0.          0.          0.
 -1.        ]",[ 0.07455321 -0.17653267  1.01404146],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
67,"[-0.175      -0.32321429 -0.00899275  0.          0.          0.
 -1.        ]",[ 0.07229734 -0.18079037  1.01390926],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
68,"[-0.1875     -0.30535714 -0.00859615  0.          0.          0.
 -1.        ]",[ 0.06997315 -0.18492397  1.01385053],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
69,"[-0.19285714 -0.30357143 -0.00841997  0.          0.          0.
 -1.        ]",[ 0.06760273 -0.18898134  1.01386341],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
70,"[-0.20178571 -0.30178571 -0.00845861  0.          0.          0.
 -1.        ]",[ 0.06517973 -0.19300702  1.0139218 ],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
71,"[-0.19821429 -0.3125     -0.00863379  0.          0.          0.
 -1.        ]",[ 0.06274712 -0.19706796  1.01400037],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
72,"[-0.19642857 -0.32142857 -0.0088695   0.          0.          0.
 -1.        ]",[ 0.06032156 -0.20119731  1.01405775],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
73,"[-0.20357143 -0.30892857 -0.00904164  0.          0.          0.
 -1.        ]",[ 0.05785173 -0.20528786  1.01409748],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
74,"[-0.23214286 -0.2875     -0.00916083  0.          0.          0.
 -1.        ]",[ 0.05520681 -0.20922811  1.01417573],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
75,"[-0.27678571 -0.21607143 -0.00939559  0.          0.          0.
 -1.        ]",[ 0.05224697 -0.21272525  1.01438694],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
76,"[-0.33928571 -0.11428571 -0.01002919  0.          0.          0.
 -1.        ]",[ 0.04884805 -0.2154334   1.01483221],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
77,"[-0.35714286 -0.0375     -0.01136503  0.          0.          0.
 -1.        ]",[ 0.04515389 -0.21729828  1.01551545],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
78,"[-0.37142857 -0.00714286 -0.01341475  0.          0.          0.
 -1.        ]",[ 0.04129615 -0.21856072  1.01630396],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
79,"[-0.38035714  0.         -0.01578027  0.          0.          0.
 -1.        ]",[ 0.03729296 -0.21946653  1.01708213],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
80,"[-0.39285714  0.         -0.01811478  0.          0.          0.
 -1.        ]",[ 0.03311122 -0.22014109  1.01778072],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
81,"[-0.39642857  0.         -0.02021053  0.          0.          0.
 -1.        ]",[ 0.02876008 -0.22063326  1.01836772],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
82,"[-0.37857143  0.         -0.02197156  0.          0.          0.
 -1.        ]",[ 0.02435892 -0.22096105  1.01879764],"[-0.07461512  0.26686471  0.852       0.          0.          0.
  1.        ]","[-0.04247295  0.23355657  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
