step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
10,"[ 0.47678571  0.08035714  0.02005461  0.          0.          0.
 -1.        ]",[-0.13031301 -0.24310023  1.0042186 ],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
11,"[ 0.45        0.13214286  0.02047581  0.          0.          0.
 -1.        ]",[-0.12455072 -0.24204343  1.0042284 ],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
12,"[ 0.5         0.09821429  0.02044641  0.          0.          0.
 -1.        ]",[-0.11856213 -0.24088139  1.00432689],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
13,"[ 0.52142857  0.07142857  0.02015095  0.          0.          0.
 -1.        ]",[-0.1122047  -0.23982267  1.00438291],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
14,"[ 0.52857143  0.09464286  0.01998289  0.          0.          0.
 -1.        ]",[-0.1056441  -0.23864429  1.00439804],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
15,"[ 0.53214286  0.08035714  0.01993748  0.          0.          0.
 -1.        ]",[-0.09898087 -0.23740909  1.00440666],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
16,"[ 0.51607143  0.10892857  0.01991162  0.          0.          0.
 -1.        ]",[-0.09235156 -0.23603286  1.00443359],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
17,"[ 0.51785714  0.12857143  0.01983085  0.          0.          0.
 -1.        ]",[-0.08575023 -0.23444111  1.00450648],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
18,"[ 0.52678571  0.12321429  0.01961216  0.          0.          0.
 -1.        ]",[-0.07908736 -0.23276729  1.00459419],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
19,"[ 0.53035714  0.09642857  0.01934903  0.          0.          0.
 -1.        ]",[-0.07236118 -0.2312038   1.00466218],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
20,"[ 0.54464286  0.07678571  0.01914508  0.          0.          0.
 -1.        ]",[-0.06553532 -0.22980842  1.00469172],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
21,"[ 0.54821429  0.08214286  0.01905646  0.          0.          0.
 -1.        ]",[-0.05863545 -0.22845563  1.0046785 ],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
22,"[ 0.54642857  0.09285714  0.01909612  0.          0.          0.
 -1.        ]",[-0.05172805 -0.22705242  1.00465295],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
23,"[ 0.54107143  0.08928571  0.01917277  0.          0.          0.
 -1.        ]",[-0.04485503 -0.2256538   1.00463775],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
24,"[ 0.55        0.09821429  0.01921837  0.          0.          0.
 -1.        ]",[-0.03795678 -0.22423672  1.00463015],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
25,"[ 0.55178571  0.11964286  0.01924116  0.          0.          0.
 -1.        ]",[-0.03102206 -0.22268686  1.00461853],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
26,"[ 0.54821429  0.14285714  0.01927604  0.          0.          0.
 -1.        ]",[-0.02409661 -0.22093945  1.00461867],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
27,"[ 0.5125      0.1875      0.01927559  0.          0.          0.
 -1.        ]",[-0.01736486 -0.21886568  1.00467648],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
28,"[ 0.49821429  0.22321429  0.01910218  0.          0.          0.
 -1.        ]",[-0.01082636 -0.21642404  1.00484256],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
29,"[ 0.49642857  0.2375      0.01860394  0.          0.          0.
 -1.        ]",[-0.00435976 -0.21370925  1.00507002],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
30,"[ 0.49107143  0.24464286  0.01792156  0.          0.          0.
 -1.        ]",[ 0.00205536 -0.21080607  1.00530161],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
31,"[ 0.5         0.23928571  0.0172268   0.          0.          0.
 -1.        ]",[ 0.00847546 -0.20780428  1.00550088],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
32,"[ 0.48571429  0.23571429  0.01662896  0.          0.          0.
 -1.        ]",[ 0.01481909 -0.20474971  1.00564774],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
33,"[ 0.47857143  0.23928571  0.0161884   0.          0.          0.
 -1.        ]",[ 0.02104592 -0.20162995  1.00577316],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
34,"[ 0.4625      0.28571429  0.01581213  0.          0.          0.
 -1.        ]",[ 0.02712689 -0.19821318  1.00590064],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
35,"[ 0.44821429  0.28571429  0.01542968  0.          0.          0.
 -1.        ]",[ 0.03304668 -0.19459422  1.00605932],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
36,"[ 0.425       0.32857143  0.01495366  0.          0.          0.
 -1.        ]",[ 0.03876151 -0.19069164  1.00625181],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
37,"[ 0.38571429  0.35714286  0.01437619  0.          0.          0.
 -1.        ]",[ 0.04416516 -0.18644506  1.00652265],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
38,"[ 0.35        0.38928571  0.01356365  0.          0.          0.
 -1.        ]",[ 0.04922101 -0.18186627  1.00690313],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
39,"[ 0.34821429  0.39464286  0.01242221  0.          0.          0.
 -1.        ]",[ 0.05409718 -0.17706601  1.0073469 ],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
40,"[ 0.31964286  0.41785714  0.0110909   0.          0.          0.
 -1.        ]",[ 0.05875019 -0.17202843  1.0077821 ],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
41,"[ 0.28214286  0.4375      0.00978531  0.          0.          0.
 -1.        ]",[ 0.06305636 -0.16673011  1.00824866],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
42,"[ 0.28928571  0.4375      0.00838564  0.          0.          0.
 -1.        ]",[ 0.06719802 -0.16127994  1.00872558],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
43,"[ 0.25        0.45        0.00695488  0.          0.          0.
 -1.        ]",[ 0.07106435 -0.15568015  1.009155  ],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
44,"[ 0.21607143  0.47678571  0.00566663  0.          0.          0.
 -1.        ]",[ 0.07455289 -0.14984113  1.00961194],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
45,"[ 0.20178571  0.48928571  0.0042958   0.          0.          0.
 -1.        ]",[ 0.07776713 -0.14378405  1.01009699],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
46,"[ 0.19464286  0.50357143  0.00284066  0.          0.          0.
 -1.        ]",[ 0.08079411 -0.13753402  1.01054968],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
47,"[ 0.17857143  0.50357143  0.00148258  0.          0.          0.
 -1.        ]",[ 0.08360971 -0.13116232  1.01094052],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
48,"[ 1.83928571e-01  5.01785714e-01  3.10043592e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.08629257 -0.12473426  1.01125344],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
49,"[ 1.82142857e-01  5.12500000e-01 -6.28710737e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.08886827 -0.11820077  1.01145415],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
50,"[ 0.18392857  0.51964286 -0.00123083  0.          0.          0.
 -1.        ]",[ 0.09134443 -0.11154551  1.01155272],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
51,"[ 0.17857143  0.51607143 -0.00152654  0.          0.          0.
 -1.        ]",[ 0.09370355 -0.10483894  1.01156134],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
52,"[ 0.17321429  0.51964286 -0.00155239  0.          0.          0.
 -1.        ]",[ 0.09593565 -0.09809192  1.01150598],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
53,"[ 0.16428571  0.52321429 -0.00138634  0.          0.          0.
 -1.        ]",[ 0.09803316 -0.0912915   1.01141069],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
54,"[ 0.15178571  0.54285714 -0.00110044  0.          0.          0.
 -1.        ]",[ 0.09997938 -0.08435618  1.01130403],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
55,"[ 1.46428571e-01  5.44642857e-01 -7.80478138e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.1018079  -0.07732044  1.01120139],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
56,"[ 1.42857143e-01  5.41071429e-01 -4.72557627e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.10355127 -0.07026737  1.01108729],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
57,"[ 1.21428571e-01  5.51785714e-01 -1.30250977e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.10513243 -0.06315121  1.01097545],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
58,"[ 9.64285714e-02  5.62500000e-01  2.05256845e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.10648996 -0.05592832  1.01091994],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
59,"[ 8.92857143e-02  5.75000000e-01  3.71788786e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.10770016 -0.04858071  1.0109257 ],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
60,"[ 6.42857143e-02  5.87500000e-01  3.54502477e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.10872185 -0.04109478  1.01096973],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
61,"[ 4.28571429e-02  5.92857143e-01  2.22421244e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.10952243 -0.03350379  1.01107366],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
62,"[ 2.85714286e-02  5.94642857e-01 -8.93592803e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.1101384  -0.0258495   1.01122417],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
63,"[ 0.00000000e+00  6.01785714e-01 -5.40903241e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.11051313 -0.01812069  1.01141049],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
64,"[ 0.          0.59642857 -0.00109987  0.          0.          0.
 -1.        ]",[ 0.11074081 -0.01036829  1.01162202],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
65,"[ 0.          0.6        -0.00173443  0.          0.          0.
 -1.        ]",[ 0.11089102 -0.0025926   1.01178096],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
66,"[ 0.          0.60714286 -0.00221127  0.          0.          0.
 -1.        ]",[0.11095315 0.00524671 1.01187542],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
67,"[ 0.          0.6125     -0.00249465  0.          0.          0.
 -1.        ]",[0.11094189 0.01315335 1.01191809],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
68,"[-0.00535714  0.60892857 -0.00262267  0.          0.          0.
 -1.        ]",[0.11084577 0.02107494 1.01191484],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
69,"[-0.01964286  0.61071429 -0.0026129   0.          0.          0.
 -1.        ]",[0.11062077 0.02900501 1.01189995],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
70,"[-0.025       0.60357143 -0.00256824  0.          0.          0.
 -1.        ]",[0.11028904 0.03690977 1.01189529],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
71,"[-0.03392857  0.60178571 -0.00255427  0.          0.          0.
 -1.        ]",[0.10986836 0.0447831  1.01189411],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
72,"[-0.04285714  0.59642857 -0.0025507   0.          0.          0.
 -1.        ]",[0.10935078 0.05261745 1.01189444],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
73,"[-0.0375      0.6        -0.00255169  0.          0.          0.
 -1.        ]",[0.10877076 0.06044136 1.01187223],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
74,"[-0.0375      0.60535714 -0.00248507  0.          0.          0.
 -1.        ]",[0.10814388 0.0682933  1.01180418],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
75,"[-0.04821429  0.60892857 -0.00228094  0.          0.          0.
 -1.        ]",[0.10743123 0.07617852 1.01171103],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
76,"[-0.075       0.59285714 -0.00200147  0.          0.          0.
 -1.        ]",[0.10653958 0.08399444 1.01164462],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
77,"[-0.11071429  0.57857143 -0.00180223  0.          0.          0.
 -1.        ]",[0.10538055 0.0916811  1.01166231],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
78,"[-0.13928571  0.575      -0.00185531  0.          0.          0.
 -1.        ]",[0.10395262 0.09929109 1.01179367],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
79,"[-0.15178571  0.57857143 -0.00224941  0.          0.          0.
 -1.        ]",[0.10234354 0.10689547 1.01201292],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
80,"[-0.1625      0.57142857 -0.00290714  0.          0.          0.
 -1.        ]",[0.10059621 0.11446297 1.01226035],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
81,"[-0.15        0.56428571 -0.00364944  0.          0.          0.
 -1.        ]",[0.09881704 0.12195024 1.01248323],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
82,"[-0.15178571  0.56964286 -0.00431806  0.          0.          0.
 -1.        ]",[0.09700298 0.1294118  1.01264283],"[0.08809124 0.05600293 0.852      0.         0.         0.
 1.        ]","[0.04015047 0.23227554 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
