step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
10,"[ 0.32142857  0.          0.01181799  0.          0.          0.
 -1.        ]",[-0.00502667 -0.1166603   1.00689137],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
11,"[ 0.31071429  0.02142857  0.01245751  0.          0.          0.
 -1.        ]",[-0.00122516 -0.116631    1.00676081],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
12,"[ 0.31607143  0.04464286  0.01284918  0.          0.          0.
 -1.        ]",[ 0.00263623 -0.11639709  1.00671351],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
13,"[ 0.30714286  0.06785714  0.01299109  0.          0.          0.
 -1.        ]",[ 0.00651886 -0.11592604  1.00672434],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
14,"[ 0.31071429  0.09107143  0.0129586   0.          0.          0.
 -1.        ]",[ 0.01043088 -0.11519922  1.00678592],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
15,"[ 0.3125      0.0875      0.01277385  0.          0.          0.
 -1.        ]",[ 0.01438774 -0.11433898  1.00686629],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
16,"[ 0.31785714  0.09464286  0.01253274  0.          0.          0.
 -1.        ]",[ 0.01839407 -0.11337747  1.00694291],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
17,"[ 0.33571429  0.09642857  0.01230288  0.          0.          0.
 -1.        ]",[ 0.02251719 -0.11231624  1.00699009],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
18,"[ 0.3375      0.12678571  0.01216135  0.          0.          0.
 -1.        ]",[ 0.02671289 -0.111026    1.00699443],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
19,"[ 0.34642857  0.13214286  0.01214832  0.          0.          0.
 -1.        ]",[ 0.03096977 -0.1095423   1.00697768],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
20,"[ 0.35892857  0.13928571  0.01219857  0.          0.          0.
 -1.        ]",[ 0.035324   -0.10793125  1.00692881],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
21,"[ 0.36785714  0.14464286  0.01234519  0.          0.          0.
 -1.        ]",[ 0.03977096 -0.10620601  1.00684143],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
22,"[ 0.36964286  0.13571429  0.01260732  0.          0.          0.
 -1.        ]",[ 0.04426571 -0.10445613  1.00672758],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
23,"[ 0.36785714  0.12142857  0.01294887  0.          0.          0.
 -1.        ]",[ 0.04876721 -0.10277536  1.00660664],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
24,"[ 0.3625      0.1125      0.01331169  0.          0.          0.
 -1.        ]",[ 0.05324358 -0.10117904  1.00649561],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
25,"[ 0.3625      0.11428571  0.01364478  0.          0.          0.
 -1.        ]",[ 0.05770839 -0.09961183  1.00640328],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
26,"[ 0.35        0.13571429  0.01392177  0.          0.          0.
 -1.        ]",[ 0.06211385 -0.09794001  1.00633826],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
27,"[ 0.32857143  0.15892857  0.01411685  0.          0.          0.
 -1.        ]",[ 0.06637898 -0.0960801   1.00633854],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
28,"[ 0.32321429  0.15714286  0.01411599  0.          0.          0.
 -1.        ]",[ 0.07055091 -0.09413757  1.00641084],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
29,"[ 0.32321429  0.15535714  0.01389911  0.          0.          0.
 -1.        ]",[ 0.07469329 -0.09218681  1.00650622],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
30,"[ 0.31071429  0.18571429  0.01361297  0.          0.          0.
 -1.        ]",[ 0.07875724 -0.090064    1.00660815],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
31,"[ 0.31071429  0.19285714  0.01330717  0.          0.          0.
 -1.        ]",[ 0.08276712 -0.08777115  1.00672627],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
32,"[ 0.32142857  0.18928571  0.01295279  0.          0.          0.
 -1.        ]",[ 0.08680396 -0.0854239   1.00681834],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
33,"[ 0.30714286  0.20535714  0.0126766   0.          0.          0.
 -1.        ]",[ 0.09077363 -0.08296293  1.00687241],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
34,"[ 0.28214286  0.23214286  0.01251439  0.          0.          0.
 -1.        ]",[ 0.09455653 -0.08027124  1.00695694],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
35,"[ 0.27678571  0.23214286  0.0122608   0.          0.          0.
 -1.        ]",[ 0.09821533 -0.0774399   1.00709664],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
36,"[ 0.26785714  0.23928571  0.0118417   0.          0.          0.
 -1.        ]",[ 0.10178044 -0.07451629  1.00725046],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
37,"[ 0.25357143  0.25        0.01138022  0.          0.          0.
 -1.        ]",[ 0.10521507 -0.0714678   1.00741507],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
38,"[ 0.2375      0.25178571  0.0108864   0.          0.          0.
 -1.        ]",[ 0.10849291 -0.06833111  1.0076035 ],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
39,"[ 0.24107143  0.25535714  0.01032111  0.          0.          0.
 -1.        ]",[ 0.11170022 -0.06513035  1.00779754],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
40,"[ 0.2375      0.25892857  0.00973899  0.          0.          0.
 -1.        ]",[ 0.11485115 -0.06186468  1.00795301],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
41,"[ 0.20357143  0.275       0.00927258  0.          0.          0.
 -1.        ]",[ 0.11778171 -0.05847482  1.00810906],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
42,"[ 0.18214286  0.29642857  0.00880444  0.          0.          0.
 -1.        ]",[ 0.12047487 -0.05489018  1.00834081],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
43,"[ 0.16785714  0.29821429  0.00810917  0.          0.          0.
 -1.        ]",[ 0.12299495 -0.05118265  1.00863347],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
44,"[ 0.13928571  0.30892857  0.00723121  0.          0.          0.
 -1.        ]",[ 0.12528961 -0.04736983  1.0089722 ],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
45,"[ 0.11785714  0.32142857  0.00621503  0.          0.          0.
 -1.        ]",[ 0.12735454 -0.04341758  1.0093755 ],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
46,"[ 0.11071429  0.32142857  0.00500512  0.          0.          0.
 -1.        ]",[ 0.12927085 -0.03938051  1.009811  ],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
47,"[ 0.10535714  0.33214286  0.00369863  0.          0.          0.
 -1.        ]",[ 0.13107757 -0.03524585  1.0102238 ],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
48,"[ 0.09107143  0.34107143  0.00246021  0.          0.          0.
 -1.        ]",[ 0.13273302 -0.03099025  1.01060175],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
49,"[ 0.075       0.34821429  0.00132637  0.          0.          0.
 -1.        ]",[ 0.13420422 -0.02662713  1.01096677],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
50,"[ 6.25000000e-02  3.53571429e-01  2.31310469e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.1355025  -0.02217332  1.01132741],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
51,"[ 5.71428571e-02  3.58928571e-01 -8.50622624e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.13666984 -0.01763703  1.01166742],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
52,"[ 0.04285714  0.37142857 -0.00187066  0.          0.          0.
 -1.        ]",[ 0.13768069 -0.01298237  1.01197498],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
53,"[ 0.03035714  0.36785714 -0.00279333  0.          0.          0.
 -1.        ]",[ 0.13852202 -0.00826927  1.01226726],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
54,"[ 0.02321429  0.36964286 -0.00367015  0.          0.          0.
 -1.        ]",[ 0.13922386 -0.00352851  1.01254042],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
55,"[ 0.01607143  0.37678571 -0.00448963  0.          0.          0.
 -1.        ]",[0.13979979 0.00127729 1.01278005],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
56,"[ 0.01785714  0.37142857 -0.00520854  0.          0.          0.
 -1.        ]",[0.14029272 0.00609951 1.0129705 ],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
57,"[ 0.05892857  0.36607143 -0.0057799   0.          0.          0.
 -1.        ]",[0.14090085 0.01088865 1.01303707],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
58,"[ 0.10357143  0.39107143 -0.00597958  0.          0.          0.
 -1.        ]",[0.14174608 0.01579378 1.01286585],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
59,"[ 0.09464286  0.37857143 -0.00546595  0.          0.          0.
 -1.        ]",[0.14260077 0.02072643 1.01248254],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
60,"[ 0.09285714  0.37857143 -0.004316    0.          0.          0.
 -1.        ]",[0.1433867  0.02562779 1.0120433 ],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
61,"[ 0.08392857  0.3875     -0.0029983   0.          0.          0.
 -1.        ]",[0.14410952 0.03057648 1.01159733],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
62,"[ 0.07678571  0.39464286 -0.00166038  0.          0.          0.
 -1.        ]",[0.14475207 0.03560043 1.01117302],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
63,"[ 6.96428571e-02  3.92857143e-01 -3.87439839e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.14532544 0.04065349 1.01078714],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
64,"[ 5.89285714e-02  4.00000000e-01  7.70192438e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.14582079 0.04575201 1.01045267],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
65,"[ 0.05535714  0.39464286  0.0017736   0.          0.          0.
 -1.        ]",[0.14626819 0.05085967 1.01017413],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
66,"[ 0.04285714  0.40178571  0.00260921  0.          0.          0.
 -1.        ]",[0.14664545 0.0559988  1.00994674],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
67,"[ 0.04107143  0.40357143  0.00329139  0.          0.          0.
 -1.        ]",[0.14698192 0.06118228 1.00977388],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
68,"[ 0.03214286  0.39642857  0.00380997  0.          0.          0.
 -1.        ]",[0.14726882 0.06634651 1.00963846],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
69,"[ 0.0125      0.39464286  0.00421624  0.          0.          0.
 -1.        ]",[0.14743926 0.07148378 1.00956649],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
70,"[ 0.          0.4         0.00443215  0.          0.          0.
 -1.        ]",[0.14750016 0.07664703 1.00958292],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
71,"[ 0.          0.40357143  0.00438285  0.          0.          0.
 -1.        ]",[0.14752293 0.08185395 1.00965339],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
72,"[ 0.          0.41071429  0.00417145  0.          0.          0.
 -1.        ]",[0.14753052 0.08711918 1.00972488],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
73,"[ 0.          0.4125      0.00395697  0.          0.          0.
 -1.        ]",[0.14751583 0.09242818 1.00977483],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
74,"[ 0.          0.41428571  0.00380711  0.          0.          0.
 -1.        ]",[0.14747403 0.09776335 1.00979654],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
75,"[-0.01071429  0.4125      0.00374199  0.          0.          0.
 -1.        ]",[0.14735238 0.10310418 1.00980339],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
76,"[-0.00892857  0.4125      0.00372144  0.          0.          0.
 -1.        ]",[0.14718466 0.10844652 1.00981265],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
77,"[-0.03571429  0.39285714  0.00369366  0.          0.          0.
 -1.        ]",[0.1468687  0.11368882 1.00984102],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
78,"[-0.10178571  0.35357143  0.00360856  0.          0.          0.
 -1.        ]",[0.14616784 0.11866011 1.01004011],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
79,"[-0.09285714  0.36785714  0.00301129  0.          0.          0.
 -1.        ]",[0.1453523  0.12355836 1.01046173],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
80,"[-0.08571429  0.3875      0.00174643  0.          0.          0.
 -1.        ]",[0.14457082 0.12857683 1.01088697],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
81,"[-8.21428571e-02  3.76785714e-01  4.70707078e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.14378735 0.13359421 1.01123504],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
82,"[-9.64285714e-02  3.64285714e-01 -5.73490468e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.1429067  0.13849964 1.01151825],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
83,"[-0.11071429  0.34464286 -0.00142315  0.          0.          0.
 -1.        ]",[0.14190555 0.14324115 1.01181915],"[0.04315258 0.11303693 0.852      0.         0.         0.
 1.        ]","[0.07633045 0.13900408 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
