step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
15,"[-0.17678571 -0.20535714 -0.03368298  0.          0.          0.
 -1.        ]",[0.01884238 0.29730895 1.02194412],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
16,"[-0.175      -0.20535714 -0.03270075  0.          0.          0.
 -1.        ]",[0.01647333 0.29472518 1.02156429],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
17,"[-0.1875     -0.19821429 -0.03156126  0.          0.          0.
 -1.        ]",[0.01401271 0.29213318 1.02115737],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
18,"[-0.18928571 -0.20535714 -0.0303405   0.          0.          0.
 -1.        ]",[0.0114748  0.28950814 1.02075783],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
19,"[-0.15178571 -0.26071429 -0.02914186  0.          0.          0.
 -1.        ]",[0.00911021 0.28654299 1.02035483],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
20,"[-0.05892857 -0.325      -0.02793287  0.          0.          0.
 -1.        ]",[0.00736474 0.28296586 1.0198633 ],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
21,"[-0.03392857 -0.33214286 -0.02645828  0.          0.          0.
 -1.        ]",[0.00611057 0.27897829 1.01921518],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
22,"[-0.04642857 -0.33571429 -0.02451393  0.          0.          0.
 -1.        ]",[0.00496567 0.27482035 1.01852262],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
23,"[-0.04107143 -0.34642857 -0.02243624  0.          0.          0.
 -1.        ]",[0.00389186 0.27052048 1.01789049],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
24,"[-0.0375     -0.34642857 -0.02053985  0.          0.          0.
 -1.        ]",[0.00292891 0.26612404 1.01732524],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
25,"[-0.04285714 -0.3375     -0.01884411  0.          0.          0.
 -1.        ]",[0.00202519 0.26172662 1.01682504],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
26,"[-0.05       -0.32857143 -0.0173435   0.          0.          0.
 -1.        ]",[0.00113366 0.2573843  1.01639827],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
27,"[-0.05178571 -0.33035714 -0.01606318  0.          0.          0.
 -1.        ]",[2.63625363e-04 2.53063707e-01 1.01604506e+00],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
28,"[-0.03928571 -0.34107143 -0.01500355  0.          0.          0.
 -1.        ]",[-5.02146889e-04  2.48687849e-01  1.01574623e+00],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
29,"[-0.03035714 -0.35357143 -0.01410707  0.          0.          0.
 -1.        ]",[-0.00113748  0.24420747  1.01547454],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
30,"[-0.02321429 -0.35892857 -0.01329201  0.          0.          0.
 -1.        ]",[-0.00166169  0.23964545  1.01522405],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
31,"[-0.01607143 -0.35714286 -0.01254053  0.          0.          0.
 -1.        ]",[-0.00208476  0.23505844  1.01498845],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
32,"[ 0.         -0.35178571 -0.01183375  0.          0.          0.
 -1.        ]",[-0.00236499  0.2304886   1.01475129],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
33,"[ 0.         -0.3625     -0.01112224  0.          0.          0.
 -1.        ]",[-0.00255703  0.22586915  1.01450853],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
34,"[ 0.         -0.36607143 -0.01039398  0.          0.          0.
 -1.        ]",[-0.00271154  0.22119202  1.01429202],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
35,"[ 0.         -0.3625     -0.00974445  0.          0.          0.
 -1.        ]",[-0.00283563  0.21651439  1.01410666],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
36,"[ 0.         -0.36071429 -0.00918835  0.          0.          0.
 -1.        ]",[-0.00293392  0.21185396  1.01394686],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
37,"[ 0.         -0.36607143 -0.00870898  0.          0.          0.
 -1.        ]",[-0.00301035  0.20717215  1.01381033],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
38,"[ 0.         -0.37321429 -0.00829937  0.          0.          0.
 -1.        ]",[-0.00306805  0.20243477  1.01369727],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
39,"[ 0.         -0.38035714 -0.00796021  0.          0.          0.
 -1.        ]",[-0.00310998  0.19762995  1.01360566],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
40,"[ 0.         -0.38214286 -0.00768537  0.          0.          0.
 -1.        ]",[-0.00313931  0.19278001  1.01353061],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
41,"[ 0.         -0.38571429 -0.00746022  0.          0.          0.
 -1.        ]",[-0.00315948  0.18789074  1.01346612],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
42,"[ 0.         -0.37678571 -0.00726674  0.          0.          0.
 -1.        ]",[-0.00317381  0.18302188  1.01340646],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
43,"[ 0.         -0.38035714 -0.00708778  0.          0.          0.
 -1.        ]",[-0.00318555  0.1781537   1.01334648],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
44,"[ 0.         -0.39464286 -0.00690783  0.          0.          0.
 -1.        ]",[-0.0031961   0.17319419  1.01329037],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
45,"[ 0.00892857 -0.39642857 -0.0067395   0.          0.          0.
 -1.        ]",[-0.00315969  0.16816319  1.01323297],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
46,"[ 0.00178571 -0.40535714 -0.00656728  0.          0.          0.
 -1.        ]",[-0.00312922  0.16305789  1.01316843],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
47,"[ 0.01964286 -0.41607143 -0.00637367  0.          0.          0.
 -1.        ]",[-0.00302598  0.15784552  1.01310194],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
48,"[ 0.04821429 -0.4125     -0.00617421  0.          0.          0.
 -1.        ]",[-0.00271352  0.15257796  1.01298621],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
49,"[ 0.06964286 -0.42142857 -0.005827    0.          0.          0.
 -1.        ]",[-0.00217901  0.14723305  1.01279524],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
50,"[ 0.1        -0.43035714 -0.00525411  0.          0.          0.
 -1.        ]",[-0.00138534  0.14177404  1.0125378 ],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
51,"[ 0.1375     -0.42678571 -0.0044818   0.          0.          0.
 -1.        ]",[-2.56146610e-04  1.36258776e-01  1.01221301e+00],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
52,"[ 0.15892857 -0.425      -0.0035074   0.          0.          0.
 -1.        ]",[0.00115144 0.13072163 1.01182728],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
53,"[ 0.15535714 -0.42142857 -0.00235024  0.          0.          0.
 -1.        ]",[0.00265574 0.12518234 1.01141712],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
54,"[ 0.14464286 -0.42321429 -0.00111976  0.          0.          0.
 -1.        ]",[0.00415465 0.1196384  1.01105945],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
55,"[ 1.33928571e-01 -4.25000000e-01 -4.67217606e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.00562378 0.11408274 1.01078843],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
56,"[ 1.14285714e-01 -4.23214286e-01  7.66339321e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[0.00699712 0.10853165 1.01059831],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
57,"[ 0.10535714 -0.42678571  0.00133669  0.          0.          0.
 -1.        ]",[0.00827327 0.10296737 1.01048331],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
58,"[ 0.05714286 -0.42321429  0.00168168  0.          0.          0.
 -1.        ]",[0.00927115 0.09741458 1.0104528 ],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
59,"[ 0.06785714 -0.44107143  0.00177322  0.          0.          0.
 -1.        ]",[0.01015387 0.09178763 1.0105073 ],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
60,"[ 0.10357143 -0.46071429  0.00160972  0.          0.          0.
 -1.        ]",[0.01121486 0.0859841  1.01053648],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
61,"[ 0.17321429 -0.45178571  0.00152217  0.          0.          0.
 -1.        ]",[0.01272576 0.08011911 1.01043113],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
62,"[ 0.17678571 -0.45178571  0.00183822  0.          0.          0.
 -1.        ]",[0.01450409 0.07424587 1.01017404],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
63,"[ 0.19821429 -0.44642857  0.0026095   0.          0.          0.
 -1.        ]",[0.01646111 0.06838705 1.00986452],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
64,"[ 0.21607143 -0.43392857  0.00353806  0.          0.          0.
 -1.        ]",[0.01862145 0.06259973 1.00950821],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
65,"[ 0.21071429 -0.4375      0.00460698  0.          0.          0.
 -1.        ]",[0.02085091 0.05683376 1.00913461],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
66,"[ 0.20714286 -0.43928571  0.00572778  0.          0.          0.
 -1.        ]",[0.02308913 0.05105433 1.00880225],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
67,"[ 0.22678571 -0.45178571  0.00672488  0.          0.          0.
 -1.        ]",[0.02545631 0.0452051  1.00850784],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
68,"[ 0.21964286 -0.45178571  0.00760808  0.          0.          0.
 -1.        ]",[0.02789132 0.03930875 1.00823154],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
69,"[ 0.20892857 -0.44642857  0.008437    0.          0.          0.
 -1.        ]",[0.030296   0.03343249 1.00801167],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
70,"[ 0.19107143 -0.45535714  0.00909661  0.          0.          0.
 -1.        ]",[0.03261107 0.02752526 1.00787199],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
71,"[ 0.14464286 -0.44821429  0.00951565  0.          0.          0.
 -1.        ]",[0.03465761 0.02162488 1.00785006],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
72,"[ 0.1125     -0.44285714  0.00958143  0.          0.          0.
 -1.        ]",[0.03640011 0.01577539 1.00798087],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
73,"[ 0.10357143 -0.43928571  0.00918899  0.          0.          0.
 -1.        ]",[0.03797251 0.00996857 1.00821269],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
74,"[ 0.         -0.41785714  0.00849354  0.          0.          0.
 -1.        ]",[0.0389524  0.00429904 1.00855832],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
75,"[ 0.         -0.40535714  0.00745665  0.          0.          0.
 -1.        ]",[ 0.03954887 -0.00120773  1.00907511],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
76,"[-0.00892857 -0.38214286  0.00590629  0.          0.          0.
 -1.        ]",[ 0.03999046 -0.00651007  1.00959155],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
77,"[-0.0125     -0.40178571  0.00435697  0.          0.          0.
 -1.        ]",[ 0.04028528 -0.01178459  1.01004475],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
78,"[-0.02142857 -0.40714286  0.00299737  0.          0.          0.
 -1.        ]",[ 0.04041881 -0.01710387  1.01040515],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
79,"[-0.07321429 -0.38214286  0.00191617  0.          0.          0.
 -1.        ]",[ 0.04017831 -0.0222828   1.01073147],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
80,"[-8.75000000e-02 -3.76785714e-01  9.37211604e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.03962532 -0.02731841  1.01110084],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
81,"[-1.01785714e-01 -3.62500000e-01 -1.70903151e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[ 0.03884471 -0.03221853  1.01146177],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
82,"[-0.11071429 -0.36428571 -0.00125371  0.          0.          0.
 -1.        ]",[ 0.03787742 -0.03703943  1.01180337],"[-0.02559952 -0.1460636   0.852       0.          0.          0.
  1.        ]","[-0.05768048 -0.10986586  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
