step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
10,"[ 0.00000000e+00  3.55357143e-01  9.39219520e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09637936 -0.15384887  1.01076645],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
11,"[ 7.14285714e-03  3.51785714e-01  8.32253430e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09639607 -0.14968001  1.01078565],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
12,"[ 3.21428571e-02  3.50000000e-01  7.74665094e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09624823 -0.14539135  1.01076779],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
13,"[ 1.60714286e-02  3.48214286e-01  8.28240714e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09608168 -0.1410139   1.01071556],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
14,"[ 0.00000000e+00  3.55357143e-01  9.84925578e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09604107 -0.13654534  1.01068545],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
15,"[ 0.          0.35357143  0.00107526  0.          0.          0.
 -1.        ]",[-0.09606067 -0.1320229   1.01068783],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
16,"[ 0.          0.36071429  0.00106813  0.          0.          0.
 -1.        ]",[-0.09608502 -0.12743598  1.01070166],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
17,"[-0.02678571  0.36785714  0.00102663  0.          0.          0.
 -1.        ]",[-0.09625385 -0.12276972  1.01073538],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
18,"[-5.89285714e-02  4.03571429e-01  9.25482104e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09670361 -0.11788644  1.01082637],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
19,"[-1.32142857e-01  4.32142857e-01  6.52512628e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09770202 -0.11272663  1.01101337],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
20,"[-1.16071429e-01  4.30357143e-01  9.14939471e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.09894874 -0.10744322  1.01128424],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
21,"[-9.46428571e-02  4.37500000e-01 -7.21100195e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.1001107  -0.10205696  1.01151019],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
22,"[-0.02321429  0.42678571 -0.00139896  0.          0.          0.
 -1.        ]",[-0.10086137 -0.09662834  1.01160849],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
23,"[ 0.          0.42142857 -0.00169386  0.          0.          0.
 -1.        ]",[-0.10124522 -0.09119593  1.01153916],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
24,"[ 0.          0.40892857 -0.00148588  0.          0.          0.
 -1.        ]",[-0.10151977 -0.08582012  1.01138121],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
25,"[ 0.          0.40357143 -0.00101203  0.          0.          0.
 -1.        ]",[-0.10177147 -0.08051455  1.01120657],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
26,"[ 0.00000000e+00  4.08928571e-01 -4.88105752e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.10200287 -0.07521389  1.01104462],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
27,"[ 0.00000000e+00  4.05357143e-01 -2.25412510e-06  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.10220986 -0.0699285   1.01090588],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
28,"[ 3.75000000e-02  4.00000000e-01  4.13978452e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.10218658 -0.06468895  1.01077054],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
29,"[ 4.64285714e-02  3.98214286e-01  8.19994693e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.10193729 -0.05948136  1.01060782],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
30,"[ 0.05535714  0.41428571  0.00130815  0.          0.          0.
 -1.        ]",[-0.10154664 -0.05420719  1.01044912],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
31,"[ 0.05357143  0.41964286  0.00178425  0.          0.          0.
 -1.        ]",[-0.10108393 -0.04885731  1.01032674],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
32,"[ 0.04464286  0.42678571  0.0021514   0.          0.          0.
 -1.        ]",[-0.10062979 -0.0434457   1.01024927],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
33,"[ 0.04285714  0.42678571  0.0023838   0.          0.          0.
 -1.        ]",[-0.10020935 -0.03799538  1.01020447],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
34,"[ 0.0375      0.43392857  0.0025182   0.          0.          0.
 -1.        ]",[-0.09982451 -0.03248526  1.01017603],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
35,"[ 0.03571429  0.44285714  0.00260354  0.          0.          0.
 -1.        ]",[-0.09947808 -0.02688154  1.01015522],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
36,"[ 0.04642857  0.44821429  0.00266596  0.          0.          0.
 -1.        ]",[-0.0990943  -0.02119251  1.01013062],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
37,"[ 0.04464286  0.45        0.00273975  0.          0.          0.
 -1.        ]",[-0.09867772 -0.0154477   1.01009501],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
38,"[ 0.05357143  0.45714286  0.00284658  0.          0.          0.
 -1.        ]",[-0.09822242 -0.00963262  1.01004522],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
39,"[ 0.05714286  0.45714286  0.00299594  0.          0.          0.
 -1.        ]",[-0.09772051 -0.0037684   1.00997453],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
40,"[ 0.07142857  0.45892857  0.00320801  0.          0.          0.
 -1.        ]",[-0.09713408  0.00212988  1.00987827],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
41,"[ 0.09285714  0.475       0.00349681  0.          0.          0.
 -1.        ]",[-0.09638308  0.00813783  1.00974305],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
42,"[ 0.12321429  0.46428571  0.00390247  0.          0.          0.
 -1.        ]",[-0.09537919  0.01416559  1.00955617],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
43,"[ 0.14642857  0.46428571  0.00446311  0.          0.          0.
 -1.        ]",[-0.09410932  0.02018171  1.00931534],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
44,"[ 0.15178571  0.46428571  0.0051856   0.          0.          0.
 -1.        ]",[-0.09267714  0.02621108  1.00904872],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
45,"[ 0.15714286  0.46964286  0.00598545  0.          0.          0.
 -1.        ]",[-0.09114252  0.03228337  1.00879366],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
46,"[ 0.15535714  0.47321429  0.00675064  0.          0.          0.
 -1.        ]",[-0.08954827  0.03840908  1.00856857],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
47,"[ 0.15892857  0.475       0.00742592  0.          0.          0.
 -1.        ]",[-0.08789425  0.04457656  1.0083821 ],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
48,"[ 0.15535714  0.47321429  0.0079853   0.          0.          0.
 -1.        ]",[-0.08620524  0.05076086  1.00823182],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
49,"[ 0.15178571  0.47321429  0.00843617  0.          0.          0.
 -1.        ]",[-0.08451099  0.05695665  1.00812126],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
50,"[ 0.13928571  0.48214286  0.00876784  0.          0.          0.
 -1.        ]",[-0.08286864  0.06321203  1.00805319],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
51,"[ 0.14464286  0.47678571  0.00897203  0.          0.          0.
 -1.        ]",[-0.08122483  0.06948154  1.00802216],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
52,"[ 0.16428571  0.46428571  0.00906515  0.          0.          0.
 -1.        ]",[-0.07944867  0.07567585  1.00798971],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
53,"[ 0.17321429  0.45714286  0.00916249  0.          0.          0.
 -1.        ]",[-0.07753887  0.0817835   1.00793032],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
54,"[ 0.18571429  0.44464286  0.00934064  0.          0.          0.
 -1.        ]",[-0.07550672  0.08778355  1.00784945],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
55,"[ 0.19107143  0.43571429  0.00958326  0.          0.          0.
 -1.        ]",[-0.07337756  0.0936698   1.00775307],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
56,"[ 0.18928571  0.43571429  0.00987239  0.          0.          0.
 -1.        ]",[-0.07121131  0.09949433  1.00765873],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
57,"[ 0.22678571  0.4         0.01015543  0.          0.          0.
 -1.        ]",[-0.06882713  0.10509658  1.00755616],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
58,"[ 0.25535714  0.37321429  0.01046312  0.          0.          0.
 -1.        ]",[-0.06612781  0.11038632  1.00740005],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
59,"[ 0.275       0.36785714  0.01093145  0.          0.          0.
 -1.        ]",[-0.06316662  0.11547968  1.0071972 ],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
60,"[ 0.2875      0.35178571  0.01154002  0.          0.          0.
 -1.        ]",[-0.0600043   0.12039111  1.00697515],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
61,"[ 0.2875      0.36071429  0.01220615  0.          0.          0.
 -1.        ]",[-0.05672926  0.12522418  1.00676607],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
62,"[ 0.29107143  0.375       0.01283341  0.          0.          0.
 -1.        ]",[-0.05336842  0.13009906  1.0065929 ],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
63,"[ 0.30178571  0.37321429  0.01335292  0.          0.          0.
 -1.        ]",[-0.04987901  0.13497121  1.00645067],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
64,"[ 0.3125      0.35357143  0.01377959  0.          0.          0.
 -1.        ]",[-0.046239    0.13970585  1.00632696],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
65,"[ 0.33392857  0.33214286  0.01415072  0.          0.          0.
 -1.        ]",[-0.04239276  0.14422837  1.00620999],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
66,"[ 0.35892857  0.30357143  0.01450164  0.          0.          0.
 -1.        ]",[-0.0382842   0.14847797  1.00607828],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
67,"[ 0.36607143  0.31785714  0.01489678  0.          0.          0.
 -1.        ]",[-0.03398834  0.15264152  1.0059311 ],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
68,"[ 0.36607143  0.31964286  0.01533832  0.          0.          0.
 -1.        ]",[-0.02960269  0.15680328  1.00579494],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
69,"[ 0.36607143  0.33035714  0.01574679  0.          0.          0.
 -1.        ]",[-0.02516199  0.16099353  1.00568987],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
70,"[ 0.37321429  0.30535714  0.01606201  0.          0.          0.
 -1.        ]",[-0.02063852  0.16506444  1.00561482],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
71,"[ 0.38571429  0.28571429  0.01628715  0.          0.          0.
 -1.        ]",[-0.01598514  0.16892235  1.00555715],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
72,"[ 0.40357143  0.25535714  0.01646016  0.          0.          0.
 -1.        ]",[-0.01115601  0.17250533  1.00549727],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
73,"[ 0.40714286  0.27857143  0.0166398   0.          0.          0.
 -1.        ]",[-0.00620633  0.17604321  1.00542578],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
74,"[ 0.40535714  0.3         0.01685427  0.          0.          0.
 -1.        ]",[-0.00121556  0.17971347  1.00535068],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
75,"[ 0.4         0.30714286  0.01707958  0.          0.          0.
 -1.        ]",[0.00376826 0.18347432 1.00528735],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
76,"[ 0.39821429  0.30357143  0.01726957  0.          0.          0.
 -1.        ]",[0.00874215 0.1872421  1.00524686],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
77,"[ 0.38928571  0.30178571  0.01739104  0.          0.          0.
 -1.        ]",[0.01367316 0.19099519 1.00523254],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
78,"[ 0.375       0.32142857  0.01743399  0.          0.          0.
 -1.        ]",[0.01850295 0.19485551 1.00525269],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
79,"[ 0.37142857  0.30535714  0.01737353  0.          0.          0.
 -1.        ]",[0.02325748 0.19871755 1.00530346],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
80,"[ 0.37142857  0.3         0.01722124  0.          0.          0.
 -1.        ]",[0.02798346 0.20251688 1.00536806],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
81,"[ 0.375       0.30535714  0.01702744  0.          0.          0.
 -1.        ]",[0.0327075  0.20632421 1.00542015],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
82,"[ 0.37678571  0.29107143  0.01687117  0.          0.          0.
 -1.        ]",[0.03742968 0.21006839 1.00544409],"[-0.05287483  0.34220347  0.852       0.          0.          0.
  1.        ]","[0.06523016 0.09707627 0.971      0.         0.         0.
 1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
