step,action,eef_pos,target_pos,obstacle_pos,target_half_size,obstacle_half_size,good
10,"[-0.12321429 -0.3375     -0.00791466  0.          0.          0.
 -1.        ]",[-0.08768814  0.21100592  1.0138088 ],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
11,"[-0.11428571 -0.34107143 -0.00829479  0.          0.          0.
 -1.        ]",[-0.08933229  0.20720616  1.01380693],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
12,"[-0.10178571 -0.35       -0.00828919  0.          0.          0.
 -1.        ]",[-0.09089795  0.20315925  1.01371291],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
13,"[-0.09464286 -0.35178571 -0.0080071   0.          0.          0.
 -1.        ]",[-0.0923945   0.19892211  1.01355282],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
14,"[-0.08035714 -0.35       -0.00752685  0.          0.          0.
 -1.        ]",[-0.09379005  0.19456897  1.01334601],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
15,"[-0.06964286 -0.35535714 -0.00690642  0.          0.          0.
 -1.        ]",[-0.09506697  0.19010558  1.01310235],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
16,"[-0.07678571 -0.35357143 -0.00617542  0.          0.          0.
 -1.        ]",[-0.0963209   0.18557701  1.01285038],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
17,"[-0.075      -0.35178571 -0.00541951  0.          0.          0.
 -1.        ]",[-0.09756512  0.1810327   1.01262055],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
18,"[-0.07857143 -0.34821429 -0.00473004  0.          0.          0.
 -1.        ]",[-0.09879914  0.17649915  1.01241728],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
19,"[-0.08392857 -0.34285714 -0.00412023  0.          0.          0.
 -1.        ]",[-0.10004842  0.17200608  1.0122484 ],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
20,"[-0.07678571 -0.34642857 -0.00361358  0.          0.          0.
 -1.        ]",[-0.10125602  0.16752148  1.01211006],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
21,"[-0.08392857 -0.35535714 -0.00319857  0.          0.          0.
 -1.        ]",[-0.10245552  0.1629896   1.01199419],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
22,"[-0.07321429 -0.35       -0.00285096  0.          0.          0.
 -1.        ]",[-0.10360232  0.15846317  1.01190109],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
23,"[-0.06964286 -0.35714286 -0.00257166  0.          0.          0.
 -1.        ]",[-0.10467373  0.15391735  1.01181161],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
24,"[-0.06428571 -0.35892857 -0.00230322  0.          0.          0.
 -1.        ]",[-0.10568189  0.14934111  1.01172598],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
25,"[-0.06964286 -0.3625     -0.00204633  0.          0.          0.
 -1.        ]",[-0.10668077  0.14473918  1.01164873],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
26,"[-0.08035714 -0.36964286 -0.00181459  0.          0.          0.
 -1.        ]",[-0.1077423   0.14009049  1.01159607],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
27,"[-0.08571429 -0.3625     -0.00165659  0.          0.          0.
 -1.        ]",[-0.10886712  0.13545435  1.01157327],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
28,"[-0.09821429 -0.36785714 -0.00158818  0.          0.          0.
 -1.        ]",[-0.11008044  0.13081084  1.01157543],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
29,"[-0.12142857 -0.35714286 -0.00159469  0.          0.          0.
 -1.        ]",[-0.1114714   0.12620866  1.01161187],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
30,"[-0.14107143 -0.35535714 -0.00170399  0.          0.          0.
 -1.        ]",[-0.11307159  0.12165742  1.01169085],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
31,"[-0.14642857 -0.36428571 -0.00194093  0.          0.          0.
 -1.        ]",[-0.11480695  0.11707456  1.01179665],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
32,"[-0.14821429 -0.36428571 -0.00225833  0.          0.          0.
 -1.        ]",[-0.11661155  0.11245983  1.01189996],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
33,"[-0.15178571 -0.35892857 -0.00256827  0.          0.          0.
 -1.        ]",[-0.11847712  0.10786395  1.01198561],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
34,"[-0.13571429 -0.37142857 -0.00282521  0.          0.          0.
 -1.        ]",[-0.12030298  0.10321377  1.01204016],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
35,"[-0.10178571 -0.39464286 -0.00298888  0.          0.          0.
 -1.        ]",[-0.12191776  0.09838557  1.0120297 ],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
36,"[-0.0875     -0.41071429 -0.00295749  0.          0.          0.
 -1.        ]",[-0.12334203  0.0933647   1.01194039],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
37,"[-0.07321429 -0.41428571 -0.00268957  0.          0.          0.
 -1.        ]",[-0.12462818  0.08823409  1.01179887],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
38,"[-0.07321429 -0.40892857 -0.00226499  0.          0.          0.
 -1.        ]",[-0.12584694  0.08308494  1.01163169],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
39,"[-0.05714286 -0.41607143 -0.00176345  0.          0.          0.
 -1.        ]",[-0.1269573   0.07789093  1.01145927],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
40,"[-0.04642857 -0.41607143 -0.0012462   0.          0.          0.
 -1.        ]",[-0.12792602  0.07264968  1.01127765],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
41,"[-3.92857143e-02 -4.19642857e-01 -7.01322257e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.12877838  0.06736593  1.01109623],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
42,"[-3.21428571e-02 -4.21428571e-01 -1.57071335e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.12952446  0.06204124  1.01092535],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
43,"[-2.32142857e-02 -4.30357143e-01  3.55554796e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.13015349  0.0566441   1.01076851],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
44,"[-2.14285714e-02 -4.33928571e-01  8.26084299e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.00000000e+00]",[-0.13069623  0.05117765  1.01062887],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
45,"[-0.0125     -0.4375      0.00124501  0.          0.          0.
 -1.        ]",[-0.13114033  0.04565601  1.01051062],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
46,"[ 0.         -0.44642857  0.00159974  0.          0.          0.
 -1.        ]",[-0.13144298  0.04004994  1.01040438],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
47,"[ 0.         -0.44821429  0.00191847  0.          0.          0.
 -1.        ]",[-0.1316554   0.0343771   1.01030906],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
48,"[ 0.         -0.45892857  0.00220443  0.          0.          0.
 -1.        ]",[-0.13182515  0.02861374  1.01023717],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
49,"[ 0.         -0.45892857  0.00242011  0.          0.          0.
 -1.        ]",[-0.13196184  0.02278528  1.01019091],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
50,"[ 0.00714286 -0.44285714  0.00255889  0.          0.          0.
 -1.        ]",[-0.13203025  0.01700674  1.01016376],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
51,"[ 0.04642857 -0.41785714  0.00264034  0.          0.          0.
 -1.        ]",[-0.13184567  0.01138504  1.01012902],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
52,"[ 0.06071429 -0.39464286  0.00274456  0.          0.          0.
 -1.        ]",[-0.1314316   0.00596074  1.01005113],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
53,"[ 0.08571429 -0.40714286  0.00297821  0.          0.          0.
 -1.        ]",[-1.30783126e-01  5.67863251e-04  1.00994215e+00],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
54,"[ 0.07857143 -0.41785714  0.00330516  0.          0.          0.
 -1.        ]",[-0.13003757 -0.00489365  1.00981041],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
55,"[ 0.075      -0.41964286  0.00370038  0.          0.          0.
 -1.        ]",[-0.1293162  -0.01038385  1.00968374],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
56,"[ 0.06964286 -0.42321429  0.00408039  0.          0.          0.
 -1.        ]",[-0.12863097 -0.01588908  1.00957479],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
57,"[ 0.0625     -0.425       0.00440724  0.          0.          0.
 -1.        ]",[-0.12799886 -0.0214094   1.00948898],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
58,"[ 0.08214286 -0.42321429  0.00466466  0.          0.          0.
 -1.        ]",[-0.12728421 -0.02692528  1.00941286],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
59,"[ 0.08392857 -0.42678571  0.00489303  0.          0.          0.
 -1.        ]",[-0.12647952 -0.03245344  1.00932268],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
60,"[ 0.09285714 -0.42321429  0.00516359  0.          0.          0.
 -1.        ]",[-0.12559938 -0.03797572  1.00922722],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
61,"[ 0.1        -0.42678571  0.00544996  0.          0.          0.
 -1.        ]",[-0.12463035 -0.04350805  1.00912547],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
62,"[ 0.10714286 -0.42142857  0.00575521  0.          0.          0.
 -1.        ]",[-0.12357449 -0.0490272   1.00901969],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
63,"[ 0.10714286 -0.41964286  0.00607253  0.          0.          0.
 -1.        ]",[-0.12246924 -0.05452407  1.00891568],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
64,"[ 0.12857143 -0.41785714  0.00638457  0.          0.          0.
 -1.        ]",[-0.12122589 -0.06000637  1.00881114],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
65,"[ 0.15       -0.41071429  0.00669819  0.          0.          0.
 -1.        ]",[-0.1197629  -0.0654425   1.00868232],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
66,"[ 0.16964286 -0.40535714  0.00708464  0.          0.          0.
 -1.        ]",[-0.11807485 -0.07082002  1.00852442],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
67,"[ 0.19464286 -0.39464286  0.00755834  0.          0.          0.
 -1.        ]",[-0.11613215 -0.076112    1.00833953],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
68,"[ 0.21428571 -0.38392857  0.00811303  0.          0.          0.
 -1.        ]",[-0.11393741 -0.08129614  1.00812952],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
69,"[ 0.21428571 -0.38214286  0.00874305  0.          0.          0.
 -1.        ]",[-0.111608   -0.08641457  1.00791691],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
70,"[ 0.2125     -0.38214286  0.00938089  0.          0.          0.
 -1.        ]",[-0.10922749 -0.0915078   1.00773554],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
71,"[ 0.2125     -0.39464286  0.009925    0.          0.          0.
 -1.        ]",[-0.10680328 -0.09665044  1.00759667],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
72,"[ 0.2        -0.39642857  0.01034161  0.          0.          0.
 -1.        ]",[-0.10440081 -0.1018346   1.00750555],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
73,"[ 0.20178571 -0.39285714  0.01061495  0.          0.          0.
 -1.        ]",[-0.1019978  -0.10700591  1.00746443],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
74,"[ 0.21964286 -0.3875      0.01073833  0.          0.          0.
 -1.        ]",[-0.09946786 -0.1121301   1.00744143],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
75,"[ 0.24285714 -0.35178571  0.01080731  0.          0.          0.
 -1.        ]",[-0.09672095 -0.11703182  1.00739933],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
76,"[ 0.26607143 -0.34107143  0.01093362  0.          0.          0.
 -1.        ]",[-0.09372976 -0.12172268  1.00732019],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
77,"[ 0.26071429 -0.33214286  0.01117105  0.          0.          0.
 -1.        ]",[-0.09063818 -0.12627771  1.00722016],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
78,"[ 0.24821429 -0.33571429  0.01147112  0.          0.          0.
 -1.        ]",[-0.08758757 -0.13077804  1.00714768],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
79,"[ 0.28392857 -0.32142857  0.01168857  0.          0.          0.
 -1.        ]",[-0.08436144 -0.13517129  1.0070952 ],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
80,"[ 0.33571429 -0.29107143  0.01184602  0.          0.          0.
 -1.        ]",[-0.08070011 -0.1392979   1.00698688],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
81,"[ 0.33928571 -0.30178571  0.01217096  0.          0.          0.
 -1.        ]",[-0.07677191 -0.14330307  1.00681183],"[-0.04301272 -0.31802472  0.852       0.          0.          0.
  1.        ]","[-0.01172902  0.00200022  0.971       0.          0.          0.
  1.        ]","(0.05, 0.05, 0.001)","(0.025, 0.025, 0.12)",True
