step,action,eef_pos,good,target_pos
0,[-0.3        -0.27123652  0.         -1.        ],[0.08192932 0.0124608 ],False,[0.11254144 0.16977066]
1,[-0.3        -0.27123652  0.         -1.        ],[0.07950985 0.01080955],False,[0.11254144 0.16977066]
2,[-0.3        -0.27123652  0.         -1.        ],[0.07686886 0.00850889],False,[0.11254144 0.16977066]
3,[-0.3        -0.27123652  0.         -1.        ],[0.0740368  0.00580965],False,[0.11254144 0.16977066]
4,[-0.3        -0.27123652  0.         -1.        ],[0.07102846 0.00281658],False,[0.11254144 0.16977066]
5,[-0.3        -0.27123652  0.         -1.        ],[ 0.06784828 -0.00038933],False,[0.11254144 0.16977066]
6,[-0.3        -0.27123652  0.         -1.        ],[ 0.06450151 -0.00374017],False,[0.11254144 0.16977066]
7,[-0.3        -0.27123652  0.         -1.        ],[ 0.06100143 -0.00718251],False,[0.11254144 0.16977066]
8,[-0.3        -0.27123652  0.         -1.        ],[ 0.05736729 -0.01067706],False,[0.11254144 0.16977066]
9,[-0.3        -0.27123652  0.         -1.        ],[ 0.05362122 -0.01419672],False,[0.11254144 0.16977066]
10,[-0.3        -0.27123652  0.         -1.        ],[ 0.04978579 -0.01772413],False,[0.11254144 0.16977066]
11,[-0.3        -0.27123652  0.         -1.        ],[ 0.04588238 -0.02124911],False,[0.11254144 0.16977066]
12,[-0.3        -0.27123652  0.         -1.        ],[ 0.04193014 -0.02476658],False,[0.11254144 0.16977066]
13,[-0.3        -0.27123652  0.         -1.        ],[ 0.03794541 -0.02827478],False,[0.11254144 0.16977066]
14,[-0.3        -0.27123652  0.         -1.        ],[ 0.03394158 -0.03177399],False,[0.11254144 0.16977066]
15,[-0.3        -0.27123652  0.         -1.        ],[ 0.02992911 -0.0352656 ],False,[0.11254144 0.16977066]
16,[-0.3        -0.27123652  0.         -1.        ],[ 0.02591581 -0.03875142],False,[0.11254144 0.16977066]
17,[-0.3        -0.27123652  0.         -1.        ],[ 0.02190715 -0.04223333],False,[0.11254144 0.16977066]
18,[-0.3        -0.27123652  0.         -1.        ],[ 0.01790663 -0.04571301],False,[0.11254144 0.16977066]
19,[-0.3        -0.27123652  0.         -1.        ],[ 0.01391618 -0.04919187],False,[0.11254144 0.16977066]
20,[-0.3        -0.27123652  0.         -1.        ],[ 0.00993652 -0.05267097],False,[0.11254144 0.16977066]
21,[-0.3        -0.27123652  0.         -1.        ],[ 0.00596748 -0.05615105],False,[0.11254144 0.16977066]
22,[-0.3        -0.27123652  0.         -1.        ],[ 0.00200832 -0.05963263],False,[0.11254144 0.16977066]
23,[-0.3        -0.27123652  0.         -1.        ],[-0.0019421  -0.06311597],False,[0.11254144 0.16977066]
24,[-0.3        -0.27123652  0.         -1.        ],[-0.00588509 -0.0666012 ],False,[0.11254144 0.16977066]
25,[-0.3        -0.27123652  0.         -1.        ],[-0.00982199 -0.07008833],False,[0.11254144 0.16977066]
26,[-0.3        -0.27123652  0.         -1.        ],[-0.0137541  -0.07357732],False,[0.11254144 0.16977066]
27,[-0.3        -0.27123652  0.         -1.        ],[-0.01768259 -0.07706806],False,[0.11254144 0.16977066]
28,[-0.3        -0.27123652  0.         -1.        ],[-0.02160848 -0.08056045],False,[0.11254144 0.16977066]
29,[-0.3        -0.27123652  0.         -1.        ],[-0.02553263 -0.08405438],False,[0.11254144 0.16977066]
30,[ 0.03741804 -0.3         0.         -1.        ],[-0.02766942 -0.08765394],False,[0.11254144 0.16977066]
