step,action,eef_pos,good,target_pos
0,[ 0.06758064 -0.3         0.         -1.        ],[-0.1593231   0.26269587],True,[-0.11335378  0.06483571]
1,[ 0.06758064 -0.3         0.         -1.        ],[-0.15916462  0.26072957],True,[-0.11335378  0.06483571]
2,[ 0.06758064 -0.3         0.         -1.        ],[-0.15869237  0.25809891],True,[-0.11335378  0.06483571]
3,[ 0.06758064 -0.3         0.         -1.        ],[-0.15811543  0.25509021],True,[-0.11335378  0.06483571]
4,[ 0.06758064 -0.3         0.         -1.        ],[-0.157482    0.25179545],True,[-0.11335378  0.06483571]
5,[ 0.06758064 -0.3         0.         -1.        ],[-0.1568078   0.24827687],True,[-0.11335378  0.06483571]
6,[ 0.06758064 -0.3         0.         -1.        ],[-0.15610025  0.24458935],True,[-0.11335378  0.06483571]
7,[ 0.06758064 -0.3         0.         -1.        ],[-0.15536356  0.24078073],True,[-0.11335378  0.06483571]
8,[ 0.06758064 -0.3         0.         -1.        ],[-0.15460042  0.23689069],True,[-0.11335378  0.06483571]
9,[ 0.06758064 -0.3         0.         -1.        ],[-0.15381285  0.23295059],True,[-0.11335378  0.06483571]
10,[ 0.06758064 -0.3         0.         -1.        ],[-0.15300273  0.22898396],True,[-0.11335378  0.06483571]
11,[ 0.06758064 -0.3         0.         -1.        ],[-0.15217206  0.22500751],True,[-0.11335378  0.06483571]
12,[ 0.06758064 -0.3         0.         -1.        ],[-0.15132303  0.22103232],True,[-0.11335378  0.06483571]
13,[ 0.06758064 -0.3         0.         -1.        ],[-0.15045803  0.217065  ],True,[-0.11335378  0.06483571]
14,[ 0.06758064 -0.3         0.         -1.        ],[-0.14957957  0.21310885],True,[-0.11335378  0.06483571]
15,[ 0.06758064 -0.3         0.         -1.        ],[-0.14869011  0.20916481],True,[-0.11335378  0.06483571]
16,[ 0.06758064 -0.3         0.         -1.        ],[-0.14779203  0.2052323 ],True,[-0.11335378  0.06483571]
17,[ 0.06758064 -0.3         0.         -1.        ],[-0.14688746  0.20130983],True,[-0.11335378  0.06483571]
18,[ 0.06758064 -0.3         0.         -1.        ],[-0.14597824  0.19739546],True,[-0.11335378  0.06483571]
19,[ 0.06758064 -0.3         0.         -1.        ],[-0.14506593  0.1934872 ],True,[-0.11335378  0.06483571]
20,[ 0.06758064 -0.3         0.         -1.        ],[-0.14415172  0.18958315],True,[-0.11335378  0.06483571]
21,[ 0.06758064 -0.3         0.         -1.        ],[-0.14323651  0.18568167],True,[-0.11335378  0.06483571]
22,[ 0.06758064 -0.3         0.         -1.        ],[-0.14232094  0.1817814 ],True,[-0.11335378  0.06483571]
23,[ 0.06758064 -0.3         0.         -1.        ],[-0.14140539  0.17788132],True,[-0.11335378  0.06483571]
24,[ 0.06758064 -0.3         0.         -1.        ],[-0.14049005  0.17398067],True,[-0.11335378  0.06483571]
25,[ 0.06758064 -0.3         0.         -1.        ],[-0.13957497  0.17007895],True,[-0.11335378  0.06483571]
26,[ 0.06758064 -0.3         0.         -1.        ],[-0.13866009  0.16617586],True,[-0.11335378  0.06483571]
27,[ 0.06758064 -0.3         0.         -1.        ],[-0.13774529  0.16227123],True,[-0.11335378  0.06483571]
28,[ 0.06758064 -0.3         0.         -1.        ],[-0.1368304   0.15836501],True,[-0.11335378  0.06483571]
29,[ 0.06758064 -0.3         0.         -1.        ],[-0.13591526  0.15445725],True,[-0.11335378  0.06483571]
30,[ 0.06758064 -0.3         0.         -1.        ],[-0.1349997   0.15054799],True,[-0.11335378  0.06483571]
31,[ 0.06758064 -0.3         0.         -1.        ],[-0.13408356  0.14663733],True,[-0.11335378  0.06483571]
32,[ 0.06758064 -0.3         0.         -1.        ],[-0.13316672  0.14272536],True,[-0.11335378  0.06483571]
33,[ 0.06758064 -0.3         0.         -1.        ],[-0.13224908  0.13881217],True,[-0.11335378  0.06483571]
34,[ 0.06758064 -0.3         0.         -1.        ],[-0.13133057  0.13489784],True,[-0.11335378  0.06483571]
35,[ 0.06758064 -0.3         0.         -1.        ],[-0.13041116  0.13098243],True,[-0.11335378  0.06483571]
36,[ 0.06758064 -0.3         0.         -1.        ],[-0.1294908   0.12706599],True,[-0.11335378  0.06483571]
37,[ 0.06758064 -0.3         0.         -1.        ],[-0.12856951  0.12314856],True,[-0.11335378  0.06483571]
38,[ 0.06758064 -0.3         0.         -1.        ],[-0.12764729  0.11923018],True,[-0.11335378  0.06483571]
39,[ 0.06758064 -0.3         0.         -1.        ],[-0.12672417  0.11531085],True,[-0.11335378  0.06483571]
40,[ 0.06758064 -0.3         0.         -1.        ],[-0.12580018  0.1113906 ],True,[-0.11335378  0.06483571]
41,[ 0.06758064 -0.3         0.         -1.        ],[-0.12487534  0.10746943],True,[-0.11335378  0.06483571]
42,[ 0.06758064 -0.3         0.         -1.        ],[-0.1239497   0.10354734],True,[-0.11335378  0.06483571]
43,[ 0.06758064 -0.3         0.         -1.        ],[-0.12302328  0.09962435],True,[-0.11335378  0.06483571]
44,[ 0.06758064 -0.3         0.         -1.        ],[-0.12209611  0.09570045],True,[-0.11335378  0.06483571]
45,[ 0.06758064 -0.3         0.         -1.        ],[-0.12116824  0.09177565],True,[-0.11335378  0.06483571]
46,[ 0.06758064 -0.3         0.         -1.        ],[-0.12023936  0.08785008],True,[-0.11335378  0.06483571]
47,[ 0.06758064 -0.3         0.         -1.        ],[-0.11931387  0.08392274],True,[-0.11335378  0.06483571]
48,[ 0.06758064 -0.3         0.         -1.        ],[-0.11842389  0.07998658],True,[-0.11335378  0.06483571]
49,[ 0.06758064 -0.3         0.         -1.        ],[-0.11755872  0.07604451],True,[-0.11335378  0.06483571]
50,[ 0  0  0 -1],[-0.1170798  0.0738396],True,[-0.11335378  0.06483571]
51,[ 0  0  0 -1],[-0.11690425  0.07312286],True,[-0.11335378  0.06483571]
52,[ 0  0  0 -1],[-0.11680794  0.07278697],True,[-0.11335378  0.06483571]
53,[ 0  0  0 -1],[-0.11675324  0.07262808],True,[-0.11335378  0.06483571]
54,[ 0  0  0 -1],[-0.11672661  0.07255283],True,[-0.11335378  0.06483571]
55,[ 0  0  0 -1],[-0.11671375  0.07251507],True,[-0.11335378  0.06483571]
56,[ 0  0  0 -1],[-0.11670862  0.07249799],True,[-0.11335378  0.06483571]
57,[ 0  0  0 -1],[-0.11670711  0.07249186],True,[-0.11335378  0.06483571]
58,[ 0  0  0 -1],[-0.11670653  0.07249031],True,[-0.11335378  0.06483571]
59,[ 0  0  0 -1],[-0.11670607  0.07248952],True,[-0.11335378  0.06483571]
60,[ 0  0  0 -1],[-0.11670534  0.07248752],True,[-0.11335378  0.06483571]
61,[ 0  0  0 -1],[-0.11670421  0.07248354],True,[-0.11335378  0.06483571]
62,[ 0  0  0 -1],[-0.11670266  0.07247749],True,[-0.11335378  0.06483571]
