step,action,eef_pos,good,target_pos
0,[-0.3         0.04369172  0.         -1.        ],[-0.04547987  0.07831424],False,[-0.03567555  0.07967247]
1,[-0.3         0.04369172  0.         -1.        ],[-0.04822005  0.07885078],False,[-0.03567555  0.07967247]
2,[-0.3         0.04369172  0.         -1.        ],[-0.05123525  0.07944013],False,[-0.03567555  0.07967247]
3,[-0.3         0.04369172  0.         -1.        ],[-0.05441134  0.0800365 ],False,[-0.03567555  0.07967247]
4,[-0.3         0.04369172  0.         -1.        ],[-0.05772315  0.08062886],False,[-0.03567555  0.07967247]
5,[-0.3         0.04369172  0.         -1.        ],[-0.06116117  0.08121247],False,[-0.03567555  0.07967247]
6,[-0.3         0.04369172  0.         -1.        ],[-0.06471309  0.08178587],False,[-0.03567555  0.07967247]
7,[-0.3         0.04369172  0.         -1.        ],[-0.06836263  0.08234715],False,[-0.03567555  0.07967247]
8,[-0.3         0.04369172  0.         -1.        ],[-0.07209242  0.08289599],False,[-0.03567555  0.07967247]
9,[-0.3         0.04369172  0.         -1.        ],[-0.0758859  0.0834347],False,[-0.03567555  0.07967247]
10,[-0.3         0.04369172  0.         -1.        ],[-0.0797282   0.08396655],False,[-0.03567555  0.07967247]
11,[-0.3         0.04369172  0.         -1.        ],[-0.08360657  0.08449513],False,[-0.03567555  0.07967247]
12,[-0.3         0.04369172  0.         -1.        ],[-0.08751022  0.08502288],False,[-0.03567555  0.07967247]
13,[-0.3         0.04369172  0.         -1.        ],[-0.09143021  0.0855512 ],False,[-0.03567555  0.07967247]
14,[-0.3         0.04369172  0.         -1.        ],[-0.09535944  0.08608058],False,[-0.03567555  0.07967247]
15,[-0.3         0.04369172  0.         -1.        ],[-0.09929259  0.08661133],False,[-0.03567555  0.07967247]
16,[-0.3         0.04369172  0.         -1.        ],[-0.10322592  0.08714366],False,[-0.03567555  0.07967247]
17,[-0.3         0.04369172  0.         -1.        ],[-0.10715699  0.08767766],False,[-0.03567555  0.07967247]
18,[-0.3         0.04369172  0.         -1.        ],[-0.11108443  0.08821338],False,[-0.03567555  0.07967247]
19,[-0.3         0.04369172  0.         -1.        ],[-0.11500767  0.08875076],False,[-0.03567555  0.07967247]
20,[-0.3         0.04369172  0.         -1.        ],[-0.11892674  0.08928974],False,[-0.03567555  0.07967247]
21,[-0.3         0.04369172  0.         -1.        ],[-0.12284205  0.08983019],False,[-0.03567555  0.07967247]
22,[-0.3         0.04369172  0.         -1.        ],[-0.12675431  0.09037196],False,[-0.03567555  0.07967247]
23,[-0.3         0.04369172  0.         -1.        ],[-0.13066432  0.09091491],False,[-0.03567555  0.07967247]
24,[-0.3         0.04369172  0.         -1.        ],[-0.13457295  0.09145885],False,[-0.03567555  0.07967247]
25,[-0.3         0.04369172  0.         -1.        ],[-0.13848106  0.09200363],False,[-0.03567555  0.07967247]
26,[-0.3         0.04369172  0.         -1.        ],[-0.14238941  0.09254907],False,[-0.03567555  0.07967247]
27,[-0.3         0.04369172  0.         -1.        ],[-0.14629867  0.093095  ],False,[-0.03567555  0.07967247]
28,[-0.3         0.04369172  0.         -1.        ],[-0.15020939  0.09364125],False,[-0.03567555  0.07967247]
29,[-0.3         0.04369172  0.         -1.        ],[-0.15412197  0.09418767],False,[-0.03567555  0.07967247]
30,[-0.3         0.04369172  0.         -1.        ],[-0.15803662  0.09473412],False,[-0.03567555  0.07967247]
