step,action,eef_pos,good,target_pos
0,[-0.05363093 -0.3         0.         -1.        ],[-0.05165009  0.2572188 ],True,[-0.13118533 -0.19335169]
1,[-0.05363093 -0.3         0.         -1.        ],[-0.05212879  0.25577458],True,[-0.13118533 -0.19335169]
2,[-0.05363093 -0.3         0.         -1.        ],[-0.05256978  0.25367523],True,[-0.13118533 -0.19335169]
3,[-0.05363093 -0.3         0.         -1.        ],[-0.0530275  0.2511131],True,[-0.13118533 -0.19335169]
4,[-0.05363093 -0.3         0.         -1.        ],[-0.05350443  0.24817869],True,[-0.13118533 -0.19335169]
5,[-0.05363093 -0.3         0.         -1.        ],[-0.05401429  0.24494119],True,[-0.13118533 -0.19335169]
6,[-0.05363093 -0.3         0.         -1.        ],[-0.05456683  0.24146721],True,[-0.13118533 -0.19335169]
7,[-0.05363093 -0.3         0.         -1.        ],[-0.05516549  0.23781775],True,[-0.13118533 -0.19335169]
8,[-0.05363093 -0.3         0.         -1.        ],[-0.05580858  0.23404493],True,[-0.13118533 -0.19335169]
9,[-0.05363093 -0.3         0.         -1.        ],[-0.05649097  0.23019087],True,[-0.13118533 -0.19335169]
10,[-0.05363093 -0.3         0.         -1.        ],[-0.05720566  0.22628797],True,[-0.13118533 -0.19335169]
11,[-0.05363093 -0.3         0.         -1.        ],[-0.05794504  0.22236   ],True,[-0.13118533 -0.19335169]
12,[-0.05363093 -0.3         0.         -1.        ],[-0.05870171  0.21842347],True,[-0.13118533 -0.19335169]
13,[-0.05363093 -0.3         0.         -1.        ],[-0.05946907  0.21448904],True,[-0.13118533 -0.19335169]
14,[-0.05363093 -0.3         0.         -1.        ],[-0.06024163  0.21056295],True,[-0.13118533 -0.19335169]
15,[-0.05363093 -0.3         0.         -1.        ],[-0.06101507  0.20664818],True,[-0.13118533 -0.19335169]
16,[-0.05363093 -0.3         0.         -1.        ],[-0.06178619  0.20274548],True,[-0.13118533 -0.19335169]
17,[-0.05363093 -0.3         0.         -1.        ],[-0.06255287  0.19885419],True,[-0.13118533 -0.19335169]
18,[-0.05363093 -0.3         0.         -1.        ],[-0.06331383  0.19497285],True,[-0.13118533 -0.19335169]
19,[-0.05363093 -0.3         0.         -1.        ],[-0.0640685   0.19109966],True,[-0.13118533 -0.19335169]
20,[-0.05363093 -0.3         0.         -1.        ],[-0.06481683  0.18723275],True,[-0.13118533 -0.19335169]
21,[-0.05363093 -0.3         0.         -1.        ],[-0.06555912  0.18337037],True,[-0.13118533 -0.19335169]
22,[-0.05363093 -0.3         0.         -1.        ],[-0.06629594  0.17951103],True,[-0.13118533 -0.19335169]
23,[-0.05363093 -0.3         0.         -1.        ],[-0.06702793  0.17565349],True,[-0.13118533 -0.19335169]
24,[-0.05363093 -0.3         0.         -1.        ],[-0.0677558  0.1717968],True,[-0.13118533 -0.19335169]
25,[-0.05363093 -0.3         0.         -1.        ],[-0.06848024  0.16794023],True,[-0.13118533 -0.19335169]
26,[-0.05363093 -0.3         0.         -1.        ],[-0.06920184  0.16408328],True,[-0.13118533 -0.19335169]
27,[-0.05363093 -0.3         0.         -1.        ],[-0.06992115  0.16022561],True,[-0.13118533 -0.19335169]
28,[-0.05363093 -0.3         0.         -1.        ],[-0.07063859  0.15636699],True,[-0.13118533 -0.19335169]
29,[-0.05363093 -0.3         0.         -1.        ],[-0.0713545   0.15250732],True,[-0.13118533 -0.19335169]
30,[-0.05363093 -0.3         0.         -1.        ],[-0.07206913  0.14864653],True,[-0.13118533 -0.19335169]
31,[-0.05363093 -0.3         0.         -1.        ],[-0.07278266  0.1447846 ],True,[-0.13118533 -0.19335169]
32,[-0.05363093 -0.3         0.         -1.        ],[-0.07349519  0.14092154],True,[-0.13118533 -0.19335169]
33,[-0.05363093 -0.3         0.         -1.        ],[-0.07420676  0.13705735],True,[-0.13118533 -0.19335169]
34,[-0.05363093 -0.3         0.         -1.        ],[-0.07491739  0.13319207],True,[-0.13118533 -0.19335169]
35,[-0.05363093 -0.3         0.         -1.        ],[-0.07562707  0.1293257 ],True,[-0.13118533 -0.19335169]
36,[-0.05363093 -0.3         0.         -1.        ],[-0.07633575  0.12545825],True,[-0.13118533 -0.19335169]
37,[-0.05363093 -0.3         0.         -1.        ],[-0.07704337  0.12158974],True,[-0.13118533 -0.19335169]
38,[-0.05363093 -0.3         0.         -1.        ],[-0.07774989  0.11772017],True,[-0.13118533 -0.19335169]
39,[-0.05363093 -0.3         0.         -1.        ],[-0.07845525  0.11384952],True,[-0.13118533 -0.19335169]
40,[-0.05363093 -0.3         0.         -1.        ],[-0.07915939  0.10997779],True,[-0.13118533 -0.19335169]
41,[-0.05363093 -0.3         0.         -1.        ],[-0.07986225  0.10610498],True,[-0.13118533 -0.19335169]
42,[-0.05363093 -0.3         0.         -1.        ],[-0.0805638   0.10223107],True,[-0.13118533 -0.19335169]
43,[-0.05363093 -0.3         0.         -1.        ],[-0.081264    0.09835604],True,[-0.13118533 -0.19335169]
44,[-0.05363093 -0.3         0.         -1.        ],[-0.08196281  0.09447987],True,[-0.13118533 -0.19335169]
45,[-0.05363093 -0.3         0.         -1.        ],[-0.08266022  0.09060256],True,[-0.13118533 -0.19335169]
46,[-0.05363093 -0.3         0.         -1.        ],[-0.08335619  0.08672409],True,[-0.13118533 -0.19335169]
47,[-0.05363093 -0.3         0.         -1.        ],[-0.08405073  0.08284444],True,[-0.13118533 -0.19335169]
48,[-0.05363093 -0.3         0.         -1.        ],[-0.08474382  0.0789636 ],True,[-0.13118533 -0.19335169]
49,[-0.05363093 -0.3         0.         -1.        ],[-0.08543546  0.07508156],True,[-0.13118533 -0.19335169]
50,[-0.05363093 -0.3         0.         -1.        ],[-0.08612564  0.0711983 ],True,[-0.13118533 -0.19335169]
51,[-0.05363093 -0.3         0.         -1.        ],[-0.08681438  0.06731381],True,[-0.13118533 -0.19335169]
52,[-0.05363093 -0.3         0.         -1.        ],[-0.08750168  0.06342809],True,[-0.13118533 -0.19335169]
53,[-0.05363093 -0.3         0.         -1.        ],[-0.08818754  0.05954112],True,[-0.13118533 -0.19335169]
54,[-0.05363093 -0.3         0.         -1.        ],[-0.08887197  0.05565291],True,[-0.13118533 -0.19335169]
55,[-0.05363093 -0.3         0.         -1.        ],[-0.08955498  0.05176344],True,[-0.13118533 -0.19335169]
56,[-0.05363093 -0.3         0.         -1.        ],[-0.09023659  0.0478727 ],True,[-0.13118533 -0.19335169]
57,[-0.05363093 -0.3         0.         -1.        ],[-0.09091679  0.0439807 ],True,[-0.13118533 -0.19335169]
58,[-0.05363093 -0.3         0.         -1.        ],[-0.0915956   0.04008743],True,[-0.13118533 -0.19335169]
59,[-0.05363093 -0.3         0.         -1.        ],[-0.09227303  0.03619289],True,[-0.13118533 -0.19335169]
60,[-0.05363093 -0.3         0.         -1.        ],[-0.09294909  0.03229707],True,[-0.13118533 -0.19335169]
61,[-0.05363093 -0.3         0.         -1.        ],[-0.09362378  0.02839999],True,[-0.13118533 -0.19335169]
62,[-0.05363093 -0.3         0.         -1.        ],[-0.09429712  0.02450163],True,[-0.13118533 -0.19335169]
63,[-0.05363093 -0.3         0.         -1.        ],[-0.09496912  0.02060201],True,[-0.13118533 -0.19335169]
64,[-0.05363093 -0.3         0.         -1.        ],[-0.09563977  0.01670112],True,[-0.13118533 -0.19335169]
65,[-0.05363093 -0.3         0.         -1.        ],[-0.09630909  0.01279897],True,[-0.13118533 -0.19335169]
66,[-0.05363093 -0.3         0.         -1.        ],[-0.09697708  0.00889556],True,[-0.13118533 -0.19335169]
67,[-0.05363093 -0.3         0.         -1.        ],[-0.09764374  0.00499089],True,[-0.13118533 -0.19335169]
68,[-0.05363093 -0.3         0.         -1.        ],[-0.09830906  0.00108497],True,[-0.13118533 -0.19335169]
69,[-0.05363093 -0.3         0.         -1.        ],[-0.09897306 -0.0028222 ],True,[-0.13118533 -0.19335169]
70,[-0.05363093 -0.3         0.         -1.        ],[-0.09963572 -0.00673061],True,[-0.13118533 -0.19335169]
71,[-0.05363093 -0.3         0.         -1.        ],[-0.10029704 -0.01064025],True,[-0.13118533 -0.19335169]
