step,action,eef_pos,good,target_pos
0,[ 0.3         0.13113594  0.         -1.        ],[-0.12743731 -0.10219313],False,[-0.13667462 -0.10939155]
1,[ 0.3         0.13113594  0.         -1.        ],[-0.12453634 -0.10054354],False,[-0.13667462 -0.10939155]
2,[ 0.3         0.13113594  0.         -1.        ],[-0.1213431 -0.0987206],False,[-0.13667462 -0.10939155]
3,[ 0.3         0.13113594  0.         -1.        ],[-0.11800173 -0.09687378],False,[-0.13667462 -0.10939155]
4,[ 0.3         0.13113594  0.         -1.        ],[-0.11456498 -0.09503313],False,[-0.13667462 -0.10939155]
5,[ 0.3         0.13113594  0.         -1.        ],[-0.11104726 -0.09320775],False,[-0.13667462 -0.10939155]
6,[ 0.3         0.13113594  0.         -1.        ],[-0.10745809 -0.09139896],False,[-0.13667462 -0.10939155]
7,[ 0.3         0.13113594  0.         -1.        ],[-0.10380723 -0.08960516],False,[-0.13667462 -0.10939155]
8,[ 0.3         0.13113594  0.         -1.        ],[-0.10010483 -0.08782379],False,[-0.13667462 -0.10939155]
9,[ 0.3         0.13113594  0.         -1.        ],[-0.09636091 -0.0860523 ],False,[-0.13667462 -0.10939155]
10,[ 0.3         0.13113594  0.         -1.        ],[-0.09258486 -0.08428839],False,[-0.13667462 -0.10939155]
11,[ 0.3         0.13113594  0.         -1.        ],[-0.0887851  -0.08253023],False,[-0.13667462 -0.10939155]
12,[ 0.3         0.13113594  0.         -1.        ],[-0.08496886 -0.08077636],False,[-0.13667462 -0.10939155]
13,[ 0.3         0.13113594  0.         -1.        ],[-0.08114205 -0.0790257 ],False,[-0.13667462 -0.10939155]
14,[ 0.3         0.13113594  0.         -1.        ],[-0.07730937 -0.07727748],False,[-0.13667462 -0.10939155]
15,[ 0.3         0.13113594  0.         -1.        ],[-0.07347434 -0.07553113],False,[-0.13667462 -0.10939155]
16,[ 0.3         0.13113594  0.         -1.        ],[-0.06963942 -0.07378587],False,[-0.13667462 -0.10939155]
17,[ 0.3         0.13113594  0.         -1.        ],[-0.06580648 -0.07204106],False,[-0.13667462 -0.10939155]
18,[ 0.3         0.13113594  0.         -1.        ],[-0.06197781 -0.07030102],False,[-0.13667462 -0.10939155]
19,[ 0.3         0.13113594  0.         -1.        ],[-0.05815503 -0.06856957],False,[-0.13667462 -0.10939155]
20,[ 0.3         0.13113594  0.         -1.        ],[-0.05433837 -0.06684629],False,[-0.13667462 -0.10939155]
21,[ 0.3         0.13113594  0.         -1.        ],[-0.05052716 -0.06512873],False,[-0.13667462 -0.10939155]
22,[ 0.3         0.13113594  0.         -1.        ],[-0.04672049 -0.06341488],False,[-0.13667462 -0.10939155]
23,[ 0.3         0.13113594  0.         -1.        ],[-0.04291738 -0.06170339],False,[-0.13667462 -0.10939155]
24,[ 0.3         0.13113594  0.         -1.        ],[-0.03911694 -0.05999349],False,[-0.13667462 -0.10939155]
25,[ 0.3         0.13113594  0.         -1.        ],[-0.03531836 -0.05828479],False,[-0.13667462 -0.10939155]
26,[ 0.3         0.13113594  0.         -1.        ],[-0.03152099 -0.05657714],False,[-0.13667462 -0.10939155]
27,[ 0.3         0.13113594  0.         -1.        ],[-0.02772428 -0.05487058],False,[-0.13667462 -0.10939155]
28,[ 0.3         0.13113594  0.         -1.        ],[-0.02392783 -0.05316519],False,[-0.13667462 -0.10939155]
