step,action,eef_pos,good,target_pos
0,[ 0.3         0.29341057  0.         -1.        ],[-0.00911429  0.03813784],False,[-0.11643007 -0.09349268]
1,[ 0.3         0.29341057  0.         -1.        ],[-0.00747897  0.04008593],False,[-0.11643007 -0.09349268]
2,[ 0.3         0.29341057  0.         -1.        ],[-0.00543095  0.0427063 ],False,[-0.11643007 -0.09349268]
3,[ 0.3         0.29341057  0.         -1.        ],[-0.00307571  0.04571899],False,[-0.11643007 -0.09349268]
4,[ 0.3         0.29341057  0.         -1.        ],[-0.00042925  0.04902152],False,[-0.11643007 -0.09349268]
5,[ 0.3         0.29341057  0.         -1.        ],[0.00246258 0.05253582],False,[-0.11643007 -0.09349268]
6,[ 0.3         0.29341057  0.         -1.        ],[0.00557186 0.05619956],False,[-0.11643007 -0.09349268]
7,[ 0.3         0.29341057  0.         -1.        ],[0.00887007 0.05996287],False,[-0.11643007 -0.09349268]
8,[ 0.3         0.29341057  0.         -1.        ],[0.01232615 0.06378728],False,[-0.11643007 -0.09349268]
9,[ 0.3         0.29341057  0.         -1.        ],[0.01590915 0.06764471],False,[-0.11643007 -0.09349268]
10,[ 0.3         0.29341057  0.         -1.        ],[0.01959022 0.0715159 ],False,[-0.11643007 -0.09349268]
11,[ 0.3         0.29341057  0.         -1.        ],[0.02334367 0.07538853],False,[-0.11643007 -0.09349268]
12,[ 0.3         0.29341057  0.         -1.        ],[0.02714756 0.07925545],False,[-0.11643007 -0.09349268]
13,[ 0.3         0.29341057  0.         -1.        ],[0.03098383 0.08311306],False,[-0.11643007 -0.09349268]
14,[ 0.3         0.29341057  0.         -1.        ],[0.03483816 0.08696008],False,[-0.11643007 -0.09349268]
15,[ 0.3         0.29341057  0.         -1.        ],[0.03869962 0.09079657],False,[-0.11643007 -0.09349268]
16,[ 0.3         0.29341057  0.         -1.        ],[0.04256033 0.09462329],False,[-0.11643007 -0.09349268]
17,[ 0.3         0.29341057  0.         -1.        ],[0.0464149  0.09844129],False,[-0.11643007 -0.09349268]
18,[ 0.3         0.29341057  0.         -1.        ],[0.05026    0.10225166],False,[-0.11643007 -0.09349268]
19,[ 0.3         0.29341057  0.         -1.        ],[0.05409392 0.10605541],False,[-0.11643007 -0.09349268]
20,[ 0.3         0.29341057  0.         -1.        ],[0.0579161  0.10985337],False,[-0.11643007 -0.09349268]
21,[ 0.3         0.29341057  0.         -1.        ],[0.06172682 0.11364625],False,[-0.11643007 -0.09349268]
22,[ 0.3         0.29341057  0.         -1.        ],[0.06552692 0.11743457],False,[-0.11643007 -0.09349268]
23,[ 0.3         0.29341057  0.         -1.        ],[0.06931751 0.12121876],False,[-0.11643007 -0.09349268]
24,[ 0.3         0.29341057  0.         -1.        ],[0.07309986 0.12499912],False,[-0.11643007 -0.09349268]
25,[ 0.3         0.29341057  0.         -1.        ],[0.0768752  0.12877589],False,[-0.11643007 -0.09349268]
26,[ 0.3         0.29341057  0.         -1.        ],[0.08064467 0.13254923],False,[-0.11643007 -0.09349268]
27,[ 0.3         0.29341057  0.         -1.        ],[0.08440927 0.13631927],False,[-0.11643007 -0.09349268]
28,[ 0.3         0.29341057  0.         -1.        ],[0.08816982 0.14008608],False,[-0.11643007 -0.09349268]
29,[ 0.3         0.29341057  0.         -1.        ],[0.09192696 0.14384972],False,[-0.11643007 -0.09349268]
30,[ 0.3         0.29341057  0.         -1.        ],[0.09568114 0.1476102 ],False,[-0.11643007 -0.09349268]
31,[ 0.3         0.29341057  0.         -1.        ],[0.09943265 0.15136754],False,[-0.11643007 -0.09349268]
32,[ 0.3         0.29341057  0.         -1.        ],[0.10318165 0.15512171],False,[-0.11643007 -0.09349268]
33,[ 0.3         0.29341057  0.         -1.        ],[0.10692814 0.15887269],False,[-0.11643007 -0.09349268]
34,[ 0.3         0.29341057  0.         -1.        ],[0.11067204 0.16262043],False,[-0.11643007 -0.09349268]
35,[ 0.3         0.29341057  0.         -1.        ],[0.11441319 0.16636487],False,[-0.11643007 -0.09349268]
36,[ 0.3         0.29341057  0.         -1.        ],[0.11815133 0.17010592],False,[-0.11643007 -0.09349268]
37,[ 0.3         0.29341057  0.         -1.        ],[0.12188617 0.17384351],False,[-0.11643007 -0.09349268]
38,[ 0.3         0.29341057  0.         -1.        ],[0.12561737 0.17757753],False,[-0.11643007 -0.09349268]
39,[ 0.3         0.29341057  0.         -1.        ],[0.12934453 0.18130786],False,[-0.11643007 -0.09349268]
40,[ 0.3         0.29341057  0.         -1.        ],[0.13306724 0.18503438],False,[-0.11643007 -0.09349268]
41,[ 0.3         0.29341057  0.         -1.        ],[0.13678505 0.18875695],False,[-0.11643007 -0.09349268]
42,[ 0.3         0.29341057  0.         -1.        ],[0.14049748 0.19247542],False,[-0.11643007 -0.09349268]
43,[ 0.3         0.29341057  0.         -1.        ],[0.14420402 0.19618961],False,[-0.11643007 -0.09349268]
44,[ 0.3         0.29341057  0.         -1.        ],[0.14790413 0.19989934],False,[-0.11643007 -0.09349268]
45,[ 0.3         0.29341057  0.         -1.        ],[0.15159722 0.20360442],False,[-0.11643007 -0.09349268]
46,[ 0.3         0.29341057  0.         -1.        ],[0.15528268 0.20730462],False,[-0.11643007 -0.09349268]
