step,action,eef_pos,good,target_pos
0,[ 0.05642865  0.3         0.         -1.        ],[0.00283693 0.0480797 ],False,[-0.00082497  0.00950799]
1,[ 0.05642865  0.3         0.         -1.        ],[0.0033026  0.05092077],False,[-0.00082497  0.00950799]
2,[ 0.05642865  0.3         0.         -1.        ],[0.00381349 0.05408988],False,[-0.00082497  0.00950799]
3,[ 0.05642865  0.3         0.         -1.        ],[0.00433163 0.05747365],False,[-0.00082497  0.00950799]
4,[ 0.05642865  0.3         0.         -1.        ],[0.00485221 0.06102612],False,[-0.00082497  0.00950799]
5,[ 0.05642865  0.3         0.         -1.        ],[0.00537739 0.06470771],False,[-0.00082497  0.00950799]
6,[ 0.05642865  0.3         0.         -1.        ],[0.00590908 0.06848278],False,[-0.00082497  0.00950799]
7,[ 0.05642865  0.3         0.         -1.        ],[0.00644852 0.07232126],False,[-0.00082497  0.00950799]
8,[ 0.05642865  0.3         0.         -1.        ],[0.00699636 0.07619936],False,[-0.00082497  0.00950799]
9,[ 0.05642865  0.3         0.         -1.        ],[0.00755277 0.08009934],False,[-0.00082497  0.00950799]
10,[ 0.05642865  0.3         0.         -1.        ],[0.00811751 0.08400874],False,[-0.00082497  0.00950799]
11,[ 0.05642865  0.3         0.         -1.        ],[0.00869003 0.08791938],False,[-0.00082497  0.00950799]
12,[ 0.05642865  0.3         0.         -1.        ],[0.0092696  0.09182636],False,[-0.00082497  0.00950799]
13,[ 0.05642865  0.3         0.         -1.        ],[0.00985533 0.09572718],False,[-0.00082497  0.00950799]
14,[ 0.05642865  0.3         0.         -1.        ],[0.01044632 0.09962093],False,[-0.00082497  0.00950799]
15,[ 0.05642865  0.3         0.         -1.        ],[0.01104166 0.1035077 ],False,[-0.00082497  0.00950799]
16,[ 0.05642865  0.3         0.         -1.        ],[0.01164051 0.10738816],False,[-0.00082497  0.00950799]
17,[ 0.05642865  0.3         0.         -1.        ],[0.01224215 0.11126321],False,[-0.00082497  0.00950799]
18,[ 0.05642865  0.3         0.         -1.        ],[0.01284596 0.11513382],False,[-0.00082497  0.00950799]
19,[ 0.05642865  0.3         0.         -1.        ],[0.01345144 0.11900086],False,[-0.00082497  0.00950799]
20,[ 0.05642865  0.3         0.         -1.        ],[0.0140582  0.12286508],False,[-0.00082497  0.00950799]
21,[ 0.05642865  0.3         0.         -1.        ],[0.01466597 0.12672709],False,[-0.00082497  0.00950799]
22,[ 0.05642865  0.3         0.         -1.        ],[0.01527455 0.13058733],False,[-0.00082497  0.00950799]
23,[ 0.05642865  0.3         0.         -1.        ],[0.01588382 0.13444613],False,[-0.00082497  0.00950799]
24,[ 0.05642865  0.3         0.         -1.        ],[0.01649374 0.13830371],False,[-0.00082497  0.00950799]
25,[ 0.05642865  0.3         0.         -1.        ],[0.01710429 0.14216018],False,[-0.00082497  0.00950799]
26,[ 0.05642865  0.3         0.         -1.        ],[0.01771548 0.14601562],False,[-0.00082497  0.00950799]
27,[ 0.05642865  0.3         0.         -1.        ],[0.01832735 0.14987007],False,[-0.00082497  0.00950799]
28,[ 0.05642865  0.3         0.         -1.        ],[0.01893994 0.15372354],False,[-0.00082497  0.00950799]
29,[ 0.05642865  0.3         0.         -1.        ],[0.01955329 0.157576  ],False,[-0.00082497  0.00950799]
30,[ 0.05642865  0.3         0.         -1.        ],[0.02016745 0.16142745],False,[-0.00082497  0.00950799]
31,[ 0.05642865  0.3         0.         -1.        ],[0.02078246 0.16527786],False,[-0.00082497  0.00950799]
32,[ 0.05642865  0.3         0.         -1.        ],[0.02139834 0.16912722],False,[-0.00082497  0.00950799]
33,[ 0.05642865  0.3         0.         -1.        ],[0.02201513 0.17297551],False,[-0.00082497  0.00950799]
34,[ 0.05642865  0.3         0.         -1.        ],[0.02263282 0.17682272],False,[-0.00082497  0.00950799]
35,[ 0.05642865  0.3         0.         -1.        ],[0.02325144 0.18066883],False,[-0.00082497  0.00950799]
36,[ 0.05642865  0.3         0.         -1.        ],[0.02387097 0.18451385],False,[-0.00082497  0.00950799]
37,[ 0.05642865  0.3         0.         -1.        ],[0.02449142 0.18835776],False,[-0.00082497  0.00950799]
38,[ 0.05642865  0.3         0.         -1.        ],[0.02511278 0.19220056],False,[-0.00082497  0.00950799]
39,[ 0.05642865  0.3         0.         -1.        ],[0.02573502 0.19604225],False,[-0.00082497  0.00950799]
40,[ 0.05642865  0.3         0.         -1.        ],[0.02635814 0.19988283],False,[-0.00082497  0.00950799]
41,[ 0.05642865  0.3         0.         -1.        ],[0.02698211 0.20372228],False,[-0.00082497  0.00950799]
42,[ 0.05642865  0.3         0.         -1.        ],[0.02760692 0.20756062],False,[-0.00082497  0.00950799]
43,[ 0.05642865  0.3         0.         -1.        ],[0.02823254 0.21139783],False,[-0.00082497  0.00950799]
44,[ 0.05642865  0.3         0.         -1.        ],[0.02885895 0.21523392],False,[-0.00082497  0.00950799]
45,[ 0.05642865  0.3         0.         -1.        ],[0.02948613 0.21906888],False,[-0.00082497  0.00950799]
46,[ 0.05642865  0.3         0.         -1.        ],[0.03011406 0.2229027 ],False,[-0.00082497  0.00950799]
47,[ 0.05642865  0.3         0.         -1.        ],[0.03074271 0.22673538],False,[-0.00082497  0.00950799]
48,[ 0.05642865  0.3         0.         -1.        ],[0.03137207 0.23056692],False,[-0.00082497  0.00950799]
49,[ 0.05642865  0.3         0.         -1.        ],[0.03200211 0.2343973 ],False,[-0.00082497  0.00950799]
50,[ 0.05642865  0.3         0.         -1.        ],[0.0326328  0.23822653],False,[-0.00082497  0.00950799]
51,[ 0.05642865  0.3         0.         -1.        ],[0.03326412 0.2420546 ],False,[-0.00082497  0.00950799]
52,[ 0.05642865  0.3         0.         -1.        ],[0.03389606 0.2458815 ],False,[-0.00082497  0.00950799]
53,[ 0.05642865  0.3         0.         -1.        ],[0.03452858 0.24970722],False,[-0.00082497  0.00950799]
