step,action,eef_pos,good,target_pos
0,[ 0.06796675 -0.3         0.         -1.        ],[-0.17968157  0.16333478],True,[-0.12576488 -0.07393934]
1,[ 0.06796675 -0.3         0.         -1.        ],[-0.17895403  0.16080942],True,[-0.12576488 -0.07393934]
2,[ 0.06796675 -0.3         0.         -1.        ],[-0.17798029  0.15760214],True,[-0.12576488 -0.07393934]
3,[ 0.06796675 -0.3         0.         -1.        ],[-0.17694371  0.154099  ],True,[-0.12576488 -0.07393934]
4,[ 0.06796675 -0.3         0.         -1.        ],[-0.17590242  0.15041663],True,[-0.12576488 -0.07393934]
5,[ 0.06796675 -0.3         0.         -1.        ],[-0.17488261  0.14662028],True,[-0.12576488 -0.07393934]
6,[ 0.06796675 -0.3         0.         -1.        ],[-0.17387901  0.14275667],True,[-0.12576488 -0.07393934]
7,[ 0.06796675 -0.3         0.         -1.        ],[-0.17288941  0.13885424],True,[-0.12576488 -0.07393934]
8,[ 0.06796675 -0.3         0.         -1.        ],[-0.1719151  0.1349298],True,[-0.12576488 -0.07393934]
9,[ 0.06796675 -0.3         0.         -1.        ],[-0.17095544  0.13099405],True,[-0.12576488 -0.07393934]
10,[ 0.06796675 -0.3         0.         -1.        ],[-0.17001204  0.12705623],True,[-0.12576488 -0.07393934]
11,[ 0.06796675 -0.3         0.         -1.        ],[-0.16908748  0.12311622],True,[-0.12576488 -0.07393934]
12,[ 0.06796675 -0.3         0.         -1.        ],[-0.16817779  0.1191732 ],True,[-0.12576488 -0.07393934]
13,[ 0.06796675 -0.3         0.         -1.        ],[-0.16727879  0.11522842],True,[-0.12576488 -0.07393934]
14,[ 0.06796675 -0.3         0.         -1.        ],[-0.16638685  0.11128297],True,[-0.12576488 -0.07393934]
15,[ 0.06796675 -0.3         0.         -1.        ],[-0.16549896  0.10733753],True,[-0.12576488 -0.07393934]
16,[ 0.06796675 -0.3         0.         -1.        ],[-0.16461271  0.10339247],True,[-0.12576488 -0.07393934]
17,[ 0.06796675 -0.3         0.         -1.        ],[-0.16372619  0.09944789],True,[-0.12576488 -0.07393934]
18,[ 0.06796675 -0.3         0.         -1.        ],[-0.16283799  0.0955038 ],True,[-0.12576488 -0.07393934]
19,[ 0.06796675 -0.3         0.         -1.        ],[-0.16194708  0.0915601 ],True,[-0.12576488 -0.07393934]
20,[ 0.06796675 -0.3         0.         -1.        ],[-0.1610528   0.08761664],True,[-0.12576488 -0.07393934]
21,[ 0.06796675 -0.3         0.         -1.        ],[-0.1601547   0.08367327],True,[-0.12576488 -0.07393934]
22,[ 0.06796675 -0.3         0.         -1.        ],[-0.15925219  0.07972988],True,[-0.12576488 -0.07393934]
23,[ 0.06796675 -0.3         0.         -1.        ],[-0.15834644  0.07578582],True,[-0.12576488 -0.07393934]
24,[ 0.06796675 -0.3         0.         -1.        ],[-0.15744633  0.07183764],True,[-0.12576488 -0.07393934]
25,[ 0.06796675 -0.3         0.         -1.        ],[-0.15658269  0.06787952],True,[-0.12576488 -0.07393934]
26,[ 0.06796675 -0.3         0.         -1.        ],[-0.15574421  0.06391555],True,[-0.12576488 -0.07393934]
27,[ 0.06796675 -0.3         0.         -1.        ],[-0.15491743  0.05994916],True,[-0.12576488 -0.07393934]
28,[ 0.06796675 -0.3         0.         -1.        ],[-0.1540992   0.05598125],True,[-0.12576488 -0.07393934]
29,[ 0.06796675 -0.3         0.         -1.        ],[-0.15328752  0.05201238],True,[-0.12576488 -0.07393934]
30,[ 0.06796675 -0.3         0.         -1.        ],[-0.15248053  0.04804303],True,[-0.12576488 -0.07393934]
31,[ 0.06796675 -0.3         0.         -1.        ],[-0.15167646  0.04407353],True,[-0.12576488 -0.07393934]
32,[ 0.06796675 -0.3         0.         -1.        ],[-0.1508753   0.04010401],True,[-0.12576488 -0.07393934]
33,[ 0.06796675 -0.3         0.         -1.        ],[-0.15007834  0.03613448],True,[-0.12576488 -0.07393934]
34,[ 0.06796675 -0.3         0.         -1.        ],[-0.14928664  0.03216498],True,[-0.12576488 -0.07393934]
35,[ 0.06796675 -0.3         0.         -1.        ],[-0.14850094  0.02819561],True,[-0.12576488 -0.07393934]
36,[ 0.06796675 -0.3         0.         -1.        ],[-0.14772183  0.02422651],True,[-0.12576488 -0.07393934]
37,[ 0.06796675 -0.3         0.         -1.        ],[-0.14694986  0.02025781],True,[-0.12576488 -0.07393934]
38,[ 0.06796675 -0.3         0.         -1.        ],[-0.14618548  0.01628968],True,[-0.12576488 -0.07393934]
39,[ 0.06796675 -0.3         0.         -1.        ],[-0.1454291   0.01232231],True,[-0.12576488 -0.07393934]
40,[ 0.06796675 -0.3         0.         -1.        ],[-0.14468096  0.00835589],True,[-0.12576488 -0.07393934]
