step,action,eef_pos,good,target_pos
0,[ 0.3         0.24103456  0.         -1.        ],[-0.0582422   0.02223073],False,[-0.06318411  0.00516386]
1,[ 0.3         0.24103456  0.         -1.        ],[-0.05552329  0.02462239],False,[-0.06318411  0.00516386]
2,[ 0.3         0.24103456  0.         -1.        ],[-0.05254919  0.02729323],False,[-0.06318411  0.00516386]
3,[ 0.3         0.24103456  0.         -1.        ],[-0.04941364  0.03012783],False,[-0.06318411  0.00516386]
4,[ 0.3         0.24103456  0.         -1.        ],[-0.04615268  0.03307973],False,[-0.06318411  0.00516386]
5,[ 0.3         0.24103456  0.         -1.        ],[-0.04277646  0.03611561],False,[-0.06318411  0.00516386]
6,[ 0.3         0.24103456  0.         -1.        ],[-0.03929576  0.03920867],False,[-0.06318411  0.00516386]
7,[ 0.3         0.24103456  0.         -1.        ],[-0.03572414  0.04233796],False,[-0.06318411  0.00516386]
8,[ 0.3         0.24103456  0.         -1.        ],[-0.03207655  0.04548791],False,[-0.06318411  0.00516386]
9,[ 0.3         0.24103456  0.         -1.        ],[-0.02836796  0.04864752],False,[-0.06318411  0.00516386]
10,[ 0.3         0.24103456  0.         -1.        ],[-0.02461234  0.05180951],False,[-0.06318411  0.00516386]
11,[ 0.3         0.24103456  0.         -1.        ],[-0.02082212  0.0549694 ],False,[-0.06318411  0.00516386]
12,[ 0.3         0.24103456  0.         -1.        ],[-0.01700789  0.05812472],False,[-0.06318411  0.00516386]
13,[ 0.3         0.24103456  0.         -1.        ],[-0.01317834  0.06127437],False,[-0.06318411  0.00516386]
14,[ 0.3         0.24103456  0.         -1.        ],[-0.00934029  0.06441805],False,[-0.06318411  0.00516386]
15,[ 0.3         0.24103456  0.         -1.        ],[-0.00549891  0.06755599],False,[-0.06318411  0.00516386]
16,[ 0.3         0.24103456  0.         -1.        ],[-0.0016579   0.07068863],False,[-0.06318411  0.00516386]
17,[ 0.3         0.24103456  0.         -1.        ],[0.00218029 0.0738165 ],False,[-0.06318411  0.00516386]
18,[ 0.3         0.24103456  0.         -1.        ],[0.00601414 0.07694009],False,[-0.06318411  0.00516386]
19,[ 0.3         0.24103456  0.         -1.        ],[0.00984291 0.08005989],False,[-0.06318411  0.00516386]
20,[ 0.3         0.24103456  0.         -1.        ],[0.01366643 0.08317626],False,[-0.06318411  0.00516386]
21,[ 0.3         0.24103456  0.         -1.        ],[0.01748487 0.08628951],False,[-0.06318411  0.00516386]
22,[ 0.3         0.24103456  0.         -1.        ],[0.02129868 0.08939987],False,[-0.06318411  0.00516386]
23,[ 0.3         0.24103456  0.         -1.        ],[0.0251084  0.09250753],False,[-0.06318411  0.00516386]
24,[ 0.3         0.24103456  0.         -1.        ],[0.02891465 0.09561261],False,[-0.06318411  0.00516386]
25,[ 0.3         0.24103456  0.         -1.        ],[0.03271799 0.0987152 ],False,[-0.06318411  0.00516386]
26,[ 0.3         0.24103456  0.         -1.        ],[0.03651898 0.10181537],False,[-0.06318411  0.00516386]
27,[ 0.3         0.24103456  0.         -1.        ],[0.04031806 0.10491316],False,[-0.06318411  0.00516386]
