step,action,eef_pos,good,target_pos
0,[ 0.12657793 -0.3         0.         -1.        ],[-0.11144982  0.21861555],False,[-0.11153072  0.22909437]
1,[ 0.12657793 -0.3         0.         -1.        ],[-0.11010588  0.21565021],False,[-0.11153072  0.22909437]
2,[ 0.12657793 -0.3         0.         -1.        ],[-0.10862655  0.21234107],False,[-0.11153072  0.22909437]
3,[ 0.12657793 -0.3         0.         -1.        ],[-0.10708226  0.20884455],False,[-0.11153072  0.22909437]
4,[ 0.12657793 -0.3         0.         -1.        ],[-0.10549527  0.20520808],False,[-0.11153072  0.22909437]
5,[ 0.12657793 -0.3         0.         -1.        ],[-0.10387736  0.20146473],False,[-0.11153072  0.22909437]
6,[ 0.12657793 -0.3         0.         -1.        ],[-0.10223679  0.19764291],False,[-0.11153072  0.22909437]
7,[ 0.12657793 -0.3         0.         -1.        ],[-0.10057976  0.19376661],False,[-0.11153072  0.22909437]
8,[ 0.12657793 -0.3         0.         -1.        ],[-0.09891097  0.18985514],False,[-0.11153072  0.22909437]
9,[ 0.12657793 -0.3         0.         -1.        ],[-0.09723391  0.18592326],False,[-0.11153072  0.22909437]
10,[ 0.12657793 -0.3         0.         -1.        ],[-0.09555113  0.18198158],False,[-0.11153072  0.22909437]
11,[ 0.12657793 -0.3         0.         -1.        ],[-0.09386444  0.17803726],False,[-0.11153072  0.22909437]
12,[ 0.12657793 -0.3         0.         -1.        ],[-0.0921751   0.17409469],False,[-0.11153072  0.22909437]
13,[ 0.12657793 -0.3         0.         -1.        ],[-0.09048397  0.17015618],False,[-0.11153072  0.22909437]
14,[ 0.12657793 -0.3         0.         -1.        ],[-0.08879737  0.16622037],False,[-0.11153072  0.22909437]
15,[ 0.12657793 -0.3         0.         -1.        ],[-0.08714024  0.16227779],False,[-0.11153072  0.22909437]
16,[ 0.12657793 -0.3         0.         -1.        ],[-0.0855032   0.15833132],False,[-0.11153072  0.22909437]
17,[ 0.12657793 -0.3         0.         -1.        ],[-0.08387955  0.15438289],False,[-0.11153072  0.22909437]
18,[ 0.12657793 -0.3         0.         -1.        ],[-0.08226767  0.15043241],False,[-0.11153072  0.22909437]
19,[ 0.12657793 -0.3         0.         -1.        ],[-0.08066907  0.14647884],False,[-0.11153072  0.22909437]
20,[ 0.12657793 -0.3         0.         -1.        ],[-0.07908213  0.14252323],False,[-0.11153072  0.22909437]
21,[ 0.12657793 -0.3         0.         -1.        ],[-0.07750357  0.13856568],False,[-0.11153072  0.22909437]
22,[ 0.12657793 -0.3         0.         -1.        ],[-0.07593096  0.13460663],False,[-0.11153072  0.22909437]
23,[ 0.12657793 -0.3         0.         -1.        ],[-0.07436164  0.13064712],False,[-0.11153072  0.22909437]
24,[ 0.12657793 -0.3         0.         -1.        ],[-0.07279631  0.12668691],False,[-0.11153072  0.22909437]
25,[ 0.12657793 -0.3         0.         -1.        ],[-0.07123869  0.12272481],False,[-0.11153072  0.22909437]
26,[ 0.12657793 -0.3         0.         -1.        ],[-0.06969026  0.11876077],False,[-0.11153072  0.22909437]
27,[ 0.12657793 -0.3         0.         -1.        ],[-0.06815179  0.11479497],False,[-0.11153072  0.22909437]
28,[ 0.12657793 -0.3         0.         -1.        ],[-0.0666239   0.11082764],False,[-0.11153072  0.22909437]
29,[ 0.12657793 -0.3         0.         -1.        ],[-0.06510711  0.10685899],False,[-0.11153072  0.22909437]
30,[ 0.12657793 -0.3         0.         -1.        ],[-0.06360199  0.10288917],False,[-0.11153072  0.22909437]
31,[ 0.12657793 -0.3         0.         -1.        ],[-0.06210876  0.0989184 ],False,[-0.11153072  0.22909437]
32,[ 0.12657793 -0.3         0.         -1.        ],[-0.06062677  0.09494708],False,[-0.11153072  0.22909437]
33,[ 0.17227639 -0.3         0.         -1.        ],[-0.05891222  0.09096243],False,[-0.11153072  0.22909437]
34,[ 0.17227639 -0.3         0.         -1.        ],[-0.0570007   0.08696184],False,[-0.11153072  0.22909437]
35,[ 0.17227639 -0.3         0.         -1.        ],[-0.05504971  0.08296195],False,[-0.11153072  0.22909437]
36,[ 0.17227639 -0.3         0.         -1.        ],[-0.05308001  0.07896879],False,[-0.11153072  0.22909437]
37,[ 0.17227639 -0.3         0.         -1.        ],[-0.05109263  0.07498318],False,[-0.11153072  0.22909437]
38,[ 0.17227639 -0.3         0.         -1.        ],[-0.04908761  0.07100426],False,[-0.11153072  0.22909437]
39,[ 0.17227639 -0.3         0.         -1.        ],[-0.04706581  0.06703099],False,[-0.11153072  0.22909437]
40,[ 0.17227639 -0.3         0.         -1.        ],[-0.04502883  0.06306242],False,[-0.11153072  0.22909437]
41,[ 0.17227639 -0.3         0.         -1.        ],[-0.04297869  0.05909785],False,[-0.11153072  0.22909437]
42,[ 0.17227639 -0.3         0.         -1.        ],[-0.04091759  0.0551367 ],False,[-0.11153072  0.22909437]
43,[ 0.17227639 -0.3         0.         -1.        ],[-0.03884766  0.05117859],False,[-0.11153072  0.22909437]
