step,action,eef_pos,good,target_pos
0,[-0.3        0.0159198  0.        -1.       ],[ 0.02925768 -0.15129675],False,[ 0.03571189 -0.15152598]
1,[-0.3        0.0159198  0.        -1.       ],[ 0.0266252  -0.15134467],False,[ 0.03571189 -0.15152598]
2,[-0.3        0.0159198  0.        -1.       ],[ 0.02374492 -0.15139077],False,[ 0.03571189 -0.15152598]
3,[-0.3        0.0159198  0.        -1.       ],[ 0.02069287 -0.15139399],False,[ 0.03571189 -0.15152598]
4,[-0.3        0.0159198  0.        -1.       ],[ 0.01749385 -0.1513521 ],False,[ 0.03571189 -0.15152598]
5,[-0.3        0.0159198  0.        -1.       ],[ 0.01415373 -0.15126742],False,[ 0.03571189 -0.15152598]
6,[-0.3        0.0159198  0.        -1.       ],[ 0.01068192 -0.15114641],False,[ 0.03571189 -0.15152598]
7,[-0.3        0.0159198  0.        -1.       ],[ 0.00709361 -0.15099311],False,[ 0.03571189 -0.15152598]
8,[-0.3        0.0159198  0.        -1.       ],[ 0.00340654 -0.15081284],False,[ 0.03571189 -0.15152598]
9,[-0.3        0.0159198  0.        -1.       ],[-0.0003609  -0.15061113],False,[ 0.03571189 -0.15152598]
10,[-0.3        0.0159198  0.        -1.       ],[-0.0041908  -0.15039254],False,[ 0.03571189 -0.15152598]
11,[-0.3        0.0159198  0.        -1.       ],[-0.00806698 -0.15016147],False,[ 0.03571189 -0.15152598]
12,[-0.3        0.0159198  0.        -1.       ],[-0.01197544 -0.14992188],False,[ 0.03571189 -0.15152598]
13,[-0.3        0.0159198  0.        -1.       ],[-0.01590457 -0.14967711],False,[ 0.03571189 -0.15152598]
14,[-0.3        0.0159198  0.        -1.       ],[-0.01984509 -0.14942987],False,[ 0.03571189 -0.15152598]
15,[-0.3        0.0159198  0.        -1.       ],[-0.02378995 -0.14918221],False,[ 0.03571189 -0.15152598]
16,[-0.3        0.0159198  0.        -1.       ],[-0.02773405 -0.1489356 ],False,[ 0.03571189 -0.15152598]
17,[-0.3        0.0159198  0.        -1.       ],[-0.03167396 -0.14869101],False,[ 0.03571189 -0.15152598]
18,[-0.3        0.0159198  0.        -1.       ],[-0.03560759 -0.14844902],False,[ 0.03571189 -0.15152598]
19,[-0.3        0.0159198  0.        -1.       ],[-0.03953395 -0.14820987],False,[ 0.03571189 -0.15152598]
20,[-0.3        0.0159198  0.        -1.       ],[-0.04345282 -0.14797358],False,[ 0.03571189 -0.15152598]
21,[-0.3        0.0159198  0.        -1.       ],[-0.04736455 -0.14773998],False,[ 0.03571189 -0.15152598]
22,[-0.3        0.0159198  0.        -1.       ],[-0.05126985 -0.14750882],False,[ 0.03571189 -0.15152598]
23,[-0.3        0.0159198  0.        -1.       ],[-0.05516964 -0.14727981],False,[ 0.03571189 -0.15152598]
24,[-0.3        0.0159198  0.        -1.       ],[-0.05906491 -0.1470526 ],False,[ 0.03571189 -0.15152598]
25,[-0.3        0.0159198  0.        -1.       ],[-0.06295663 -0.1468269 ],False,[ 0.03571189 -0.15152598]
26,[-0.3        0.0159198  0.        -1.       ],[-0.06684572 -0.14660241],False,[ 0.03571189 -0.15152598]
27,[-0.3        0.0159198  0.        -1.       ],[-0.07073299 -0.14637889],False,[ 0.03571189 -0.15152598]
28,[-0.3        0.0159198  0.        -1.       ],[-0.07461911 -0.14615611],False,[ 0.03571189 -0.15152598]
29,[-0.3        0.0159198  0.        -1.       ],[-0.07850464 -0.14593391],False,[ 0.03571189 -0.15152598]
30,[-0.3        0.0159198  0.        -1.       ],[-0.08239    -0.14571215],False,[ 0.03571189 -0.15152598]
31,[-0.3        0.0159198  0.        -1.       ],[-0.08627551 -0.14549073],False,[ 0.03571189 -0.15152598]
32,[-0.3        0.0159198  0.        -1.       ],[-0.09016138 -0.14526957],False,[ 0.03571189 -0.15152598]
33,[-0.3        0.0159198  0.        -1.       ],[-0.09404774 -0.14504861],False,[ 0.03571189 -0.15152598]
34,[-0.3        0.0159198  0.        -1.       ],[-0.09793464 -0.14482782],False,[ 0.03571189 -0.15152598]
35,[-0.3        0.0159198  0.        -1.       ],[-0.10182208 -0.14460716],False,[ 0.03571189 -0.15152598]
36,[-0.3        0.0159198  0.        -1.       ],[-0.10571002 -0.14438664],False,[ 0.03571189 -0.15152598]
37,[-0.3        0.0159198  0.        -1.       ],[-0.10959852 -0.14416658],False,[ 0.03571189 -0.15152598]
38,[-0.3        0.0159198  0.        -1.       ],[-0.11348947 -0.14395208],False,[ 0.03571189 -0.15152598]
39,[-0.3        0.0159198  0.        -1.       ],[-0.11738482 -0.14374844],False,[ 0.03571189 -0.15152598]
40,[-0.3        0.0159198  0.        -1.       ],[-0.12128421 -0.14355481],False,[ 0.03571189 -0.15152598]
41,[-0.3        0.0159198  0.        -1.       ],[-0.12518805 -0.1433725 ],False,[ 0.03571189 -0.15152598]
42,[-0.3        0.0159198  0.        -1.       ],[-0.12909459 -0.14319738],False,[ 0.03571189 -0.15152598]
43,[-0.3        0.0159198  0.        -1.       ],[-0.13300216 -0.1430257 ],False,[ 0.03571189 -0.15152598]
44,[-0.3        0.0159198  0.        -1.       ],[-0.13690953 -0.14285536],False,[ 0.03571189 -0.15152598]
45,[-0.3        0.0159198  0.        -1.       ],[-0.14081549 -0.14268486],False,[ 0.03571189 -0.15152598]
46,[-0.3        0.0159198  0.        -1.       ],[-0.14471898 -0.14251346],False,[ 0.03571189 -0.15152598]
47,[-0.3        0.0159198  0.        -1.       ],[-0.14861901 -0.14234092],False,[ 0.03571189 -0.15152598]
48,[-0.3        0.0159198  0.        -1.       ],[-0.15251461 -0.14216732],False,[ 0.03571189 -0.15152598]
49,[-0.3        0.0159198  0.        -1.       ],[-0.15640477 -0.14199295],False,[ 0.03571189 -0.15152598]
