step,action,eef_pos,good,target_pos
0,[ 0.19308723 -0.3         0.         -1.        ],[-0.16400176  0.25554347],True,[ 0.14294429 -0.22127638]
1,[ 0.19308723 -0.3         0.         -1.        ],[-0.16255028  0.2533323 ],True,[ 0.14294429 -0.22127638]
2,[ 0.19308723 -0.3         0.         -1.        ],[-0.16071401  0.25048479],True,[ 0.14294429 -0.22127638]
3,[ 0.19308723 -0.3         0.         -1.        ],[-0.15872482  0.24730194],True,[ 0.14294429 -0.22127638]
4,[ 0.19308723 -0.3         0.         -1.        ],[-0.1566348   0.24387268],True,[ 0.14294429 -0.22127638]
5,[ 0.19308723 -0.3         0.         -1.        ],[-0.15446263  0.24025424],True,[ 0.14294429 -0.22127638]
6,[ 0.19308723 -0.3         0.         -1.        ],[-0.15221961  0.23649346],True,[ 0.14294429 -0.22127638]
7,[ 0.19308723 -0.3         0.         -1.        ],[-0.14991346  0.23263061],True,[ 0.14294429 -0.22127638]
8,[ 0.19308723 -0.3         0.         -1.        ],[-0.1475508   0.22869901],True,[ 0.14294429 -0.22127638]
9,[ 0.19308723 -0.3         0.         -1.        ],[-0.14513815  0.22472505],True,[ 0.14294429 -0.22127638]
10,[ 0.19308723 -0.3         0.         -1.        ],[-0.14268229  0.22072869],True,[ 0.14294429 -0.22127638]
11,[ 0.19308723 -0.3         0.         -1.        ],[-0.14019013  0.21672424],True,[ 0.14294429 -0.22127638]
12,[ 0.19308723 -0.3         0.         -1.        ],[-0.13768701  0.21271091],True,[ 0.14294429 -0.22127638]
13,[ 0.19308723 -0.3         0.         -1.        ],[-0.13518811  0.20868983],True,[ 0.14294429 -0.22127638]
14,[ 0.19308723 -0.3         0.         -1.        ],[-0.13269055  0.20466724],True,[ 0.14294429 -0.22127638]
15,[ 0.19308723 -0.3         0.         -1.        ],[-0.13019888  0.2006454 ],True,[ 0.14294429 -0.22127638]
16,[ 0.19308723 -0.3         0.         -1.        ],[-0.12771687  0.19662398],True,[ 0.14294429 -0.22127638]
17,[ 0.19308723 -0.3         0.         -1.        ],[-0.12524969  0.19260392],True,[ 0.14294429 -0.22127638]
18,[ 0.19308723 -0.3         0.         -1.        ],[-0.12279589  0.18858654],True,[ 0.14294429 -0.22127638]
19,[ 0.19308723 -0.3         0.         -1.        ],[-0.12035431  0.18457151],True,[ 0.14294429 -0.22127638]
20,[ 0.19308723 -0.3         0.         -1.        ],[-0.11792474  0.18055806],True,[ 0.14294429 -0.22127638]
21,[ 0.19308723 -0.3         0.         -1.        ],[-0.11550726  0.17654528],True,[ 0.14294429 -0.22127638]
22,[ 0.19308723 -0.3         0.         -1.        ],[-0.11310204  0.17253229],True,[ 0.14294429 -0.22127638]
23,[ 0.19308723 -0.3         0.         -1.        ],[-0.11070935  0.16851827],True,[ 0.14294429 -0.22127638]
24,[ 0.19308723 -0.3         0.         -1.        ],[-0.10832953  0.1645026 ],True,[ 0.14294429 -0.22127638]
25,[ 0.19308723 -0.3         0.         -1.        ],[-0.10596312  0.16048464],True,[ 0.14294429 -0.22127638]
26,[ 0.19308723 -0.3         0.         -1.        ],[-0.10361034  0.15646409],True,[ 0.14294429 -0.22127638]
27,[ 0.19308723 -0.3         0.         -1.        ],[-0.10126872  0.15244222],True,[ 0.14294429 -0.22127638]
28,[ 0.19308723 -0.3         0.         -1.        ],[-0.09893533  0.14842038],True,[ 0.14294429 -0.22127638]
29,[ 0.19308723 -0.3         0.         -1.        ],[-0.09660759  0.14439959],True,[ 0.14294429 -0.22127638]
30,[ 0.19308723 -0.3         0.         -1.        ],[-0.09428331  0.14038059],True,[ 0.14294429 -0.22127638]
31,[ 0.19308723 -0.3         0.         -1.        ],[-0.09196077  0.13636388],True,[ 0.14294429 -0.22127638]
32,[ 0.19308723 -0.3         0.         -1.        ],[-0.08963865  0.13234978],True,[ 0.14294429 -0.22127638]
33,[ 0.19308723 -0.3         0.         -1.        ],[-0.08731599  0.12833847],True,[ 0.14294429 -0.22127638]
34,[ 0.19308723 -0.3         0.         -1.        ],[-0.08499212  0.12433005],True,[ 0.14294429 -0.22127638]
35,[ 0.19308723 -0.3         0.         -1.        ],[-0.08266664  0.12032455],True,[ 0.14294429 -0.22127638]
36,[ 0.19308723 -0.3         0.         -1.        ],[-0.08033934  0.11632196],True,[ 0.14294429 -0.22127638]
37,[ 0.19308723 -0.3         0.         -1.        ],[-0.07801015  0.11232224],True,[ 0.14294429 -0.22127638]
38,[ 0.19308723 -0.3         0.         -1.        ],[-0.07567909  0.10832537],True,[ 0.14294429 -0.22127638]
39,[ 0.19308723 -0.3         0.         -1.        ],[-0.07334625  0.10433128],True,[ 0.14294429 -0.22127638]
40,[ 0.19308723 -0.3         0.         -1.        ],[-0.07101174  0.10033994],True,[ 0.14294429 -0.22127638]
41,[ 0.19308723 -0.3         0.         -1.        ],[-0.06867571  0.0963513 ],True,[ 0.14294429 -0.22127638]
42,[ 0.19308723 -0.3         0.         -1.        ],[-0.06633828  0.09236531],True,[ 0.14294429 -0.22127638]
43,[ 0.19308723 -0.3         0.         -1.        ],[-0.06399956  0.08838194],True,[ 0.14294429 -0.22127638]
44,[ 0.19308723 -0.3         0.         -1.        ],[-0.06165965  0.08440115],True,[ 0.14294429 -0.22127638]
45,[ 0.19308723 -0.3         0.         -1.        ],[-0.05931861  0.08042292],True,[ 0.14294429 -0.22127638]
46,[ 0.19308723 -0.3         0.         -1.        ],[-0.05697649  0.07644721],True,[ 0.14294429 -0.22127638]
47,[ 0.19308723 -0.3         0.         -1.        ],[-0.05463333  0.07247401],True,[ 0.14294429 -0.22127638]
48,[ 0.19308723 -0.3         0.         -1.        ],[-0.05228914  0.06850329],True,[ 0.14294429 -0.22127638]
49,[ 0.19308723 -0.3         0.         -1.        ],[-0.04994391  0.06453502],True,[ 0.14294429 -0.22127638]
50,[ 0.19308723 -0.3         0.         -1.        ],[-0.04759764  0.06056918],True,[ 0.14294429 -0.22127638]
51,[ 0.19308723 -0.3         0.         -1.        ],[-0.04525031  0.05660577],True,[ 0.14294429 -0.22127638]
52,[ 0.19308723 -0.3         0.         -1.        ],[-0.04290189  0.05264474],True,[ 0.14294429 -0.22127638]
53,[ 0.19308723 -0.3         0.         -1.        ],[-0.04055237  0.04868609],True,[ 0.14294429 -0.22127638]
54,[ 0.19308723 -0.3         0.         -1.        ],[-0.03820171  0.04472979],True,[ 0.14294429 -0.22127638]
55,[ 0.19308723 -0.3         0.         -1.        ],[-0.03584991  0.04077583],True,[ 0.14294429 -0.22127638]
56,[ 0.19308723 -0.3         0.         -1.        ],[-0.03349693  0.03682418],True,[ 0.14294429 -0.22127638]
57,[ 0.19308723 -0.3         0.         -1.        ],[-0.03114277  0.03287482],True,[ 0.14294429 -0.22127638]
58,[ 0.19308723 -0.3         0.         -1.        ],[-0.02878742  0.02892773],True,[ 0.14294429 -0.22127638]
59,[ 0.19308723 -0.3         0.         -1.        ],[-0.02643086  0.0249829 ],True,[ 0.14294429 -0.22127638]
