step,action,eef_pos,good,target_pos
0,[-0.17287963  0.3         0.         -1.        ],[ 0.00753661 -0.25687842],True,[-0.0698727  -0.12250824]
1,[-0.17287963  0.3         0.         -1.        ],[ 0.00678972 -0.25563309],True,[-0.0698727  -0.12250824]
2,[-0.17287963  0.3         0.         -1.        ],[ 0.00588904 -0.2538618 ],True,[-0.0698727  -0.12250824]
3,[-0.17287963  0.3         0.         -1.        ],[ 0.00486756 -0.25163995],True,[-0.0698727  -0.12250824]
4,[-0.17287963  0.3         0.         -1.        ],[ 0.00368952 -0.249005  ],True,[-0.0698727  -0.12250824]
5,[-0.17287963  0.3         0.         -1.        ],[ 0.0023472 -0.246034 ],True,[-0.0698727  -0.12250824]
6,[-0.17287963  0.3         0.         -1.        ],[ 0.00082898 -0.24279184],True,[-0.0698727  -0.12250824]
7,[-0.17287963  0.3         0.         -1.        ],[-0.0008663  -0.23933666],True,[-0.0698727  -0.12250824]
8,[-0.17287963  0.3         0.         -1.        ],[-0.00272734 -0.23571992],True,[-0.0698727  -0.12250824]
9,[-0.17287963  0.3         0.         -1.        ],[-0.00473448 -0.23198512],True,[-0.0698727  -0.12250824]
10,[-0.17287963  0.3         0.         -1.        ],[-0.00686373 -0.22816774],True,[-0.0698727  -0.12250824]
11,[-0.17287963  0.3         0.         -1.        ],[-0.00908985 -0.22429581],True,[-0.0698727  -0.12250824]
12,[-0.17287963  0.3         0.         -1.        ],[-0.01138859 -0.22039082],True,[-0.0698727  -0.12250824]
13,[-0.17287963  0.3         0.         -1.        ],[-0.01373808 -0.21646869],True,[-0.0698727  -0.12250824]
14,[-0.17287963  0.3         0.         -1.        ],[-0.01611959 -0.21254073],True,[-0.0698727  -0.12250824]
15,[-0.17287963  0.3         0.         -1.        ],[-0.01851786 -0.20861455],True,[-0.0698727  -0.12250824]
16,[-0.17287963  0.3         0.         -1.        ],[-0.02092109 -0.2046949 ],True,[-0.0698727  -0.12250824]
17,[-0.17287963  0.3         0.         -1.        ],[-0.02332061 -0.2007843 ],True,[-0.0698727  -0.12250824]
18,[-0.17287963  0.3         0.         -1.        ],[-0.02571056 -0.19688374],True,[-0.0698727  -0.12250824]
19,[-0.17287963  0.3         0.         -1.        ],[-0.0280874  -0.19299309],True,[-0.0698727  -0.12250824]
20,[-0.17287963  0.3         0.         -1.        ],[-0.03044943 -0.18911155],True,[-0.0698727  -0.12250824]
21,[-0.17287963  0.3         0.         -1.        ],[-0.03279634 -0.18523792],True,[-0.0698727  -0.12250824]
22,[-0.17287963  0.3         0.         -1.        ],[-0.03512883 -0.18137082],True,[-0.0698727  -0.12250824]
23,[-0.17287963  0.3         0.         -1.        ],[-0.03744823 -0.17750885],True,[-0.0698727  -0.12250824]
24,[-0.17287963  0.3         0.         -1.        ],[-0.03975623 -0.17365069],True,[-0.0698727  -0.12250824]
25,[-0.17287963  0.3         0.         -1.        ],[-0.04205465 -0.16979515],True,[-0.0698727  -0.12250824]
26,[-0.17287963  0.3         0.         -1.        ],[-0.04434529 -0.16594122],True,[-0.0698727  -0.12250824]
27,[-0.17287963  0.3         0.         -1.        ],[-0.0466298  -0.16208805],True,[-0.0698727  -0.12250824]
28,[-0.17287963  0.3         0.         -1.        ],[-0.04890963 -0.15823495],True,[-0.0698727  -0.12250824]
29,[-0.17287963  0.3         0.         -1.        ],[-0.05118599 -0.1543814 ],True,[-0.0698727  -0.12250824]
30,[-0.17287963  0.3         0.         -1.        ],[-0.05345985 -0.15052699],True,[-0.0698727  -0.12250824]
31,[-0.17287963  0.3         0.         -1.        ],[-0.05573194 -0.14667142],True,[-0.0698727  -0.12250824]
32,[-0.17287963  0.3         0.         -1.        ],[-0.05800281 -0.14281447],True,[-0.0698727  -0.12250824]
33,[-0.17287963  0.3         0.         -1.        ],[-0.0602728  -0.13895602],True,[-0.0698727  -0.12250824]
34,[-0.17287963  0.3         0.         -1.        ],[-0.06254215 -0.13509595],True,[-0.0698727  -0.12250824]
35,[ 0  0  0 -1],[-0.0639056  -0.13284082],True,[-0.0698727  -0.12250824]
36,[ 0  0  0 -1],[-0.06464009 -0.13180467],True,[-0.0698727  -0.12250824]
37,[ 0  0  0 -1],[-0.06524148 -0.1311148 ],True,[-0.0698727  -0.12250824]
38,[ 0  0  0 -1],[-0.06573863 -0.13066138],True,[-0.0698727  -0.12250824]
39,[ 0  0  0 -1],[-0.06611647 -0.13034885],True,[-0.0698727  -0.12250824]
40,[ 0  0  0 -1],[-0.06637432 -0.13014221],True,[-0.0698727  -0.12250824]
41,[ 0  0  0 -1],[-0.06654319 -0.13000705],True,[-0.0698727  -0.12250824]
42,[ 0  0  0 -1],[-0.06666636 -0.12991204],True,[-0.0698727  -0.12250824]
43,[ 0  0  0 -1],[-0.06677323 -0.12983541],True,[-0.0698727  -0.12250824]
44,[ 0  0  0 -1],[-0.06685913 -0.12977413],True,[-0.0698727  -0.12250824]
45,[ 0  0  0 -1],[-0.06692982 -0.12972191],True,[-0.0698727  -0.12250824]
46,[ 0  0  0 -1],[-0.06698926 -0.12967432],True,[-0.0698727  -0.12250824]
47,[ 0  0  0 -1],[-0.06703375 -0.12963085],True,[-0.0698727  -0.12250824]
48,[ 0  0  0 -1],[-0.06706607 -0.12959145],True,[-0.0698727  -0.12250824]
49,[ 0  0  0 -1],[-0.06708957 -0.12955582],True,[-0.0698727  -0.12250824]
50,[ 0  0  0 -1],[-0.06710648 -0.12952364],True,[-0.0698727  -0.12250824]
51,[ 0  0  0 -1],[-0.06711839 -0.12949452],True,[-0.0698727  -0.12250824]
52,[ 0  0  0 -1],[-0.06712655 -0.1294681 ],True,[-0.0698727  -0.12250824]
53,[ 0  0  0 -1],[-0.06713187 -0.12944406],True,[-0.0698727  -0.12250824]
54,[ 0  0  0 -1],[-0.06713507 -0.12942208],True,[-0.0698727  -0.12250824]
55,[ 0  0  0 -1],[-0.06713669 -0.12940193],True,[-0.0698727  -0.12250824]
56,[ 0  0  0 -1],[-0.06713716 -0.1293834 ],True,[-0.0698727  -0.12250824]
57,[ 0  0  0 -1],[-0.0671368 -0.1293663],True,[-0.0698727  -0.12250824]
58,[ 0  0  0 -1],[-0.06713585 -0.12935049],True,[-0.0698727  -0.12250824]
59,[ 0  0  0 -1],[-0.06713449 -0.12933583],True,[-0.0698727  -0.12250824]
60,[ 0  0  0 -1],[-0.06713288 -0.12932221],True,[-0.0698727  -0.12250824]
61,[ 0  0  0 -1],[-0.06713115 -0.12930953],True,[-0.0698727  -0.12250824]
62,[ 0  0  0 -1],[-0.06712958 -0.12929764],True,[-0.0698727  -0.12250824]
63,[ 0  0  0 -1],[-0.06712822 -0.12928646],True,[-0.0698727  -0.12250824]
64,[ 0  0  0 -1],[-0.06712705 -0.12927597],True,[-0.0698727  -0.12250824]
65,[ 0  0  0 -1],[-0.06712605 -0.12926611],True,[-0.0698727  -0.12250824]
66,[ 0  0  0 -1],[-0.06712522 -0.12925685],True,[-0.0698727  -0.12250824]
67,[ 0  0  0 -1],[-0.06712454 -0.12924816],True,[-0.0698727  -0.12250824]
68,[ 0  0  0 -1],[-0.067124   -0.12923999],True,[-0.0698727  -0.12250824]
69,[ 0  0  0 -1],[-0.0671236  -0.12923231],True,[-0.0698727  -0.12250824]
