step,action,eef_pos,good,target_pos
0,[-0.27948405  0.3         0.         -1.        ],[ 0.15884234 -0.17900155],True,[-0.12071321  0.12091997]
1,[-0.27948405  0.3         0.         -1.        ],[ 0.15811531 -0.17758525],True,[-0.12071321  0.12091997]
2,[-0.27948405  0.3         0.         -1.        ],[ 0.157217   -0.17565596],True,[-0.12071321  0.12091997]
3,[-0.27948405  0.3         0.         -1.        ],[ 0.15614635 -0.17334529],True,[-0.12071321  0.12091997]
4,[-0.27948405  0.3         0.         -1.        ],[ 0.15482658 -0.17069449],True,[-0.12071321  0.12091997]
5,[-0.27948405  0.3         0.         -1.        ],[ 0.15320233 -0.16775102],True,[-0.12071321  0.12091997]
6,[-0.27948405  0.3         0.         -1.        ],[ 0.15126881 -0.16457268],True,[-0.12071321  0.12091997]
7,[-0.27948405  0.3         0.         -1.        ],[ 0.14901807 -0.16120464],True,[-0.12071321  0.12091997]
8,[-0.27948405  0.3         0.         -1.        ],[ 0.14645595 -0.15768508],True,[-0.12071321  0.12091997]
9,[-0.27948405  0.3         0.         -1.        ],[ 0.14360261 -0.15404648],True,[-0.12071321  0.12091997]
10,[-0.27948405  0.3         0.         -1.        ],[ 0.14048814 -0.1503161 ],True,[-0.12071321  0.12091997]
11,[-0.27948405  0.3         0.         -1.        ],[ 0.13714851 -0.14651667],True,[-0.12071321  0.12091997]
12,[-0.27948405  0.3         0.         -1.        ],[ 0.13362229 -0.14266698],True,[-0.12071321  0.12091997]
13,[-0.27948405  0.3         0.         -1.        ],[ 0.12994794 -0.13878247],True,[-0.12071321  0.12091997]
14,[-0.27948405  0.3         0.         -1.        ],[ 0.12616187 -0.1348756 ],True,[-0.12071321  0.12091997]
15,[-0.27948405  0.3         0.         -1.        ],[ 0.12229703 -0.13095621],True,[-0.12071321  0.12091997]
16,[-0.27948405  0.3         0.         -1.        ],[ 0.11838204 -0.12703188],True,[-0.12071321  0.12091997]
17,[-0.27948405  0.3         0.         -1.        ],[ 0.11444075 -0.12310817],True,[-0.12071321  0.12091997]
18,[-0.27948405  0.3         0.         -1.        ],[ 0.11049221 -0.11918898],True,[-0.12071321  0.12091997]
19,[-0.27948405  0.3         0.         -1.        ],[ 0.10655089 -0.11527679],True,[-0.12071321  0.12091997]
20,[-0.27948405  0.3         0.         -1.        ],[ 0.10262705 -0.11137292],True,[-0.12071321  0.12091997]
21,[-0.27948405  0.3         0.         -1.        ],[ 0.09872733 -0.10747784],True,[-0.12071321  0.12091997]
22,[-0.27948405  0.3         0.         -1.        ],[ 0.09485533 -0.10359138],True,[-0.12071321  0.12091997]
