step,action,eef_pos,good,target_pos
0,[ 0.3        -0.13594408  0.         -1.        ],[-0.15772106  0.26302529],True,[0.02623942 0.17977589]
1,[ 0.3        -0.13594408  0.         -1.        ],[-0.15538165  0.26154805],True,[0.02623942 0.17977589]
2,[ 0.3        -0.13594408  0.         -1.        ],[-0.15247033  0.25971096],True,[0.02623942 0.17977589]
3,[ 0.3        -0.13594408  0.         -1.        ],[-0.14934418  0.25778219],True,[0.02623942 0.17977589]
4,[ 0.3        -0.13594408  0.         -1.        ],[-0.14607329  0.25583559],True,[0.02623942 0.17977589]
5,[ 0.3        -0.13594408  0.         -1.        ],[-0.1426914   0.25388213],True,[0.02623942 0.17977589]
6,[ 0.3        -0.13594408  0.         -1.        ],[-0.13922067  0.25192043],True,[0.02623942 0.17977589]
7,[ 0.3        -0.13594408  0.         -1.        ],[-0.13566926  0.24995583],True,[0.02623942 0.17977589]
8,[ 0.3        -0.13594408  0.         -1.        ],[-0.13205072  0.24799512],True,[0.02623942 0.17977589]
9,[ 0.3        -0.13594408  0.         -1.        ],[-0.12838066  0.246047  ],True,[0.02623942 0.17977589]
10,[ 0.3        -0.13594408  0.         -1.        ],[-0.12466991  0.24411304],True,[0.02623942 0.17977589]
11,[ 0.3        -0.13594408  0.         -1.        ],[-0.12092767  0.24219272],True,[0.02623942 0.17977589]
12,[ 0.3        -0.13594408  0.         -1.        ],[-0.11716198  0.24028467],True,[0.02623942 0.17977589]
13,[ 0.3        -0.13594408  0.         -1.        ],[-0.1133798   0.23838721],True,[0.02623942 0.17977589]
14,[ 0.3        -0.13594408  0.         -1.        ],[-0.10958697  0.23649859],True,[0.02623942 0.17977589]
15,[ 0.3        -0.13594408  0.         -1.        ],[-0.10578823  0.23461718],True,[0.02623942 0.17977589]
16,[ 0.3        -0.13594408  0.         -1.        ],[-0.10198722  0.23274157],True,[0.02623942 0.17977589]
17,[ 0.3        -0.13594408  0.         -1.        ],[-0.09818667  0.23087052],True,[0.02623942 0.17977589]
18,[ 0.3        -0.13594408  0.         -1.        ],[-0.09438841  0.22900308],True,[0.02623942 0.17977589]
19,[ 0.3        -0.13594408  0.         -1.        ],[-0.09059358  0.2271385 ],True,[0.02623942 0.17977589]
20,[ 0.3        -0.13594408  0.         -1.        ],[-0.08680274  0.22527621],True,[0.02623942 0.17977589]
21,[ 0.3        -0.13594408  0.         -1.        ],[-0.08301602  0.22341584],True,[0.02623942 0.17977589]
22,[ 0.3        -0.13594408  0.         -1.        ],[-0.07923324  0.22155717],True,[0.02623942 0.17977589]
23,[ 0.3        -0.13594408  0.         -1.        ],[-0.07545399  0.21970006],True,[0.02623942 0.17977589]
24,[ 0.3        -0.13594408  0.         -1.        ],[-0.07167778  0.21784447],True,[0.02623942 0.17977589]
25,[ 0.3        -0.13594408  0.         -1.        ],[-0.06790404  0.21599041],True,[0.02623942 0.17977589]
26,[ 0.3        -0.13594408  0.         -1.        ],[-0.0641322   0.21413795],True,[0.02623942 0.17977589]
27,[ 0.3        -0.13594408  0.         -1.        ],[-0.06036176  0.21228714],True,[0.02623942 0.17977589]
28,[ 0.3        -0.13594408  0.         -1.        ],[-0.05659223  0.21043807],True,[0.02623942 0.17977589]
29,[ 0.3        -0.13594408  0.         -1.        ],[-0.05282323  0.20859081],True,[0.02623942 0.17977589]
