step,action,eef_pos,good,target_pos
0,[ 0.13129956  0.3         0.         -1.        ],[-0.17782161 -0.24852108],True,[-0.03567555  0.07967247]
1,[ 0.13129956  0.3         0.         -1.        ],[-0.1767957  -0.24418719],True,[-0.03567555  0.07967247]
2,[ 0.13129956  0.3         0.         -1.        ],[-0.1761961  -0.23988118],True,[-0.03567555  0.07967247]
3,[ 0.13129956  0.3         0.         -1.        ],[-0.17554677 -0.23544467],True,[-0.03567555  0.07967247]
4,[ 0.13129956  0.3         0.         -1.        ],[-0.17474805 -0.23094295],True,[-0.03567555  0.07967247]
5,[ 0.13129956  0.3         0.         -1.        ],[-0.17377658 -0.22644546],True,[-0.03567555  0.07967247]
6,[ 0.13129956  0.3         0.         -1.        ],[-0.1726311  -0.22199918],True,[-0.03567555  0.07967247]
7,[ 0.13129956  0.3         0.         -1.        ],[-0.17132025 -0.21762968],True,[-0.03567555  0.07967247]
8,[ 0.13129956  0.3         0.         -1.        ],[-0.16985884 -0.21334645],True,[-0.03567555  0.07967247]
9,[ 0.13129956  0.3         0.         -1.        ],[-0.1682643  -0.20915019],True,[-0.03567555  0.07967247]
10,[ 0.13129956  0.3         0.         -1.        ],[-0.16656243 -0.20503061],True,[-0.03567555  0.07967247]
11,[ 0.13129956  0.3         0.         -1.        ],[-0.16479319 -0.20095864],True,[-0.03567555  0.07967247]
12,[ 0.13129956  0.3         0.         -1.        ],[-0.16297965 -0.1969239 ],True,[-0.03567555  0.07967247]
13,[ 0.13129956  0.3         0.         -1.        ],[-0.16114038 -0.19291887],True,[-0.03567555  0.07967247]
14,[ 0.13129956  0.3         0.         -1.        ],[-0.15929121 -0.18893651],True,[-0.03567555  0.07967247]
15,[ 0.13129956  0.3         0.         -1.        ],[-0.15744508 -0.1849705 ],True,[-0.03567555  0.07967247]
16,[ 0.13129956  0.3         0.         -1.        ],[-0.15561223 -0.18101504],True,[-0.03567555  0.07967247]
17,[ 0.13129956  0.3         0.         -1.        ],[-0.15380048 -0.17706429],True,[-0.03567555  0.07967247]
18,[ 0.13129956  0.3         0.         -1.        ],[-0.15200459 -0.17312161],True,[-0.03567555  0.07967247]
19,[ 0.13129956  0.3         0.         -1.        ],[-0.15021807 -0.16918966],True,[-0.03567555  0.07967247]
20,[ 0.13129956  0.3         0.         -1.        ],[-0.14843836 -0.16526693],True,[-0.03567555  0.07967247]
21,[ 0.13129956  0.3         0.         -1.        ],[-0.14666442 -0.16135069],True,[-0.03567555  0.07967247]
22,[ 0.13129956  0.3         0.         -1.        ],[-0.14489661 -0.15743757],True,[-0.03567555  0.07967247]
23,[ 0.13129956  0.3         0.         -1.        ],[-0.14313519 -0.15352486],True,[-0.03567555  0.07967247]
24,[ 0.13129956  0.3         0.         -1.        ],[-0.14138146 -0.14961016],True,[-0.03567555  0.07967247]
25,[ 0.13129956  0.3         0.         -1.        ],[-0.1396612  -0.14568192],True,[-0.03567555  0.07967247]
26,[ 0.13129956  0.3         0.         -1.        ],[-0.13796891 -0.14174113],True,[-0.03567555  0.07967247]
27,[ 0.13129956  0.3         0.         -1.        ],[-0.13629447 -0.13779105],True,[-0.03567555  0.07967247]
28,[ 0.13129956  0.3         0.         -1.        ],[-0.13463616 -0.13383234],True,[-0.03567555  0.07967247]
29,[ 0.13129956  0.3         0.         -1.        ],[-0.13299233 -0.12986788],True,[-0.03567555  0.07967247]
30,[ 0.13129956  0.3         0.         -1.        ],[-0.13135884 -0.12589923],True,[-0.03567555  0.07967247]
31,[ 0.13129956  0.3         0.         -1.        ],[-0.12973255 -0.1219277 ],True,[-0.03567555  0.07967247]
32,[ 0.13129956  0.3         0.         -1.        ],[-0.12811105 -0.11795455],True,[-0.03567555  0.07967247]
33,[ 0.13129956  0.3         0.         -1.        ],[-0.12649157 -0.11398133],True,[-0.03567555  0.07967247]
34,[ 0.13129956  0.3         0.         -1.        ],[-0.12487681 -0.11000709],True,[-0.03567555  0.07967247]
35,[ 0.13129956  0.3         0.         -1.        ],[-0.1232714  -0.10603038],True,[-0.03567555  0.07967247]
36,[ 0.13129956  0.3         0.         -1.        ],[-0.12167719 -0.10205132],True,[-0.03567555  0.07967247]
37,[ 0.13129956  0.3         0.         -1.        ],[-0.12009519 -0.09807033],True,[-0.03567555  0.07967247]
38,[ 0.13129956  0.3         0.         -1.        ],[-0.11852613 -0.09408787],True,[-0.03567555  0.07967247]
39,[ 0.13129956  0.3         0.         -1.        ],[-0.11697069 -0.09010432],True,[-0.03567555  0.07967247]
40,[ 0.13129956  0.3         0.         -1.        ],[-0.11542964 -0.08611989],True,[-0.03567555  0.07967247]
41,[ 0.13129956  0.3         0.         -1.        ],[-0.1139008  -0.08213567],True,[-0.03567555  0.07967247]
42,[ 0.13129956  0.3         0.         -1.        ],[-0.11238091 -0.07815277],True,[-0.03567555  0.07967247]
43,[ 0.13129956  0.3         0.         -1.        ],[-0.11086698 -0.07417189],True,[-0.03567555  0.07967247]
44,[ 0.13129956  0.3         0.         -1.        ],[-0.10935646 -0.07019345],True,[-0.03567555  0.07967247]
