step,action,eef_pos,good,target_pos
0,[ 0.0646143  0.3        0.        -1.       ],[-0.06498543 -0.25915932],True,[-0.03238024 -0.10806624]
1,[ 0.0646143  0.3        0.        -1.       ],[-0.06452555 -0.25736473],True,[-0.03238024 -0.10806624]
2,[ 0.0646143  0.3        0.        -1.       ],[-0.06385343 -0.25496773],True,[-0.03238024 -0.10806624]
3,[ 0.0646143  0.3        0.        -1.       ],[-0.06308049 -0.25216061],True,[-0.03238024 -0.10806624]
4,[ 0.0646143  0.3        0.        -1.       ],[-0.06223105 -0.24903382],True,[-0.03238024 -0.10806624]
5,[ 0.0646143  0.3        0.        -1.       ],[-0.06132931 -0.24565475],True,[-0.03238024 -0.10806624]
6,[ 0.0646143  0.3        0.        -1.       ],[-0.06040092 -0.24208095],True,[-0.03238024 -0.10806624]
7,[ 0.0646143  0.3        0.        -1.       ],[-0.05946505 -0.2383642 ],True,[-0.03238024 -0.10806624]
8,[ 0.0646143  0.3        0.        -1.       ],[-0.05853424 -0.23454829],True,[-0.03238024 -0.10806624]
9,[ 0.0646143  0.3        0.        -1.       ],[-0.05761554 -0.23066818],True,[-0.03238024 -0.10806624]
10,[ 0.0646143  0.3        0.        -1.       ],[-0.05671181 -0.22675038],True,[-0.03238024 -0.10806624]
11,[ 0.0646143  0.3        0.        -1.       ],[-0.05582307 -0.22281392],True,[-0.03238024 -0.10806624]
12,[ 0.0646143  0.3        0.        -1.       ],[-0.05494754 -0.2188717 ],True,[-0.03238024 -0.10806624]
13,[ 0.0646143  0.3        0.        -1.       ],[-0.05408259 -0.21493176],True,[-0.03238024 -0.10806624]
14,[ 0.0646143  0.3        0.        -1.       ],[-0.05322525 -0.21099856],True,[-0.03238024 -0.10806624]
15,[ 0.0646143  0.3        0.        -1.       ],[-0.0523727  -0.20707401],True,[-0.03238024 -0.10806624]
16,[ 0.0646143  0.3        0.        -1.       ],[-0.05152246 -0.20315836],True,[-0.03238024 -0.10806624]
17,[ 0.0646143  0.3        0.        -1.       ],[-0.05067255 -0.19925085],True,[-0.03238024 -0.10806624]
18,[ 0.0646143  0.3        0.        -1.       ],[-0.04982146 -0.19535022],True,[-0.03238024 -0.10806624]
19,[ 0.0646143  0.3        0.        -1.       ],[-0.04896819 -0.19145503],True,[-0.03238024 -0.10806624]
20,[ 0.0646143  0.3        0.        -1.       ],[-0.04811213 -0.18756386],True,[-0.03238024 -0.10806624]
21,[ 0.0646143  0.3        0.        -1.       ],[-0.04725298 -0.18367544],True,[-0.03238024 -0.10806624]
22,[ 0.0646143  0.3        0.        -1.       ],[-0.04639072 -0.17978874],True,[-0.03238024 -0.10806624]
23,[ 0.0646143  0.3        0.        -1.       ],[-0.04552547 -0.17590293],True,[-0.03238024 -0.10806624]
24,[ 0.0646143  0.3        0.        -1.       ],[-0.04465748 -0.17201738],True,[-0.03238024 -0.10806624]
25,[ 0.0646143  0.3        0.        -1.       ],[-0.04378703 -0.16813165],True,[-0.03238024 -0.10806624]
26,[ 0.0646143  0.3        0.        -1.       ],[-0.04291443 -0.16424543],True,[-0.03238024 -0.10806624]
27,[ 0.0646143  0.3        0.        -1.       ],[-0.04203997 -0.16035854],True,[-0.03238024 -0.10806624]
28,[ 0.0646143  0.3        0.        -1.       ],[-0.0411639  -0.15647087],True,[-0.03238024 -0.10806624]
29,[ 0.0646143  0.3        0.        -1.       ],[-0.04028646 -0.15258236],True,[-0.03238024 -0.10806624]
30,[ 0.0646143  0.3        0.        -1.       ],[-0.03940781 -0.148693  ],True,[-0.03238024 -0.10806624]
31,[ 0.0646143  0.3        0.        -1.       ],[-0.03852809 -0.14480278],True,[-0.03238024 -0.10806624]
32,[ 0.0646143  0.3        0.        -1.       ],[-0.03764741 -0.14091174],True,[-0.03238024 -0.10806624]
33,[ 0.0646143  0.3        0.        -1.       ],[-0.03676583 -0.13701989],True,[-0.03238024 -0.10806624]
34,[ 0.0646143  0.3        0.        -1.       ],[-0.0358834  -0.13312726],True,[-0.03238024 -0.10806624]
35,[ 0.0646143  0.3        0.        -1.       ],[-0.03500014 -0.12923387],True,[-0.03238024 -0.10806624]
36,[ 0.0646143  0.3        0.        -1.       ],[-0.03411606 -0.12533975],True,[-0.03238024 -0.10806624]
37,[ 0.0646143  0.3        0.        -1.       ],[-0.03323115 -0.12144491],True,[-0.03238024 -0.10806624]
38,[ 0  0  0 -1],[-0.03270969 -0.11922078],True,[-0.03238024 -0.10806624]
39,[ 0  0  0 -1],[-0.03248389 -0.11834545],True,[-0.03238024 -0.10806624]
40,[ 0  0  0 -1],[-0.03232212 -0.11783798],True,[-0.03238024 -0.10806624]
41,[ 0  0  0 -1],[-0.0322192  -0.11754376],True,[-0.03238024 -0.10806624]
42,[ 0  0  0 -1],[-0.03216368 -0.11738304],True,[-0.03238024 -0.10806624]
43,[ 0  0  0 -1],[-0.03213322 -0.11729099],True,[-0.03238024 -0.10806624]
44,[ 0  0  0 -1],[-0.03211739 -0.11723794],True,[-0.03238024 -0.10806624]
45,[ 0  0  0 -1],[-0.03210935 -0.11720678],True,[-0.03238024 -0.10806624]
46,[ 0  0  0 -1],[-0.03210481 -0.11718909],True,[-0.03238024 -0.10806624]
47,[ 0  0  0 -1],[-0.03210184 -0.11717773],True,[-0.03238024 -0.10806624]
48,[ 0  0  0 -1],[-0.03209924 -0.11716792],True,[-0.03238024 -0.10806624]
49,[ 0  0  0 -1],[-0.03209632 -0.11715685],True,[-0.03238024 -0.10806624]
50,[ 0  0  0 -1],[-0.03209277 -0.11714319],True,[-0.03238024 -0.10806624]
51,[ 0  0  0 -1],[-0.03208848 -0.1171266 ],True,[-0.03238024 -0.10806624]
