step,action,eef_pos,good,target_pos
0,[ 0.15417682  0.3         0.         -1.        ],[-0.13649767 -0.26459408],True,[0.09318873 0.1799993 ]
1,[ 0.15417682  0.3         0.         -1.        ],[-0.13572818 -0.26231646],True,[0.09318873 0.1799993 ]
2,[ 0.15417682  0.3         0.         -1.        ],[-0.13452217 -0.25943132],True,[0.09318873 0.1799993 ]
3,[ 0.15417682  0.3         0.         -1.        ],[-0.13313203 -0.25621666],True,[0.09318873 0.1799993 ]
4,[ 0.15417682  0.3         0.         -1.        ],[-0.1316185  -0.25276381],True,[0.09318873 0.1799993 ]
5,[ 0.15417682  0.3         0.         -1.        ],[-0.13000385 -0.2491301 ],True,[0.09318873 0.1799993 ]
6,[ 0.15417682  0.3         0.         -1.        ],[-0.12830172 -0.24536223],True,[0.09318873 0.1799993 ]
7,[ 0.15417682  0.3         0.         -1.        ],[-0.12652362 -0.24149983],True,[0.09318873 0.1799993 ]
8,[ 0.15417682  0.3         0.         -1.        ],[-0.12468023 -0.23757537],True,[0.09318873 0.1799993 ]
9,[ 0.15417682  0.3         0.         -1.        ],[-0.12278169 -0.23361414],True,[0.09318873 0.1799993 ]
10,[ 0.15417682  0.3         0.         -1.        ],[-0.12083755 -0.22963493],True,[0.09318873 0.1799993 ]
11,[ 0.15417682  0.3         0.         -1.        ],[-0.11885672 -0.22565088],True,[0.09318873 0.1799993 ]
12,[ 0.15417682  0.3         0.         -1.        ],[-0.11684733 -0.22167049],True,[0.09318873 0.1799993 ]
13,[ 0.15417682  0.3         0.         -1.        ],[-0.11481655 -0.21769863],True,[0.09318873 0.1799993 ]
14,[ 0.15417682  0.3         0.         -1.        ],[-0.11277059 -0.21373749],True,[0.09318873 0.1799993 ]
15,[ 0.15417682  0.3         0.         -1.        ],[-0.11071461 -0.2097874 ],True,[0.09318873 0.1799993 ]
16,[ 0.15417682  0.3         0.         -1.        ],[-0.10865279 -0.20584751],True,[0.09318873 0.1799993 ]
17,[ 0.15417682  0.3         0.         -1.        ],[-0.10658832 -0.20191628],True,[0.09318873 0.1799993 ]
18,[ 0.15417682  0.3         0.         -1.        ],[-0.10452349 -0.19799205],True,[0.09318873 0.1799993 ]
19,[ 0.15417682  0.3         0.         -1.        ],[-0.10248062 -0.19406311],True,[0.09318873 0.1799993 ]
20,[ 0.15417682  0.3         0.         -1.        ],[-0.10046479 -0.19012557],True,[0.09318873 0.1799993 ]
21,[ 0.15417682  0.3         0.         -1.        ],[-0.0984684  -0.18618166],True,[0.09318873 0.1799993 ]
22,[ 0.15417682  0.3         0.         -1.        ],[-0.09648688 -0.18223293],True,[0.09318873 0.1799993 ]
23,[ 0.15417682  0.3         0.         -1.        ],[-0.09451844 -0.1782802 ],True,[0.09318873 0.1799993 ]
24,[ 0.15417682  0.3         0.         -1.        ],[-0.09256189 -0.17432305],True,[0.09318873 0.1799993 ]
25,[ 0.15417682  0.3         0.         -1.        ],[-0.09061868 -0.17036167],True,[0.09318873 0.1799993 ]
26,[ 0.15417682  0.3         0.         -1.        ],[-0.08868567 -0.16639735],True,[0.09318873 0.1799993 ]
27,[ 0.15417682  0.3         0.         -1.        ],[-0.08675962 -0.16243053],True,[0.09318873 0.1799993 ]
28,[ 0.15417682  0.3         0.         -1.        ],[-0.08483824 -0.15846199],True,[0.09318873 0.1799993 ]
29,[ 0.15417682  0.3         0.         -1.        ],[-0.08291872 -0.1544933 ],True,[0.09318873 0.1799993 ]
30,[ 0.15417682  0.3         0.         -1.        ],[-0.08100397 -0.15052296],True,[0.09318873 0.1799993 ]
31,[ 0.15417682  0.3         0.         -1.        ],[-0.0790979  -0.14654944],True,[0.09318873 0.1799993 ]
32,[ 0.15417682  0.3         0.         -1.        ],[-0.07720218 -0.1425727 ],True,[0.09318873 0.1799993 ]
33,[ 0.15417682  0.3         0.         -1.        ],[-0.07531782 -0.13859299],True,[0.09318873 0.1799993 ]
34,[ 0.15417682  0.3         0.         -1.        ],[-0.0734456  -0.13461064],True,[0.09318873 0.1799993 ]
35,[ 0.15417682  0.3         0.         -1.        ],[-0.07158632 -0.13062587],True,[0.09318873 0.1799993 ]
36,[ 0.15417682  0.3         0.         -1.        ],[-0.06974068 -0.12663881],True,[0.09318873 0.1799993 ]
37,[ 0.15417682  0.3         0.         -1.        ],[-0.06790651 -0.12265074],True,[0.09318873 0.1799993 ]
38,[ 0.15417682  0.3         0.         -1.        ],[-0.06608071 -0.118663  ],True,[0.09318873 0.1799993 ]
