step,action,eef_pos,good,target_pos
0,[-0.3        -0.00107636  0.         -1.        ],[0.02992737 0.06930503],False,[0.03697414 0.06917766]
1,[-0.3        -0.00107636  0.         -1.        ],[0.02731261 0.06937295],False,[0.03697414 0.06917766]
2,[-0.3        -0.00107636  0.         -1.        ],[0.02444799 0.06944227],False,[0.03697414 0.06917766]
3,[-0.3        -0.00107636  0.         -1.        ],[0.02140506 0.06949081],False,[0.03697414 0.06917766]
4,[-0.3        -0.00107636  0.         -1.        ],[0.0182094  0.06951769],False,[0.03697414 0.06917766]
5,[-0.3        -0.00107636  0.         -1.        ],[0.01486848 0.06952353],False,[0.03697414 0.06917766]
6,[-0.3        -0.00107636  0.         -1.        ],[0.01139375 0.06951037],False,[0.03697414 0.06917766]
7,[-0.3        -0.00107636  0.         -1.        ],[0.00780137 0.0694809 ],False,[0.03697414 0.06917766]
8,[-0.3        -0.00107636  0.         -1.        ],[0.00411004 0.06943808],False,[0.03697414 0.06917766]
9,[-0.3        -0.00107636  0.         -1.        ],[0.00033896 0.0693848 ],False,[0.03697414 0.06917766]
10,[-0.3        -0.00107636  0.         -1.        ],[-0.00349359  0.06932373],False,[0.03697414 0.06917766]
11,[-0.3        -0.00107636  0.         -1.        ],[-0.00737117  0.06925727],False,[0.03697414 0.06917766]
12,[-0.3        -0.00107636  0.         -1.        ],[-0.01127968  0.06918769],False,[0.03697414 0.06917766]
13,[-0.3        -0.00107636  0.         -1.        ],[-0.01520763  0.06911775],False,[0.03697414 0.06917766]
14,[-0.3        -0.00107636  0.         -1.        ],[-0.01914581  0.06904859],False,[0.03697414 0.06917766]
15,[-0.3        -0.00107636  0.         -1.        ],[-0.02308726  0.0689809 ],False,[0.03697414 0.06917766]
16,[-0.3        -0.00107636  0.         -1.        ],[-0.02702706  0.06891521],False,[0.03697414 0.06917766]
17,[-0.3        -0.00107636  0.         -1.        ],[-0.03096194  0.06885181],False,[0.03697414 0.06917766]
18,[-0.3        -0.00107636  0.         -1.        ],[-0.03489001  0.0687908 ],False,[0.03697414 0.06917766]
19,[-0.3        -0.00107636  0.         -1.        ],[-0.0388104   0.06873213],False,[0.03697414 0.06917766]
20,[-0.3        -0.00107636  0.         -1.        ],[-0.04272304  0.06867568],False,[0.03697414 0.06917766]
21,[-0.3        -0.00107636  0.         -1.        ],[-0.04662837  0.06862124],False,[0.03697414 0.06917766]
22,[-0.3        -0.00107636  0.         -1.        ],[-0.05052718  0.06856858],False,[0.03697414 0.06917766]
23,[-0.3        -0.00107636  0.         -1.        ],[-0.05442041  0.06851745],False,[0.03697414 0.06917766]
24,[-0.3        -0.00107636  0.         -1.        ],[-0.05830908  0.06846758],False,[0.03697414 0.06917766]
25,[-0.3        -0.00107636  0.         -1.        ],[-0.06219415  0.06841874],False,[0.03697414 0.06917766]
26,[-0.3        -0.00107636  0.         -1.        ],[-0.06607651  0.06837067],False,[0.03697414 0.06917766]
27,[-0.3        -0.00107636  0.         -1.        ],[-0.06995694  0.06832314],False,[0.03697414 0.06917766]
28,[-0.3        -0.00107636  0.         -1.        ],[-0.07383608  0.06827595],False,[0.03697414 0.06917766]
29,[-0.3        -0.00107636  0.         -1.        ],[-0.07771441  0.06822889],False,[0.03697414 0.06917766]
30,[-0.3        -0.00107636  0.         -1.        ],[-0.08159234  0.06818176],False,[0.03697414 0.06917766]
31,[-0.3        -0.00107636  0.         -1.        ],[-0.08547011  0.06813438],False,[0.03697414 0.06917766]
32,[-0.3        -0.00107636  0.         -1.        ],[-0.0893479   0.06808658],False,[0.03697414 0.06917766]
33,[-0.3        -0.00107636  0.         -1.        ],[-0.0932258   0.06803817],False,[0.03697414 0.06917766]
34,[-0.3        -0.00107636  0.         -1.        ],[-0.09710384  0.06798902],False,[0.03697414 0.06917766]
35,[-0.3        -0.00107636  0.         -1.        ],[-0.10098215  0.06793982],False,[0.03697414 0.06917766]
36,[-0.3        -0.00107636  0.         -1.        ],[-0.1048614   0.06789464],False,[0.03697414 0.06917766]
37,[-0.3        -0.00107636  0.         -1.        ],[-0.10874204  0.0678564 ],False,[0.03697414 0.06917766]
38,[-0.3        -0.00107636  0.         -1.        ],[-0.1126244   0.06782743],False,[0.03697414 0.06917766]
39,[-0.3        -0.00107636  0.         -1.        ],[-0.11650865  0.06780942],False,[0.03697414 0.06917766]
40,[-0.3        -0.00107636  0.         -1.        ],[-0.12039474  0.06780293],False,[0.03697414 0.06917766]
