step,action,eef_pos,good,drop_pos,success,failure
17,[ 0.07443949 -0.01953343 -0.2899607   1.        ],[ 0.01969737 -0.00426638  1.12494696],True,[ 0.08533723 -0.02151715  0.87      ],False,False
18,[ 0.07463995 -0.01961608 -0.28990358  1.        ],[ 0.02052246 -0.00445926  1.12096307],True,[ 0.08533723 -0.02151715  0.87      ],False,False
19,[ 0.07485584 -0.0197005  -0.28984219  1.        ],[ 0.02134656 -0.00465318  1.11697781],True,[ 0.08533723 -0.02151715  0.87      ],False,False
20,[ 0.07508006 -0.01978645 -0.28977833  1.        ],[ 0.02217067 -0.00484819  1.11299186],True,[ 0.08533723 -0.02151715  0.87      ],False,False
21,[ 0.07531167 -0.01987392 -0.28971223  1.        ],[ 0.02299548 -0.00504433  1.10900569],True,[ 0.08533723 -0.02151715  0.87      ],False,False
22,[ 0.07555014 -0.01996292 -0.28964402  1.        ],[ 0.02382164 -0.00524164  1.10501972],True,[ 0.08533723 -0.02151715  0.87      ],False,False
23,[ 0.07579492 -0.02005347 -0.2895738   1.        ],[ 0.02464975 -0.00544013  1.10103434],True,[ 0.08533723 -0.02151715  0.87      ],False,False
24,[ 0.07604553 -0.0201456  -0.2895017   1.        ],[ 0.02548033 -0.00563982  1.09704989],True,[ 0.08533723 -0.02151715  0.87      ],False,False
25,[ 0.07630151 -0.02023934 -0.2894278   1.        ],[ 0.02631385 -0.00584075  1.09306667],True,[ 0.08533723 -0.02151715  0.87      ],False,False
26,[ 0.0765625  -0.02033473 -0.28935218  1.        ],[ 0.02715071 -0.00604292  1.08908491],True,[ 0.08533723 -0.02151715  0.87      ],False,False
27,[ 0.0768282  -0.02043183 -0.2892749   1.        ],[ 0.02799121 -0.00624635  1.0851048 ],True,[ 0.08533723 -0.02151715  0.87      ],False,False
28,[ 0.07709842 -0.02053071 -0.289196    1.        ],[ 0.0288356  -0.00645107  1.08112649],True,[ 0.08533723 -0.02151715  0.87      ],False,False
29,[ 0.07737302 -0.02063141 -0.28911548  1.        ],[ 0.02968408 -0.00665708  1.07715007],True,[ 0.08533723 -0.02151715  0.87      ],False,False
30,[ 0.07765199 -0.02073402 -0.28903334  1.        ],[ 0.0305368  -0.00686442  1.07317562],True,[ 0.08533723 -0.02151715  0.87      ],False,False
31,[ 0.07793533 -0.02083863 -0.28894954  1.        ],[ 0.03139386 -0.00707309  1.06920319],True,[ 0.08533723 -0.02151715  0.87      ],False,False
32,[ 0.07822315 -0.0209453  -0.28886404  1.        ],[ 0.03225533 -0.00728311  1.06523279],True,[ 0.08533723 -0.02151715  0.87      ],False,False
33,[ 0.07851559 -0.02105414 -0.28877677  1.        ],[ 0.03312129 -0.00749452  1.06126443],True,[ 0.08533723 -0.02151715  0.87      ],False,False
34,[ 0.07881285 -0.02116526 -0.28868766  1.        ],[ 0.03399177 -0.00770732  1.05729812],True,[ 0.08533723 -0.02151715  0.87      ],False,False
35,[ 0.07911518 -0.02127875 -0.28859661  1.        ],[ 0.03486681 -0.00792154  1.05333384],True,[ 0.08533723 -0.02151715  0.87      ],False,False
36,[ 0.07942283 -0.02139474 -0.28850352  1.        ],[ 0.03574643 -0.00813721  1.0493716 ],True,[ 0.08533723 -0.02151715  0.87      ],False,False
37,[ 0.07973612 -0.02151336 -0.28840827  1.        ],[ 0.03663068 -0.00835435  1.04541137],True,[ 0.08533723 -0.02151715  0.87      ],False,False
38,[ 0.08005535 -0.02163473 -0.28831073  1.        ],[ 0.03751959 -0.00857298  1.04145317],True,[ 0.08533723 -0.02151715  0.87      ],False,False
39,[ 0.0803809  -0.021759   -0.28821079  1.        ],[ 0.03841319 -0.00879313  1.03749697],True,[ 0.08533723 -0.02151715  0.87      ],False,False
40,[ 0.08071312 -0.02188634 -0.28810828  1.        ],[ 0.03931155 -0.00901484  1.03354278],True,[ 0.08533723 -0.02151715  0.87      ],False,False
41,[ 0.08105241 -0.02201689 -0.28800306  1.        ],[ 0.04021471 -0.00923813  1.0295906 ],True,[ 0.08533723 -0.02151715  0.87      ],False,False
42,[ 0.08139918 -0.02215085 -0.28789497  1.        ],[ 0.04112274 -0.00946304  1.02564045],True,[ 0.08533723 -0.02151715  0.87      ],False,False
43,[ 0.08175389 -0.0222884  -0.28778382  1.        ],[ 0.04203572 -0.00968961  1.02169234],True,[ 0.08533723 -0.02151715  0.87      ],False,False
44,[ 0.082117   -0.02242976 -0.28766944  1.        ],[ 0.04295372 -0.00991787  1.01774629],True,[ 0.08533723 -0.02151715  0.87      ],False,False
45,[ 0.082489   -0.02257513 -0.28755161  1.        ],[ 0.04387684 -0.01014786  1.01380231],True,[ 0.08533723 -0.02151715  0.87      ],False,False
46,[ 0.08287045 -0.02272478 -0.28743012  1.        ],[ 0.04480518 -0.01037964  1.00986044],True,[ 0.08533723 -0.02151715  0.87      ],False,False
47,[ 0.08326192 -0.02287895 -0.28730473  1.        ],[ 0.04573883 -0.01061324  1.0059207 ],True,[ 0.08533723 -0.02151715  0.87      ],False,False
48,[ 0.08366404 -0.02303794 -0.28717518  1.        ],[ 0.04667793 -0.01084872  1.00198313],True,[ 0.08533723 -0.02151715  0.87      ],False,False
49,[ 0.08407749 -0.02320205 -0.28704118  1.        ],[ 0.04762258 -0.01108613  0.99804778],True,[ 0.08533723 -0.02151715  0.87      ],False,False
50,[ 0.08450302 -0.02337162 -0.28690244  1.        ],[ 0.04857293 -0.01132556  0.99411467],True,[ 0.08533723 -0.02151715  0.87      ],False,False
51,[ 0.08494144 -0.02354699 -0.28675859  1.        ],[ 0.04952911 -0.01156715  0.99018386],True,[ 0.08533723 -0.02151715  0.87      ],False,False
52,[ 0.08539366 -0.02372833 -0.2866093   1.        ],[ 0.05049128 -0.01181049  0.98625538],True,[ 0.08533723 -0.02151715  0.87      ],False,False
53,[ 0.08586065 -0.02391728 -0.28645403  1.        ],[ 0.05145961 -0.01205488  0.98232929],True,[ 0.08533723 -0.02151715  0.87      ],False,False
54,[ 0.08634344 -0.02411635 -0.28629218  1.        ],[ 0.05243428 -0.0123      0.97840563],True,[ 0.08533723 -0.02151715  0.87      ],False,False
55,[ 0.08684321 -0.02432753 -0.2861231   1.        ],[ 0.05341548 -0.01254566  0.97448447],True,[ 0.08533723 -0.02151715  0.87      ],False,False
56,[ 0.08736129 -0.02455259 -0.28594611  1.        ],[ 0.05440342 -0.01279181  0.9705659 ],True,[ 0.08533723 -0.02151715  0.87      ],False,False
57,[ 0.08789916 -0.02479327 -0.28576044  1.        ],[ 0.0553983  -0.01303849  0.96664999],True,[ 0.08533723 -0.02151715  0.87      ],False,False
58,[ 0  0  0 -1],[ 0.05590267 -0.01315178  0.96453214],True,[ 0.08533723 -0.02151715  0.87      ],True,False
59,[ 0  0  0 -1],[ 0.05602802 -0.01317387  0.96410004],True,[ 0.08533723 -0.02151715  0.87      ],True,False
60,[ 0  0  0 -1],[ 0.05606639 -0.01317446  0.96400298],True,[ 0.08533723 -0.02151715  0.87      ],True,False
61,[ 0  0  0 -1],[ 0.05605535 -0.01317264  0.96396066],True,[ 0.08533723 -0.02151715  0.87      ],True,False
62,[ 0  0  0 -1],[ 0.05604239 -0.01317082  0.96393518],True,[ 0.08533723 -0.02151715  0.87      ],True,False
63,[ 0  0  0 -1],[ 0.05603227 -0.0131691   0.96391521],True,[ 0.08533723 -0.02151715  0.87      ],True,False
64,[ 0  0  0 -1],[ 0.05603371 -0.01316773  0.96391485],True,[ 0.08533723 -0.02151715  0.87      ],True,False
65,[ 0  0  0 -1],[ 0.05603685 -0.01316643  0.96391687],True,[ 0.08533723 -0.02151715  0.87      ],True,False
66,[ 0  0  0 -1],[ 0.05603972 -0.01316513  0.96391877],True,[ 0.08533723 -0.02151715  0.87      ],True,False
67,[ 0  0  0 -1],[ 0.0560423  -0.01316385  0.96392055],True,[ 0.08533723 -0.02151715  0.87      ],True,False
68,[ 0  0  0 -1],[ 0.05604484 -0.01316258  0.96392229],True,[ 0.08533723 -0.02151715  0.87      ],True,False
69,[ 0  0  0 -1],[ 0.05604734 -0.01316132  0.96392402],True,[ 0.08533723 -0.02151715  0.87      ],True,False
70,[ 0  0  0 -1],[ 0.05604982 -0.01316008  0.96392572],True,[ 0.08533723 -0.02151715  0.87      ],True,False
71,[ 0  0  0 -1],[ 0.05605226 -0.01315885  0.96392741],True,[ 0.08533723 -0.02151715  0.87      ],True,False
72,[ 0  0  0 -1],[ 0.05605468 -0.01315764  0.96392907],True,[ 0.08533723 -0.02151715  0.87      ],True,False
73,[ 0  0  0 -1],[ 0.05605707 -0.01315644  0.96393072],True,[ 0.08533723 -0.02151715  0.87      ],True,False
74,[ 0  0  0 -1],[ 0.05605943 -0.01315526  0.96393235],True,[ 0.08533723 -0.02151715  0.87      ],True,False
75,[ 0  0  0 -1],[ 0.05606176 -0.01315409  0.96393395],True,[ 0.08533723 -0.02151715  0.87      ],True,False
76,[ 0  0  0 -1],[ 0.05606406 -0.01315293  0.96393554],True,[ 0.08533723 -0.02151715  0.87      ],True,False
77,[ 0  0  0 -1],[ 0.05606634 -0.01315178  0.96393711],True,[ 0.08533723 -0.02151715  0.87      ],True,False
78,[ 0  0  0 -1],[ 0.05606859 -0.01315065  0.96393866],True,[ 0.08533723 -0.02151715  0.87      ],True,False
79,[ 0  0  0 -1],[ 0.05607082 -0.01314953  0.9639402 ],True,[ 0.08533723 -0.02151715  0.87      ],True,False
80,[ 0  0  0 -1],[ 0.05607301 -0.01314843  0.96394171],True,[ 0.08533723 -0.02151715  0.87      ],True,False
81,[ 0  0  0 -1],[ 0.05607519 -0.01314734  0.96394321],True,[ 0.08533723 -0.02151715  0.87      ],True,False
82,[ 0  0  0 -1],[ 0.05607733 -0.01314626  0.96394469],True,[ 0.08533723 -0.02151715  0.87      ],True,False
83,[ 0  0  0 -1],[ 0.05607945 -0.01314519  0.96394615],True,[ 0.08533723 -0.02151715  0.87      ],True,False
84,[ 0  0  0 -1],[ 0.05608155 -0.01314413  0.96394759],True,[ 0.08533723 -0.02151715  0.87      ],True,False
85,[ 0  0  0 -1],[ 0.05608362 -0.01314309  0.96394902],True,[ 0.08533723 -0.02151715  0.87      ],True,False
86,[ 0  0  0 -1],[ 0.05608566 -0.01314206  0.96395043],True,[ 0.08533723 -0.02151715  0.87      ],True,False
87,[ 0  0  0 -1],[ 0.05608769 -0.01314104  0.96395183],True,[ 0.08533723 -0.02151715  0.87      ],True,False
88,[ 0  0  0 -1],[ 0.05608969 -0.01314004  0.9639532 ],True,[ 0.08533723 -0.02151715  0.87      ],True,False
89,[ 0  0  0 -1],[ 0.05609166 -0.01313904  0.96395456],True,[ 0.08533723 -0.02151715  0.87      ],True,False
90,[ 0  0  0 -1],[ 0.05609361 -0.01313806  0.96395591],True,[ 0.08533723 -0.02151715  0.87      ],True,False
91,[ 0  0  0 -1],[ 0.05609554 -0.01313708  0.96395724],True,[ 0.08533723 -0.02151715  0.87      ],True,False
92,[ 0  0  0 -1],[ 0.05609745 -0.01313612  0.96395855],True,[ 0.08533723 -0.02151715  0.87      ],True,False
