step,action,eef_pos,good,drop_pos,success,failure
13,[-0.14845862 -0.02599463 -0.25939221  1.        ],[ 0.11959215 -0.21174757  1.1219291 ],True,[-0.02455916 -0.23712326  0.87      ],False,False
14,[-0.14842497 -0.026128   -0.25939806  1.        ],[ 0.11741812 -0.21192951  1.11828932],True,[-0.02455916 -0.23712326  0.87      ],False,False
15,[-0.14834452 -0.02632361 -0.25942431  1.        ],[ 0.11517966 -0.21207743  1.11459383],True,[-0.02455916 -0.23712326  0.87      ],False,False
16,[-0.14823359 -0.02656837 -0.25946276  1.        ],[ 0.11290576 -0.21220857  1.11086636],True,[-0.02455916 -0.23712326  0.87      ],False,False
17,[-0.14810414 -0.02684298 -0.25950842  1.        ],[ 0.11061989 -0.21233684  1.10712665],True,[-0.02455916 -0.23712326  0.87      ],False,False
18,[-0.14796606 -0.02713104 -0.25955722  1.        ],[ 0.1083405  -0.21247244  1.10339032],True,[-0.02455916 -0.23712326  0.87      ],False,False
19,[-0.14782756 -0.02741971 -0.2596058   1.        ],[ 0.10607785 -0.21262074  1.09967847],True,[-0.02455916 -0.23712326  0.87      ],False,False
20,[-0.14768752 -0.02770054 -0.25965569  1.        ],[ 0.10383719 -0.21278519  1.09600014],True,[-0.02455916 -0.23712326  0.87      ],False,False
21,[-0.14754625 -0.02796801 -0.25970732  1.        ],[ 0.10162631 -0.21296851  1.09234835],True,[-0.02455916 -0.23712326  0.87      ],False,False
22,[-0.1474143  -0.02821842 -0.25975516  1.        ],[ 0.09945156 -0.21316392  1.08872235],True,[-0.02455916 -0.23712326  0.87      ],False,False
23,[-0.14729798 -0.02845853 -0.25979495  1.        ],[ 0.09731367 -0.21337191  1.08512228],True,[-0.02455916 -0.23712326  0.87      ],False,False
24,[-0.14719877 -0.02868703 -0.25982605  1.        ],[ 0.09521047 -0.21359481  1.08154774],True,[-0.02455916 -0.23712326  0.87      ],False,False
25,[-0.14711597 -0.02890057 -0.25984928  1.        ],[ 0.09313893 -0.21383314  1.07799723],True,[-0.02455916 -0.23712326  0.87      ],False,False
26,[-0.14704845 -0.02909797 -0.25986547  1.        ],[ 0.09109542 -0.21408645  1.07446851],True,[-0.02455916 -0.23712326  0.87      ],False,False
27,[-0.14699472 -0.02927933 -0.2598755   1.        ],[ 0.08907592 -0.21435387  1.07095891],True,[-0.02455916 -0.23712326  0.87      ],False,False
28,[-0.14695303 -0.0294454  -0.25988031  1.        ],[ 0.08707633 -0.21463433  1.06746561],True,[-0.02455916 -0.23712326  0.87      ],False,False
29,[-0.14692145 -0.02959727 -0.25988091  1.        ],[ 0.08509269 -0.2149267   1.06398586],True,[-0.02455916 -0.23712326  0.87      ],False,False
30,[-0.14689801 -0.02973621 -0.2598783   1.        ],[ 0.08312138 -0.21522974  1.06051709],True,[-0.02455916 -0.23712326  0.87      ],False,False
31,[-0.14688083 -0.02986368 -0.25987339  1.        ],[ 0.08115925 -0.21554215  1.05705699],True,[-0.02455916 -0.23712326  0.87      ],False,False
32,[-0.1468682  -0.02998133 -0.25986699  1.        ],[ 0.07920409 -0.21586137  1.05360338],True,[-0.02455916 -0.23712326  0.87      ],False,False
33,[-0.14685917 -0.03009257 -0.25985923  1.        ],[ 0.07725437 -0.21618451  1.05015432],True,[-0.02455916 -0.23712326  0.87      ],False,False
34,[-0.14685322 -0.03020152 -0.25984996  1.        ],[ 0.07530844 -0.21651027  1.04670836],True,[-0.02455916 -0.23712326  0.87      ],False,False
35,[-0.14684952 -0.03031021 -0.25983939  1.        ],[ 0.07336499 -0.2168378   1.04326445],True,[-0.02455916 -0.23712326  0.87      ],False,False
36,[-0.1468473  -0.03042012 -0.2598278   1.        ],[ 0.07142305 -0.2171665   1.03982183],True,[-0.02455916 -0.23712326  0.87      ],False,False
37,[-0.14684598 -0.03053243 -0.25981537  1.        ],[ 0.06948199 -0.21749591  1.03638001],True,[-0.02455916 -0.23712326  0.87      ],False,False
38,[-0.14684516 -0.03064808 -0.25980222  1.        ],[ 0.06754144 -0.21782579  1.03293866],True,[-0.02455916 -0.23712326  0.87      ],False,False
39,[-0.14684462 -0.03076776 -0.25978838  1.        ],[ 0.06560124 -0.218156    1.02949765],True,[-0.02455916 -0.23712326  0.87      ],False,False
40,[-0.14684426 -0.03089198 -0.25977384  1.        ],[ 0.06366142 -0.21848652  1.02605696],True,[-0.02455916 -0.23712326  0.87      ],False,False
41,[-0.14684413 -0.03102105 -0.25975854  1.        ],[ 0.06172209 -0.21881742  1.02261666],True,[-0.02455916 -0.23712326  0.87      ],False,False
42,[-0.14684436 -0.03115519 -0.25974235  1.        ],[ 0.05978349 -0.21914882  1.01917687],True,[-0.02455916 -0.23712326  0.87      ],False,False
43,[-0.14684518 -0.03129449 -0.25972514  1.        ],[ 0.05784587 -0.21948086  1.01573779],True,[-0.02455916 -0.23712326  0.87      ],False,False
44,[-0.14684688 -0.03143899 -0.25970672  1.        ],[ 0.05590954 -0.21981374  1.0122996 ],True,[-0.02455916 -0.23712326  0.87      ],False,False
45,[-0.1468498  -0.03158866 -0.25968691  1.        ],[ 0.05397478 -0.22014764  1.0088625 ],True,[-0.02455916 -0.23712326  0.87      ],False,False
46,[-0.14685429 -0.0317435  -0.25966549  1.        ],[ 0.05204188 -0.22048275  1.00542669],True,[-0.02455916 -0.23712326  0.87      ],False,False
47,[-0.14686075 -0.03190346 -0.25964223  1.        ],[ 0.05011111 -0.22081924  1.00199235],True,[-0.02455916 -0.23712326  0.87      ],False,False
48,[-0.1468696  -0.03206852 -0.25961689  1.        ],[ 0.04818268 -0.22115728  0.99855963],True,[-0.02455916 -0.23712326  0.87      ],False,False
49,[-0.14688125 -0.0322387  -0.25958922  1.        ],[ 0.04625681 -0.22149703  0.99512869],True,[-0.02455916 -0.23712326  0.87      ],False,False
50,[-0.14689613 -0.03241404 -0.25955897  1.        ],[ 0.04433365 -0.22183864  0.99169965],True,[-0.02455916 -0.23712326  0.87      ],False,False
51,[-0.14691467 -0.03259462 -0.25952586  1.        ],[ 0.04241333 -0.22218223  0.98827262],True,[-0.02455916 -0.23712326  0.87      ],False,False
52,[-0.14693734 -0.03278055 -0.2594896   1.        ],[ 0.04049595 -0.22252792  0.9848477 ],True,[-0.02455916 -0.23712326  0.87      ],False,False
53,[-0.14696458 -0.032972   -0.25944992  1.        ],[ 0.0385816  -0.22287584  0.98142496],True,[-0.02455916 -0.23712326  0.87      ],False,False
54,[-0.14699687 -0.03316917 -0.25940649  1.        ],[ 0.0366703  -0.22322608  0.97800448],True,[-0.02455916 -0.23712326  0.87      ],False,False
55,[-0.14703473 -0.03337231 -0.25935897  1.        ],[ 0.03476209 -0.22357875  0.97458631],True,[-0.02455916 -0.23712326  0.87      ],False,False
56,[-0.14707868 -0.0335817  -0.25930702  1.        ],[ 0.03285697 -0.22393396  0.97117052],True,[-0.02455916 -0.23712326  0.87      ],False,False
57,[-0.14712929 -0.03379768 -0.25925024  1.        ],[ 0.03095494 -0.22429181  0.96775715],True,[-0.02455916 -0.23712326  0.87      ],False,False
58,[-0.14718719 -0.03402062 -0.25918821  1.        ],[ 0.02905595 -0.22465243  0.96434626],True,[-0.02455916 -0.23712326  0.87      ],False,False
59,[-0.14725303 -0.03425093 -0.25912047  1.        ],[ 0.02715997 -0.22501592  0.9609379 ],True,[-0.02455916 -0.23712326  0.87      ],False,False
60,[-0.14732757 -0.03448908 -0.2590465   1.        ],[ 0.02526694 -0.22538241  0.95753214],True,[-0.02455916 -0.23712326  0.87      ],False,False
61,[-0.14741161 -0.03473556 -0.25896574  1.        ],[ 0.0233768  -0.22575203  0.95412903],True,[-0.02455916 -0.23712326  0.87      ],False,False
62,[-0.14750607 -0.03499096 -0.25887756  1.        ],[ 0.02148944 -0.22612494  0.95072865],True,[-0.02455916 -0.23712326  0.87      ],False,False
63,[-0.14761197 -0.03525588 -0.25878124  1.        ],[ 0.01960478 -0.22650128  0.94733106],True,[-0.02455916 -0.23712326  0.87      ],False,False
64,[-0.14773043 -0.03553102 -0.25867599  1.        ],[ 0.01772269 -0.22688122  0.94393635],True,[-0.02455916 -0.23712326  0.87      ],False,False
65,[-0.14786276 -0.03581718 -0.25856089  1.        ],[ 0.01584304 -0.22726494  0.94054462],True,[-0.02455916 -0.23712326  0.87      ],False,False
66,[-0.14801043 -0.03611522 -0.25843491  1.        ],[ 0.01396567 -0.22765263  0.93715597],True,[-0.02455916 -0.23712326  0.87      ],False,False
67,[-0.14817511 -0.03642615 -0.25829687  1.        ],[ 0.01209039 -0.2280445   0.93377051],True,[-0.02455916 -0.23712326  0.87      ],False,False
68,[-0.14835873 -0.03675113 -0.25814539  1.        ],[ 0.01021699 -0.22844078  0.93038838],True,[-0.02455916 -0.23712326  0.87      ],False,False
69,[-0.14856355 -0.0370915  -0.25797886  1.        ],[ 0.00834524 -0.2288417   0.92700973],True,[-0.02455916 -0.23712326  0.87      ],False,False
70,[-0.14879218 -0.03744881 -0.25779541  1.        ],[ 0.00647485 -0.22924753  0.92363473],True,[-0.02455916 -0.23712326  0.87      ],False,False
71,[-0.14904774 -0.03782495 -0.25759279  1.        ],[ 0.0046055  -0.22965854  0.92026358],True,[-0.02455916 -0.23712326  0.87      ],False,False
72,[ 0  0  0 -1],[ 0.00341781 -0.22991919  0.91835903],True,[-0.02455916 -0.23712326  0.87      ],True,False
73,[ 0  0  0 -1],[ 0.00256844 -0.23013211  0.91764684],True,[-0.02455916 -0.23712326  0.87      ],True,False
74,[ 0  0  0 -1],[ 0.0017816  -0.23032519  0.91716318],True,[-0.02455916 -0.23712326  0.87      ],True,False
75,[ 0  0  0 -1],[ 0.00109946 -0.23047277  0.91675855],True,[-0.02455916 -0.23712326  0.87      ],True,False
76,[ 0  0  0 -1],[ 5.33257514e-04 -2.30576073e-01  9.16424138e-01],True,[-0.02455916 -0.23712326  0.87      ],True,False
77,[ 0  0  0 -1],[ 7.22870898e-05 -2.30658724e-01  9.16156646e-01],True,[-0.02455916 -0.23712326  0.87      ],True,False
78,[ 0  0  0 -1],[-2.74809229e-04 -2.30754186e-01  9.15967696e-01],True,[-0.02455916 -0.23712326  0.87      ],True,False
79,[ 0  0  0 -1],[-5.28268319e-04 -2.30858767e-01  9.15840571e-01],True,[-0.02455916 -0.23712326  0.87      ],True,False
80,[ 0  0  0 -1],[-7.07041612e-04 -2.30965363e-01  9.15756390e-01],True,[-0.02455916 -0.23712326  0.87      ],True,False
81,[ 0  0  0 -1],[-8.40976972e-04 -2.31056295e-01  9.15694086e-01],True,[-0.02455916 -0.23712326  0.87      ],True,False
82,[ 0  0  0 -1],[-0.00094178 -0.23113224  0.9156473 ],True,[-0.02455916 -0.23712326  0.87      ],True,False
83,[ 0  0  0 -1],[-0.00101805 -0.23119693  0.91561201],True,[-0.02455916 -0.23712326  0.87      ],True,False
84,[ 0  0  0 -1],[-0.0010812  -0.2312519   0.91558226],True,[-0.02455916 -0.23712326  0.87      ],True,False
85,[ 0  0  0 -1],[-0.0011338  -0.23130056  0.91555694],True,[-0.02455916 -0.23712326  0.87      ],True,False
86,[ 0  0  0 -1],[-0.00117797 -0.23134638  0.9155357 ],True,[-0.02455916 -0.23712326  0.87      ],True,False
87,[ 0  0  0 -1],[-0.00121631 -0.23139194  0.91551793],True,[-0.02455916 -0.23712326  0.87      ],True,False
88,[ 0  0  0 -1],[-0.00125125 -0.23143894  0.9155029 ],True,[-0.02455916 -0.23712326  0.87      ],True,False
89,[ 0  0  0 -1],[-0.00128589 -0.23148781  0.91548936],True,[-0.02455916 -0.23712326  0.87      ],True,False
90,[ 0  0  0 -1],[-0.00132166 -0.23153902  0.9154769 ],True,[-0.02455916 -0.23712326  0.87      ],True,False
91,[ 0  0  0 -1],[-0.00135847 -0.23159327  0.91546567],True,[-0.02455916 -0.23712326  0.87      ],True,False
92,[ 0  0  0 -1],[-0.00139588 -0.23164985  0.91545564],True,[-0.02455916 -0.23712326  0.87      ],True,False
93,[ 0  0  0 -1],[-0.00143229 -0.23170643  0.91544682],True,[-0.02455916 -0.23712326  0.87      ],True,False
94,[ 0  0  0 -1],[-0.00146694 -0.23176195  0.91543924],True,[-0.02455916 -0.23712326  0.87      ],True,False
95,[ 0  0  0 -1],[-0.00149948 -0.2318159   0.91543283],True,[-0.02455916 -0.23712326  0.87      ],True,False
96,[ 0  0  0 -1],[-0.0015298  -0.23186801  0.91542752],True,[-0.02455916 -0.23712326  0.87      ],True,False
97,[ 0  0  0 -1],[-0.00155813 -0.23191804  0.91542308],True,[-0.02455916 -0.23712326  0.87      ],True,False
98,[ 0  0  0 -1],[-0.00158492 -0.23196577  0.91541918],True,[-0.02455916 -0.23712326  0.87      ],True,False
99,[ 0  0  0 -1],[-0.00161029 -0.23201117  0.9154157 ],True,[-0.02455916 -0.23712326  0.87      ],True,False
100,[ 0  0  0 -1],[-0.00163432 -0.2320543   0.91541257],True,[-0.02455916 -0.23712326  0.87      ],True,False
101,[ 0  0  0 -1],[-0.00165709 -0.23209525  0.91540973],True,[-0.02455916 -0.23712326  0.87      ],True,False
102,[ 0  0  0 -1],[-0.00167866 -0.2321341   0.91540714],True,[-0.02455916 -0.23712326  0.87      ],True,False
103,[ 0  0  0 -1],[-0.00169913 -0.23217095  0.91540475],True,[-0.02455916 -0.23712326  0.87      ],True,False
104,[ 0  0  0 -1],[-0.00171854 -0.23220591  0.91540254],True,[-0.02455916 -0.23712326  0.87      ],True,False
105,[ 0  0  0 -1],[-0.00173698 -0.23223907  0.91540047],True,[-0.02455916 -0.23712326  0.87      ],True,False
106,[ 0  0  0 -1],[-0.0017545  -0.23227052  0.91539852],True,[-0.02455916 -0.23712326  0.87      ],True,False
