step,action,eef_pos,good,drop_pos,success,failure
0,[-0.15103105 -0.19180015 -0.17436262  1.        ],[0.15656246 0.21888793 1.20961705],True,[-0.14549431 -0.16190187  0.87      ],False,False
1,[-0.15282641 -0.1926616  -0.17183014  1.        ],[0.1596143  0.22053077 1.21091765],True,[-0.14549431 -0.16190187  0.87      ],False,False
2,[-0.15350151 -0.19240358 -0.1715172   1.        ],[0.16228171 0.22134037 1.21316744],True,[-0.14549431 -0.16190187  0.87      ],False,False
3,[-0.154024   -0.19179045 -0.17173535  1.        ],[0.16481615 0.22167144 1.21539849],True,[-0.14549431 -0.16190187  0.87      ],False,False
4,[-0.15457213 -0.1910659  -0.17205022  1.        ],[0.16718404 0.22162157 1.21737294],True,[-0.14549431 -0.16190187  0.87      ],False,False
5,[-0.15515292 -0.1903067  -0.17236859  1.        ],[0.16932893 0.22124735 1.21903461],True,[-0.14549431 -0.16190187  0.87      ],False,False
6,[-0.15574579 -0.18954725 -0.17267046  1.        ],[0.17118955 0.22061746 1.22036882],True,[-0.14549431 -0.16190187  0.87      ],False,False
7,[-0.15632107 -0.1888187  -0.17294861  1.        ],[0.17272402 0.21976835 1.22136964],True,[-0.14549431 -0.16190187  0.87      ],False,False
8,[-0.15686046 -0.18813802 -0.17320185  1.        ],[0.17389192 0.21871499 1.22203428],True,[-0.14549431 -0.16190187  0.87      ],False,False
9,[-0.15734926 -0.18751523 -0.1734337   1.        ],[0.17470739 0.21747891 1.22238076],True,[-0.14549431 -0.16190187  0.87      ],False,False
10,[-0.15778799 -0.18695008 -0.17364509  1.        ],[0.175173   0.21607578 1.22241039],True,[-0.14549431 -0.16190187  0.87      ],False,False
11,[-0.15817615 -0.18644573 -0.17383411  1.        ],[0.17528704 0.21452181 1.22212333],True,[-0.14549431 -0.16190187  0.87      ],False,False
12,[-0.1585115  -0.18600671 -0.17399888  1.        ],[0.17505716 0.21283314 1.22152758],True,[-0.14549431 -0.16190187  0.87      ],False,False
13,[-0.15879369 -0.18563495 -0.17413853  1.        ],[0.17449936 0.21101509 1.22063554],True,[-0.14549431 -0.16190187  0.87      ],False,False
14,[-0.15902614 -0.18532724 -0.17425412  1.        ],[0.17363299 0.20907661 1.21946295],True,[-0.14549431 -0.16190187  0.87      ],False,False
15,[-0.15921208 -0.18508056 -0.17434649  1.        ],[0.17248068 0.20702808 1.2180287 ],True,[-0.14549431 -0.16190187  0.87      ],False,False
16,[-0.15935502 -0.18489139 -0.17441661  1.        ],[0.17106788 0.20488089 1.21635458],True,[-0.14549431 -0.16190187  0.87      ],False,False
17,[-0.15945863 -0.18475573 -0.17446565  1.        ],[0.1694222  0.20264713 1.21446484],True,[-0.14549431 -0.16190187  0.87      ],False,False
18,[-0.15952681 -0.18466908 -0.17449507  1.        ],[0.16757275 0.20033924 1.21238558],True,[-0.14549431 -0.16190187  0.87      ],False,False
19,[-0.15956353 -0.18462649 -0.17450655  1.        ],[0.1655494  0.19796964 1.21014399],True,[-0.14549431 -0.16190187  0.87      ],False,False
20,[-0.15957287 -0.18462271 -0.17450202  1.        ],[0.16338198 0.19555042 1.20776763],True,[-0.14549431 -0.16190187  0.87      ],False,False
21,[-0.1595589  -0.18465223 -0.17448355  1.        ],[0.16109952 0.19309297 1.20528355],True,[-0.14549431 -0.16190187  0.87      ],False,False
22,[-0.15952565 -0.18470947 -0.17445337  1.        ],[0.15872953 0.19060776 1.20271757],True,[-0.14549431 -0.16190187  0.87      ],False,False
23,[-0.15947702 -0.1847889  -0.17441371  1.        ],[0.15629739 0.18810415 1.20009362],True,[-0.14549431 -0.16190187  0.87      ],False,False
24,[-0.15941673 -0.18488519 -0.17436678  1.        ],[0.15382584 0.18559026 1.19743317],True,[-0.14549431 -0.16190187  0.87      ],False,False
25,[-0.1593482  -0.18499339 -0.17431465  1.        ],[0.15133469 0.18307289 1.19475485],True,[-0.14549431 -0.16190187  0.87      ],False,False
26,[-0.15927458 -0.18510897 -0.17425923  1.        ],[0.14884057 0.18055755 1.1920743 ],True,[-0.14549431 -0.16190187  0.87      ],False,False
27,[-0.15919859 -0.18522799 -0.17420217  1.        ],[0.14635695 0.17804849 1.18940405],True,[-0.14549431 -0.16190187  0.87      ],False,False
28,[-0.15912261 -0.18534711 -0.17414489  1.        ],[0.14389418 0.17554878 1.18675363],True,[-0.14549431 -0.16190187  0.87      ],False,False
29,[-0.15904855 -0.18546362 -0.17408849  1.        ],[0.14145971 0.17306047 1.18412981],True,[-0.14549431 -0.16190187  0.87      ],False,False
30,[-0.15897793 -0.18557544 -0.17403383  1.        ],[0.1390584  0.17058469 1.18153686],True,[-0.14549431 -0.16190187  0.87      ],False,False
31,[-0.15891186 -0.18568109 -0.17398148  1.        ],[0.13669279 0.16812181 1.17897688],True,[-0.14549431 -0.16190187  0.87      ],False,False
32,[-0.15885107 -0.18577963 -0.17393179  1.        ],[0.1343635  0.1656716  1.17645022],True,[-0.14549431 -0.16190187  0.87      ],False,False
33,[-0.15879595 -0.1858706  -0.17388492  1.        ],[0.1320696  0.16323335 1.17395578],True,[-0.14549431 -0.16190187  0.87      ],False,False
34,[-0.1587466  -0.18595397 -0.17384085  1.        ],[0.12980896 0.16080603 1.17149143],True,[-0.14549431 -0.16190187  0.87      ],False,False
35,[-0.15870286 -0.18603    -0.17379943  1.        ],[0.12757863 0.15838839 1.16905434],True,[-0.14549431 -0.16190187  0.87      ],False,False
36,[-0.15866439 -0.18609922 -0.17376044  1.        ],[0.12537511 0.15597906 1.16664123],True,[-0.14549431 -0.16190187  0.87      ],False,False
37,[-0.15863071 -0.18616232 -0.1737236   1.        ],[0.1231947  0.15357667 1.1642487 ],True,[-0.14549431 -0.16190187  0.87      ],False,False
38,[-0.15860125 -0.18622009 -0.17368858  1.        ],[0.12103362 0.15117986 1.16187333],True,[-0.14549431 -0.16190187  0.87      ],False,False
39,[-0.15857538 -0.18627337 -0.17365506  1.        ],[0.11888826 0.1487874  1.15951188],True,[-0.14549431 -0.16190187  0.87      ],False,False
40,[-0.15855247 -0.186323   -0.17362274  1.        ],[0.11675524 0.14639814 1.15716138],True,[-0.14549431 -0.16190187  0.87      ],False,False
41,[-0.15853191 -0.18636977 -0.17359131  1.        ],[0.11463156 0.14401112 1.1548192 ],True,[-0.14549431 -0.16190187  0.87      ],False,False
42,[-0.15851311 -0.18641444 -0.17356051  1.        ],[0.1125146  0.14162549 1.15248308],True,[-0.14549431 -0.16190187  0.87      ],False,False
43,[-0.15849556 -0.18645767 -0.17353011  1.        ],[0.11040213 0.13924057 1.15015112],True,[-0.14549431 -0.16190187  0.87      ],False,False
44,[-0.15847879 -0.18650001 -0.17349991  1.        ],[0.10829239 0.13685582 1.14782182],True,[-0.14549431 -0.16190187  0.87      ],False,False
45,[-0.15846242 -0.18654196 -0.17346976  1.        ],[0.10618395 0.13447084 1.14549401],True,[-0.14549431 -0.16190187  0.87      ],False,False
46,[-0.15844613 -0.1865839  -0.17343953  1.        ],[0.10407579 0.13208533 1.14316681],True,[-0.14549431 -0.16190187  0.87      ],False,False
47,[-0.15842968 -0.18662613 -0.17340912  1.        ],[0.10196718 0.1296991  1.14083965],True,[-0.14549431 -0.16190187  0.87      ],False,False
48,[-0.15841289 -0.18666886 -0.17337847  1.        ],[0.09985766 0.12731202 1.13851216],True,[-0.14549431 -0.16190187  0.87      ],False,False
49,[-0.15839563 -0.18671225 -0.17334751  1.        ],[0.09774699 0.12492404 1.13618415],True,[-0.14549431 -0.16190187  0.87      ],False,False
50,[-0.15837782 -0.18675638 -0.17331624  1.        ],[0.09563511 0.12253517 1.13385558],True,[-0.14549431 -0.16190187  0.87      ],False,False
51,[-0.15835944 -0.1868013  -0.17328463  1.        ],[0.09352209 0.12014541 1.13152652],True,[-0.14549431 -0.16190187  0.87      ],False,False
52,[-0.15834047 -0.18684701 -0.17325268  1.        ],[0.09140809 0.11775483 1.1291971 ],True,[-0.14549431 -0.16190187  0.87      ],False,False
53,[-0.15832094 -0.18689348 -0.17322041  1.        ],[0.08929332 0.11536347 1.12686751],True,[-0.14549431 -0.16190187  0.87      ],False,False
54,[-0.15830089 -0.18694065 -0.17318782  1.        ],[0.08717804 0.11297142 1.12453794],True,[-0.14549431 -0.16190187  0.87      ],False,False
55,[-0.15828038 -0.18698848 -0.17315492  1.        ],[0.08506249 0.11057872 1.1222086 ],True,[-0.14549431 -0.16190187  0.87      ],False,False
56,[-0.15825946 -0.18703691 -0.17312175  1.        ],[0.08294694 0.10818544 1.11987969],True,[-0.14549431 -0.16190187  0.87      ],False,False
57,[-0.15823818 -0.18708585 -0.17308831  1.        ],[0.08083159 0.10579163 1.11755139],True,[-0.14549431 -0.16190187  0.87      ],False,False
58,[-0.1582166  -0.18713526 -0.17305461  1.        ],[0.07871666 0.10339733 1.11522386],True,[-0.14549431 -0.16190187  0.87      ],False,False
59,[-0.15819478 -0.18718508 -0.17302068  1.        ],[0.07660232 0.10100257 1.11289721],True,[-0.14549431 -0.16190187  0.87      ],False,False
60,[-0.15817275 -0.18723527 -0.17298652  1.        ],[0.07448869 0.09860738 1.11057157],True,[-0.14549431 -0.16190187  0.87      ],False,False
61,[-0.15815056 -0.18728577 -0.17295213  1.        ],[0.07237587 0.09621177 1.10824699],True,[-0.14549431 -0.16190187  0.87      ],False,False
62,[-0.15812823 -0.18733657 -0.17291753  1.        ],[0.07026396 0.09381575 1.10592354],True,[-0.14549431 -0.16190187  0.87      ],False,False
63,[-0.15810578 -0.18738765 -0.17288272  1.        ],[0.06815298 0.09141932 1.10360125],True,[-0.14549431 -0.16190187  0.87      ],False,False
64,[-0.15808322 -0.18743898 -0.17284768  1.        ],[0.06604297 0.08902247 1.10128013],True,[-0.14549431 -0.16190187  0.87      ],False,False
65,[-0.15806058 -0.18749058 -0.17281243  1.        ],[0.06393394 0.08662521 1.0989602 ],True,[-0.14549431 -0.16190187  0.87      ],False,False
66,[-0.15803784 -0.18754244 -0.17277696  1.        ],[0.06182588 0.08422753 1.09664144],True,[-0.14549431 -0.16190187  0.87      ],False,False
67,[-0.158015   -0.18759456 -0.17274125  1.        ],[0.05971877 0.08182941 1.09432384],True,[-0.14549431 -0.16190187  0.87      ],False,False
68,[-0.15799207 -0.18764696 -0.17270531  1.        ],[0.05761259 0.07943084 1.09200738],True,[-0.14549431 -0.16190187  0.87      ],False,False
69,[-0.15796903 -0.18769966 -0.17266912  1.        ],[0.05550732 0.07703182 1.08969203],True,[-0.14549431 -0.16190187  0.87      ],False,False
70,[-0.15794587 -0.18775266 -0.17263268  1.        ],[0.05340292 0.07463234 1.08737779],True,[-0.14549431 -0.16190187  0.87      ],False,False
71,[-0.15792258 -0.18780599 -0.17259597  1.        ],[0.05129938 0.07223238 1.08506462],True,[-0.14549431 -0.16190187  0.87      ],False,False
72,[-0.15789914 -0.18785967 -0.17255899  1.        ],[0.04919667 0.06983195 1.08275251],True,[-0.14549431 -0.16190187  0.87      ],False,False
73,[-0.15787556 -0.18791372 -0.17252171  1.        ],[0.04709476 0.06743103 1.08044143],True,[-0.14549431 -0.16190187  0.87      ],False,False
74,[-0.1578518  -0.18796816 -0.17248414  1.        ],[0.04499363 0.06502962 1.07813138],True,[-0.14549431 -0.16190187  0.87      ],False,False
75,[-0.15782787 -0.188023   -0.17244626  1.        ],[0.04289328 0.06262771 1.07582234],True,[-0.14549431 -0.16190187  0.87      ],False,False
76,[-0.15780375 -0.18807827 -0.17240806  1.        ],[0.04079368 0.06022532 1.07351429],True,[-0.14549431 -0.16190187  0.87      ],False,False
77,[-0.15777944 -0.18813399 -0.17236952  1.        ],[0.03869484 0.05782243 1.07120724],True,[-0.14549431 -0.16190187  0.87      ],False,False
78,[-0.15775491 -0.18819018 -0.17233063  1.        ],[0.03659673 0.05541905 1.06890118],True,[-0.14549431 -0.16190187  0.87      ],False,False
79,[-0.15773016 -0.18824685 -0.17229138  1.        ],[0.03449937 0.05301518 1.0665961 ],True,[-0.14549431 -0.16190187  0.87      ],False,False
80,[-0.15770519 -0.18830403 -0.17225175  1.        ],[0.03240274 0.05061083 1.064292  ],True,[-0.14549431 -0.16190187  0.87      ],False,False
81,[-0.15767998 -0.18836174 -0.17221173  1.        ],[0.03030686 0.048206   1.06198888],True,[-0.14549431 -0.16190187  0.87      ],False,False
82,[-0.15765452 -0.18842    -0.1721713   1.        ],[0.02821173 0.0458007  1.05968675],True,[-0.14549431 -0.16190187  0.87      ],False,False
83,[-0.15762881 -0.18847883 -0.17213044  1.        ],[0.02611735 0.04339493 1.0573856 ],True,[-0.14549431 -0.16190187  0.87      ],False,False
84,[-0.15760284 -0.18853824 -0.17208915  1.        ],[0.02402269 0.04098859 1.05508837],True,[-0.14549431 -0.16190187  0.87      ],False,False
85,[-0.15757512 -0.18859755 -0.17204955  1.        ],[0.02192455 0.03858137 1.05280147],True,[-0.14549431 -0.16190187  0.87      ],False,False
86,[-0.15754168 -0.18865537 -0.17201677  1.        ],[0.01982077 0.03617328 1.05052212],True,[-0.14549431 -0.16190187  0.87      ],False,False
