step,action,eef_pos,good,drop_pos,success,failure
0,[0.02548355 0.21571133 0.3        1.        ],[0.05134414 0.18513796 1.10832754],False,[0.07495749 0.00557074 0.87      ],False,False
1,[-0.14228853  0.17812615  0.3         1.        ],[0.05077887 0.19084709 1.11238138],False,[0.07495749 0.00557074 0.87      ],False,False
2,[-0.00413415  0.23122753  0.3         1.        ],[0.0502853  0.19553247 1.1166956 ],False,[0.07495749 0.00557074 0.87      ],False,False
3,[-0.13876198  0.18710891  0.3         1.        ],[0.04934863 0.19939024 1.12082861],False,[0.07495749 0.00557074 0.87      ],False,False
4,[-0.07578555  0.22120787  0.3         1.        ],[0.04818533 0.20280009 1.12492312],False,[0.07495749 0.00557074 0.87      ],False,False
5,[0.09662037 0.21337677 0.3        1.        ],[0.04792998 0.20582858 1.12868252],False,[0.07495749 0.00557074 0.87      ],False,False
6,[0.11809005 0.20242106 0.3        1.        ],[0.04832025 0.20838598 1.13201121],False,[0.07495749 0.00557074 0.87      ],False,False
7,[0.13723089 0.18980149 0.3        1.        ],[0.04897512 0.21061635 1.13514694],False,[0.07495749 0.00557074 0.87      ],False,False
8,[0.12313684 0.19880854 0.3        1.        ],[0.04968594 0.21272864 1.13822316],False,[0.07495749 0.00557074 0.87      ],False,False
9,[-0.01314277  0.23304765  0.3         1.        ],[0.04968939 0.21507047 1.14142935],False,[0.07495749 0.00557074 0.87      ],False,False
10,[0.10921399 0.20607874 0.3        1.        ],[0.04988191 0.21748644 1.14480869],False,[0.07495749 0.00557074 0.87      ],False,False
11,[0.13610814 0.18905794 0.3        1.        ],[0.05066353 0.21969528 1.14809684],False,[0.07495749 0.00557074 0.87      ],False,False
12,[-0.11415796  0.20251121  0.3         1.        ],[0.05034522 0.22197207 1.1515486 ],False,[0.07495749 0.00557074 0.87      ],False,False
13,[0.01204382 0.23175711 0.3        1.        ],[0.04984326 0.22462331 1.15534988],False,[0.07495749 0.00557074 0.87      ],False,False
14,[-0.11154943  0.20320302  0.3         1.        ],[0.04905563 0.22729538 1.1591891 ],False,[0.07495749 0.00557074 0.87      ],False,False
15,[-0.00961478  0.23137797  0.3         1.        ],[0.04839758 0.23010077 1.16313165],False,[0.07495749 0.00557074 0.87      ],False,False
16,[-0.00910076  0.23121407  0.3         1.        ],[0.04804782 0.23298096 1.16694119],False,[0.07495749 0.00557074 0.87      ],False,False
17,[-0.01925879  0.23055274  0.3         1.        ],[0.04767363 0.23587041 1.17069863],False,[0.07495749 0.00557074 0.87      ],False,False
18,[-0.01781806  0.23068429  0.3         1.        ],[0.04727049 0.23877487 1.17445581],False,[0.07495749 0.00557074 0.87      ],False,False
19,[-0.12958547  0.19171816  0.3         1.        ],[0.0462808  0.24151381 1.17831091],False,[0.07495749 0.00557074 0.87      ],False,False
20,[0.0074859  0.23115125 0.3        1.        ],[0.04560135 0.24434738 1.18225766],False,[0.07495749 0.00557074 0.87      ],False,False
21,[-0.15889714  0.16784847  0.3         1.        ],[0.04448047 0.24694118 1.1861471 ],False,[0.07495749 0.00557074 0.87      ],False,False
22,[0.13065507 0.19033162 0.3        1.        ],[0.04433354 0.24940002 1.19003883],False,[0.07495749 0.00557074 0.87      ],False,False
23,[-0.12141343  0.19576396  0.3         1.        ],[0.04384748 0.25180826 1.19368318],False,[0.07495749 0.00557074 0.87      ],False,False
24,[0.10261095 0.20588138 0.3        1.        ],[0.04373236 0.25431867 1.19741857],False,[0.07495749 0.00557074 0.87      ],False,False
25,[-0.07030057  0.21868403  0.3         1.        ],[0.04342941 0.25686536 1.20099349],False,[0.07495749 0.00557074 0.87      ],False,False
26,[0.13787779 0.18352852 0.3        1.        ],[0.0436779  0.25929508 1.20460143],False,[0.07495749 0.00557074 0.87      ],False,False
27,[-0.04178775  0.22536727  0.3         1.        ],[0.04370389 0.2617443  1.20808334],False,[0.07495749 0.00557074 0.87      ],False,False
28,[ 0  0  0 -1],[0.04350234 0.26319261 1.21003883],False,[0.07495749 0.00557074 0.87      ],False,True
29,[ 0  0  0 -1],[0.04368606 0.26372453 1.21064047],False,[0.07495749 0.00557074 0.87      ],False,True
30,[ 0  0  0 -1],[0.04398879 0.26406142 1.21099146],False,[0.07495749 0.00557074 0.87      ],False,True
31,[ 0  0  0 -1],[0.04430748 0.26430222 1.21126833],False,[0.07495749 0.00557074 0.87      ],False,True
32,[ 0  0  0 -1],[0.04460363 0.2644717  1.21149473],False,[0.07495749 0.00557074 0.87      ],False,True
33,[ 0  0  0 -1],[0.04485501 0.26459223 1.21166949],False,[0.07495749 0.00557074 0.87      ],False,True
34,[ 0  0  0 -1],[0.04506727 0.26468417 1.21183684],False,[0.07495749 0.00557074 0.87      ],False,True
35,[ 0  0  0 -1],[0.04521171 0.26474745 1.2119811 ],False,[0.07495749 0.00557074 0.87      ],False,True
36,[ 0  0  0 -1],[0.04530967 0.26479498 1.21208878],False,[0.07495749 0.00557074 0.87      ],False,True
37,[ 0  0  0 -1],[0.04538371 0.26483527 1.21216208],False,[0.07495749 0.00557074 0.87      ],False,True
38,[ 0  0  0 -1],[0.04544929 0.26487206 1.21222792],False,[0.07495749 0.00557074 0.87      ],False,True
39,[ 0  0  0 -1],[0.04550481 0.26490337 1.21228431],False,[0.07495749 0.00557074 0.87      ],False,True
40,[ 0  0  0 -1],[0.04555015 0.26492912 1.21232995],False,[0.07495749 0.00557074 0.87      ],False,True
41,[ 0  0  0 -1],[0.0455869  0.2649502  1.21236619],False,[0.07495749 0.00557074 0.87      ],False,True
42,[ 0  0  0 -1],[0.04561667 0.26496747 1.2123947 ],False,[0.07495749 0.00557074 0.87      ],False,True
43,[ 0  0  0 -1],[0.04564083 0.26498166 1.21241699],False,[0.07495749 0.00557074 0.87      ],False,True
44,[ 0  0  0 -1],[0.04566046 0.26499339 1.21243426],False,[0.07495749 0.00557074 0.87      ],False,True
45,[ 0  0  0 -1],[0.04567647 0.26500313 1.21244752],False,[0.07495749 0.00557074 0.87      ],False,True
46,[ 0  0  0 -1],[0.04568955 0.26501126 1.21245758],False,[0.07495749 0.00557074 0.87      ],False,True
47,[ 0  0  0 -1],[0.04570029 0.2650181  1.21246507],False,[0.07495749 0.00557074 0.87      ],False,True
48,[ 0  0  0 -1],[0.0457091  0.26502387 1.21247094],False,[0.07495749 0.00557074 0.87      ],False,True
49,[ 0  0  0 -1],[0.04571633 0.26502874 1.21247599],False,[0.07495749 0.00557074 0.87      ],False,True
50,[ 0  0  0 -1],[0.04572227 0.26503288 1.21248038],False,[0.07495749 0.00557074 0.87      ],False,True
51,[ 0  0  0 -1],[0.04572713 0.26503642 1.21248423],False,[0.07495749 0.00557074 0.87      ],False,True
52,[ 0  0  0 -1],[0.04573112 0.26503945 1.21248765],False,[0.07495749 0.00557074 0.87      ],False,True
53,[ 0  0  0 -1],[0.04573438 0.26504207 1.2124907 ],False,[0.07495749 0.00557074 0.87      ],False,True
54,[ 0  0  0 -1],[0.04573704 0.26504436 1.21249344],False,[0.07495749 0.00557074 0.87      ],False,True
55,[ 0  0  0 -1],[0.04573921 0.26504636 1.21249594],False,[0.07495749 0.00557074 0.87      ],False,True
56,[ 0  0  0 -1],[0.04574098 0.26504812 1.21249824],False,[0.07495749 0.00557074 0.87      ],False,True
57,[ 0  0  0 -1],[0.04574241 0.2650497  1.21250037],False,[0.07495749 0.00557074 0.87      ],False,True
58,[ 0  0  0 -1],[0.04574366 0.26505116 1.21250239],False,[0.07495749 0.00557074 0.87      ],False,True
59,[ 0  0  0 -1],[0.04574488 0.2650526  1.21250439],False,[0.07495749 0.00557074 0.87      ],False,True
60,[ 0  0  0 -1],[0.04574608 0.26505402 1.21250637],False,[0.07495749 0.00557074 0.87      ],False,True
61,[ 0  0  0 -1],[0.04574727 0.26505544 1.21250832],False,[0.07495749 0.00557074 0.87      ],False,True
62,[ 0  0  0 -1],[0.04574845 0.26505683 1.21251025],False,[0.07495749 0.00557074 0.87      ],False,True
