step,action,eef_pos,good,drop_pos,success,failure
0,[ 0.12324158  0.11860914 -0.24646173  1.        ],[-0.07404478 -0.19518532  1.06378642],True,[ 0.02302678 -0.09427789  0.87      ],False,False
1,[ 0.1218073   0.12662063 -0.24316702  1.        ],[-0.07210075 -0.19678517  1.06120239],True,[ 0.02302678 -0.09427789  0.87      ],False,False
2,[ 0.12047215  0.12981807 -0.24214403  1.        ],[-0.06987111 -0.19704848  1.05844239],True,[ 0.02302678 -0.09427789  0.87      ],False,False
3,[ 0.11915826  0.13182176 -0.24171126  1.        ],[-0.06761944 -0.1966324   1.05564968],True,[ 0.02302678 -0.09427789  0.87      ],False,False
4,[ 0.11794584  0.13318026 -0.24156116  1.        ],[-0.06544359 -0.19575652  1.05282015],True,[ 0.02302678 -0.09427789  0.87      ],False,False
5,[ 0.1168995   0.13408785 -0.24156771  1.        ],[-0.06339415 -0.19456035  1.04992861],True,[ 0.02302678 -0.09427789  0.87      ],False,False
6,[ 0.1160626   0.13467852 -0.24164265  1.        ],[-0.06148639 -0.19313183  1.0469604 ],True,[ 0.02302678 -0.09427789  0.87      ],False,False
7,[ 0.11544869  0.1350388  -0.24173565  1.        ],[-0.05971744 -0.19153655  1.04391195],True,[ 0.02302678 -0.09427789  0.87      ],False,False
8,[ 0.1150518   0.13523341 -0.24181606  1.        ],[-0.05807386 -0.18982521  1.04078769],True,[ 0.02302678 -0.09427789  0.87      ],False,False
9,[ 0.11485321  0.13531232 -0.24186632  1.        ],[-0.05653649 -0.1880365   1.03759696],True,[ 0.02302678 -0.09427789  0.87      ],False,False
10,[ 0.11482675  0.13531365 -0.24187814  1.        ],[-0.05508404 -0.18619941  1.03435147],True,[ 0.02302678 -0.09427789  0.87      ],False,False
11,[ 0.11494308  0.13526604 -0.24184951  1.        ],[-0.05369554 -0.1843352   1.0310634 ],True,[ 0.02302678 -0.09427789  0.87      ],False,False
12,[ 0.11517269  0.13519068 -0.2417824   1.        ],[-0.0523517  -0.18245874  1.02774431],True,[ 0.02302678 -0.09427789  0.87      ],False,False
13,[ 0.11548795  0.13510255 -0.24168126  1.        ],[-0.05103424 -0.18057539  1.02440453],True,[ 0.02302678 -0.09427789  0.87      ],False,False
14,[ 0.11586335  0.13500649 -0.24155524  1.        ],[-0.04973003 -0.17869217  1.02105277],True,[ 0.02302678 -0.09427789  0.87      ],False,False
15,[ 0.11627866  0.13490941 -0.24140987  1.        ],[-0.04842975 -0.17681593  1.01769585],True,[ 0.02302678 -0.09427789  0.87      ],False,False
16,[ 0.11671807  0.13481876 -0.24124841  1.        ],[-0.04712597 -0.17494978  1.0143388 ],True,[ 0.02302678 -0.09427789  0.87      ],False,False
17,[ 0.11716914  0.1347382  -0.2410747   1.        ],[-0.04581353 -0.17309504  1.01098512],True,[ 0.02302678 -0.09427789  0.87      ],False,False
18,[ 0.11762289  0.13466966 -0.24089196  1.        ],[-0.04448919 -0.17125201  1.00763709],True,[ 0.02302678 -0.09427789  0.87      ],False,False
19,[ 0.11807336  0.13461396 -0.24070265  1.        ],[-0.04315129 -0.16942023  1.00429604],True,[ 0.02302678 -0.09427789  0.87      ],False,False
20,[ 0.11851714  0.13457109 -0.24050844  1.        ],[-0.04179929 -0.16759881  1.00096253],True,[ 0.02302678 -0.09427789  0.87      ],False,False
