step,action,eef_pos,good,drop_pos,success,failure
0,[0.  0.  0.3 1. ],[-0.13127656 -0.23023837  0.84571506],False,[0.13505284 0.02832659 0.87      ],False,False
1,[0.  0.  0.3 1. ],[-0.13280827 -0.23573156  0.84971877],False,[0.13505284 0.02832659 0.87      ],False,False
2,[0.  0.  0.3 1. ],[-0.13389346 -0.2402786   0.85438888],False,[0.13505284 0.02832659 0.87      ],False,False
3,[0.  0.  0.3 1. ],[-0.13436344 -0.2441635   0.8592568 ],False,[0.13505284 0.02832659 0.87      ],False,False
4,[0.  0.  0.3 1. ],[-0.13438139 -0.24745606  0.86416162],False,[0.13505284 0.02832659 0.87      ],False,False
5,[0.  0.  0.3 1. ],[-0.13412409 -0.25020487  0.86902698],False,[0.13505284 0.02832659 0.87      ],False,False
6,[0.  0.  0.3 1. ],[-0.13371328 -0.25248222  0.87381054],False,[0.13505284 0.02832659 0.87      ],False,False
7,[-0.3        -0.01673342  0.00294555  1.        ],[-0.13472734 -0.25451468  0.87680873],False,[0.13505284 0.02832659 0.87      ],False,False
8,[-0.01744898 -0.3         0.00523464  1.        ],[-0.13517644 -0.2578408   0.87817332],False,[0.13505284 0.02832659 0.87      ],False,False
9,[ 0  0  0 -1],[-0.13473997 -0.2603297   0.8788386 ],False,[0.13505284 0.02832659 0.87      ],False,True
10,[ 0  0  0 -1],[-0.13435791 -0.26163718  0.87930005],False,[0.13505284 0.02832659 0.87      ],False,True
11,[ 0  0  0 -1],[-0.13412388 -0.26252859  0.87962096],False,[0.13505284 0.02832659 0.87      ],False,True
12,[ 0  0  0 -1],[-0.13398739 -0.26309731  0.87982838],False,[0.13505284 0.02832659 0.87      ],False,True
13,[ 0  0  0 -1],[-0.1338947  -0.26341007  0.87996023],False,[0.13505284 0.02832659 0.87      ],False,True
14,[ 0  0  0 -1],[-0.13380784 -0.2635337   0.88003032],False,[0.13505284 0.02832659 0.87      ],False,True
15,[ 0  0  0 -1],[-0.13371079 -0.26352654  0.88007569],False,[0.13505284 0.02832659 0.87      ],False,True
16,[ 0  0  0 -1],[-0.13360918 -0.26343062  0.88010394],False,[0.13505284 0.02832659 0.87      ],False,True
17,[ 0  0  0 -1],[-0.13352777 -0.26326714  0.8801156 ],False,[0.13505284 0.02832659 0.87      ],False,True
18,[ 0  0  0 -1],[-0.13346124 -0.2630685   0.88011861],False,[0.13505284 0.02832659 0.87      ],False,True
19,[ 0  0  0 -1],[-0.13339918 -0.26286497  0.88011854],False,[0.13505284 0.02832659 0.87      ],False,True
20,[ 0  0  0 -1],[-0.1333407  -0.26267366  0.88011903],False,[0.13505284 0.02832659 0.87      ],False,True
21,[ 0  0  0 -1],[-0.13328489 -0.26250569  0.88012222],False,[0.13505284 0.02832659 0.87      ],False,True
22,[ 0  0  0 -1],[-0.13324297 -0.26234883  0.88012084],False,[0.13505284 0.02832659 0.87      ],False,True
23,[ 0  0  0 -1],[-0.13321934 -0.26219716  0.88011245],False,[0.13505284 0.02832659 0.87      ],False,True
24,[ 0  0  0 -1],[-0.13321344 -0.2620504   0.88009759],False,[0.13505284 0.02832659 0.87      ],False,True
25,[ 0  0  0 -1],[-0.13322336 -0.26190917  0.88007738],False,[0.13505284 0.02832659 0.87      ],False,True
26,[ 0  0  0 -1],[-0.13324669 -0.26177406  0.88005304],False,[0.13505284 0.02832659 0.87      ],False,True
27,[ 0  0  0 -1],[-0.13328104 -0.26164521  0.88002565],False,[0.13505284 0.02832659 0.87      ],False,True
28,[ 0  0  0 -1],[-0.13332418 -0.26152223  0.87999604],False,[0.13505284 0.02832659 0.87      ],False,True
29,[ 0  0  0 -1],[-0.1333741  -0.26140441  0.87996487],False,[0.13505284 0.02832659 0.87      ],False,True
30,[ 0  0  0 -1],[-0.13342905 -0.26129091  0.87993265],False,[0.13505284 0.02832659 0.87      ],False,True
31,[ 0  0  0 -1],[-0.13348753 -0.2611808   0.87989978],False,[0.13505284 0.02832659 0.87      ],False,True
32,[ 0  0  0 -1],[-0.13354819 -0.26107334  0.87986666],False,[0.13505284 0.02832659 0.87      ],False,True
33,[ 0  0  0 -1],[-0.13360764 -0.26097005  0.87983419],False,[0.13505284 0.02832659 0.87      ],False,True
34,[ 0  0  0 -1],[-0.1336628  -0.26087247  0.87980293],False,[0.13505284 0.02832659 0.87      ],False,True
35,[ 0  0  0 -1],[-0.13371316 -0.26078028  0.87977294],False,[0.13505284 0.02832659 0.87      ],False,True
36,[ 0  0  0 -1],[-0.13375873 -0.26069265  0.87974431],False,[0.13505284 0.02832659 0.87      ],False,True
37,[ 0  0  0 -1],[-0.13379958 -0.26060893  0.87971715],False,[0.13505284 0.02832659 0.87      ],False,True
38,[ 0  0  0 -1],[-0.13383583 -0.26052857  0.87969161],False,[0.13505284 0.02832659 0.87      ],False,True
39,[ 0  0  0 -1],[-0.1338675  -0.26045118  0.87966778],False,[0.13505284 0.02832659 0.87      ],False,True
40,[ 0  0  0 -1],[-0.13389461 -0.26037644  0.87964573],False,[0.13505284 0.02832659 0.87      ],False,True
41,[ 0  0  0 -1],[-0.13391722 -0.26030405  0.87962545],False,[0.13505284 0.02832659 0.87      ],False,True
42,[ 0  0  0 -1],[-0.13393544 -0.26023373  0.8796069 ],False,[0.13505284 0.02832659 0.87      ],False,True
43,[ 0  0  0 -1],[-0.13394942 -0.26016526  0.87959001],False,[0.13505284 0.02832659 0.87      ],False,True
