step,action,eef_pos,good,drop_pos,success,failure
0,[ 0  0  0 -1],[-0.18599799  0.24589758  0.87357476],False,[-0.07396829  0.05024448  0.87      ],False,True
1,[ 0  0  0 -1],[-0.18950334  0.24941952  0.87338296],False,[-0.07396829  0.05024448  0.87      ],False,True
2,[ 0  0  0 -1],[-0.19180776  0.25227159  0.87348329],False,[-0.07396829  0.05024448  0.87      ],False,True
3,[ 0  0  0 -1],[-0.19301643  0.25438034  0.87372367],False,[-0.07396829  0.05024448  0.87      ],False,True
4,[ 0  0  0 -1],[-0.19339939  0.25580926  0.87402231],False,[-0.07396829  0.05024448  0.87      ],False,True
5,[ 0  0  0 -1],[-0.19321561  0.25665084  0.8743252 ],False,[-0.07396829  0.05024448  0.87      ],False,True
6,[ 0  0  0 -1],[-0.1926689   0.25702167  0.87461253],False,[-0.07396829  0.05024448  0.87      ],False,True
7,[ 0  0  0 -1],[-0.19193354  0.25701816  0.87485782],False,[-0.07396829  0.05024448  0.87      ],False,True
8,[ 0  0  0 -1],[-0.1911354   0.25673065  0.87504375],False,[-0.07396829  0.05024448  0.87      ],False,True
9,[ 0  0  0 -1],[-0.19035441  0.25624022  0.87516763],False,[-0.07396829  0.05024448  0.87      ],False,True
10,[ 0  0  0 -1],[-0.18963485  0.25561675  0.87523209],False,[-0.07396829  0.05024448  0.87      ],False,True
11,[ 0  0  0 -1],[-0.18895519  0.25493781  0.87525849],False,[-0.07396829  0.05024448  0.87      ],False,True
12,[ 0  0  0 -1],[-0.18832538  0.25424379  0.87527431],False,[-0.07396829  0.05024448  0.87      ],False,True
13,[ 0  0  0 -1],[-0.18775717  0.25357019  0.87527908],False,[-0.07396829  0.05024448  0.87      ],False,True
14,[ 0  0  0 -1],[-0.18726439  0.25295624  0.87527627],False,[-0.07396829  0.05024448  0.87      ],False,True
15,[ 0  0  0 -1],[-0.18683215  0.25240358  0.8752703 ],False,[-0.07396829  0.05024448  0.87      ],False,True
16,[ 0  0  0 -1],[-0.18645429  0.25192141  0.87526533],False,[-0.07396829  0.05024448  0.87      ],False,True
17,[ 0  0  0 -1],[-0.18612654  0.25151665  0.87526453],False,[-0.07396829  0.05024448  0.87      ],False,True
18,[ 0  0  0 -1],[-0.18584454  0.25119114  0.87526777],False,[-0.07396829  0.05024448  0.87      ],False,True
19,[ 0  0  0 -1],[-0.1856147   0.25093348  0.87526916],False,[-0.07396829  0.05024448  0.87      ],False,True
20,[ 0  0  0 -1],[-0.18543817  0.25073388  0.87527001],False,[-0.07396829  0.05024448  0.87      ],False,True
21,[ 0  0  0 -1],[-0.18530816  0.25058642  0.87527077],False,[-0.07396829  0.05024448  0.87      ],False,True
22,[ 0  0  0 -1],[-0.18521792  0.2504839   0.87527146],False,[-0.07396829  0.05024448  0.87      ],False,True
23,[ 0  0  0 -1],[-0.18516068  0.25041895  0.87527211],False,[-0.07396829  0.05024448  0.87      ],False,True
24,[ 0  0  0 -1],[-0.18512592  0.25037952  0.87527273],False,[-0.07396829  0.05024448  0.87      ],False,True
25,[ 0  0  0 -1],[-0.1851052   0.2503559   0.87527333],False,[-0.07396829  0.05024448  0.87      ],False,True
26,[ 0  0  0 -1],[-0.18509531  0.25034455  0.87527393],False,[-0.07396829  0.05024448  0.87      ],False,True
27,[ 0  0  0 -1],[-0.18509369  0.25034263  0.87527451],False,[-0.07396829  0.05024448  0.87      ],False,True
28,[ 0  0  0 -1],[-0.18509827  0.25034788  0.87527509],False,[-0.07396829  0.05024448  0.87      ],False,True
29,[ 0  0  0 -1],[-0.1851074   0.25035845  0.87527566],False,[-0.07396829  0.05024448  0.87      ],False,True
30,[ 0  0  0 -1],[-0.18511976  0.25037285  0.87527623],False,[-0.07396829  0.05024448  0.87      ],False,True
31,[ 0  0  0 -1],[-0.18513423  0.25038985  0.87527679],False,[-0.07396829  0.05024448  0.87      ],False,True
32,[ 0  0  0 -1],[-0.18514962  0.25040807  0.87527736],False,[-0.07396829  0.05024448  0.87      ],False,True
33,[ 0  0  0 -1],[-0.18516494  0.25042634  0.87527793],False,[-0.07396829  0.05024448  0.87      ],False,True
34,[ 0  0  0 -1],[-0.18517943  0.25044379  0.87527851],False,[-0.07396829  0.05024448  0.87      ],False,True
