step,action,eef_pos,good,drop_pos,success,failure
0,[0.25568518 0.24010791 0.3        1.        ],[ 0.09556351 -0.19088139  1.05217891],False,[-0.11359696 -0.22772406  0.87      ],False,False
1,[ 0.3        -0.07160172  0.26456652  1.        ],[ 0.09890423 -0.19440476  1.05550732],False,[-0.11359696 -0.22772406  0.87      ],False,False
2,[0.3        0.04403513 0.26150248 1.        ],[ 0.10235475 -0.19678523  1.05889559],False,[-0.11359696 -0.22772406  0.87      ],False,False
3,[0.3        0.10300055 0.27464513 1.        ],[ 0.10572891 -0.19755323  1.06221762],False,[-0.11359696 -0.22772406  0.87      ],False,False
4,[0.27434631 0.21006351 0.3        1.        ],[ 0.10893351 -0.19677627  1.06568949],False,[-0.11359696 -0.22772406  0.87      ],False,False
5,[ 0.3        -0.1271652   0.28380574  1.        ],[ 0.11210074 -0.19681575  1.06909742],False,[-0.11359696 -0.22772406  0.87      ],False,False
6,[ 0.27934435 -0.19947693  0.3         1.        ],[ 0.11507866 -0.19811911  1.07228851],False,[-0.11359696 -0.22772406  0.87      ],False,False
7,[ 0.29212712 -0.17776537  0.3         1.        ],[ 0.11795307 -0.19963941  1.07541719],False,[-0.11359696 -0.22772406  0.87      ],False,False
8,[0.3        0.0298735  0.26551225 1.        ],[ 0.12088856 -0.20006151  1.07833372],False,[-0.11359696 -0.22772406  0.87      ],False,False
9,[0.3        0.08771369 0.2757881  1.        ],[ 0.12394698 -0.19938822  1.08123435],False,[-0.11359696 -0.22772406  0.87      ],False,False
10,[0.3        0.06925556 0.27186185 1.        ],[ 0.12710048 -0.1984491   1.08421995],False,[-0.11359696 -0.22772406  0.87      ],False,False
11,[ 0.3        -0.05021791  0.26873354  1.        ],[ 0.13031512 -0.19811961  1.08719002],False,[-0.11359696 -0.22772406  0.87      ],False,False
12,[0.21406009 0.26336135 0.3        1.        ],[ 0.13315773 -0.19657787  1.09046224],False,[-0.11359696 -0.22772406  0.87      ],False,False
13,[0.3        0.07686556 0.27451403 1.        ],[ 0.13627468 -0.19487674  1.09398422],False,[-0.11359696 -0.22772406  0.87      ],False,False
14,[ 0.3        -0.01728905  0.26706765  1.        ],[ 0.13966608 -0.19415661  1.09720521],False,[-0.11359696 -0.22772406  0.87      ],False,False
15,[0.3        0.06450783 0.27289848 1.        ],[ 0.1430858  -0.19342076  1.10032036],False,[-0.11359696 -0.22772406  0.87      ],False,False
16,[0.29302154 0.16708268 0.3        1.        ],[ 0.14651942 -0.1919087   1.10368475],False,[-0.11359696 -0.22772406  0.87      ],False,False
17,[0.3        0.12777961 0.29020673 1.        ],[ 0.1500233  -0.19017569  1.10722934],False,[-0.11359696 -0.22772406  0.87      ],False,False
18,[ 0.3        -0.06954136  0.27435632  1.        ],[ 0.15355518 -0.1895699   1.1106139 ],False,[-0.11359696 -0.22772406  0.87      ],False,False
19,[ 0.28870551 -0.17280006  0.3         1.        ],[ 0.15696879 -0.19032479  1.11393776],False,[-0.11359696 -0.22772406  0.87      ],False,False
20,[ 0  0  0 -1],[ 0.15888616 -0.19084287  1.11580729],False,[-0.11359696 -0.22772406  0.87      ],False,True
21,[ 0  0  0 -1],[ 0.15999447 -0.19104508  1.11674714],False,[-0.11359696 -0.22772406  0.87      ],False,True
22,[ 0  0  0 -1],[ 0.16102383 -0.19128919  1.11757383],False,[-0.11359696 -0.22772406  0.87      ],False,True
23,[ 0  0  0 -1],[ 0.16198346 -0.19155086  1.11832904],False,[-0.11359696 -0.22772406  0.87      ],False,True
24,[ 0  0  0 -1],[ 0.16285144 -0.19180662  1.11900231],False,[-0.11359696 -0.22772406  0.87      ],False,True
25,[ 0  0  0 -1],[ 0.16361318 -0.19204064  1.11958452],False,[-0.11359696 -0.22772406  0.87      ],False,True
26,[ 0  0  0 -1],[ 0.16427924 -0.19224866  1.12012172],False,[-0.11359696 -0.22772406  0.87      ],False,True
27,[ 0  0  0 -1],[ 0.16483406 -0.19242131  1.12058748],False,[-0.11359696 -0.22772406  0.87      ],False,True
28,[ 0  0  0 -1],[ 0.16526767 -0.1925558   1.1209616 ],False,[-0.11359696 -0.22772406  0.87      ],False,True
29,[ 0  0  0 -1],[ 0.16558723 -0.19265734  1.12126101],False,[-0.11359696 -0.22772406  0.87      ],False,True
30,[ 0  0  0 -1],[ 0.16582915 -0.19273814  1.12147923],False,[-0.11359696 -0.22772406  0.87      ],False,True
