step,action,eef_pos,good,drop_pos,success,failure
0,[ 0.3        -0.19545534  0.16400764  1.        ],[ 0.11516462 -0.23975806  0.98950383],False,[-0.13828357 -0.16508479  0.87      ],False,False
1,[ 0.3        -0.21412019  0.16670257  1.        ],[ 0.11747984 -0.24548855  0.99092533],False,[-0.13828357 -0.16508479  0.87      ],False,False
2,[ 0.24511994 -0.3         0.17473548  1.        ],[ 0.11970418 -0.25067981  0.99256153],False,[-0.13828357 -0.16508479  0.87      ],False,False
3,[ 0.16212986 -0.3         0.15375963  1.        ],[ 0.12141414 -0.25554465  0.99418332],False,[-0.13828357 -0.16508479  0.87      ],False,False
4,[ 0.3        -0.01629697  0.13567166  1.        ],[ 0.12365809 -0.2584597   0.99566839],False,[-0.13828357 -0.16508479  0.87      ],False,False
5,[ 0  0  0 -1],[ 0.12500066 -0.25983652  0.99640301],False,[-0.13828357 -0.16508479  0.87      ],False,True
6,[ 0  0  0 -1],[ 0.12555897 -0.26078901  0.9968554 ],False,[-0.13828357 -0.16508479  0.87      ],False,True
7,[ 0  0  0 -1],[ 0.12607209 -0.26147038  0.99728569],False,[-0.13828357 -0.16508479  0.87      ],False,True
8,[ 0  0  0 -1],[ 0.12654565 -0.26193759  0.99765586],False,[-0.13828357 -0.16508479  0.87      ],False,True
9,[ 0  0  0 -1],[ 0.12695155 -0.26224372  0.99794782],False,[-0.13828357 -0.16508479  0.87      ],False,True
10,[ 0  0  0 -1],[ 0.12726366 -0.26242899  0.99816416],False,[-0.13828357 -0.16508479  0.87      ],False,True
11,[ 0  0  0 -1],[ 0.12751796 -0.26255072  0.99834922],False,[-0.13828357 -0.16508479  0.87      ],False,True
12,[ 0  0  0 -1],[ 0.1277202  -0.26263689  0.9985027 ],False,[-0.13828357 -0.16508479  0.87      ],False,True
13,[ 0  0  0 -1],[ 0.12788764 -0.26270589  0.99862865],False,[-0.13828357 -0.16508479  0.87      ],False,True
14,[ 0  0  0 -1],[ 0.12801476 -0.26276651  0.99872542],False,[-0.13828357 -0.16508479  0.87      ],False,True
15,[ 0  0  0 -1],[ 0.12810784 -0.26282572  0.99879905],False,[-0.13828357 -0.16508479  0.87      ],False,True
16,[ 0  0  0 -1],[ 0.12817505 -0.26288778  0.99885599],False,[-0.13828357 -0.16508479  0.87      ],False,True
17,[ 0  0  0 -1],[ 0.12822399 -0.26295495  0.99890181],False,[-0.13828357 -0.16508479  0.87      ],False,True
18,[ 0  0  0 -1],[ 0.12826125 -0.26302817  0.99894116],False,[-0.13828357 -0.16508479  0.87      ],False,True
19,[ 0  0  0 -1],[ 0.12828727 -0.26310618  0.99897458],False,[-0.13828357 -0.16508479  0.87      ],False,True
20,[ 0  0  0 -1],[ 0.12829754 -0.26318514  0.9989991 ],False,[-0.13828357 -0.16508479  0.87      ],False,True
21,[ 0  0  0 -1],[ 0.1282988  -0.26326239  0.9990179 ],False,[-0.13828357 -0.16508479  0.87      ],False,True
22,[ 0  0  0 -1],[ 0.12829457 -0.26333644  0.99903265],False,[-0.13828357 -0.16508479  0.87      ],False,True
23,[ 0  0  0 -1],[ 0.12828665 -0.26340674  0.9990443 ],False,[-0.13828357 -0.16508479  0.87      ],False,True
24,[ 0  0  0 -1],[ 0.12827622 -0.26347312  0.99905352],False,[-0.13828357 -0.16508479  0.87      ],False,True
25,[ 0  0  0 -1],[ 0.12826409 -0.26353563  0.99906084],False,[-0.13828357 -0.16508479  0.87      ],False,True
26,[ 0  0  0 -1],[ 0.12825086 -0.26359441  0.99906666],False,[-0.13828357 -0.16508479  0.87      ],False,True
27,[ 0  0  0 -1],[ 0.12823696 -0.26364969  0.99907131],False,[-0.13828357 -0.16508479  0.87      ],False,True
28,[ 0  0  0 -1],[ 0.12822271 -0.26370168  0.99907503],False,[-0.13828357 -0.16508479  0.87      ],False,True
29,[ 0  0  0 -1],[ 0.12820837 -0.26375063  0.99907802],False,[-0.13828357 -0.16508479  0.87      ],False,True
30,[ 0  0  0 -1],[ 0.1281941  -0.26379673  0.99908044],False,[-0.13828357 -0.16508479  0.87      ],False,True
31,[ 0  0  0 -1],[ 0.12818004 -0.26384019  0.9990824 ],False,[-0.13828357 -0.16508479  0.87      ],False,True
32,[ 0  0  0 -1],[ 0.1281663  -0.2638812   0.99908402],False,[-0.13828357 -0.16508479  0.87      ],False,True
33,[ 0  0  0 -1],[ 0.12815294 -0.26391993  0.9990854 ],False,[-0.13828357 -0.16508479  0.87      ],False,True
34,[ 0  0  0 -1],[ 0.12814005 -0.26395654  0.99908673],False,[-0.13828357 -0.16508479  0.87      ],False,True
35,[ 0  0  0 -1],[ 0.12812763 -0.26399117  0.99908804],False,[-0.13828357 -0.16508479  0.87      ],False,True
36,[ 0  0  0 -1],[ 0.12811571 -0.26402396  0.99908934],False,[-0.13828357 -0.16508479  0.87      ],False,True
37,[ 0  0  0 -1],[ 0.12810429 -0.26405504  0.99909063],False,[-0.13828357 -0.16508479  0.87      ],False,True
38,[ 0  0  0 -1],[ 0.1280935  -0.26408456  0.99909195],False,[-0.13828357 -0.16508479  0.87      ],False,True
39,[ 0  0  0 -1],[ 0.12808335 -0.26411262  0.99909332],False,[-0.13828357 -0.16508479  0.87      ],False,True
