step,action,eef_pos,good,drop_pos,success,failure
0,[ 0  0  0 -1],[0.17761502 0.24218586 1.01173987],False,[-0.05336115  0.2230762   0.87      ],False,True
1,[ 0  0  0 -1],[0.1815471  0.24614423 1.01446334],False,[-0.05336115  0.2230762   0.87      ],False,True
2,[ 0  0  0 -1],[0.18532332 0.24933221 1.01778944],False,[-0.05336115  0.2230762   0.87      ],False,True
3,[ 0  0  0 -1],[0.18896455 0.25197777 1.02100051],False,[-0.05336115  0.2230762   0.87      ],False,True
4,[ 0  0  0 -1],[0.19240271 0.25417757 1.02393978],False,[-0.05336115  0.2230762   0.87      ],False,True
5,[ 0  0  0 -1],[0.19558837 0.2560017  1.02658226],False,[-0.05336115  0.2230762   0.87      ],False,True
6,[ 0  0  0 -1],[0.19850169 0.25752773 1.02897975],False,[-0.05336115  0.2230762   0.87      ],False,True
7,[ 0  0  0 -1],[0.20110891 0.25880355 1.03112417],False,[-0.05336115  0.2230762   0.87      ],False,True
8,[ 0  0  0 -1],[0.20339039 0.2598707  1.03299627],False,[-0.05336115  0.2230762   0.87      ],False,True
9,[ 0  0  0 -1],[0.2053478  0.26076408 1.03460348],False,[-0.05336115  0.2230762   0.87      ],False,True
10,[ 0  0  0 -1],[0.20698953 0.26150718 1.03596109],False,[-0.05336115  0.2230762   0.87      ],False,True
11,[ 0  0  0 -1],[0.20833034 0.26211677 1.03710097],False,[-0.05336115  0.2230762   0.87      ],False,True
12,[ 0  0  0 -1],[0.20941364 0.26261877 1.03804067],False,[-0.05336115  0.2230762   0.87      ],False,True
13,[ 0  0  0 -1],[0.21026991 0.26302864 1.03877883],False,[-0.05336115  0.2230762   0.87      ],False,True
14,[ 0  0  0 -1],[0.21093983 0.26336041 1.03935861],False,[-0.05336115  0.2230762   0.87      ],False,True
15,[ 0  0  0 -1],[0.2114527  0.2636261  1.03980981],False,[-0.05336115  0.2230762   0.87      ],False,True
16,[ 0  0  0 -1],[0.21182589 0.26383526 1.04014575],False,[-0.05336115  0.2230762   0.87      ],False,True
17,[ 0  0  0 -1],[0.21208217 0.26399751 1.04038441],False,[-0.05336115  0.2230762   0.87      ],False,True
18,[ 0  0  0 -1],[0.21224289 0.26412152 1.04054296],False,[-0.05336115  0.2230762   0.87      ],False,True
19,[ 0  0  0 -1],[0.21232745 0.2642151  1.04063719],False,[-0.05336115  0.2230762   0.87      ],False,True
20,[ 0  0  0 -1],[0.21235315 0.26428521 1.04068143],False,[-0.05336115  0.2230762   0.87      ],False,True
21,[ 0  0  0 -1],[0.21233525 0.26433797 1.04068841],False,[-0.05336115  0.2230762   0.87      ],False,True
22,[ 0  0  0 -1],[0.21228691 0.2643787  1.04066924],False,[-0.05336115  0.2230762   0.87      ],False,True
23,[ 0  0  0 -1],[0.21221945 0.2644117  1.04063348],False,[-0.05336115  0.2230762   0.87      ],False,True
24,[ 0  0  0 -1],[0.21214278 0.26443939 1.04058918],False,[-0.05336115  0.2230762   0.87      ],False,True
25,[ 0  0  0 -1],[0.21206485 0.26446403 1.04054291],False,[-0.05336115  0.2230762   0.87      ],False,True
26,[ 0  0  0 -1],[0.21199174 0.26448787 1.04049987],False,[-0.05336115  0.2230762   0.87      ],False,True
27,[ 0  0  0 -1],[0.21192802 0.2645128  1.04046404],False,[-0.05336115  0.2230762   0.87      ],False,True
28,[ 0  0  0 -1],[0.21187697 0.26454034 1.04043832],False,[-0.05336115  0.2230762   0.87      ],False,True
29,[ 0  0  0 -1],[0.21184112 0.26457183 1.04042462],False,[-0.05336115  0.2230762   0.87      ],False,True
30,[ 0  0  0 -1],[0.21182334 0.26461023 1.04042157],False,[-0.05336115  0.2230762   0.87      ],False,True
31,[ 0  0  0 -1],[0.21180764 0.26464924 1.04042045],False,[-0.05336115  0.2230762   0.87      ],False,True
32,[ 0  0  0 -1],[0.21179275 0.26468659 1.0404197 ],False,[-0.05336115  0.2230762   0.87      ],False,True
33,[ 0  0  0 -1],[0.21177883 0.2647215  1.04041901],False,[-0.05336115  0.2230762   0.87      ],False,True
34,[ 0  0  0 -1],[0.21176565 0.26475446 1.04041834],False,[-0.05336115  0.2230762   0.87      ],False,True
