step,action,eef_pos,good,drop_pos,success,failure
17,[ 0.0345631  -0.07692964 -0.28790141  1.        ],[0.08342294 0.00656717 1.05148493],True,[ 0.10550156 -0.04207564  0.87      ],False,False
18,[ 0.03501145 -0.07713596 -0.28779201  1.        ],[0.08361672 0.00563994 1.04746625],True,[ 0.10550156 -0.04207564  0.87      ],False,False
19,[ 0.03547598 -0.07734838 -0.28767809  1.        ],[0.08380291 0.00471035 1.04344174],True,[ 0.10550156 -0.04207564  0.87      ],False,False
20,[ 0.03597516 -0.07756858 -0.28755678  1.        ],[0.08398836 0.00377856 1.03941639],True,[ 0.10550156 -0.04207564  0.87      ],False,False
21,[ 0.03649899 -0.07779559 -0.28742942  1.        ],[0.08418844 0.00284475 1.0353988 ],True,[ 0.10550156 -0.04207564  0.87      ],False,False
22,[ 0.03702116 -0.07802728 -0.2872998   1.        ],[0.08440757 0.00190901 1.03139153],True,[ 0.10550156 -0.04207564  0.87      ],False,False
23,[ 0.03753321 -0.0782633  -0.28716914  1.        ],[8.46476613e-02 9.71411876e-04 1.02739584e+00],True,[ 0.10550156 -0.04207564  0.87      ],False,False
24,[ 0.03803063 -0.07850362 -0.28703807  1.        ],[8.49091383e-02 3.19694397e-05 1.02341208e+00],True,[ 0.10550156 -0.04207564  0.87      ],False,False
25,[ 0.03851136 -0.07874845 -0.28690688  1.        ],[ 8.51914108e-02 -9.09342871e-04  1.01943994e+00],True,[ 0.10550156 -0.04207564  0.87      ],False,False
26,[ 0.03897522 -0.07899821 -0.28677555  1.        ],[ 0.08549319 -0.00185258  1.01547866],True,[ 0.10550156 -0.04207564  0.87      ],False,False
27,[ 0.03942349 -0.07925349 -0.28664381  1.        ],[ 0.08581278 -0.00279782  1.01152723],True,[ 0.10550156 -0.04207564  0.87      ],False,False
28,[ 0.03985846 -0.07951498 -0.2865112   1.        ],[ 0.08614828 -0.00374515  1.0075845 ],True,[ 0.10550156 -0.04207564  0.87      ],False,False
29,[ 0.04028315 -0.07978351 -0.28637713  1.        ],[ 0.0864978  -0.00469469  1.00364931],True,[ 0.10550156 -0.04207564  0.87      ],False,False
30,[ 0.04070095 -0.08005995 -0.28624087  1.        ],[ 0.08685953 -0.00564653  0.99972054],True,[ 0.10550156 -0.04207564  0.87      ],False,False
31,[ 0.04111543 -0.08034525 -0.28610166  1.        ],[ 0.08723186 -0.00660081  0.99579722],True,[ 0.10550156 -0.04207564  0.87      ],False,False
32,[ 0.04153017 -0.08064039 -0.28595869  1.        ],[ 0.08761342 -0.00755765  0.99187848],True,[ 0.10550156 -0.04207564  0.87      ],False,False
33,[ 0.04194859 -0.0809464  -0.28581112  1.        ],[ 0.08800306 -0.0085172   0.98796363],True,[ 0.10550156 -0.04207564  0.87      ],False,False
34,[ 0.04237398 -0.08126436 -0.2856581   1.        ],[ 0.08839992 -0.00947962  0.98405212],True,[ 0.10550156 -0.04207564  0.87      ],False,False
35,[ 0.04280935 -0.08159537 -0.28549878  1.        ],[ 0.08880337 -0.01044506  0.98014353],True,[ 0.10550156 -0.04207564  0.87      ],False,False
36,[ 0.04325751 -0.08194059 -0.28533231  1.        ],[ 0.08921298 -0.01141372  0.97623759],True,[ 0.10550156 -0.04207564  0.87      ],False,False
37,[ 0.04372104 -0.08230125 -0.28515781  1.        ],[ 0.08962853 -0.01238578  0.97233413],True,[ 0.10550156 -0.04207564  0.87      ],False,False
38,[ 0  0  0 -1],[ 0.08980109 -0.01292244  0.9702086 ],True,[ 0.10550156 -0.04207564  0.87      ],True,False
39,[ 0  0  0 -1],[ 0.08978911 -0.01315186  0.96973898],True,[ 0.10550156 -0.04207564  0.87      ],True,False
40,[ 0  0  0 -1],[ 0.08975434 -0.01329171  0.96961223],True,[ 0.10550156 -0.04207564  0.87      ],True,False
41,[ 0  0  0 -1],[ 0.0897273  -0.0133669   0.96955899],True,[ 0.10550156 -0.04207564  0.87      ],True,False
42,[ 0  0  0 -1],[ 0.08970921 -0.01339408  0.96952316],True,[ 0.10550156 -0.04207564  0.87      ],True,False
43,[ 0  0  0 -1],[ 0.0896942  -0.01339791  0.96949242],True,[ 0.10550156 -0.04207564  0.87      ],True,False
44,[ 0  0  0 -1],[ 0.08969357 -0.01339892  0.96948943],True,[ 0.10550156 -0.04207564  0.87      ],True,False
45,[ 0  0  0 -1],[ 0.08969521 -0.01339994  0.96949067],True,[ 0.10550156 -0.04207564  0.87      ],True,False
46,[ 0  0  0 -1],[ 0.08969685 -0.01340096  0.96949191],True,[ 0.10550156 -0.04207564  0.87      ],True,False
47,[ 0  0  0 -1],[ 0.08969846 -0.01340196  0.96949313],True,[ 0.10550156 -0.04207564  0.87      ],True,False
48,[ 0  0  0 -1],[ 0.08970006 -0.01340296  0.96949434],True,[ 0.10550156 -0.04207564  0.87      ],True,False
49,[ 0  0  0 -1],[ 0.08970164 -0.01340395  0.96949553],True,[ 0.10550156 -0.04207564  0.87      ],True,False
50,[ 0  0  0 -1],[ 0.08970319 -0.01340492  0.96949671],True,[ 0.10550156 -0.04207564  0.87      ],True,False
51,[ 0  0  0 -1],[ 0.08970473 -0.01340589  0.96949788],True,[ 0.10550156 -0.04207564  0.87      ],True,False
52,[ 0  0  0 -1],[ 0.08970626 -0.01340685  0.96949903],True,[ 0.10550156 -0.04207564  0.87      ],True,False
53,[ 0  0  0 -1],[ 0.08970776 -0.0134078   0.96950017],True,[ 0.10550156 -0.04207564  0.87      ],True,False
54,[ 0  0  0 -1],[ 0.08970925 -0.01340874  0.9695013 ],True,[ 0.10550156 -0.04207564  0.87      ],True,False
55,[ 0  0  0 -1],[ 0.08971071 -0.01340967  0.96950241],True,[ 0.10550156 -0.04207564  0.87      ],True,False
56,[ 0  0  0 -1],[ 0.08971217 -0.0134106   0.96950351],True,[ 0.10550156 -0.04207564  0.87      ],True,False
57,[ 0  0  0 -1],[ 0.0897136  -0.01341151  0.9695046 ],True,[ 0.10550156 -0.04207564  0.87      ],True,False
58,[ 0  0  0 -1],[ 0.08971502 -0.01341242  0.96950567],True,[ 0.10550156 -0.04207564  0.87      ],True,False
59,[ 0  0  0 -1],[ 0.08971642 -0.01341332  0.96950673],True,[ 0.10550156 -0.04207564  0.87      ],True,False
60,[ 0  0  0 -1],[ 0.0897178  -0.01341421  0.96950778],True,[ 0.10550156 -0.04207564  0.87      ],True,False
61,[ 0  0  0 -1],[ 0.08971917 -0.01341509  0.96950881],True,[ 0.10550156 -0.04207564  0.87      ],True,False
62,[ 0  0  0 -1],[ 0.08972052 -0.01341597  0.96950984],True,[ 0.10550156 -0.04207564  0.87      ],True,False
63,[ 0  0  0 -1],[ 0.08972185 -0.01341683  0.96951085],True,[ 0.10550156 -0.04207564  0.87      ],True,False
64,[ 0  0  0 -1],[ 0.08972317 -0.01341769  0.96951185],True,[ 0.10550156 -0.04207564  0.87      ],True,False
65,[ 0  0  0 -1],[ 0.08972447 -0.01341854  0.96951284],True,[ 0.10550156 -0.04207564  0.87      ],True,False
66,[ 0  0  0 -1],[ 0.08972576 -0.01341938  0.96951381],True,[ 0.10550156 -0.04207564  0.87      ],True,False
67,[ 0  0  0 -1],[ 0.08972703 -0.01342022  0.96951478],True,[ 0.10550156 -0.04207564  0.87      ],True,False
68,[ 0  0  0 -1],[ 0.08972829 -0.01342104  0.96951573],True,[ 0.10550156 -0.04207564  0.87      ],True,False
69,[ 0  0  0 -1],[ 0.08972953 -0.01342186  0.96951667],True,[ 0.10550156 -0.04207564  0.87      ],True,False
70,[ 0  0  0 -1],[ 0.08973076 -0.01342267  0.9695176 ],True,[ 0.10550156 -0.04207564  0.87      ],True,False
71,[ 0  0  0 -1],[ 0.08973197 -0.01342348  0.96951852],True,[ 0.10550156 -0.04207564  0.87      ],True,False
72,[ 0  0  0 -1],[ 0.08973317 -0.01342427  0.96951943],True,[ 0.10550156 -0.04207564  0.87      ],True,False
