step,action,eef_pos,good,drop_pos,success,failure
0,[-0.06748463 -0.22062418 -0.19175712  1.        ],[-0.03384624  0.12218358  0.97215246],True,[-0.070336   -0.00421342  0.87      ],False,False
1,[-0.06572294 -0.22765785 -0.18399021  1.        ],[-0.03411372  0.12400561  0.9701376 ],True,[-0.070336   -0.00421342  0.87      ],False,False
2,[-0.06519783 -0.23078622 -0.1802414   1.        ],[-0.03445414  0.12437843  0.96808414],True,[-0.070336   -0.00421342  0.87      ],False,False
3,[-0.06497907 -0.23286918 -0.17762225  1.        ],[-0.03485477  0.12372025  0.96601851],True,[-0.070336   -0.00421342  0.87      ],False,False
4,[-0.06496571 -0.23424504 -0.17580876  1.        ],[-0.03528329  0.12228014  0.96394876],True,[-0.070336   -0.00421342  0.87      ],False,False
5,[-0.06514658 -0.23509232 -0.17460677  1.        ],[-0.03577631  0.12025147  0.9618532 ],True,[-0.070336   -0.00421342  0.87      ],False,False
6,[-0.06541183 -0.23557723 -0.17385241  1.        ],[-0.03635029  0.11779178  0.95972184],True,[-0.070336   -0.00421342  0.87      ],False,False
7,[-0.06568957 -0.23581881 -0.17341963  1.        ],[-0.03700682  0.11503081  0.95755138],True,[-0.070336   -0.00421342  0.87      ],False,False
8,[-0.06593662 -0.23590624 -0.17320684  1.        ],[-0.03773928  0.1120712   0.95534307],True,[-0.070336   -0.00421342  0.87      ],False,False
9,[-0.06612866 -0.23590548 -0.17313465  1.        ],[-0.03853668  0.10899071  0.95310107],True,[-0.070336   -0.00421342  0.87      ],False,False
10,[-0.06625473 -0.23586377 -0.17314327  1.        ],[-0.03938651  0.10584586  0.95083094],True,[-0.070336   -0.00421342  0.87      ],False,False
11,[-0.06631264 -0.2358139  -0.17318902  1.        ],[-0.04027658  0.10267603  0.94853854],True,[-0.070336   -0.00421342  0.87      ],False,False
12,[-0.06630536 -0.23577774 -0.17324104  1.        ],[-0.04119606  0.09950719  0.94622936],True,[-0.070336   -0.00421342  0.87      ],False,False
13,[-0.06623851 -0.23576915 -0.1732783   1.        ],[-0.04213597  0.09635526  0.94390817],True,[-0.070336   -0.00421342  0.87      ],False,False
14,[-0.06611861 -0.23579624 -0.17328723  1.        ],[-0.0430892   0.09322885  0.94157891],True,[-0.070336   -0.00421342  0.87      ],False,False
15,[-0.06595203 -0.23586309 -0.17325973  1.        ],[-0.04405039  0.09013145  0.93924466],True,[-0.070336   -0.00421342  0.87      ],False,False
16,[-0.06574438 -0.23597109 -0.17319158  1.        ],[-0.04501568  0.08706318  0.93690779],True,[-0.070336   -0.00421342  0.87      ],False,False
17,[-0.06550017 -0.23611994 -0.1730812   1.        ],[-0.04598238  0.0840221   0.93457007],True,[-0.070336   -0.00421342  0.87      ],False,False
18,[-0.06522278 -0.2363084  -0.17292868  1.        ],[-0.04694868  0.08100516  0.93223281],True,[-0.070336   -0.00421342  0.87      ],False,False
19,[-0.06491445 -0.23653487 -0.17273497  1.        ],[-0.04791341  0.07800889  0.92989695],True,[-0.070336   -0.00421342  0.87      ],False,False
20,[-0.06457638 -0.23679773 -0.17250138  1.        ],[-0.0488758   0.07502978  0.92756322],True,[-0.070336   -0.00421342  0.87      ],False,False
21,[-0.06420892 -0.23709563 -0.17222914  1.        ],[-0.04983531  0.0720646   0.92523221],True,[-0.070336   -0.00421342  0.87      ],False,False
22,[-0.06381171 -0.23742761 -0.17191916  1.        ],[-0.05079151  0.06911049  0.92290443],True,[-0.070336   -0.00421342  0.87      ],False,False
23,[-0.06338379 -0.23779322 -0.17157179  1.        ],[-0.05174398  0.06616504  0.92058037],True,[-0.070336   -0.00421342  0.87      ],False,False
24,[-0.06292381 -0.23819251 -0.17118681  1.        ],[-0.05269224  0.06322621  0.91826051],True,[-0.070336   -0.00421342  0.87      ],False,False
25,[-0.06243008 -0.23862603 -0.17076329  1.        ],[-0.05363572  0.06029233  0.9159454 ],True,[-0.070336   -0.00421342  0.87      ],False,False
26,[-0.06190071 -0.23909482 -0.17029964  1.        ],[-0.05457373  0.05736201  0.91363563],True,[-0.070336   -0.00421342  0.87      ],False,False
27,[-0.06133366 -0.23960035 -0.16979356  1.        ],[-0.05550546  0.05443404  0.91133184],True,[-0.070336   -0.00421342  0.87      ],False,False
28,[-0.0607268  -0.24014451 -0.16924204  1.        ],[-0.05642999  0.05150734  0.90903478],True,[-0.070336   -0.00421342  0.87      ],False,False
29,[-0.06007796 -0.24072957 -0.16864137  1.        ],[-0.05734625  0.04858087  0.90674521],True,[-0.070336   -0.00421342  0.87      ],False,False
30,[-0.0593849  -0.24135819 -0.16798708  1.        ],[-0.05825311  0.04565359  0.90446403],True,[-0.070336   -0.00421342  0.87      ],False,False
31,[-0.05864527 -0.24203344 -0.16727387  1.        ],[-0.05914934  0.04272439  0.90219216],True,[-0.070336   -0.00421342  0.87      ],False,False
32,[-0.0578566  -0.24275888 -0.16649546  1.        ],[-0.06003365  0.03979207  0.89993062],True,[-0.070336   -0.00421342  0.87      ],False,False
33,[-0.0570161  -0.24353867 -0.16564444  1.        ],[-0.06090472  0.03685528  0.89768051],True,[-0.070336   -0.00421342  0.87      ],False,False
34,[-0.05612049 -0.24437776 -0.16471186  1.        ],[-0.06176121  0.03391253  0.895443  ],True,[-0.070336   -0.00421342  0.87      ],False,False
35,[-0.05516567 -0.24528222 -0.16368684  1.        ],[-0.06260179  0.03096218  0.89321938],True,[-0.070336   -0.00421342  0.87      ],False,False
36,[-0.05414621 -0.24625966 -0.16255573  1.        ],[-0.06342513  0.02800242  0.89101102],True,[-0.070336   -0.00421342  0.87      ],False,False
37,[-0.05305459 -0.24732003 -0.16130101  1.        ],[-0.06423162  0.02503115  0.8888193 ],True,[-0.070336   -0.00421342  0.87      ],False,False
38,[ 0  0  0 -1],[-0.06481348  0.02326887  0.88757152],True,[-0.070336   -0.00421342  0.87      ],True,False
39,[ 0  0  0 -1],[-0.06532178  0.02226287  0.88711432],True,[-0.070336   -0.00421342  0.87      ],True,False
40,[ 0  0  0 -1],[-0.06577845  0.02137732  0.88683351],True,[-0.070336   -0.00421342  0.87      ],True,False
41,[ 0  0  0 -1],[-0.06613992  0.0205938   0.88662899],True,[-0.070336   -0.00421342  0.87      ],True,False
42,[ 0  0  0 -1],[-0.06639959  0.01992281  0.88647983],True,[-0.070336   -0.00421342  0.87      ],True,False
43,[ 0  0  0 -1],[-0.0665617   0.01938761  0.88637893],True,[-0.070336   -0.00421342  0.87      ],True,False
44,[ 0  0  0 -1],[-0.06664529  0.01897057  0.88632595],True,[-0.070336   -0.00421342  0.87      ],True,False
