step,action,eef_pos,good,drop_pos,success,failure
0,[-0.2821792  -0.00767433 -0.10156773  1.        ],[ 0.12218149 -0.04083398  0.94730968],True,[-0.09821861 -0.04568139  0.87      ],False,False
1,[-0.28302855 -0.00622483 -0.09927784  1.        ],[ 0.12437639 -0.0406879   0.94882944],True,[-0.09821861 -0.04568139  0.87      ],False,False
2,[-0.28272748 -0.00634244 -0.10012466  1.        ],[ 0.12571658 -0.04058067  0.95052162],True,[-0.09821861 -0.04568139  0.87      ],False,False
3,[-0.28223957 -0.00642875 -0.10148644  1.        ],[ 0.12635759 -0.04057897  0.9518389 ],True,[-0.09821861 -0.04568139  0.87      ],False,False
4,[-0.28180329 -0.00640263 -0.1026933   1.        ],[ 0.12632199 -0.0406624   0.95269082],True,[-0.09821861 -0.04568139  0.87      ],False,False
5,[-0.28145512 -0.00629116 -0.10365054  1.        ],[ 0.12564413 -0.04079307  0.95312745],True,[-0.09821861 -0.04568139  0.87      ],False,False
6,[-0.28117752 -0.00613986 -0.10441027  1.        ],[ 0.12436052 -0.04092853  0.95319034],True,[-0.09821861 -0.04568139  0.87      ],False,False
7,[-0.2809573  -0.00599944 -0.10500955  1.        ],[ 0.12251807 -0.04104948  0.95291163],True,[-0.09821861 -0.04568139  0.87      ],False,False
8,[-0.28078792 -0.00589202 -0.10546767  1.        ],[ 0.12017548 -0.04114883  0.95233012],True,[-0.09821861 -0.04568139  0.87      ],False,False
9,[-0.28066272 -0.00582489 -0.10580412  1.        ],[ 0.11740253 -0.04122402  0.9514891 ],True,[-0.09821861 -0.04568139  0.87      ],False,False
10,[-0.28057531 -0.00580012 -0.10603705  1.        ],[ 0.11427307 -0.0412754   0.95043304],True,[-0.09821861 -0.04568139  0.87      ],False,False
11,[-0.28051968 -0.00581654 -0.10618321  1.        ],[ 0.11085971 -0.04130531  0.94920524],True,[-0.09821861 -0.04568139  0.87      ],False,False
12,[-0.28049015 -0.00587075 -0.10625822  1.        ],[ 0.10723012 -0.04131728  0.94784618],True,[-0.09821861 -0.04568139  0.87      ],False,False
13,[-0.28048134 -0.00595794 -0.10627663  1.        ],[ 0.1034447  -0.04131536  0.9463922 ],True,[-0.09821861 -0.04568139  0.87      ],False,False
14,[-0.28048824 -0.00607259 -0.10625192  1.        ],[ 0.09955528 -0.04130366  0.94487477],True,[-0.09821861 -0.04568139  0.87      ],False,False
15,[-0.28050633 -0.00620901 -0.10619626  1.        ],[ 0.09560465 -0.04128593  0.94332004],True,[-0.09821861 -0.04568139  0.87      ],False,False
16,[-0.28053164 -0.00636181 -0.10612034  1.        ],[ 0.09162671 -0.04126538  0.94174882],True,[-0.09821861 -0.04568139  0.87      ],False,False
17,[-0.28056081 -0.00652614 -0.10603321  1.        ],[ 0.08764705 -0.0412446   0.94017688],True,[-0.09821861 -0.04568139  0.87      ],False,False
18,[-0.28059115 -0.00669797 -0.10594216  1.        ],[ 0.08368392 -0.04122548  0.93861538],True,[-0.09821861 -0.04568139  0.87      ],False,False
19,[-0.28062062 -0.00687412 -0.10585279  1.        ],[ 0.0797492  -0.0412093   0.93707157],True,[-0.09821861 -0.04568139  0.87      ],False,False
20,[-0.28064778 -0.00705229 -0.10576905  1.        ],[ 0.07584964 -0.04119681  0.93554946],True,[-0.09821861 -0.04568139  0.87      ],False,False
21,[-0.2806717  -0.00723103 -0.10569347  1.        ],[ 0.07198792 -0.04118833  0.93405055],True,[-0.09821861 -0.04568139  0.87      ],False,False
22,[-0.28069191 -0.00740961 -0.1056274   1.        ],[ 0.06816369 -0.04118384  0.9325745 ],True,[-0.09821861 -0.04568139  0.87      ],False,False
23,[-0.28070829 -0.00758794 -0.1055712   1.        ],[ 0.06437452 -0.0411831   0.93111966],True,[-0.09821861 -0.04568139  0.87      ],False,False
24,[-0.28072095 -0.0077664  -0.10552456  1.        ],[ 0.06061663 -0.04118573  0.92968364],True,[-0.09821861 -0.04568139  0.87      ],False,False
25,[-0.28073018 -0.00794576 -0.10548665  1.        ],[ 0.05688556 -0.04119129  0.92826365],True,[-0.09821861 -0.04568139  0.87      ],False,False
26,[-0.28073636 -0.00812701 -0.10545638  1.        ],[ 0.05317668 -0.04119933  0.92685685],True,[-0.09821861 -0.04568139  0.87      ],False,False
27,[-0.28073992 -0.0083113  -0.10543253  1.        ],[ 0.04948553 -0.04120944  0.92546054],True,[-0.09821861 -0.04568139  0.87      ],False,False
28,[-0.28074129 -0.00849983 -0.10541385  1.        ],[ 0.04580805 -0.04122125  0.92407227],True,[-0.09821861 -0.04568139  0.87      ],False,False
29,[-0.28074085 -0.00869383 -0.1053992   1.        ],[ 0.04214076 -0.04123446  0.92268998],True,[-0.09821861 -0.04568139  0.87      ],False,False
30,[-0.28073894 -0.00889449 -0.10538755  1.        ],[ 0.03848077 -0.04124887  0.92131197],True,[-0.09821861 -0.04568139  0.87      ],False,False
