step,action,eef_pos,good,drop_pos,success,failure
54,[ 0  0  0 -1],[ 0.02876773 -0.02527359  0.87125322],True,[ 0.05503947 -0.05100468  0.87      ],True,False
55,[ 0  0  0 -1],[ 0.02946471 -0.02620239  0.87144763],True,[ 0.05503947 -0.05100468  0.87      ],True,False
56,[ 0  0  0 -1],[ 0.02999742 -0.02696664  0.87169634],True,[ 0.05503947 -0.05100468  0.87      ],True,False
57,[ 0  0  0 -1],[ 0.03041194 -0.0275705   0.87190115],True,[ 0.05503947 -0.05100468  0.87      ],True,False
58,[ 0  0  0 -1],[ 0.03071422 -0.02801282  0.87204922],True,[ 0.05503947 -0.05100468  0.87      ],True,False
59,[ 0  0  0 -1],[ 0.0309066  -0.02832231  0.87214263],True,[ 0.05503947 -0.05100468  0.87      ],True,False
60,[ 0  0  0 -1],[ 0.03103627 -0.02854144  0.87220977],True,[ 0.05503947 -0.05100468  0.87      ],True,False
61,[ 0  0  0 -1],[ 0.03113524 -0.02871033  0.87226052],True,[ 0.05503947 -0.05100468  0.87      ],True,False
62,[ 0  0  0 -1],[ 0.0312268  -0.02884457  0.87230352],True,[ 0.05503947 -0.05100468  0.87      ],True,False
63,[ 0  0  0 -1],[ 0.03130355 -0.02895176  0.87233949],True,[ 0.05503947 -0.05100468  0.87      ],True,False
64,[ 0  0  0 -1],[ 0.03136432 -0.02903761  0.87236816],True,[ 0.05503947 -0.05100468  0.87      ],True,False
65,[ 0  0  0 -1],[ 0.03141128 -0.02910743  0.87239055],True,[ 0.05503947 -0.05100468  0.87      ],True,False
66,[ 0  0  0 -1],[ 0.03144724 -0.02916559  0.87240794],True,[ 0.05503947 -0.05100468  0.87      ],True,False
67,[ 0  0  0 -1],[ 0.03147464 -0.02921551  0.87242145],True,[ 0.05503947 -0.05100468  0.87      ],True,False
68,[ 0  0  0 -1],[ 0.03149545 -0.02925976  0.87243196],True,[ 0.05503947 -0.05100468  0.87      ],True,False
69,[ 0  0  0 -1],[ 0.03151119 -0.02930021  0.87244018],True,[ 0.05503947 -0.05100468  0.87      ],True,False
70,[ 0  0  0 -1],[ 0.03152306 -0.02933793  0.87244666],True,[ 0.05503947 -0.05100468  0.87      ],True,False
71,[ 0  0  0 -1],[ 0.03153211 -0.02937131  0.8724518 ],True,[ 0.05503947 -0.05100468  0.87      ],True,False
72,[ 0  0  0 -1],[ 0.03153908 -0.02940026  0.87245594],True,[ 0.05503947 -0.05100468  0.87      ],True,False
73,[ 0  0  0 -1],[ 0.03154447 -0.02942544  0.87245931],True,[ 0.05503947 -0.05100468  0.87      ],True,False
74,[ 0  0  0 -1],[ 0.03154869 -0.02944735  0.87246209],True,[ 0.05503947 -0.05100468  0.87      ],True,False
75,[ 0  0  0 -1],[ 0.03155203 -0.02946643  0.87246441],True,[ 0.05503947 -0.05100468  0.87      ],True,False
76,[ 0  0  0 -1],[ 0.03155472 -0.02948303  0.8724664 ],True,[ 0.05503947 -0.05100468  0.87      ],True,False
77,[ 0  0  0 -1],[ 0.03155693 -0.02949748  0.87246812],True,[ 0.05503947 -0.05100468  0.87      ],True,False
78,[ 0  0  0 -1],[ 0.03155894 -0.02951008  0.87246971],True,[ 0.05503947 -0.05100468  0.87      ],True,False
79,[ 0  0  0 -1],[ 0.03156099 -0.02952106  0.87247126],True,[ 0.05503947 -0.05100468  0.87      ],True,False
80,[ 0  0  0 -1],[ 0.03156309 -0.02953064  0.8724728 ],True,[ 0.05503947 -0.05100468  0.87      ],True,False
81,[ 0  0  0 -1],[ 0.03156523 -0.02953899  0.87247431],True,[ 0.05503947 -0.05100468  0.87      ],True,False
82,[ 0  0  0 -1],[ 0.03156739 -0.02954627  0.8724758 ],True,[ 0.05503947 -0.05100468  0.87      ],True,False
83,[ 0  0  0 -1],[ 0.03156957 -0.02955262  0.87247727],True,[ 0.05503947 -0.05100468  0.87      ],True,False
84,[ 0  0  0 -1],[ 0.03157177 -0.02955816  0.87247871],True,[ 0.05503947 -0.05100468  0.87      ],True,False
85,[ 0  0  0 -1],[ 0.03157398 -0.029563    0.87248014],True,[ 0.05503947 -0.05100468  0.87      ],True,False
86,[ 0  0  0 -1],[ 0.03157619 -0.02956721  0.87248155],True,[ 0.05503947 -0.05100468  0.87      ],True,False
87,[ 0  0  0 -1],[ 0.03157841 -0.02957089  0.87248294],True,[ 0.05503947 -0.05100468  0.87      ],True,False
88,[ 0  0  0 -1],[ 0.03158062 -0.02957409  0.87248432],True,[ 0.05503947 -0.05100468  0.87      ],True,False
