step,action,eef_pos,good,drop_pos,success,failure
0,[0.  0.  0.3 1. ],[0.11022798 0.03214173 0.84312679],True,[-0.0662449   0.04287964  0.87      ],False,False
1,[0.  0.  0.3 1. ],[0.11426207 0.03204618 0.84296025],True,[-0.0662449   0.04287964  0.87      ],False,False
2,[0.  0.  0.3 1. ],[0.11823568 0.03190179 0.84771358],True,[-0.0662449   0.04287964  0.87      ],False,False
3,[0.  0.  0.3 1. ],[0.12163987 0.0316778  0.85328262],True,[-0.0662449   0.04287964  0.87      ],False,False
4,[0.  0.  0.3 1. ],[0.12439926 0.03142054 0.85871401],True,[-0.0662449   0.04287964  0.87      ],False,False
5,[0.  0.  0.3 1. ],[0.12654843 0.03117625 0.86384504],True,[-0.0662449   0.04287964  0.87      ],False,False
6,[0.  0.  0.3 1. ],[0.1281551  0.03097299 0.86867729],True,[-0.0662449   0.04287964  0.87      ],False,False
7,[0.  0.  0.3 1. ],[0.12927504 0.03083768 0.87324113],True,[-0.0662449   0.04287964  0.87      ],False,False
8,[-0.29939165  0.01843935 -0.00496301  1.        ],[0.12847441 0.03083929 0.87588776],True,[-0.0662449   0.04287964  0.87      ],False,False
9,[-0.29929185  0.01850653 -0.00904974  1.        ],[0.12636663 0.03092188 0.87700767],True,[-0.0662449   0.04287964  0.87      ],False,False
10,[-0.29922632  0.01857664 -0.01088658  1.        ],[0.12383004 0.03104422 0.87769824],True,[-0.0662449   0.04287964  0.87      ],False,False
11,[-0.29917578  0.01862881 -0.01211694  1.        ],[0.12095381 0.03117992 0.87814723],True,[-0.0662449   0.04287964  0.87      ],False,False
12,[-0.29913373  0.01869553 -0.01301885  1.        ],[0.11777979 0.03131396 0.87841055],True,[-0.0662449   0.04287964  0.87      ],False,False
13,[-0.29909827  0.01879788 -0.01366981  1.        ],[0.11435141 0.03144648 0.87852183],True,[-0.0662449   0.04287964  0.87      ],False,False
14,[-0.29906917  0.01893341 -0.01411222  1.        ],[0.11071419 0.03157865 0.87851018],True,[-0.0662449   0.04287964  0.87      ],False,False
15,[-0.2990459   0.0190977  -0.01438149  1.        ],[0.10691273 0.03171147 0.87840268],True,[-0.0662449   0.04287964  0.87      ],False,False
