step,action,eef_pos,good,drop_pos,success,failure
0,[-0.3         0.195492    0.26748826  1.        ],[-0.11555943  0.06388571  1.13458463],False,[ 0.14281307 -0.17008317  0.87      ],False,False
1,[-0.16925545  0.3         0.26146259  1.        ],[-0.11766617  0.06750981  1.13971978],False,[ 0.14281307 -0.17008317  0.87      ],False,False
2,[-0.3         0.11832164  0.24671421  1.        ],[-0.1198568   0.07037791  1.14417524],False,[ 0.14281307 -0.17008317  0.87      ],False,False
3,[-0.3         0.01254634  0.23117466  1.        ],[-0.12234523  0.07180085  1.14852909],False,[ 0.14281307 -0.17008317  0.87      ],False,False
4,[-0.25325449  0.2920695   0.3         1.        ],[-0.1247146   0.07414532  1.15310476],False,[ 0.14281307 -0.17008317  0.87      ],False,False
5,[-0.3         0.09170135  0.24516991  1.        ],[-0.12737052  0.07655187  1.15749539],False,[ 0.14281307 -0.17008317  0.87      ],False,False
6,[-0.04035654  0.3         0.23788826  1.        ],[-0.12898455  0.07935118  1.16131024],False,[ 0.14281307 -0.17008317  0.87      ],False,False
7,[-0.3         0.06578809  0.24252741  1.        ],[-0.13122197  0.08161447  1.1647052 ],False,[ 0.14281307 -0.17008317  0.87      ],False,False
8,[-0.10762488  0.3         0.25243928  1.        ],[-0.13334325  0.08425514  1.16825035],False,[ 0.14281307 -0.17008317  0.87      ],False,False
9,[-0.23204807  0.29793047  0.3         1.        ],[-0.13572791  0.0878322   1.1718631 ],False,[ 0.14281307 -0.17008317  0.87      ],False,False
10,[-0.16772693  0.3         0.2733092   1.        ],[-0.13827287  0.09162054  1.17557343],False,[ 0.14281307 -0.17008317  0.87      ],False,False
11,[-0.04888179  0.3         0.24184297  1.        ],[-0.14011209  0.09542937  1.17876183],False,[ 0.14281307 -0.17008317  0.87      ],False,False
12,[-0.3         0.03558544  0.24040738  1.        ],[-0.14280015  0.09768892  1.18173358],False,[ 0.14281307 -0.17008317  0.87      ],False,False
13,[-0.21131674  0.3         0.29218387  1.        ],[-0.14579585  0.10022565  1.18532748],False,[ 0.14281307 -0.17008317  0.87      ],False,False
14,[-0.28665678  0.24363573  0.3         1.        ],[-0.14909219  0.10347771  1.18917076],False,[ 0.14281307 -0.17008317  0.87      ],False,False
15,[-0.27198407  0.25965442  0.3         1.        ],[-0.15262171  0.10675479  1.19316238],False,[ 0.14281307 -0.17008317  0.87      ],False,False
16,[-0.07344148  0.3         0.24652631  1.        ],[-0.15517696  0.11029262  1.19661837],False,[ 0.14281307 -0.17008317  0.87      ],False,False
17,[-0.11112387  0.3         0.25538327  1.        ],[-0.15729537  0.11395215  1.19942593],False,[ 0.14281307 -0.17008317  0.87      ],False,False
18,[-0.0444774   0.3         0.24178605  1.        ],[-0.15911375  0.1176266   1.20201832],False,[ 0.14281307 -0.17008317  0.87      ],False,False
19,[ 0  0  0 -1],[-0.16031461  0.11953076  1.20301747],False,[ 0.14281307 -0.17008317  0.87      ],False,True
20,[ 0  0  0 -1],[-0.16104947  0.11993117  1.20280033],False,[ 0.14281307 -0.17008317  0.87      ],False,True
21,[ 0  0  0 -1],[-0.1615769   0.12001816  1.20242828],False,[ 0.14281307 -0.17008317  0.87      ],False,True
22,[ 0  0  0 -1],[-0.16194889  0.12001024  1.20209205],False,[ 0.14281307 -0.17008317  0.87      ],False,True
23,[ 0  0  0 -1],[-0.16221931  0.11996733  1.20181674],False,[ 0.14281307 -0.17008317  0.87      ],False,True
24,[ 0  0  0 -1],[-0.16242242  0.11991832  1.20159799],False,[ 0.14281307 -0.17008317  0.87      ],False,True
25,[ 0  0  0 -1],[-0.16255423  0.11988029  1.20145826],False,[ 0.14281307 -0.17008317  0.87      ],False,True
26,[ 0  0  0 -1],[-0.16265508  0.11984374  1.2013482 ],False,[ 0.14281307 -0.17008317  0.87      ],False,True
27,[ 0  0  0 -1],[-0.16273682  0.11981136  1.2012533 ],False,[ 0.14281307 -0.17008317  0.87      ],False,True
28,[ 0  0  0 -1],[-0.1628035   0.11978548  1.20117281],False,[ 0.14281307 -0.17008317  0.87      ],False,True
29,[ 0  0  0 -1],[-0.16285647  0.1197674   1.20110831],False,[ 0.14281307 -0.17008317  0.87      ],False,True
30,[ 0  0  0 -1],[-0.16289851  0.11975616  1.20105753],False,[ 0.14281307 -0.17008317  0.87      ],False,True
31,[ 0  0  0 -1],[-0.16293209  0.11975037  1.2010176 ],False,[ 0.14281307 -0.17008317  0.87      ],False,True
32,[ 0  0  0 -1],[-0.16295909  0.1197488   1.20098618],False,[ 0.14281307 -0.17008317  0.87      ],False,True
33,[ 0  0  0 -1],[-0.16298095  0.11975046  1.20096139],False,[ 0.14281307 -0.17008317  0.87      ],False,True
34,[ 0  0  0 -1],[-0.16299883  0.11975453  1.20094175],False,[ 0.14281307 -0.17008317  0.87      ],False,True
35,[ 0  0  0 -1],[-0.16301362  0.11976043  1.20092609],False,[ 0.14281307 -0.17008317  0.87      ],False,True
36,[ 0  0  0 -1],[-0.163026    0.11976769  1.20091352],False,[ 0.14281307 -0.17008317  0.87      ],False,True
37,[ 0  0  0 -1],[-0.16303679  0.1197758   1.20090293],False,[ 0.14281307 -0.17008317  0.87      ],False,True
38,[ 0  0  0 -1],[-0.1630468   0.11978432  1.20089324],False,[ 0.14281307 -0.17008317  0.87      ],False,True
39,[ 0  0  0 -1],[-0.16305693  0.11979293  1.20088399],False,[ 0.14281307 -0.17008317  0.87      ],False,True
40,[ 0  0  0 -1],[-0.16306746  0.11980155  1.20087536],False,[ 0.14281307 -0.17008317  0.87      ],False,True
41,[ 0  0  0 -1],[-0.16307815  0.11981021  1.20086739],False,[ 0.14281307 -0.17008317  0.87      ],False,True
42,[ 0  0  0 -1],[-0.16308884  0.11981896  1.20085998],False,[ 0.14281307 -0.17008317  0.87      ],False,True
43,[ 0  0  0 -1],[-0.16309907  0.11982792  1.2008529 ],False,[ 0.14281307 -0.17008317  0.87      ],False,True
44,[ 0  0  0 -1],[-0.16310863  0.11983709  1.20084631],False,[ 0.14281307 -0.17008317  0.87      ],False,True
45,[ 0  0  0 -1],[-0.16311738  0.1198459   1.20084031],False,[ 0.14281307 -0.17008317  0.87      ],False,True
46,[ 0  0  0 -1],[-0.16312521  0.11985387  1.200835  ],False,[ 0.14281307 -0.17008317  0.87      ],False,True
