step,action,eef_pos,good,drop_pos,success,failure
21,[ 0.03144245  0.10107315 -0.28070552  1.        ],[ 0.11270183 -0.13829873  1.0360097 ],True,[ 0.13154457 -0.07848595  0.87      ],False,False
22,[ 0.03185416  0.10111516 -0.28064397  1.        ],[ 0.11291531 -0.13694306  1.03212827],True,[ 0.13154457 -0.07848595  0.87      ],False,False
23,[ 0.03224004  0.10116666 -0.28058134  1.        ],[ 0.11313292 -0.13559216  1.02825058],True,[ 0.13154457 -0.07848595  0.87      ],False,False
24,[ 0.03263637  0.10122615 -0.28051405  1.        ],[ 0.11336557 -0.13424612  1.02438223],True,[ 0.13154457 -0.07848595  0.87      ],False,False
25,[ 0.0330233   0.10129186 -0.28044504  1.        ],[ 0.11361253 -0.13290359  1.02052204],True,[ 0.13154457 -0.07848595  0.87      ],False,False
26,[ 0.03340167  0.10136273 -0.28037461  1.        ],[ 0.11387174 -0.13156337  1.01666842],True,[ 0.13154457 -0.07848595  0.87      ],False,False
27,[ 0.0337751   0.10143794 -0.28030267  1.        ],[ 0.11414125 -0.13022448  1.01281999],True,[ 0.13154457 -0.07848595  0.87      ],False,False
28,[ 0.03414727  0.10151687 -0.28022899  1.        ],[ 0.11441942 -0.12888617  1.0089756 ],True,[ 0.13154457 -0.07848595  0.87      ],False,False
29,[ 0.03452166  0.10159906 -0.28015333  1.        ],[ 0.11470487 -0.12754783  1.00513427],True,[ 0.13154457 -0.07848595  0.87      ],False,False
30,[ 0.03490146  0.10168424 -0.28007535  1.        ],[ 0.11499657 -0.12620904  1.00129527],True,[ 0.13154457 -0.07848595  0.87      ],False,False
31,[ 0.03528957  0.10177226 -0.27999474  1.        ],[ 0.11529373 -0.12486948  0.997458  ],True,[ 0.13154457 -0.07848595  0.87      ],False,False
32,[ 0.03568854  0.10186311 -0.27991112  1.        ],[ 0.11559586 -0.12352887  0.99362205],True,[ 0.13154457 -0.07848595  0.87      ],False,False
33,[ 0.03610063  0.10195672 -0.27982418  1.        ],[ 0.11590262 -0.12218695  0.98978689],True,[ 0.13154457 -0.07848595  0.87      ],False,False
34,[ 0.036528    0.1020532  -0.27973353  1.        ],[ 0.11621343 -0.12084515  0.98595196],True,[ 0.13154457 -0.07848595  0.87      ],False,False
35,[ 0.03697359  0.10215625 -0.27963736  1.        ],[ 0.11652767 -0.11950551  0.98211686],True,[ 0.13154457 -0.07848595  0.87      ],False,False
36,[ 0.03744059  0.10227123 -0.27953318  1.        ],[ 0.11684499 -0.11816958  0.97828138],True,[ 0.13154457 -0.07848595  0.87      ],False,False
37,[ 0.03793206  0.10240309 -0.27941862  1.        ],[ 0.11716522 -0.11683855  0.97444546],True,[ 0.13154457 -0.07848595  0.87      ],False,False
38,[ 0.03845097  0.10255643 -0.27929143  1.        ],[ 0.11748841 -0.11551307  0.97060919],True,[ 0.13154457 -0.07848595  0.87      ],False,False
39,[ 0.03900012  0.1027352  -0.27914955  1.        ],[ 0.11781419 -0.11419709  0.96677262],True,[ 0.13154457 -0.07848595  0.87      ],False,False
40,[ 0.03958355  0.10295225 -0.27898741  1.        ],[ 0.11814289 -0.11289147  0.9629363 ],True,[ 0.13154457 -0.07848595  0.87      ],False,False
41,[ 0.04020403  0.10321399 -0.27880192  1.        ],[ 0.11847568 -0.11159349  0.95910096],True,[ 0.13154457 -0.07848595  0.87      ],False,False
42,[ 0.0408627  0.1035179 -0.2785934  1.       ],[ 0.11881374 -0.11030049  0.95526725],True,[ 0.13154457 -0.07848595  0.87      ],False,False
43,[ 0.04156086  0.10386131 -0.27836222  1.        ],[ 0.11915815 -0.10901028  0.95143572],True,[ 0.13154457 -0.07848595  0.87      ],False,False
44,[ 0.0423004   0.10424255 -0.27810819  1.        ],[ 0.11950988 -0.10772103  0.94760688],True,[ 0.13154457 -0.07848595  0.87      ],False,False
45,[ 0  0  0 -1],[ 0.11964253 -0.10702206  0.94551553],True,[ 0.13154457 -0.07848595  0.87      ],True,False
46,[ 0  0  0 -1],[ 0.11962865 -0.10681253  0.94504819],True,[ 0.13154457 -0.07848595  0.87      ],True,False
47,[ 0  0  0 -1],[ 0.11960102 -0.10671493  0.94492004],True,[ 0.13154457 -0.07848595  0.87      ],True,False
48,[ 0  0  0 -1],[ 0.11958041 -0.10666921  0.94486445],True,[ 0.13154457 -0.07848595  0.87      ],True,False
49,[ 0  0  0 -1],[ 0.11956096 -0.10666014  0.94482408],True,[ 0.13154457 -0.07848595  0.87      ],True,False
50,[ 0  0  0 -1],[ 0.11953927 -0.10667782  0.94478797],True,[ 0.13154457 -0.07848595  0.87      ],True,False
51,[ 0  0  0 -1],[ 0.11952919 -0.10671253  0.94477886],True,[ 0.13154457 -0.07848595  0.87      ],True,False
52,[ 0  0  0 -1],[ 0.11952002 -0.10675514  0.94477377],True,[ 0.13154457 -0.07848595  0.87      ],True,False
53,[ 0  0  0 -1],[ 0.11951081 -0.10680043  0.94476954],True,[ 0.13154457 -0.07848595  0.87      ],True,False
54,[ 0  0  0 -1],[ 0.11950185 -0.1068464   0.94476606],True,[ 0.13154457 -0.07848595  0.87      ],True,False
55,[ 0  0  0 -1],[ 0.11949329 -0.10689194  0.94476325],True,[ 0.13154457 -0.07848595  0.87      ],True,False
56,[ 0  0  0 -1],[ 0.11948522 -0.10693643  0.94476103],True,[ 0.13154457 -0.07848595  0.87      ],True,False
57,[ 0  0  0 -1],[ 0.11947765 -0.10697952  0.94475933],True,[ 0.13154457 -0.07848595  0.87      ],True,False
58,[ 0  0  0 -1],[ 0.11947059 -0.10702103  0.94475809],True,[ 0.13154457 -0.07848595  0.87      ],True,False
59,[ 0  0  0 -1],[ 0.11946402 -0.10706089  0.94475723],True,[ 0.13154457 -0.07848595  0.87      ],True,False
60,[ 0  0  0 -1],[ 0.11945791 -0.10709907  0.9447567 ],True,[ 0.13154457 -0.07848595  0.87      ],True,False
61,[ 0  0  0 -1],[ 0.11945225 -0.10713558  0.94475645],True,[ 0.13154457 -0.07848595  0.87      ],True,False
62,[ 0  0  0 -1],[ 0.11944699 -0.10717044  0.94475644],True,[ 0.13154457 -0.07848595  0.87      ],True,False
63,[ 0  0  0 -1],[ 0.11944212 -0.10720368  0.94475662],True,[ 0.13154457 -0.07848595  0.87      ],True,False
64,[ 0  0  0 -1],[ 0.11943761 -0.10723535  0.94475697],True,[ 0.13154457 -0.07848595  0.87      ],True,False
65,[ 0  0  0 -1],[ 0.11943343 -0.1072655   0.94475744],True,[ 0.13154457 -0.07848595  0.87      ],True,False
66,[ 0  0  0 -1],[ 0.11942956 -0.10729418  0.94475802],True,[ 0.13154457 -0.07848595  0.87      ],True,False
67,[ 0  0  0 -1],[ 0.11942599 -0.10732146  0.94475869],True,[ 0.13154457 -0.07848595  0.87      ],True,False
68,[ 0  0  0 -1],[ 0.11942268 -0.10734738  0.94475943],True,[ 0.13154457 -0.07848595  0.87      ],True,False
69,[ 0  0  0 -1],[ 0.11941962 -0.10737203  0.94476023],True,[ 0.13154457 -0.07848595  0.87      ],True,False
70,[ 0  0  0 -1],[ 0.1194168  -0.10739545  0.94476106],True,[ 0.13154457 -0.07848595  0.87      ],True,False
71,[ 0  0  0 -1],[ 0.11941419 -0.10741771  0.94476193],True,[ 0.13154457 -0.07848595  0.87      ],True,False
72,[ 0  0  0 -1],[ 0.11941179 -0.10743888  0.94476282],True,[ 0.13154457 -0.07848595  0.87      ],True,False
73,[ 0  0  0 -1],[ 0.11940957 -0.107459    0.94476373],True,[ 0.13154457 -0.07848595  0.87      ],True,False
74,[ 0  0  0 -1],[ 0.11940752 -0.10747814  0.94476465],True,[ 0.13154457 -0.07848595  0.87      ],True,False
75,[ 0  0  0 -1],[ 0.11940564 -0.10749635  0.94476559],True,[ 0.13154457 -0.07848595  0.87      ],True,False
76,[ 0  0  0 -1],[ 0.11940391 -0.10751368  0.94476652],True,[ 0.13154457 -0.07848595  0.87      ],True,False
77,[ 0  0  0 -1],[ 0.11940233 -0.10753019  0.94476746],True,[ 0.13154457 -0.07848595  0.87      ],True,False
78,[ 0  0  0 -1],[ 0.11940087 -0.10754591  0.94476841],True,[ 0.13154457 -0.07848595  0.87      ],True,False
79,[ 0  0  0 -1],[ 0.11939954 -0.10756089  0.94476935],True,[ 0.13154457 -0.07848595  0.87      ],True,False
