step,action,eef_pos,good,drop_pos,success,failure
29,[ 0.0627528  -0.00686281 -0.29328312  1.        ],[0.04236173 0.11523223 1.03460616],True,[0.07775881 0.1114576  0.87      ],False,False
30,[ 0.06305469 -0.00672395 -0.29322158  1.        ],[0.04304723 0.11506253 1.03060069],True,[0.07775881 0.1114576  0.87      ],False,False
31,[ 0.06336211 -0.00658039 -0.29315856  1.        ],[0.04373743 0.11489404 1.02659672],True,[0.07775881 0.1114576  0.87      ],False,False
32,[ 0.06367603 -0.00643181 -0.29309383  1.        ],[0.0444322  0.11472681 1.02259411],True,[0.07775881 0.1114576  0.87      ],False,False
33,[ 0.06399726 -0.00627789 -0.2930272   1.        ],[0.04513151 0.1145609  1.01859281],True,[0.07775881 0.1114576  0.87      ],False,False
34,[ 0.06432644 -0.00611833 -0.29295849  1.        ],[0.04583541 0.11439641 1.01459277],True,[0.07775881 0.1114576  0.87      ],False,False
35,[ 0.06466414 -0.00595287 -0.29288754  1.        ],[0.04654401 0.11423344 1.01059403],True,[0.07775881 0.1114576  0.87      ],False,False
36,[ 0.06501085 -0.00578123 -0.29281422  1.        ],[0.04725747 0.11407211 1.00659662],True,[0.07775881 0.1114576  0.87      ],False,False
37,[ 0.06536702 -0.00560313 -0.29273838  1.        ],[0.04797595 0.11391255 1.0026006 ],True,[0.07775881 0.1114576  0.87      ],False,False
38,[ 0  0  0 -1],[0.04830423 0.11384361 1.0004226 ],True,[0.07775881 0.1114576  0.87      ],True,False
39,[ 0  0  0 -1],[0.04829731 0.11391675 0.99993007],True,[0.07775881 0.1114576  0.87      ],True,False
40,[ 0  0  0 -1],[0.04824051 0.1139982  0.99979223],True,[0.07775881 0.1114576  0.87      ],True,False
41,[ 0  0  0 -1],[0.04820084 0.11406309 0.99973657],True,[0.07775881 0.1114576  0.87      ],True,False
42,[ 0  0  0 -1],[0.0481718  0.11411883 0.9997008 ],True,[0.07775881 0.1114576  0.87      ],True,False
43,[ 0  0  0 -1],[0.04814654 0.11417047 0.99967119],True,[0.07775881 0.1114576  0.87      ],True,False
44,[ 0  0  0 -1],[0.04813141 0.11422292 0.99966093],True,[0.07775881 0.1114576  0.87      ],True,False
45,[ 0  0  0 -1],[0.0481187  0.11427605 0.99965547],True,[0.07775881 0.1114576  0.87      ],True,False
46,[ 0  0  0 -1],[0.0481066  0.11432842 0.99965085],True,[0.07775881 0.1114576  0.87      ],True,False
47,[ 0  0  0 -1],[0.048095   0.11437991 0.99964678],True,[0.07775881 0.1114576  0.87      ],True,False
48,[ 0  0  0 -1],[0.04808402 0.11443034 0.99964352],True,[0.07775881 0.1114576  0.87      ],True,False
49,[ 0  0  0 -1],[0.04807369 0.11447946 0.99964102],True,[0.07775881 0.1114576  0.87      ],True,False
50,[ 0  0  0 -1],[0.048064   0.11452706 0.99963917],True,[0.07775881 0.1114576  0.87      ],True,False
51,[ 0  0  0 -1],[0.04805494 0.11457295 0.99963787],True,[0.07775881 0.1114576  0.87      ],True,False
52,[ 0  0  0 -1],[0.04804649 0.114617   0.99963703],True,[0.07775881 0.1114576  0.87      ],True,False
53,[ 0  0  0 -1],[0.04803863 0.11465914 0.99963658],True,[0.07775881 0.1114576  0.87      ],True,False
54,[ 0  0  0 -1],[0.04803133 0.11469933 0.99963645],True,[0.07775881 0.1114576  0.87      ],True,False
55,[ 0  0  0 -1],[0.04802457 0.1147376  0.99963658],True,[0.07775881 0.1114576  0.87      ],True,False
56,[ 0  0  0 -1],[0.04801831 0.11477396 0.99963694],True,[0.07775881 0.1114576  0.87      ],True,False
57,[ 0  0  0 -1],[0.04801252 0.11480846 0.99963748],True,[0.07775881 0.1114576  0.87      ],True,False
58,[ 0  0  0 -1],[0.04800719 0.11484117 0.99963817],True,[0.07775881 0.1114576  0.87      ],True,False
59,[ 0  0  0 -1],[0.04800227 0.11487215 0.99963898],True,[0.07775881 0.1114576  0.87      ],True,False
60,[ 0  0  0 -1],[0.04799774 0.11490148 0.99963988],True,[0.07775881 0.1114576  0.87      ],True,False
61,[ 0  0  0 -1],[0.04799357 0.11492924 0.99964087],True,[0.07775881 0.1114576  0.87      ],True,False
62,[ 0  0  0 -1],[0.04798975 0.1149555  0.99964191],True,[0.07775881 0.1114576  0.87      ],True,False
63,[ 0  0  0 -1],[0.04798624 0.11498034 0.99964301],True,[0.07775881 0.1114576  0.87      ],True,False
64,[ 0  0  0 -1],[0.04798303 0.11500384 0.99964414],True,[0.07775881 0.1114576  0.87      ],True,False
65,[ 0  0  0 -1],[0.0479801  0.11502607 0.9996453 ],True,[0.07775881 0.1114576  0.87      ],True,False
66,[ 0  0  0 -1],[0.04797742 0.11504711 0.99964648],True,[0.07775881 0.1114576  0.87      ],True,False
67,[ 0  0  0 -1],[0.04797498 0.11506701 0.99964768],True,[0.07775881 0.1114576  0.87      ],True,False
68,[ 0  0  0 -1],[0.04797276 0.11508586 0.99964889],True,[0.07775881 0.1114576  0.87      ],True,False
69,[ 0  0  0 -1],[0.04797075 0.1151037  0.99965011],True,[0.07775881 0.1114576  0.87      ],True,False
70,[ 0  0  0 -1],[0.04796893 0.1151206  0.99965133],True,[0.07775881 0.1114576  0.87      ],True,False
71,[ 0  0  0 -1],[0.0479673  0.11513661 0.99965255],True,[0.07775881 0.1114576  0.87      ],True,False
72,[ 0  0  0 -1],[0.04796583 0.11515179 0.99965378],True,[0.07775881 0.1114576  0.87      ],True,False
