step,action,eef_pos,good,drop_pos,success,failure
0,[ 0  0  0 -1],[-0.18469129  0.06532929  1.0202517 ],False,[-0.00915629 -0.14461775  0.87      ],False,True
1,[ 0  0  0 -1],[-0.1882775   0.06510276  1.01914709],False,[-0.00915629 -0.14461775  0.87      ],False,True
2,[ 0  0  0 -1],[-0.19112825  0.06466325  1.01785295],False,[-0.00915629 -0.14461775  0.87      ],False,True
3,[ 0  0  0 -1],[-0.19353402  0.06423655  1.01664567],False,[-0.00915629 -0.14461775  0.87      ],False,True
4,[ 0  0  0 -1],[-0.19554317  0.06386508  1.01561067],False,[-0.00915629 -0.14461775  0.87      ],False,True
5,[ 0  0  0 -1],[-0.19717975  0.06355815  1.01476166],False,[-0.00915629 -0.14461775  0.87      ],False,True
6,[ 0  0  0 -1],[-0.19844333  0.06332704  1.01410956],False,[-0.00915629 -0.14461775  0.87      ],False,True
7,[ 0  0  0 -1],[-0.19937613  0.06317351  1.01363144],False,[-0.00915629 -0.14461775  0.87      ],False,True
8,[ 0  0  0 -1],[-0.20004994  0.06306543  1.01328768],False,[-0.00915629 -0.14461775  0.87      ],False,True
9,[ 0  0  0 -1],[-0.20052901  0.06298479  1.01304754],False,[-0.00915629 -0.14461775  0.87      ],False,True
10,[ 0  0  0 -1],[-0.20087894  0.06291797  1.01287888],False,[-0.00915629 -0.14461775  0.87      ],False,True
11,[ 0  0  0 -1],[-0.20111658  0.06286721  1.01276896],False,[-0.00915629 -0.14461775  0.87      ],False,True
12,[ 0  0  0 -1],[-0.20126773  0.06283075  1.01270304],False,[-0.00915629 -0.14461775  0.87      ],False,True
13,[ 0  0  0 -1],[-0.20135851  0.06280497  1.01266747],False,[-0.00915629 -0.14461775  0.87      ],False,True
14,[ 0  0  0 -1],[-0.20141087  0.06278665  1.01264971],False,[-0.00915629 -0.14461775  0.87      ],False,True
15,[ 0  0  0 -1],[-0.20144233  0.06277292  1.01264064],False,[-0.00915629 -0.14461775  0.87      ],False,True
16,[ 0  0  0 -1],[-0.20146645  0.06276131  1.01263367],False,[-0.00915629 -0.14461775  0.87      ],False,True
17,[ 0  0  0 -1],[-0.2014932   0.06274995  1.01262407],False,[-0.00915629 -0.14461775  0.87      ],False,True
18,[ 0  0  0 -1],[-0.20152847  0.06273776  1.01260912],False,[-0.00915629 -0.14461775  0.87      ],False,True
19,[ 0  0  0 -1],[-0.20155336  0.06273104  1.01259834],False,[-0.00915629 -0.14461775  0.87      ],False,True
20,[ 0  0  0 -1],[-0.20157016  0.06272923  1.0125912 ],False,[-0.00915629 -0.14461775  0.87      ],False,True
21,[ 0  0  0 -1],[-0.20159072  0.06272822  1.01258218],False,[-0.00915629 -0.14461775  0.87      ],False,True
22,[ 0  0  0 -1],[-0.20161446  0.06272776  1.01257172],False,[-0.00915629 -0.14461775  0.87      ],False,True
23,[ 0  0  0 -1],[-0.20163782  0.06272788  1.01256145],False,[-0.00915629 -0.14461775  0.87      ],False,True
24,[ 0  0  0 -1],[-0.20165981  0.06272852  1.01255181],False,[-0.00915629 -0.14461775  0.87      ],False,True
25,[ 0  0  0 -1],[-0.20168027  0.06272964  1.01254288],False,[-0.00915629 -0.14461775  0.87      ],False,True
26,[ 0  0  0 -1],[-0.20169922  0.06273118  1.01253463],False,[-0.00915629 -0.14461775  0.87      ],False,True
27,[ 0  0  0 -1],[-0.20171671  0.06273308  1.01252705],False,[-0.00915629 -0.14461775  0.87      ],False,True
28,[ 0  0  0 -1],[-0.20173283  0.0627353   1.0125201 ],False,[-0.00915629 -0.14461775  0.87      ],False,True
29,[ 0  0  0 -1],[-0.20174764  0.06273779  1.01251374],False,[-0.00915629 -0.14461775  0.87      ],False,True
30,[ 0  0  0 -1],[-0.20176124  0.0627405   1.01250794],False,[-0.00915629 -0.14461775  0.87      ],False,True
31,[ 0  0  0 -1],[-0.2017737   0.0627434   1.01250266],False,[-0.00915629 -0.14461775  0.87      ],False,True
32,[ 0  0  0 -1],[-0.2017851   0.06274647  1.01249786],False,[-0.00915629 -0.14461775  0.87      ],False,True
33,[ 0  0  0 -1],[-0.20179552  0.06274968  1.0124935 ],False,[-0.00915629 -0.14461775  0.87      ],False,True
34,[ 0  0  0 -1],[-0.20180504  0.062753    1.01248956],False,[-0.00915629 -0.14461775  0.87      ],False,True
