step,action,eef_pos,good,drop_pos,success,failure
0,[-0.2259715  -0.02971288 -0.19507441  1.        ],[0.0686194  0.12147905 1.04887118],True,[-0.14621887  0.08623492  0.87      ],False,False
1,[-0.22874051 -0.03752478 -0.19044598  1.        ],[0.07138033 0.12536609 1.04955098],True,[-0.14621887  0.08623492  0.87      ],False,False
2,[-0.22920109 -0.04121755 -0.18912423  1.        ],[0.07334026 0.12809632 1.05046934],True,[-0.14621887  0.08623492  0.87      ],False,False
3,[-0.22928345 -0.04371544 -0.18846236  1.        ],[0.0747087  0.12994149 1.05104856],True,[-0.14621887  0.08623492  0.87      ],False,False
4,[-0.22936839 -0.04537643 -0.18796575  1.        ],[0.07547295 0.13108287 1.05117152],True,[-0.14621887  0.08623492  0.87      ],False,False
5,[-0.22949781 -0.04642708 -0.18755075  1.        ],[0.07560413 0.13170723 1.0508438 ],True,[-0.14621887  0.08623492  0.87      ],False,False
6,[-0.22963917 -0.04707457 -0.18721602  1.        ],[0.07514021 0.13196102 1.05009869],True,[-0.14621887  0.08623492  0.87      ],False,False
7,[-0.22977728 -0.04746504 -0.18694777  1.        ],[0.07409979 0.13196353 1.04896192],True,[-0.14621887  0.08623492  0.87      ],False,False
8,[-0.22989421 -0.04771607 -0.18674     1.        ],[0.07253497 0.13176454 1.0474767 ],True,[-0.14621887  0.08623492  0.87      ],False,False
9,[-0.22998541 -0.04786726 -0.18658896  1.        ],[0.070513   0.13141331 1.04568937],True,[-0.14621887  0.08623492  0.87      ],False,False
10,[-0.23005068 -0.04795473 -0.186486    1.        ],[0.06810809 0.13095041 1.04364878],True,[-0.14621887  0.08623492  0.87      ],False,False
11,[-0.23009224 -0.04800462 -0.18642188  1.        ],[0.0653949  0.13040831 1.04140371],True,[-0.14621887  0.08623492  0.87      ],False,False
12,[-0.23011331 -0.04803508 -0.18638803  1.        ],[0.06244645 0.12980461 1.03900367],True,[-0.14621887  0.08623492  0.87      ],False,False
13,[-0.23011793 -0.04804903 -0.18637872  1.        ],[0.05933449 0.12912942 1.03649286],True,[-0.14621887  0.08623492  0.87      ],False,False
14,[-0.23011628 -0.04802024 -0.18638818  1.        ],[0.05611534 0.12839384 1.03390697],True,[-0.14621887  0.08623492  0.87      ],False,False
15,[-0.23011351 -0.04794709 -0.18641044  1.        ],[0.05283237 0.12761974 1.03127555],True,[-0.14621887  0.08623492  0.87      ],False,False
16,[-0.2301108  -0.04784242 -0.18644067  1.        ],[0.04951955 0.12682669 1.02862227],True,[-0.14621887  0.08623492  0.87      ],False,False
17,[-0.23010849 -0.04771935 -0.18647505  1.        ],[0.04620275 0.12602981 1.02596525],True,[-0.14621887  0.08623492  0.87      ],False,False
18,[-0.23010679 -0.04758859 -0.18651056  1.        ],[0.04290083 0.1252389  1.02331759],True,[-0.14621887  0.08623492  0.87      ],False,False
19,[-0.23010613 -0.04745701 -0.18654491  1.        ],[0.03962648 0.12445985 1.02068803],True,[-0.14621887  0.08623492  0.87      ],False,False
20,[-0.23010697 -0.04732872 -0.18657646  1.        ],[0.0363872  0.12369565 1.01808168],True,[-0.14621887  0.08623492  0.87      ],False,False
21,[-0.23010978 -0.04720587 -0.18660411  1.        ],[0.03318632 0.12294717 1.01550076],True,[-0.14621887  0.08623492  0.87      ],False,False
22,[-0.23011494 -0.04708914 -0.18662725  1.        ],[0.03002404 0.1222139  1.01294535],True,[-0.14621887  0.08623492  0.87      ],False,False
23,[-0.2301227  -0.04697823 -0.18664563  1.        ],[0.02689826 0.12149443 1.01041401],True,[-0.14621887  0.08623492  0.87      ],False,False
24,[-0.23013321 -0.04687222 -0.18665932  1.        ],[0.02380542 0.12078687 1.00790434],True,[-0.14621887  0.08623492  0.87      ],False,False
25,[-0.23014649 -0.04676985 -0.18666862  1.        ],[0.02074111 0.12008915 1.00541341],True,[-0.14621887  0.08623492  0.87      ],False,False
26,[-0.23016247 -0.0466697  -0.18667399  1.        ],[0.01769989 0.11939883 1.00294187],True,[-0.14621887  0.08623492  0.87      ],False,False
27,[-0.23017812 -0.04656945 -0.18667973  1.        ],[0.01467489 0.11871341 1.00049287],True,[-0.14621887  0.08623492  0.87      ],False,False
28,[-0.23018764 -0.04646636 -0.18669367  1.        ],[0.01166049 0.11803118 0.99806065],True,[-0.14621887  0.08623492  0.87      ],False,False
29,[-0.23019163 -0.04635965 -0.18671528  1.        ],[0.00865442 0.1173507  0.99563572],True,[-0.14621887  0.08623492  0.87      ],False,False
30,[-0.23019534 -0.04624883 -0.18673819  1.        ],[0.00565462 0.1166709  0.99321511],True,[-0.14621887  0.08623492  0.87      ],False,False
31,[-0.23019983 -0.04613285 -0.18676134  1.        ],[0.00265939 0.11599118 0.99079736],True,[-0.14621887  0.08623492  0.87      ],False,False
32,[-0.23020523 -0.04601106 -0.18678473  1.        ],[-3.32473296e-04  1.15311228e-01  9.88381639e-01],True,[-0.14621887  0.08623492  0.87      ],False,False
33,[-0.23021152 -0.04588297 -0.18680849  1.        ],[-0.00332173  0.1146309   0.98596742],True,[-0.14621887  0.08623492  0.87      ],False,False
34,[-0.23021866 -0.04574817 -0.18683274  1.        ],[-0.00630872  0.11395014  0.98355445],True,[-0.14621887  0.08623492  0.87      ],False,False
35,[-0.23022669 -0.04560629 -0.18685754  1.        ],[-0.00929351  0.113269    0.98114267],True,[-0.14621887  0.08623492  0.87      ],False,False
36,[-0.23023566 -0.04545694 -0.18688287  1.        ],[-0.01227588  0.11258754  0.97873214],True,[-0.14621887  0.08623492  0.87      ],False,False
37,[-0.2302457  -0.0452997  -0.18690868  1.        ],[-0.01525547  0.11190588  0.97632304],True,[-0.14621887  0.08623492  0.87      ],False,False
38,[-0.23025698 -0.04513411 -0.18693484  1.        ],[-0.01823179  0.11122412  0.9739156 ],True,[-0.14621887  0.08623492  0.87      ],False,False
39,[-0.23026973 -0.04495965 -0.18696118  1.        ],[-0.02120428  0.11054237  0.97151008],True,[-0.14621887  0.08623492  0.87      ],False,False
40,[-0.23028419 -0.04477574 -0.1869875   1.        ],[-0.02417234  0.10986075  0.96910678],True,[-0.14621887  0.08623492  0.87      ],False,False
41,[-0.23030066 -0.04458171 -0.18701358  1.        ],[-0.02713536  0.10917935  0.96670599],True,[-0.14621887  0.08623492  0.87      ],False,False
42,[-0.23031948 -0.04437683 -0.18703912  1.        ],[-0.03009273  0.10849827  0.96430799],True,[-0.14621887  0.08623492  0.87      ],False,False
43,[-0.23034104 -0.04416027 -0.18706383  1.        ],[-0.03304384  0.10781759  0.96191305],True,[-0.14621887  0.08623492  0.87      ],False,False
44,[-0.23036573 -0.04393114 -0.18708737  1.        ],[-0.03598812  0.10713741  0.95952144],True,[-0.14621887  0.08623492  0.87      ],False,False
