step,action,eef_pos,good,drop_pos,success,failure
34,[ 0.16649793 -0.12381822 -0.21667369  1.        ],[-0.07166377  0.10774584  1.09860209],True,[ 0.10431014 -0.02297047  0.87      ],False,False
35,[ 0.16668328 -0.12381508 -0.21653293  1.        ],[-0.06964311  0.10609841  1.09557757],True,[ 0.10431014 -0.02297047  0.87      ],False,False
36,[ 0.16686915 -0.12381265 -0.21639111  1.        ],[-0.06761883  0.10445212  1.09255616],True,[ 0.10431014 -0.02297047  0.87      ],False,False
37,[ 0.16705582 -0.12381093 -0.21624803  1.        ],[-0.06559108  0.10280695  1.08953772],True,[ 0.10431014 -0.02297047  0.87      ],False,False
38,[ 0.16724348 -0.1238099  -0.21610351  1.        ],[-0.06355996  0.10116288  1.08652217],True,[ 0.10431014 -0.02297047  0.87      ],False,False
39,[ 0.16743227 -0.12380959 -0.21595745  1.        ],[-0.06152551  0.09951992  1.08350949],True,[ 0.10431014 -0.02297047  0.87      ],False,False
40,[ 0.16762228 -0.12381004 -0.21580974  1.        ],[-0.05948772  0.0978781   1.08049965],True,[ 0.10431014 -0.02297047  0.87      ],False,False
41,[ 0.16781357 -0.12381132 -0.2156603   1.        ],[-0.05744659  0.09623744  1.07749266],True,[ 0.10431014 -0.02297047  0.87      ],False,False
42,[ 0.16800614 -0.12381347 -0.21550907  1.        ],[-0.05540205  0.09459799  1.07448855],True,[ 0.10431014 -0.02297047  0.87      ],False,False
43,[ 0.16820003 -0.12381658 -0.215356    1.        ],[-0.05335409  0.09295979  1.07148733],True,[ 0.10431014 -0.02297047  0.87      ],False,False
44,[ 0.16839522 -0.12382074 -0.21520101  1.        ],[-0.05130265  0.09132288  1.06848903],True,[ 0.10431014 -0.02297047  0.87      ],False,False
45,[ 0.16859172 -0.12382602 -0.21504407  1.        ],[-0.04924769  0.0896873   1.06549368],True,[ 0.10431014 -0.02297047  0.87      ],False,False
46,[ 0.16878954 -0.12383252 -0.21488508  1.        ],[-0.04718921  0.08805311  1.0625013 ],True,[ 0.10431014 -0.02297047  0.87      ],False,False
47,[ 0.1689887  -0.12384034 -0.21472399  1.        ],[-0.04512716  0.08642035  1.05951191],True,[ 0.10431014 -0.02297047  0.87      ],False,False
48,[ 0.16918922 -0.12384958 -0.21456069  1.        ],[-0.04306156  0.08478906  1.05652551],True,[ 0.10431014 -0.02297047  0.87      ],False,False
49,[ 0.16939114 -0.12386034 -0.21439509  1.        ],[-0.04099241  0.08315928  1.05354213],True,[ 0.10431014 -0.02297047  0.87      ],False,False
50,[ 0.16959452 -0.12387274 -0.21422708  1.        ],[-0.03891971  0.08153104  1.05056178],True,[ 0.10431014 -0.02297047  0.87      ],False,False
51,[ 0.16979942 -0.12388686 -0.21405654  1.        ],[-0.03684349  0.07990439  1.04758445],True,[ 0.10431014 -0.02297047  0.87      ],False,False
52,[ 0.17000592 -0.12390283 -0.21388333  1.        ],[-0.03476377  0.07827934  1.04461017],True,[ 0.10431014 -0.02297047  0.87      ],False,False
53,[ 0.17021409 -0.12392076 -0.2137073   1.        ],[-0.03268059  0.07665594  1.04163893],True,[ 0.10431014 -0.02297047  0.87      ],False,False
54,[ 0.17042403 -0.12394076 -0.21352831  1.        ],[-0.03059396  0.07503419  1.03867075],True,[ 0.10431014 -0.02297047  0.87      ],False,False
55,[ 0.17063584 -0.12396294 -0.21334619  1.        ],[-0.02850393  0.07341412  1.03570565],True,[ 0.10431014 -0.02297047  0.87      ],False,False
56,[ 0.17084964 -0.12398742 -0.21316078  1.        ],[-0.02641052  0.07179574  1.03274364],True,[ 0.10431014 -0.02297047  0.87      ],False,False
57,[ 0.17106554 -0.12401431 -0.21297191  1.        ],[-0.02431375  0.07017904  1.02978474],True,[ 0.10431014 -0.02297047  0.87      ],False,False
58,[ 0.17128364 -0.12404373 -0.21277939  1.        ],[-0.02221365  0.06856401  1.02682898],True,[ 0.10431014 -0.02297047  0.87      ],False,False
59,[ 0.17150409 -0.12407579 -0.21258304  1.        ],[-0.02011023  0.06695066  1.0238764 ],True,[ 0.10431014 -0.02297047  0.87      ],False,False
60,[ 0.17172699 -0.12411059 -0.21238268  1.        ],[-0.0180035   0.06533895  1.02092703],True,[ 0.10431014 -0.02297047  0.87      ],False,False
61,[ 0.17195248 -0.12414826 -0.21217812  1.        ],[-0.01589346  0.06372886  1.01798092],True,[ 0.10431014 -0.02297047  0.87      ],False,False
62,[ 0.1721807  -0.12418888 -0.21196917  1.        ],[-0.01378011  0.06212033  1.01503811],True,[ 0.10431014 -0.02297047  0.87      ],False,False
63,[ 0.17241176 -0.12423257 -0.21175564  1.        ],[-0.01166343  0.06051332  1.01209867],True,[ 0.10431014 -0.02297047  0.87      ],False,False
64,[ 0.17264582 -0.12427942 -0.21153734  1.        ],[-0.0095434   0.05890777  1.00916264],True,[ 0.10431014 -0.02297047  0.87      ],False,False
65,[ 0.172883   -0.12432952 -0.21131408  1.        ],[-0.00741999  0.05730359  1.00623011],True,[ 0.10431014 -0.02297047  0.87      ],False,False
66,[ 0.17312346 -0.12438294 -0.21108565  1.        ],[-0.00529317  0.0557007   1.00330113],True,[ 0.10431014 -0.02297047  0.87      ],False,False
67,[ 0.17336734 -0.12443978 -0.21085186  1.        ],[-0.0031629   0.05409902  1.00037579],True,[ 0.10431014 -0.02297047  0.87      ],False,False
68,[ 0.1736148  -0.1245001  -0.21061251  1.        ],[-0.00102911  0.05249842  0.99745415],True,[ 0.10431014 -0.02297047  0.87      ],False,False
69,[ 0.17386599 -0.12456395 -0.21036739  1.        ],[0.00110824 0.05089879 0.99453631],True,[ 0.10431014 -0.02297047  0.87      ],False,False
70,[ 0.17412111 -0.12463141 -0.21011628  1.        ],[0.00324923 0.04929991 0.99162233],True,[ 0.10431014 -0.02297047  0.87      ],False,False
71,[ 0.17438035 -0.12470236 -0.20985903  1.        ],[0.0053938  0.04770043 0.98871169],True,[ 0.10431014 -0.02297047  0.87      ],False,False
72,[ 0.17464503 -0.12477536 -0.20959538  1.        ],[0.0075405  0.04610667 0.98580258],True,[ 0.10431014 -0.02297047  0.87      ],False,False
73,[ 0.17491583 -0.12486029 -0.2093188   1.        ],[0.00968819 0.04452571 0.98289489],True,[ 0.10431014 -0.02297047  0.87      ],False,False
74,[ 0.17519145 -0.1249684  -0.20902358  1.        ],[0.01183704 0.04295602 0.97998957],True,[ 0.10431014 -0.02297047  0.87      ],False,False
75,[ 0.17547193 -0.12509852 -0.20871023  1.        ],[0.01398765 0.04139384 0.97708751],True,[ 0.10431014 -0.02297047  0.87      ],False,False
76,[ 0.17575791 -0.12524606 -0.20838085  1.        ],[0.01614061 0.03983605 0.97418941],True,[ 0.10431014 -0.02297047  0.87      ],False,False
77,[ 0.17604996 -0.1254071  -0.20803719  1.        ],[0.01829649 0.03828034 0.9712958 ],True,[ 0.10431014 -0.02297047  0.87      ],False,False
78,[ 0.17634847 -0.12557875 -0.20768051  1.        ],[0.02045579 0.03672507 0.96840712],True,[ 0.10431014 -0.02297047  0.87      ],False,False
79,[ 0.17665374 -0.12575901 -0.20731167  1.        ],[0.02261897 0.03516913 0.96552374],True,[ 0.10431014 -0.02297047  0.87      ],False,False
80,[ 0.17696594 -0.12594664 -0.20693115  1.        ],[0.0247864  0.03361179 0.96264596],True,[ 0.10431014 -0.02297047  0.87      ],False,False
81,[ 0.17728525 -0.12614095 -0.20653911  1.        ],[0.02695841 0.03205259 0.95977406],True,[ 0.10431014 -0.02297047  0.87      ],False,False
82,[ 0.17761181 -0.12634167 -0.20613545  1.        ],[0.02913528 0.03049126 0.95690826],True,[ 0.10431014 -0.02297047  0.87      ],False,False
83,[ 0.17794583 -0.12654886 -0.20571987  1.        ],[0.03131722 0.02892762 0.95404876],True,[ 0.10431014 -0.02297047  0.87      ],False,False
84,[ 0.17828757 -0.12676279 -0.20529184  1.        ],[0.03350444 0.02736156 0.95119576],True,[ 0.10431014 -0.02297047  0.87      ],False,False
85,[ 0.17863735 -0.12698386 -0.20485067  1.        ],[0.03569707 0.02579299 0.94834942],True,[ 0.10431014 -0.02297047  0.87      ],False,False
86,[ 0.17899562 -0.12721258 -0.20439552  1.        ],[0.03789526 0.02422182 0.94550992],True,[ 0.10431014 -0.02297047  0.87      ],False,False
87,[ 0.17936291 -0.12744955 -0.20392537  1.        ],[0.04009913 0.02264795 0.94267741],True,[ 0.10431014 -0.02297047  0.87      ],False,False
88,[ 0.17973988 -0.12769539 -0.20343909  1.        ],[0.04230877 0.02107128 0.93985208],True,[ 0.10431014 -0.02297047  0.87      ],False,False
89,[ 0.18012733 -0.12795077 -0.20293533  1.        ],[0.04452429 0.01949167 0.9370341 ],True,[ 0.10431014 -0.02297047  0.87      ],False,False
90,[ 0.18052616 -0.12821642 -0.20241258  1.        ],[0.04674578 0.01790897 0.93422366],True,[ 0.10431014 -0.02297047  0.87      ],False,False
91,[ 0.18093747 -0.12849311 -0.20186914  1.        ],[0.04897335 0.01632301 0.93142098],True,[ 0.10431014 -0.02297047  0.87      ],False,False
92,[ 0.18136251 -0.1287817  -0.20130305  1.        ],[0.05120711 0.01473361 0.92862629],True,[ 0.10431014 -0.02297047  0.87      ],False,False
93,[ 0.1818027  -0.12908311 -0.20071206  1.        ],[0.05344718 0.01314056 0.92583983],True,[ 0.10431014 -0.02297047  0.87      ],False,False
94,[ 0.18225972 -0.12939841 -0.2000936   1.        ],[0.05569369 0.01154364 0.9230619 ],True,[ 0.10431014 -0.02297047  0.87      ],False,False
95,[ 0.18273549 -0.1297288  -0.19944468  1.        ],[0.0579468  0.00994265 0.92029282],True,[ 0.10431014 -0.02297047  0.87      ],False,False
96,[ 0.18323219 -0.13007568 -0.19876187  1.        ],[0.06020696 0.00833734 0.91753262],True,[ 0.10431014 -0.02297047  0.87      ],False,False
97,[ 0.18375228 -0.13044142 -0.19804075  1.        ],[0.06247309 0.00672742 0.9147799 ],True,[ 0.10431014 -0.02297047  0.87      ],False,False
98,[ 0.18430553 -0.13082865 -0.1972697   1.        ],[0.06474169 0.0051125  0.91203297],True,[ 0.10431014 -0.02297047  0.87      ],False,False
99,[ 0.18491172 -0.13123767 -0.19642894  1.        ],[0.06701028 0.00349232 0.90929088],True,[ 0.10431014 -0.02297047  0.87      ],False,False
100,[ 0.18559079 -0.13166939 -0.19549739  1.        ],[0.06927719 0.00186666 0.9065532 ],True,[ 0.10431014 -0.02297047  0.87      ],False,False
101,[ 0.18636401 -0.13212555 -0.19445126  1.        ],[7.15412400e-02 2.35313859e-04 9.03819526e-01],True,[ 0.10431014 -0.02297047  0.87      ],False,False
102,[ 0.18725699 -0.13260883 -0.19326076  1.        ],[ 0.07380051 -0.00140193  0.9010891 ],True,[ 0.10431014 -0.02297047  0.87      ],False,False
103,[ 0.18830668 -0.13312188 -0.19188319  1.        ],[ 0.07605291 -0.0030453   0.89836289],True,[ 0.10431014 -0.02297047  0.87      ],False,False
104,[ 0  0  0 -1],[ 0.07731865 -0.00399809  0.89693033],True,[ 0.10431014 -0.02297047  0.87      ],True,False
105,[ 0  0  0 -1],[ 0.07790799 -0.00447173  0.8968124 ],True,[ 0.10431014 -0.02297047  0.87      ],True,False
106,[ 0  0  0 -1],[ 0.07835906 -0.00480267  0.89696315],True,[ 0.10431014 -0.02297047  0.87      ],True,False
107,[ 0  0  0 -1],[ 0.07870852 -0.00502797  0.89712635],True,[ 0.10431014 -0.02297047  0.87      ],True,False
108,[ 0  0  0 -1],[ 0.07895897 -0.00516758  0.89724712],True,[ 0.10431014 -0.02297047  0.87      ],True,False
109,[ 0  0  0 -1],[ 0.07911148 -0.00524808  0.89731931],True,[ 0.10431014 -0.02297047  0.87      ],True,False
110,[ 0  0  0 -1],[ 0.07922028 -0.00531049  0.89737763],True,[ 0.10431014 -0.02297047  0.87      ],True,False
111,[ 0  0  0 -1],[ 0.07930832 -0.00536144  0.89742416],True,[ 0.10431014 -0.02297047  0.87      ],True,False
112,[ 0  0  0 -1],[ 0.07938703 -0.00540393  0.89746054],True,[ 0.10431014 -0.02297047  0.87      ],True,False
113,[ 0  0  0 -1],[ 0.0794518  -0.00543974  0.89748875],True,[ 0.10431014 -0.02297047  0.87      ],True,False
114,[ 0  0  0 -1],[ 0.07950352 -0.00547034  0.89751135],True,[ 0.10431014 -0.02297047  0.87      ],True,False
115,[ 0  0  0 -1],[ 0.07954416 -0.00549695  0.89752924],True,[ 0.10431014 -0.02297047  0.87      ],True,False
116,[ 0  0  0 -1],[ 0.07957592 -0.00552056  0.89754338],True,[ 0.10431014 -0.02297047  0.87      ],True,False
117,[ 0  0  0 -1],[ 0.07960073 -0.00554191  0.89755458],True,[ 0.10431014 -0.02297047  0.87      ],True,False
118,[ 0  0  0 -1],[ 0.07962014 -0.00556155  0.89756349],True,[ 0.10431014 -0.02297047  0.87      ],True,False
119,[ 0  0  0 -1],[ 0.07963537 -0.00557907  0.89757062],True,[ 0.10431014 -0.02297047  0.87      ],True,False
120,[ 0  0  0 -1],[ 0.07964737 -0.00559438  0.89757637],True,[ 0.10431014 -0.02297047  0.87      ],True,False
121,[ 0  0  0 -1],[ 0.07965687 -0.00560782  0.89758106],True,[ 0.10431014 -0.02297047  0.87      ],True,False
122,[ 0  0  0 -1],[ 0.07966444 -0.00561961  0.89758493],True,[ 0.10431014 -0.02297047  0.87      ],True,False
123,[ 0  0  0 -1],[ 0.07967051 -0.00562995  0.89758815],True,[ 0.10431014 -0.02297047  0.87      ],True,False
124,[ 0  0  0 -1],[ 0.07967544 -0.00563902  0.89759088],True,[ 0.10431014 -0.02297047  0.87      ],True,False
125,[ 0  0  0 -1],[ 0.07967948 -0.00564697  0.89759324],True,[ 0.10431014 -0.02297047  0.87      ],True,False
126,[ 0  0  0 -1],[ 0.07968283 -0.00565394  0.8975953 ],True,[ 0.10431014 -0.02297047  0.87      ],True,False
127,[ 0  0  0 -1],[ 0.07968566 -0.00566005  0.89759713],True,[ 0.10431014 -0.02297047  0.87      ],True,False
128,[ 0  0  0 -1],[ 0.07968825 -0.00566539  0.89759886],True,[ 0.10431014 -0.02297047  0.87      ],True,False
129,[ 0  0  0 -1],[ 0.07969081 -0.00567007  0.89760057],True,[ 0.10431014 -0.02297047  0.87      ],True,False
130,[ 0  0  0 -1],[ 0.07969335 -0.00567416  0.89760226],True,[ 0.10431014 -0.02297047  0.87      ],True,False
131,[ 0  0  0 -1],[ 0.07969587 -0.00567774  0.89760393],True,[ 0.10431014 -0.02297047  0.87      ],True,False
132,[ 0  0  0 -1],[ 0.07969836 -0.00568086  0.89760559],True,[ 0.10431014 -0.02297047  0.87      ],True,False
133,[ 0  0  0 -1],[ 0.07970083 -0.00568358  0.89760723],True,[ 0.10431014 -0.02297047  0.87      ],True,False
134,[ 0  0  0 -1],[ 0.07970327 -0.00568595  0.89760884],True,[ 0.10431014 -0.02297047  0.87      ],True,False
135,[ 0  0  0 -1],[ 0.07970569 -0.00568801  0.89761045],True,[ 0.10431014 -0.02297047  0.87      ],True,False
136,[ 0  0  0 -1],[ 0.07970808 -0.0056898   0.89761203],True,[ 0.10431014 -0.02297047  0.87      ],True,False
137,[ 0  0  0 -1],[ 0.07971045 -0.00569134  0.89761359],True,[ 0.10431014 -0.02297047  0.87      ],True,False
138,[ 0  0  0 -1],[ 0.07971279 -0.00569269  0.89761514],True,[ 0.10431014 -0.02297047  0.87      ],True,False
