step,action,eef_pos,good,drop_pos,success,failure
30,[-0.01527891 -0.17889711 -0.24033805  1.        ],[-0.0248527  -0.02014203  1.16105277],True,[-0.04328845 -0.23689072  0.87      ],False,False
31,[-0.01522099 -0.17895293 -0.24030017  1.        ],[-0.02512278 -0.0224496   1.15781916],True,[-0.04328845 -0.23689072  0.87      ],False,False
32,[-0.01516413 -0.17900862 -0.24026228  1.        ],[-0.02539054 -0.02475797  1.15458723],True,[-0.04328845 -0.23689072  0.87      ],False,False
33,[-0.01510789 -0.17906437 -0.24022427  1.        ],[-0.02565642 -0.02706711  1.15135664],True,[-0.04328845 -0.23689072  0.87      ],False,False
34,[-0.01505195 -0.17912036 -0.24018604  1.        ],[-0.02592075 -0.029377    1.14812713],True,[-0.04328845 -0.23689072  0.87      ],False,False
35,[-0.01499605 -0.17917671 -0.24014751  1.        ],[-0.02618375 -0.03168762  1.14489852],True,[-0.04328845 -0.23689072  0.87      ],False,False
36,[-0.01494    -0.17923352 -0.2401086   1.        ],[-0.02644557 -0.03399895  1.1416707 ],True,[-0.04328845 -0.23689072  0.87      ],False,False
37,[-0.01488368 -0.17929088 -0.24006927  1.        ],[-0.02670628 -0.03631114  1.13844359],True,[-0.04328845 -0.23689072  0.87      ],False,False
38,[-0.01482699 -0.17934875 -0.24002955  1.        ],[-0.02696616 -0.03862608  1.13521724],True,[-0.04328845 -0.23689072  0.87      ],False,False
39,[-0.01476974 -0.17940606 -0.23999025  1.        ],[-0.02722554 -0.04094482  1.13199175],True,[-0.04328845 -0.23689072  0.87      ],False,False
40,[-0.01471163 -0.17946211 -0.23995191  1.        ],[-0.02748464 -0.04326618  1.12876719],True,[-0.04328845 -0.23689072  0.87      ],False,False
41,[-0.01465239 -0.17951754 -0.23991407  1.        ],[-0.02774373 -0.04558944  1.12554361],True,[-0.04328845 -0.23689072  0.87      ],False,False
42,[-0.01459169 -0.17957276 -0.23987644  1.        ],[-0.02800243 -0.04791008  1.12232081],True,[-0.04328845 -0.23689072  0.87      ],False,False
43,[-0.01452973 -0.17963057 -0.23983691  1.        ],[-0.02826057 -0.0502286   1.11909861],True,[-0.04328845 -0.23689072  0.87      ],False,False
44,[-0.01446664 -0.17969087 -0.23979555  1.        ],[-0.02851804 -0.05254635  1.11587695],True,[-0.04328845 -0.23689072  0.87      ],False,False
45,[-0.01440252 -0.17975291 -0.23975291  1.        ],[-0.02877473 -0.05486416  1.11265591],True,[-0.04328845 -0.23689072  0.87      ],False,False
46,[-0.01433748 -0.17981621 -0.23970934  1.        ],[-0.02903048 -0.05718239  1.10943559],True,[-0.04328845 -0.23689072  0.87      ],False,False
47,[-0.01427163 -0.17988052 -0.23966502  1.        ],[-0.0292851  -0.05950113  1.10621611],True,[-0.04328845 -0.23689072  0.87      ],False,False
48,[-0.01420514 -0.17994577 -0.23961998  1.        ],[-0.02953843 -0.06182032  1.1029976 ],True,[-0.04328845 -0.23689072  0.87      ],False,False
49,[-0.01413813 -0.18001196 -0.23957422  1.        ],[-0.02979032 -0.06413986  1.09978017],True,[-0.04328845 -0.23689072  0.87      ],False,False
50,[-0.01407073 -0.18007914 -0.2395277   1.        ],[-0.03004062 -0.06645961  1.09656393],True,[-0.04328845 -0.23689072  0.87      ],False,False
51,[-0.01400309 -0.18014738 -0.23948034  1.        ],[-0.0302892  -0.06877946  1.09334896],True,[-0.04328845 -0.23689072  0.87      ],False,False
52,[-0.01393531 -0.18021677 -0.23943208  1.        ],[-0.03053597 -0.07109929  1.09013535],True,[-0.04328845 -0.23689072  0.87      ],False,False
53,[-0.01386749 -0.18028738 -0.23938286  1.        ],[-0.03078082 -0.073419    1.08692317],True,[-0.04328845 -0.23689072  0.87      ],False,False
54,[-0.01379974 -0.18035929 -0.2393326   1.        ],[-0.03102368 -0.07573851  1.08371248],True,[-0.04328845 -0.23689072  0.87      ],False,False
55,[-0.01373214 -0.1804326  -0.23928123  1.        ],[-0.03126446 -0.07805773  1.08050334],True,[-0.04328845 -0.23689072  0.87      ],False,False
56,[-0.01366478 -0.18050738 -0.23922868  1.        ],[-0.0315031 -0.0803766  1.0772958],True,[-0.04328845 -0.23689072  0.87      ],False,False
57,[-0.01359776 -0.18058371 -0.23917488  1.        ],[-0.03173953 -0.08269504  1.07408992],True,[-0.04328845 -0.23689072  0.87      ],False,False
58,[-0.01353117 -0.1806617  -0.23911976  1.        ],[-0.03197366 -0.08501301  1.07088576],True,[-0.04328845 -0.23689072  0.87      ],False,False
59,[-0.01346512 -0.18074141 -0.23906324  1.        ],[-0.03220541 -0.08733044  1.06768338],True,[-0.04328845 -0.23689072  0.87      ],False,False
60,[-0.01339973 -0.18082295 -0.23900525  1.        ],[-0.03245084 -0.08964414  1.06447341],True,[-0.04328845 -0.23689072  0.87      ],False,False
61,[-0.01331567 -0.18091494 -0.23894032  1.        ],[-0.03271745 -0.09195259  1.06125163],True,[-0.04328845 -0.23689072  0.87      ],False,False
62,[-0.01320276 -0.18102188 -0.23886558  1.        ],[-0.03300193 -0.09425617  1.0580198 ],True,[-0.04328845 -0.23689072  0.87      ],False,False
63,[-0.01306368 -0.18114302 -0.23878138  1.        ],[-0.03329763 -0.09655581  1.05478147],True,[-0.04328845 -0.23689072  0.87      ],False,False
64,[-0.01290552 -0.18127586 -0.23868915  1.        ],[-0.03360193 -0.09885179  1.0515381 ],True,[-0.04328845 -0.23689072  0.87      ],False,False
65,[-0.01273066 -0.18141975 -0.23858919  1.        ],[-0.03391236 -0.10114446  1.0482912 ],True,[-0.04328845 -0.23689072  0.87      ],False,False
66,[-0.01254144 -0.1815739  -0.23848193  1.        ],[-0.03422649 -0.1034343   1.04504228],True,[-0.04328845 -0.23689072  0.87      ],False,False
67,[-0.01234034 -0.18173736 -0.23836788  1.        ],[-0.03454201 -0.10572182  1.04179275],True,[-0.04328845 -0.23689072  0.87      ],False,False
68,[-0.01212984 -0.18190917 -0.2382476   1.        ],[-0.03485685 -0.1080075   1.03854387],True,[-0.04328845 -0.23689072  0.87      ],False,False
69,[-0.0119123  -0.18208839 -0.23812164  1.        ],[-0.03516922 -0.11029182  1.03529674],True,[-0.04328845 -0.23689072  0.87      ],False,False
70,[-0.01168988 -0.18227419 -0.23799047  1.        ],[-0.0354776  -0.11257522  1.03205227],True,[-0.04328845 -0.23689072  0.87      ],False,False
71,[-0.01146448 -0.18246585 -0.23785454  1.        ],[-0.03578076 -0.11485806  1.02881119],True,[-0.04328845 -0.23689072  0.87      ],False,False
72,[-0.01123777 -0.18266277 -0.23771417  1.        ],[-0.03607774 -0.11714069  1.02557404],True,[-0.04328845 -0.23689072  0.87      ],False,False
73,[-0.01101113 -0.1828645  -0.23756963  1.        ],[-0.03636779 -0.11942343  1.02234124],True,[-0.04328845 -0.23689072  0.87      ],False,False
74,[-0.01078572 -0.18307069 -0.23742113  1.        ],[-0.0366504  -0.12170653  1.01911308],True,[-0.04328845 -0.23689072  0.87      ],False,False
75,[-0.01056247 -0.18328111 -0.23726877  1.        ],[-0.03692519 -0.12399026  1.01588972],True,[-0.04328845 -0.23689072  0.87      ],False,False
76,[-0.01034213 -0.18349562 -0.23711262  1.        ],[-0.03719194 -0.12627486  1.01267125],True,[-0.04328845 -0.23689072  0.87      ],False,False
77,[-0.01012527 -0.18371415 -0.23695272  1.        ],[-0.03745054 -0.12856057  1.00945771],True,[-0.04328845 -0.23689072  0.87      ],False,False
78,[-0.00991234 -0.18393669 -0.23678902  1.        ],[-0.03770098 -0.13084765  1.00624904],True,[-0.04328845 -0.23689072  0.87      ],False,False
79,[-0.00970366 -0.18416326 -0.23662149  1.        ],[-0.03794331 -0.13313635  1.00304518],True,[-0.04328845 -0.23689072  0.87      ],False,False
80,[-0.00949947 -0.18439394 -0.23645007  1.        ],[-0.03817764 -0.13542695  0.99984602],True,[-0.04328845 -0.23689072  0.87      ],False,False
81,[-0.0092999  -0.18462882 -0.23627465  1.        ],[-0.03840413 -0.13771972  0.99665142],True,[-0.04328845 -0.23689072  0.87      ],False,False
82,[-0.00910502 -0.18486799 -0.23609516  1.        ],[-0.038623   -0.14001496  0.99346124],True,[-0.04328845 -0.23689072  0.87      ],False,False
83,[-0.0089148  -0.18511157 -0.23591149  1.        ],[-0.03883597 -0.14231821  0.9902758 ],True,[-0.04328845 -0.23689072  0.87      ],False,False
84,[-0.00872644 -0.18535296 -0.23572893  1.        ],[-0.03904692 -0.1446454   0.98709809],True,[-0.04328845 -0.23689072  0.87      ],False,False
85,[-0.00853266 -0.18556944 -0.23556565  1.        ],[-0.03925094 -0.14698333  0.98392766],True,[-0.04328845 -0.23689072  0.87      ],False,False
86,[-0.00834272 -0.1857762  -0.23540944  1.        ],[-0.0394461  -0.14932599  0.98076294],True,[-0.04328845 -0.23689072  0.87      ],False,False
87,[-0.00816091 -0.18598186 -0.23525337  1.        ],[-0.03963259 -0.15167297  0.97760305],True,[-0.04328845 -0.23689072  0.87      ],False,False
88,[-0.00798749 -0.18618785 -0.23509633  1.        ],[-0.03981105 -0.15402444  0.97444746],True,[-0.04328845 -0.23689072  0.87      ],False,False
89,[-0.00782186 -0.18639458 -0.23493803  1.        ],[-0.03998216 -0.1563806   0.97129573],True,[-0.04328845 -0.23689072  0.87      ],False,False
90,[-0.00766315 -0.18660238 -0.23477826  1.        ],[-0.04014664 -0.15874159  0.96814749],True,[-0.04328845 -0.23689072  0.87      ],False,False
91,[-0.00751035 -0.18681162 -0.23461674  1.        ],[-0.04030516 -0.16110754  0.96500238],True,[-0.04328845 -0.23689072  0.87      ],False,False
92,[-0.00736236 -0.18702275 -0.23445317  1.        ],[-0.04045838 -0.16347853  0.96186007],True,[-0.04328845 -0.23689072  0.87      ],False,False
93,[-0.00721803 -0.18723625 -0.23428719  1.        ],[-0.04060691 -0.16585465  0.95872029],True,[-0.04328845 -0.23689072  0.87      ],False,False
94,[-0.00707613 -0.18745264 -0.23411843  1.        ],[-0.04075133 -0.16823598  0.95558278],True,[-0.04328845 -0.23689072  0.87      ],False,False
95,[-0.00693538 -0.18767247 -0.23394645  1.        ],[-0.04089216 -0.1706226   0.95244732],True,[-0.04328845 -0.23689072  0.87      ],False,False
96,[-0.00679443 -0.18789636 -0.23377082  1.        ],[-0.04102987 -0.17301457  0.94931374],True,[-0.04328845 -0.23689072  0.87      ],False,False
97,[-0.00665187 -0.18812493 -0.23359101  1.        ],[-0.04116488 -0.17541197  0.9461819 ],True,[-0.04328845 -0.23689072  0.87      ],False,False
98,[-0.00650621 -0.1883589  -0.2334065   1.        ],[-0.04129756 -0.17781485  0.94305167],True,[-0.04328845 -0.23689072  0.87      ],False,False
99,[-0.00635588 -0.18859905 -0.23321664  1.        ],[-0.04142824 -0.18022327  0.93992299],True,[-0.04328845 -0.23689072  0.87      ],False,False
100,[-0.00619919 -0.18884622 -0.23302076  1.        ],[-0.04155719 -0.18263729  0.93679579],True,[-0.04328845 -0.23689072  0.87      ],False,False
101,[-0.00603434 -0.18910141 -0.23281805  1.        ],[-0.04168461 -0.18505696  0.93367006],True,[-0.04328845 -0.23689072  0.87      ],False,False
102,[-0.00585934 -0.18936571 -0.2326076   1.        ],[-0.04181067 -0.18748234  0.93054581],True,[-0.04328845 -0.23689072  0.87      ],False,False
103,[-0.00567204 -0.1896404  -0.23238835  1.        ],[-0.04193547 -0.18991348  0.92742307],True,[-0.04328845 -0.23689072  0.87      ],False,False
104,[-0.00547002 -0.18992696 -0.23215906  1.        ],[-0.04205907 -0.19235046  0.92430192],True,[-0.04328845 -0.23689072  0.87      ],False,False
105,[-0.00525056 -0.19022712 -0.23191825  1.        ],[-0.04218145 -0.19479334  0.92118244],True,[-0.04328845 -0.23689072  0.87      ],False,False
106,[-0.00501055 -0.19054293 -0.23166417  1.        ],[-0.04230255 -0.19724222  0.91806478],True,[-0.04328845 -0.23689072  0.87      ],False,False
107,[-0.00474635 -0.19087682 -0.23139471  1.        ],[-0.04242223 -0.19969721  0.91494907],True,[-0.04328845 -0.23689072  0.87      ],False,False
108,[-0.00445367 -0.19123176 -0.23110729  1.        ],[-0.04254032 -0.20215844  0.91183553],True,[-0.04328845 -0.23689072  0.87      ],False,False
109,[-0.0041273  -0.19161138 -0.23079871  1.        ],[-0.04265653 -0.2046261   0.90872438],True,[-0.04328845 -0.23689072  0.87      ],False,False
110,[-0.00376081 -0.19202022 -0.23046494  1.        ],[-0.04277053 -0.20710039  0.90561589],True,[-0.04328845 -0.23689072  0.87      ],False,False
111,[ 0  0  0 -1],[-0.04303741 -0.20861968  0.90387395],True,[-0.04328845 -0.23689072  0.87      ],True,False
112,[ 0  0  0 -1],[-0.04365996 -0.20951353  0.90330683],True,[-0.04328845 -0.23689072  0.87      ],True,False
113,[ 0  0  0 -1],[-0.04436272 -0.21024291  0.90296418],True,[-0.04328845 -0.23689072  0.87      ],True,False
114,[ 0  0  0 -1],[-0.0450372  -0.21081043  0.90267249],True,[-0.04328845 -0.23689072  0.87      ],True,False
115,[ 0  0  0 -1],[-0.0456507  -0.21123203  0.90240236],True,[-0.04328845 -0.23689072  0.87      ],True,False
116,[ 0  0  0 -1],[-0.04619189 -0.21153857  0.90215586],True,[-0.04328845 -0.23689072  0.87      ],True,False
117,[ 0  0  0 -1],[-0.046643   -0.21177902  0.90196132],True,[-0.04328845 -0.23689072  0.87      ],True,False
118,[ 0  0  0 -1],[-0.04701863 -0.21196652  0.90180631],True,[-0.04328845 -0.23689072  0.87      ],True,False
119,[ 0  0  0 -1],[-0.04732499 -0.21211296  0.9016818 ],True,[-0.04328845 -0.23689072  0.87      ],True,False
120,[ 0  0  0 -1],[-0.04756468 -0.21223111  0.90158289],True,[-0.04328845 -0.23689072  0.87      ],True,False
121,[ 0  0  0 -1],[-0.04774221 -0.21233094  0.90150779],True,[-0.04328845 -0.23689072  0.87      ],True,False
122,[ 0  0  0 -1],[-0.04786313 -0.21242098  0.90145552],True,[-0.04328845 -0.23689072  0.87      ],True,False
123,[ 0  0  0 -1],[-0.04793593 -0.2125053   0.90142301],True,[-0.04328845 -0.23689072  0.87      ],True,False
124,[ 0  0  0 -1],[-0.04797921 -0.21257592  0.90140085],True,[-0.04328845 -0.23689072  0.87      ],True,False
125,[ 0  0  0 -1],[-0.04800408 -0.21263365  0.90138461],True,[-0.04328845 -0.23689072  0.87      ],True,False
126,[ 0  0  0 -1],[-0.04802204 -0.21268008  0.90137007],True,[-0.04328845 -0.23689072  0.87      ],True,False
127,[ 0  0  0 -1],[-0.04803764 -0.21271882  0.90135611],True,[-0.04328845 -0.23689072  0.87      ],True,False
128,[ 0  0  0 -1],[-0.04805284 -0.21275396  0.90134275],True,[-0.04328845 -0.23689072  0.87      ],True,False
129,[ 0  0  0 -1],[-0.04806907 -0.21278869  0.90133002],True,[-0.04328845 -0.23689072  0.87      ],True,False
130,[ 0  0  0 -1],[-0.04808728 -0.2128253   0.90131798],True,[-0.04328845 -0.23689072  0.87      ],True,False
131,[ 0  0  0 -1],[-0.04810798 -0.21286533  0.90130675],True,[-0.04328845 -0.23689072  0.87      ],True,False
132,[ 0  0  0 -1],[-0.04813137 -0.21290964  0.9012964 ],True,[-0.04328845 -0.23689072  0.87      ],True,False
133,[ 0  0  0 -1],[-0.04815743 -0.21295858  0.90128698],True,[-0.04328845 -0.23689072  0.87      ],True,False
134,[ 0  0  0 -1],[-0.04818596 -0.21301211  0.90127853],True,[-0.04328845 -0.23689072  0.87      ],True,False
135,[ 0  0  0 -1],[-0.04821666 -0.21306994  0.90127105],True,[-0.04328845 -0.23689072  0.87      ],True,False
136,[ 0  0  0 -1],[-0.04824901 -0.21313122  0.90126452],True,[-0.04328845 -0.23689072  0.87      ],True,False
137,[ 0  0  0 -1],[-0.04828166 -0.2131936   0.90125884],True,[-0.04328845 -0.23689072  0.87      ],True,False
138,[ 0  0  0 -1],[-0.04831376 -0.21325562  0.90125396],True,[-0.04328845 -0.23689072  0.87      ],True,False
139,[ 0  0  0 -1],[-0.04834488 -0.21331655  0.90124985],True,[-0.04328845 -0.23689072  0.87      ],True,False
140,[ 0  0  0 -1],[-0.04837481 -0.21337591  0.90124642],True,[-0.04328845 -0.23689072  0.87      ],True,False
141,[ 0  0  0 -1],[-0.04840341 -0.21343337  0.90124359],True,[-0.04328845 -0.23689072  0.87      ],True,False
142,[ 0  0  0 -1],[-0.04843067 -0.21348874  0.90124129],True,[-0.04328845 -0.23689072  0.87      ],True,False
143,[ 0  0  0 -1],[-0.04845658 -0.21354194  0.90123943],True,[-0.04328845 -0.23689072  0.87      ],True,False
144,[ 0  0  0 -1],[-0.04848119 -0.21359291  0.90123793],True,[-0.04328845 -0.23689072  0.87      ],True,False
145,[ 0  0  0 -1],[-0.04850456 -0.21364168  0.90123675],True,[-0.04328845 -0.23689072  0.87      ],True,False
