step,action,eef_pos,good,drop_pos,success,failure
0,[-0.047712    0.23756682  0.3         1.        ],[-0.04253383 -0.1161108   1.04781846],False,[-0.08493255 -0.24164221  0.87      ],False,False
1,[0.00271737 0.22352312 0.3        1.        ],[-0.04212106 -0.11749807  1.05254286],False,[-0.08493255 -0.24164221  0.87      ],False,False
2,[-0.06889479  0.20452356  0.3         1.        ],[-0.04157689 -0.11716253  1.05722974],False,[-0.08493255 -0.24164221  0.87      ],False,False
3,[0.18405571 0.10359415 0.3        1.        ],[-0.03998993 -0.11644215  1.06178427],False,[-0.08493255 -0.24164221  0.87      ],False,False
4,[0.17725937 0.10898065 0.3        1.        ],[-0.03768784 -0.11538845  1.06594768],False,[-0.08493255 -0.24164221  0.87      ],False,False
5,[0.08016265 0.19018346 0.3        1.        ],[-0.03592851 -0.11357208  1.06999013],False,[-0.08493255 -0.24164221  0.87      ],False,False
6,[0.11654866 0.16949376 0.3        1.        ],[-0.03441114 -0.11137135  1.07405236],False,[-0.08493255 -0.24164221  0.87      ],False,False
7,[-0.06400955  0.19519718  0.3         1.        ],[-0.03385939 -0.10898928  1.07814328],False,[-0.08493255 -0.24164221  0.87      ],False,False
8,[0.07673641 0.1899624  0.3        1.        ],[-0.03332378 -0.10652166  1.08230861],False,[-0.08493255 -0.24164221  0.87      ],False,False
9,[0.06090015 0.19509909 0.3        1.        ],[-0.03256353 -0.10394166  1.0862834 ],False,[-0.08493255 -0.24164221  0.87      ],False,False
10,[-0.05203077  0.19761161  0.3         1.        ],[-0.03248129 -0.10132629  1.09024569],False,[-0.08493255 -0.24164221  0.87      ],False,False
11,[0.0871963  0.18447347 0.3        1.        ],[-0.03215214 -0.09878899  1.09421727],False,[-0.08493255 -0.24164221  0.87      ],False,False
12,[-0.04810438  0.19800508  0.3         1.        ],[-0.03214513 -0.09621067  1.09808363],False,[-0.08493255 -0.24164221  0.87      ],False,False
13,[0.13650193 0.15092628 0.3        1.        ],[-0.03166229 -0.09385887  1.10192256],False,[-0.08493255 -0.24164221  0.87      ],False,False
14,[0.13110318 0.1552527  0.3        1.        ],[-0.0306486  -0.09163139  1.10550442],False,[-0.08493255 -0.24164221  0.87      ],False,False
15,[0.11755073 0.16577127 0.3        1.        ],[-0.02964743 -0.08936874  1.1090207 ],False,[-0.08493255 -0.24164221  0.87      ],False,False
16,[0.05492982 0.19576803 0.3        1.        ],[-0.02897382 -0.08693271  1.11261201],False,[-0.08493255 -0.24164221  0.87      ],False,False
17,[0.14403441 0.14366496 0.3        1.        ],[-0.02802191 -0.08467328  1.11626969],False,[-0.08493255 -0.24164221  0.87      ],False,False
18,[0.0159582  0.20276862 0.3        1.        ],[-0.02741518 -0.08229888  1.11993786],False,[-0.08493255 -0.24164221  0.87      ],False,False
19,[0.16022492 0.12519756 0.3        1.        ],[-0.02644355 -0.08015397  1.12368792],False,[-0.08493255 -0.24164221  0.87      ],False,False
