step,action,eef_pos,good,drop_pos,success,failure
0,[ 0.16927698 -0.14535615 -0.2005415   1.        ],[-0.15553881  0.10806227  1.15472336],True,[ 0.08018535 -0.09567903  0.87      ],False,False
1,[ 0.16754829 -0.14481548 -0.202376    1.        ],[-0.15323343  0.10719631  1.15486801],True,[ 0.08018535 -0.09567903  0.87      ],False,False
2,[ 0.16654251 -0.14475    -0.20325114  1.        ],[-0.15004995  0.10583209  1.15346643],True,[ 0.08018535 -0.09567903  0.87      ],False,False
3,[ 0.16559918 -0.144939   -0.20388623  1.        ],[-0.14680104  0.10430363  1.15164356],True,[ 0.08018535 -0.09567903  0.87      ],False,False
4,[ 0.16475082 -0.14515102 -0.20442198  1.        ],[-0.1436053   0.10270093  1.14968668],True,[ 0.08018535 -0.09567903  0.87      ],False,False
5,[ 0.16396325 -0.14534576 -0.20491623  1.        ],[-0.14051314  0.10104533  1.14763016],True,[ 0.08018535 -0.09567903  0.87      ],False,False
6,[ 0.16325072 -0.14551704 -0.20536308  1.        ],[-0.13755906  0.09934291  1.14546608],True,[ 0.08018535 -0.09567903  0.87      ],False,False
7,[ 0.1626349  -0.14566331 -0.20574764  1.        ],[-0.13476034  0.09759667  1.14318703],True,[ 0.08018535 -0.09567903  0.87      ],False,False
8,[ 0.16212979 -0.14578449 -0.20606022  1.        ],[-0.13212087  0.09580943  1.14079209],True,[ 0.08018535 -0.09567903  0.87      ],False,False
9,[ 0.16174092 -0.14588136 -0.20629712  1.        ],[-0.12963481  0.09398465  1.13828631],True,[ 0.08018535 -0.09567903  0.87      ],False,False
10,[ 0.16146683 -0.14595543 -0.20645938  1.        ],[-0.12728912  0.09212665  1.1356795 ],True,[ 0.08018535 -0.09567903  0.87      ],False,False
11,[ 0.16130035 -0.14600892 -0.20655167  1.        ],[-0.12506588  0.09024045  1.13298477],True,[ 0.08018535 -0.09567903  0.87      ],False,False
12,[ 0.16123013 -0.14604454 -0.20658131  1.        ],[-0.1229449   0.0883313   1.13021679],True,[ 0.08018535 -0.09567903  0.87      ],False,False
13,[ 0.16124243 -0.14606526 -0.20655706  1.        ],[-0.12090564  0.08640435  1.12739042],True,[ 0.08018535 -0.09567903  0.87      ],False,False
14,[ 0.16132267 -0.14607406 -0.20648817  1.        ],[-0.11892858  0.08446432  1.12451977],True,[ 0.08018535 -0.09567903  0.87      ],False,False
15,[ 0.16145653 -0.14607375 -0.20638374  1.        ],[-0.11699611  0.08251535  1.12161753],True,[ 0.08018535 -0.09567903  0.87      ],False,False
16,[ 0.1616307  -0.14606688 -0.20625223  1.        ],[-0.11509299  0.08056089  1.11869468],True,[ 0.08018535 -0.09567903  0.87      ],False,False
17,[ 0.16183338 -0.14605563 -0.20610121  1.        ],[-0.11320656  0.0786037   1.1157603 ],True,[ 0.08018535 -0.09567903  0.87      ],False,False
18,[ 0.16205456 -0.14604184 -0.20593713  1.        ],[-0.11132675  0.07664592  1.11282157],True,[ 0.08018535 -0.09567903  0.87      ],False,False
19,[ 0.16228603 -0.14602697 -0.20576532  1.        ],[-0.10944589  0.07468908  1.10988394],True,[ 0.08018535 -0.09567903  0.87      ],False,False
20,[ 0.16252143 -0.14601216 -0.20558997  1.        ],[-0.10755848  0.07273421  1.10695132],True,[ 0.08018535 -0.09567903  0.87      ],False,False
21,[ 0.16275601 -0.14599823 -0.20541421  1.        ],[-0.10566085  0.07078197  1.10402627],True,[ 0.08018535 -0.09567903  0.87      ],False,False
22,[ 0.1629865  -0.14598574 -0.20524026  1.        ],[-0.10375086  0.0688327   1.10111028],True,[ 0.08018535 -0.09567903  0.87      ],False,False
23,[ 0.16321086 -0.14597506 -0.2050695   1.        ],[-0.10182755  0.06688649  1.09820399],True,[ 0.08018535 -0.09567903  0.87      ],False,False
