step,action,eef_pos,good,drop_pos,success,failure
0,[ 0.10429077  0.05818247 -0.27520581  1.        ],[0.01422117 0.0323589  1.178208  ],True,[0.12883117 0.09544846 0.87      ],False,False
1,[ 0.10268941  0.0565276  -0.27615126  1.        ],[0.0159914  0.03295762 1.17731094],True,[0.12883117 0.09544846 0.87      ],False,False
2,[ 0.10157096  0.05625015 -0.27662115  1.        ],[0.01795004 0.03358002 1.1746006 ],True,[0.12883117 0.09544846 0.87      ],False,False
3,[ 0.10079924  0.05624304 -0.27690474  1.        ],[0.01973533 0.03422762 1.17135809],True,[0.12883117 0.09544846 0.87      ],False,False
4,[ 0.10030504  0.05628774 -0.27707506  1.        ],[0.02134436 0.03489603 1.16790312],True,[0.12883117 0.09544846 0.87      ],False,False
5,[ 0.10000695  0.05633867 -0.27717245  1.        ],[0.02280339 0.03557532 1.16431859],True,[0.12883117 0.09544846 0.87      ],False,False
6,[ 0.09986531  0.05639323 -0.27721241  1.        ],[0.02414131 0.0362579  1.16063742],True,[0.12883117 0.09544846 0.87      ],False,False
7,[ 0.09985136  0.05645491 -0.27720489  1.        ],[0.02539043 0.03693974 1.15688627],True,[0.12883117 0.09544846 0.87      ],False,False
8,[ 0.09993407  0.05652526 -0.27716074  1.        ],[0.02657898 0.0376191  1.153087  ],True,[0.12883117 0.09544846 0.87      ],False,False
9,[ 0.10008597  0.05660424 -0.2770898   1.        ],[0.02773036 0.03829569 1.14925757],True,[0.12883117 0.09544846 0.87      ],False,False
10,[ 0.1002837   0.05669086 -0.27700059  1.        ],[0.02885629 0.03896942 1.14540658],True,[0.12883117 0.09544846 0.87      ],False,False
11,[ 0.10051597  0.05678471 -0.27689716  1.        ],[0.02994876 0.03963955 1.14152724],True,[0.12883117 0.09544846 0.87      ],False,False
12,[ 0.10079354  0.05688754 -0.27677512  1.        ],[0.03103065 0.04030793 1.13763849],True,[0.12883117 0.09544846 0.87      ],False,False
13,[ 0.10109138  0.05699593 -0.27664417  1.        ],[0.03211239 0.04097548 1.13374865],True,[0.12883117 0.09544846 0.87      ],False,False
14,[ 0.10139801  0.05710836 -0.27650873  1.        ],[0.0332002  0.04164286 1.12986249],True,[0.12883117 0.09544846 0.87      ],False,False
15,[ 0.10170641  0.05722386 -0.27637155  1.        ],[0.03429823 0.04231062 1.12598319],True,[0.12883117 0.09544846 0.87      ],False,False
16,[ 0.10201165  0.05734169 -0.2762346   1.        ],[0.03540904 0.04297918 1.12211271],True,[0.12883117 0.09544846 0.87      ],False,False
17,[ 0.10231049  0.0574613  -0.27609919  1.        ],[0.03653391 0.04364883 1.11825202],True,[0.12883117 0.09544846 0.87      ],False,False
18,[ 0.10260104  0.05758238 -0.27596611  1.        ],[0.03767315 0.04431974 1.11440137],True,[0.12883117 0.09544846 0.87      ],False,False
19,[ 0.10288256  0.05770478 -0.27583571  1.        ],[0.03882636 0.044992   1.11056049],True,[0.12883117 0.09544846 0.87      ],False,False
20,[ 0.10315511  0.05782849 -0.27570798  1.        ],[0.0399927  0.04566562 1.10672875],True,[0.12883117 0.09544846 0.87      ],False,False
21,[ 0.10341939  0.05795362 -0.27558267  1.        ],[0.041171   0.04634057 1.10290532],True,[0.12883117 0.09544846 0.87      ],False,False
22,[ 0.10367651  0.05808037 -0.27545935  1.        ],[0.04236001 0.04701678 1.09908928],True,[0.12883117 0.09544846 0.87      ],False,False
23,[ 0.10392783  0.058209   -0.27533746  1.        ],[0.04355841 0.04769417 1.09527968],True,[0.12883117 0.09544846 0.87      ],False,False
24,[ 0.10417479  0.05833977 -0.27521643  1.        ],[0.04476499 0.04837267 1.09147564],True,[0.12883117 0.09544846 0.87      ],False,False
25,[ 0.10441888  0.058473   -0.27509563  1.        ],[0.04597864 0.04905219 1.08767635],True,[0.12883117 0.09544846 0.87      ],False,False
26,[ 0.10466148  0.05860898 -0.27497447  1.        ],[0.04719841 0.04973268 1.08388114],True,[0.12883117 0.09544846 0.87      ],False,False
27,[ 0.10490388  0.05874801 -0.27485241  1.        ],[0.04842349 0.05041409 1.08008941],True,[0.12883117 0.09544846 0.87      ],False,False
28,[ 0.10514722  0.05889037 -0.27472893  1.        ],[0.04965326 0.0510964  1.07630072],True,[0.12883117 0.09544846 0.87      ],False,False
29,[ 0.10539246  0.05903632 -0.27460361  1.        ],[0.05088724 0.05177961 1.07251472],True,[0.12883117 0.09544846 0.87      ],False,False
30,[ 0.10564044  0.05918609 -0.27447605  1.        ],[0.05212509 0.05246371 1.06873115],True,[0.12883117 0.09544846 0.87      ],False,False
31,[ 0.10589182  0.05933992 -0.27434594  1.        ],[0.05336659 0.05314875 1.06494986],True,[0.12883117 0.09544846 0.87      ],False,False
32,[ 0.10614713  0.05949802 -0.27421301  1.        ],[0.05461163 0.05383477 1.06117074],True,[0.12883117 0.09544846 0.87      ],False,False
33,[ 0.10640681  0.05966058 -0.27407701  1.        ],[0.05586017 0.05452182 1.05739375],True,[0.12883117 0.09544846 0.87      ],False,False
34,[ 0.10667118  0.05982778 -0.27393776  1.        ],[0.05711221 0.05520998 1.0536189 ],True,[0.12883117 0.09544846 0.87      ],False,False
35,[ 0.10694051  0.0599998  -0.27379509  1.        ],[0.05836784 0.05589933 1.04984622],True,[0.12883117 0.09544846 0.87      ],False,False
36,[ 0.10721498  0.06017683 -0.27364886  1.        ],[0.05962715 0.05658995 1.04607576],True,[0.12883117 0.09544846 0.87      ],False,False
37,[ 0.10749479  0.06035902 -0.27349892  1.        ],[0.06089    0.05728437 1.04230766],True,[0.12883117 0.09544846 0.87      ],False,False
38,[ 0.10778064  0.06054282 -0.27334575  1.        ],[0.06215573 0.05799076 1.0385424 ],True,[0.12883117 0.09544846 0.87      ],False,False
39,[ 0.10807461  0.0607154  -0.27319136  1.        ],[0.06342458 0.05870871 1.03478016],True,[0.12883117 0.09544846 0.87      ],False,False
40,[ 0.10837674  0.06087665 -0.27303574  1.        ],[0.06469697 0.05943614 1.03102097],True,[0.12883117 0.09544846 0.87      ],False,False
41,[ 0.10868671  0.06102923 -0.27287842  1.        ],[0.06597329 0.06017103 1.02726479],True,[0.12883117 0.09544846 0.87      ],False,False
42,[ 0.10900424  0.06117594 -0.27271887  1.        ],[0.06725401 0.06091061 1.02351156],True,[0.12883117 0.09544846 0.87      ],False,False
43,[ 0.10932885  0.06132117 -0.27255626  1.        ],[0.06853948 0.06165255 1.01976117],True,[0.12883117 0.09544846 0.87      ],False,False
44,[ 0.10966021  0.06146895 -0.27238981  1.        ],[0.06982987 0.06239635 1.01601364],True,[0.12883117 0.09544846 0.87      ],False,False
45,[ 0.10999852  0.06162038 -0.27221913  1.        ],[0.07112527 0.06314183 1.01226899],True,[0.12883117 0.09544846 0.87      ],False,False
46,[ 0.11034407  0.0617761  -0.27204393  1.        ],[0.07242579 0.06388885 1.00852726],True,[0.12883117 0.09544846 0.87      ],False,False
47,[ 0.11069724  0.06193667 -0.27186388  1.        ],[0.07373151 0.06463737 1.00478849],True,[0.12883117 0.09544846 0.87      ],False,False
48,[ 0.11105845  0.0621026  -0.27167865  1.        ],[0.07504251 0.06538735 1.00105273],True,[0.12883117 0.09544846 0.87      ],False,False
49,[ 0.11142819  0.06227437 -0.27148786  1.        ],[0.07635887 0.06613882 0.99732001],True,[0.12883117 0.09544846 0.87      ],False,False
50,[ 0.11180701  0.06245244 -0.27129114  1.        ],[0.07768068 0.06689183 0.99359038],True,[0.12883117 0.09544846 0.87      ],False,False
51,[ 0.11219553  0.06263724 -0.27108807  1.        ],[0.07900801 0.06764646 0.98986389],True,[0.12883117 0.09544846 0.87      ],False,False
52,[ 0.11259443  0.06282921 -0.27087817  1.        ],[0.08034096 0.0684028  0.98614058],True,[0.12883117 0.09544846 0.87      ],False,False
53,[ 0.11300449  0.06302883 -0.27066096  1.        ],[0.08167962 0.06916094 0.98242053],True,[0.12883117 0.09544846 0.87      ],False,False
54,[ 0.11342654  0.06323657 -0.27043586  1.        ],[0.08302409 0.069921   0.97870378],True,[0.12883117 0.09544846 0.87      ],False,False
55,[ 0.11386153  0.06345298 -0.27020228  1.        ],[0.08437448 0.0706831  0.97499041],True,[0.12883117 0.09544846 0.87      ],False,False
56,[ 0.11431051  0.06367862 -0.26995952  1.        ],[0.08573091 0.07144736 0.97128051],True,[0.12883117 0.09544846 0.87      ],False,False
57,[ 0.11477463  0.06391416 -0.26970681  1.        ],[0.08709352 0.07221392 0.96757416],True,[0.12883117 0.09544846 0.87      ],False,False
58,[ 0.1152552   0.06416033 -0.2694433   1.        ],[0.08846246 0.07298292 0.96387145],True,[0.12883117 0.09544846 0.87      ],False,False
59,[ 0.11575367  0.06441793 -0.26916801  1.        ],[0.08983789 0.07375449 0.9601725 ],True,[0.12883117 0.09544846 0.87      ],False,False
60,[ 0.11627168  0.06468792 -0.26887984  1.        ],[0.09121998 0.07452879 0.95647742],True,[0.12883117 0.09544846 0.87      ],False,False
61,[ 0.11681109  0.06497133 -0.26857754  1.        ],[0.09260893 0.07530598 0.95278635],True,[0.12883117 0.09544846 0.87      ],False,False
62,[ 0.117374    0.0652694  -0.26825967  1.        ],[0.09400497 0.07608623 0.94909944],True,[0.12883117 0.09544846 0.87      ],False,False
63,[ 0.11796283  0.0655835  -0.26792457  1.        ],[0.09540834 0.07686972 0.94541686],True,[0.12883117 0.09544846 0.87      ],False,False
64,[ 0.11858036  0.06591524 -0.26757033  1.        ],[0.09681931 0.07765666 0.94173878],True,[0.12883117 0.09544846 0.87      ],False,False
65,[ 0.1192298   0.06626647 -0.2671947   1.        ],[0.09823818 0.07844726 0.93806542],True,[0.12883117 0.09544846 0.87      ],False,False
66,[ 0.11991492  0.06663936 -0.26679506  1.        ],[0.09966529 0.07924176 0.93439702],True,[0.12883117 0.09544846 0.87      ],False,False
67,[ 0  0  0 -1],[0.10048326 0.07972733 0.93245628],True,[0.12883117 0.09544846 0.87      ],True,False
68,[ 0  0  0 -1],[0.10087673 0.08003122 0.93218681],True,[0.12883117 0.09544846 0.87      ],True,False
69,[ 0  0  0 -1],[0.10117542 0.08027225 0.93225305],True,[0.12883117 0.09544846 0.87      ],True,False
70,[ 0  0  0 -1],[0.10139878 0.08045287 0.93235135],True,[0.12883117 0.09544846 0.87      ],True,False
71,[ 0  0  0 -1],[0.10154479 0.0805881  0.93241777],True,[0.12883117 0.09544846 0.87      ],True,False
72,[ 0  0  0 -1],[0.10161365 0.08069003 0.93245052],True,[0.12883117 0.09544846 0.87      ],True,False
73,[ 0  0  0 -1],[0.1016741  0.0807776  0.93248649],True,[0.12883117 0.09544846 0.87      ],True,False
74,[ 0  0  0 -1],[0.10173707 0.08085597 0.93252304],True,[0.12883117 0.09544846 0.87      ],True,False
75,[ 0  0  0 -1],[0.10178971 0.08092629 0.93255242],True,[0.12883117 0.09544846 0.87      ],True,False
76,[ 0  0  0 -1],[0.10183103 0.08099002 0.93257534],True,[0.12883117 0.09544846 0.87      ],True,False
77,[ 0  0  0 -1],[0.10186273 0.08104819 0.93259319],True,[0.12883117 0.09544846 0.87      ],True,False
78,[ 0  0  0 -1],[0.10188675 0.08110145 0.93260713],True,[0.12883117 0.09544846 0.87      ],True,False
79,[ 0  0  0 -1],[0.10190483 0.08115034 0.93261827],True,[0.12883117 0.09544846 0.87      ],True,False
80,[ 0  0  0 -1],[0.10191851 0.08119394 0.93262732],True,[0.12883117 0.09544846 0.87      ],True,False
81,[ 0  0  0 -1],[0.10192881 0.08123304 0.93263466],True,[0.12883117 0.09544846 0.87      ],True,False
82,[ 0  0  0 -1],[0.10193638 0.08126891 0.93264067],True,[0.12883117 0.09544846 0.87      ],True,False
83,[ 0  0  0 -1],[0.1019418  0.08130231 0.93264562],True,[0.12883117 0.09544846 0.87      ],True,False
84,[ 0  0  0 -1],[0.10194553 0.08133367 0.93264975],True,[0.12883117 0.09544846 0.87      ],True,False
85,[ 0  0  0 -1],[0.10194797 0.08136323 0.93265322],True,[0.12883117 0.09544846 0.87      ],True,False
86,[ 0  0  0 -1],[0.10194942 0.08139116 0.93265618],True,[0.12883117 0.09544846 0.87      ],True,False
87,[ 0  0  0 -1],[0.10195012 0.08141761 0.93265873],True,[0.12883117 0.09544846 0.87      ],True,False
88,[ 0  0  0 -1],[0.10195027 0.08144267 0.93266098],True,[0.12883117 0.09544846 0.87      ],True,False
89,[ 0  0  0 -1],[0.10195001 0.08146643 0.93266298],True,[0.12883117 0.09544846 0.87      ],True,False
90,[ 0  0  0 -1],[0.10194948 0.08148898 0.93266479],True,[0.12883117 0.09544846 0.87      ],True,False
91,[ 0  0  0 -1],[0.10194896 0.08151042 0.93266654],True,[0.12883117 0.09544846 0.87      ],True,False
92,[ 0  0  0 -1],[0.10194855 0.08153082 0.93266826],True,[0.12883117 0.09544846 0.87      ],True,False
93,[ 0  0  0 -1],[0.10194825 0.08155023 0.93266997],True,[0.12883117 0.09544846 0.87      ],True,False
94,[ 0  0  0 -1],[0.10194806 0.08156871 0.93267167],True,[0.12883117 0.09544846 0.87      ],True,False
95,[ 0  0  0 -1],[0.10194797 0.08158628 0.93267334],True,[0.12883117 0.09544846 0.87      ],True,False
96,[ 0  0  0 -1],[0.10194797 0.08160301 0.932675  ],True,[0.12883117 0.09544846 0.87      ],True,False
