step,action,eef_pos,good,drop_pos,success,failure
0,[0.16361431 0.18340673 0.3        1.        ],[0.08834417 0.23742923 1.07141181],False,[0.01076892 0.08189732 0.87      ],False,False
1,[0.18999475 0.17584279 0.3        1.        ],[0.09002411 0.2432413  1.07475038],False,[0.01076892 0.08189732 0.87      ],False,False
2,[-0.04332839  0.25979415  0.3         1.        ],[0.0906505  0.24829428 1.07864701],False,[0.01076892 0.08189732 0.87      ],False,False
3,[0.14109161 0.2247808  0.3        1.        ],[0.0913517  0.25275131 1.08267225],False,[0.01076892 0.08189732 0.87      ],False,False
4,[-0.07606031  0.25538609  0.3         1.        ],[0.09140527 0.2566583  1.08653957],False,[0.01076892 0.08189732 0.87      ],False,False
5,[0.04657499 0.26255038 0.3        1.        ],[0.09131724 0.26037472 1.09044566],False,[0.01076892 0.08189732 0.87      ],False,False
6,[0.06147218 0.25928882 0.3        1.        ],[0.09155993 0.26377497 1.09409967],False,[0.01076892 0.08189732 0.87      ],False,False
7,[0.22745951 0.13871165 0.3        1.        ],[0.09271229 0.26624397 1.09748872],False,[0.01076892 0.08189732 0.87      ],False,False
8,[ 0  0  0 -1],[0.09339287 0.26729472 1.09902136],False,[0.01076892 0.08189732 0.87      ],False,True
9,[ 0  0  0 -1],[0.093554   0.26770721 1.09935455],False,[0.01076892 0.08189732 0.87      ],False,True
10,[ 0  0  0 -1],[0.09370021 0.26797662 1.09950638],False,[0.01076892 0.08189732 0.87      ],False,True
11,[ 0  0  0 -1],[0.09382744 0.26816952 1.09959803],False,[0.01076892 0.08189732 0.87      ],False,True
12,[ 0  0  0 -1],[0.09391937 0.26830735 1.09964604],False,[0.01076892 0.08189732 0.87      ],False,True
13,[ 0  0  0 -1],[0.09396171 0.26839904 1.0996653 ],False,[0.01076892 0.08189732 0.87      ],False,True
14,[ 0  0  0 -1],[0.09399927 0.26848176 1.0997011 ],False,[0.01076892 0.08189732 0.87      ],False,True
15,[ 0  0  0 -1],[0.09403284 0.26855873 1.09974275],False,[0.01076892 0.08189732 0.87      ],False,True
16,[ 0  0  0 -1],[0.09406128 0.26863212 1.09978185],False,[0.01076892 0.08189732 0.87      ],False,True
17,[ 0  0  0 -1],[0.09408025 0.26870319 1.09981378],False,[0.01076892 0.08189732 0.87      ],False,True
18,[ 0  0  0 -1],[0.09408994 0.26877346 1.09983867],False,[0.01076892 0.08189732 0.87      ],False,True
19,[ 0  0  0 -1],[0.09409168 0.26884353 1.09985757],False,[0.01076892 0.08189732 0.87      ],False,True
20,[ 0  0  0 -1],[0.09408787 0.26891154 1.09987167],False,[0.01076892 0.08189732 0.87      ],False,True
21,[ 0  0  0 -1],[0.09408046 0.26897609 1.09988207],False,[0.01076892 0.08189732 0.87      ],False,True
22,[ 0  0  0 -1],[0.09407061 0.26903688 1.09988962],False,[0.01076892 0.08189732 0.87      ],False,True
23,[ 0  0  0 -1],[0.09405917 0.26909392 1.09989498],False,[0.01076892 0.08189732 0.87      ],False,True
24,[ 0  0  0 -1],[0.09404671 0.26914735 1.09989864],False,[0.01076892 0.08189732 0.87      ],False,True
25,[ 0  0  0 -1],[0.09403369 0.26919737 1.09990114],False,[0.01076892 0.08189732 0.87      ],False,True
26,[ 0  0  0 -1],[0.09402046 0.26924419 1.09990336],False,[0.01076892 0.08189732 0.87      ],False,True
27,[ 0  0  0 -1],[0.09400722 0.26928806 1.09990547],False,[0.01076892 0.08189732 0.87      ],False,True
28,[ 0  0  0 -1],[0.0939941  0.2693292  1.09990747],False,[0.01076892 0.08189732 0.87      ],False,True
29,[ 0  0  0 -1],[0.0939812  0.26936781 1.09990938],False,[0.01076892 0.08189732 0.87      ],False,True
30,[ 0  0  0 -1],[0.0939686  0.26940409 1.09991119],False,[0.01076892 0.08189732 0.87      ],False,True
31,[ 0  0  0 -1],[0.09395635 0.26943822 1.09991293],False,[0.01076892 0.08189732 0.87      ],False,True
32,[ 0  0  0 -1],[0.09394449 0.26947035 1.09991459],False,[0.01076892 0.08189732 0.87      ],False,True
33,[ 0  0  0 -1],[0.09393304 0.26950063 1.09991618],False,[0.01076892 0.08189732 0.87      ],False,True
34,[ 0  0  0 -1],[0.09392203 0.26952919 1.09991773],False,[0.01076892 0.08189732 0.87      ],False,True
35,[ 0  0  0 -1],[0.09391148 0.26955616 1.09991923],False,[0.01076892 0.08189732 0.87      ],False,True
36,[ 0  0  0 -1],[0.09390153 0.2695817  1.09992076],False,[0.01076892 0.08189732 0.87      ],False,True
37,[ 0  0  0 -1],[0.0938922  0.26960592 1.09992232],False,[0.01076892 0.08189732 0.87      ],False,True
38,[ 0  0  0 -1],[0.09388346 0.26962888 1.09992391],False,[0.01076892 0.08189732 0.87      ],False,True
39,[ 0  0  0 -1],[0.09387526 0.26965066 1.09992552],False,[0.01076892 0.08189732 0.87      ],False,True
40,[ 0  0  0 -1],[0.09386757 0.26967133 1.09992713],False,[0.01076892 0.08189732 0.87      ],False,True
41,[ 0  0  0 -1],[0.09386037 0.26969095 1.09992875],False,[0.01076892 0.08189732 0.87      ],False,True
42,[ 0  0  0 -1],[0.09385361 0.26970958 1.09993038],False,[0.01076892 0.08189732 0.87      ],False,True
