step,action,eef_pos,good,drop_pos,success,failure
27,[-0.06131301  0.23729374 -0.17300981  1.        ],[ 0.13999221 -0.23636672  1.20348747],True,[0.02198168 0.22138129 0.87      ],False,False
28,[-0.06119716  0.23737609 -0.17293784  1.        ],[ 0.13892214 -0.23318168  1.20092281],True,[0.02198168 0.22138129 0.87      ],False,False
29,[-0.06108752  0.23745525 -0.17286793  1.        ],[ 0.13787573 -0.23000897  1.19838163],True,[0.02198168 0.22138129 0.87      ],False,False
30,[-0.06098569  0.23753029 -0.17280077  1.        ],[ 0.13685496 -0.22684903  1.19586562],True,[0.02198168 0.22138129 0.87      ],False,False
31,[-0.06089272  0.23760064 -0.17273682  1.        ],[ 0.1358605  -0.22370174  1.19337524],True,[0.02198168 0.22138129 0.87      ],False,False
32,[-0.06080916  0.23766601 -0.17267633  1.        ],[ 0.13489199 -0.22056656  1.19090993],True,[0.02198168 0.22138129 0.87      ],False,False
33,[-0.06073512  0.23772634 -0.17261933  1.        ],[ 0.13394826 -0.21744263  1.18846838],True,[0.02198168 0.22138129 0.87      ],False,False
34,[-0.06067037  0.23778177 -0.17256574  1.        ],[ 0.1330275  -0.21432887  1.18604872],True,[0.02198168 0.22138129 0.87      ],False,False
35,[-0.06061441  0.2378326  -0.17251535  1.        ],[ 0.1321275  -0.21122408  1.18364872],True,[0.02198168 0.22138129 0.87      ],False,False
36,[-0.06056653  0.23787924 -0.17246785  1.        ],[ 0.13124583 -0.208127    1.18126597],True,[0.02198168 0.22138129 0.87      ],False,False
37,[-0.06052587  0.23792216 -0.17242292  1.        ],[ 0.13037992 -0.20503638  1.178898  ],True,[0.02198168 0.22138129 0.87      ],False,False
38,[-0.06049151  0.23796188 -0.17238017  1.        ],[ 0.12952727 -0.20195103  1.17654241],True,[0.02198168 0.22138129 0.87      ],False,False
39,[-0.0604625   0.23799891 -0.17233921  1.        ],[ 0.12868544 -0.19886985  1.17419691],True,[0.02198168 0.22138129 0.87      ],False,False
40,[-0.0604379   0.23803378 -0.17229968  1.        ],[ 0.1278522  -0.19579183  1.17185942],True,[0.02198168 0.22138129 0.87      ],False,False
41,[-0.06041682  0.23806696 -0.17226123  1.        ],[ 0.12702555 -0.19271612  1.1695281 ],True,[0.02198168 0.22138129 0.87      ],False,False
42,[-0.06039842  0.23809891 -0.17222352  1.        ],[ 0.12620373 -0.18964198  1.16720134],True,[0.02198168 0.22138129 0.87      ],False,False
43,[-0.06038198  0.23813002 -0.17218627  1.        ],[ 0.12538525 -0.1865688   1.16487781],True,[0.02198168 0.22138129 0.87      ],False,False
44,[-0.06036685  0.23816064 -0.17214922  1.        ],[ 0.12456888 -0.1834961   1.1625564 ],True,[0.02198168 0.22138129 0.87      ],False,False
45,[-0.06035248  0.23819107 -0.17211216  1.        ],[ 0.12375365 -0.18042351  1.16023626],True,[0.02198168 0.22138129 0.87      ],False,False
46,[-0.06033844  0.23822153 -0.17207491  1.        ],[ 0.1229388  -0.17735075  1.15791673],True,[0.02198168 0.22138129 0.87      ],False,False
47,[-0.06032437  0.23825222 -0.17203734  1.        ],[ 0.12212381 -0.17427762  1.15559735],True,[0.02198168 0.22138129 0.87      ],False,False
48,[-0.06031002  0.23828329 -0.17199935  1.        ],[ 0.12130831 -0.17120403  1.15327781],True,[0.02198168 0.22138129 0.87      ],False,False
49,[-0.0602952   0.23831483 -0.17196085  1.        ],[ 0.1204921  -0.16812989  1.15095795],True,[0.02198168 0.22138129 0.87      ],False,False
50,[-0.06027979  0.2383469  -0.17192178  1.        ],[ 0.11967508 -0.16505521  1.14863769],True,[0.02198168 0.22138129 0.87      ],False,False
51,[-0.06026374  0.23837956 -0.17188213  1.        ],[ 0.11885728 -0.16197998  1.14631706],True,[0.02198168 0.22138129 0.87      ],False,False
52,[-0.06024704  0.2384128  -0.17184188  1.        ],[ 0.11803876 -0.15890424  1.14399611],True,[0.02198168 0.22138129 0.87      ],False,False
53,[-0.06022971  0.23844662 -0.17180103  1.        ],[ 0.11721966 -0.15582805  1.14167497],True,[0.02198168 0.22138129 0.87      ],False,False
54,[-0.06021179  0.238481   -0.17175958  1.        ],[ 0.11640013 -0.15275147  1.13935377],True,[0.02198168 0.22138129 0.87      ],False,False
55,[-0.06019334  0.23851592 -0.17171756  1.        ],[ 0.11558034 -0.14967454  1.13703266],True,[0.02198168 0.22138129 0.87      ],False,False
56,[-0.06017446  0.23855134 -0.17167497  1.        ],[ 0.11476046 -0.14659733  1.13471178],True,[0.02198168 0.22138129 0.87      ],False,False
57,[-0.06015521  0.23858722 -0.17163184  1.        ],[ 0.11394066 -0.14351988  1.13239127],True,[0.02198168 0.22138129 0.87      ],False,False
58,[-0.06013567  0.23862354 -0.1715882   1.        ],[ 0.11312109 -0.14044225  1.13007126],True,[0.02198168 0.22138129 0.87      ],False,False
59,[-0.06011592  0.23866025 -0.17154405  1.        ],[ 0.11230189 -0.13736445  1.12775185],True,[0.02198168 0.22138129 0.87      ],False,False
60,[-0.06009602  0.23869734 -0.17149941  1.        ],[ 0.11148315 -0.13428653  1.12543315],True,[0.02198168 0.22138129 0.87      ],False,False
61,[-0.06007604  0.23873478 -0.1714543   1.        ],[ 0.11066499 -0.13120849  1.12311521],True,[0.02198168 0.22138129 0.87      ],False,False
62,[-0.06005602  0.23877254 -0.17140872  1.        ],[ 0.10984745 -0.12813036  1.12079811],True,[0.02198168 0.22138129 0.87      ],False,False
63,[-0.060036    0.23881062 -0.17136268  1.        ],[ 0.10903061 -0.12505214  1.11848187],True,[0.02198168 0.22138129 0.87      ],False,False
64,[-0.060016    0.23884901 -0.17131617  1.        ],[ 0.10821448 -0.12197383  1.11616654],True,[0.02198168 0.22138129 0.87      ],False,False
65,[-0.05999606  0.2388877  -0.1712692   1.        ],[ 0.10739908 -0.11889543  1.11385212],True,[0.02198168 0.22138129 0.87      ],False,False
66,[-0.05997618  0.23892669 -0.17122177  1.        ],[ 0.10658443 -0.11581694  1.11153862],True,[0.02198168 0.22138129 0.87      ],False,False
67,[-0.05995637  0.238966   -0.17117385  1.        ],[ 0.10577053 -0.11273834  1.10922605],True,[0.02198168 0.22138129 0.87      ],False,False
68,[-0.05993663  0.23900561 -0.17112544  1.        ],[ 0.10495248 -0.10965855  1.10692522],True,[0.02198168 0.22138129 0.87      ],False,False
69,[-0.05991281  0.23904228 -0.17108257  1.        ],[ 0.10412896 -0.10657763  1.10463037],True,[0.02198168 0.22138129 0.87      ],False,False
70,[-0.05988435  0.23907799 -0.17104263  1.        ],[ 0.10329928 -0.10349532  1.10233854],True,[0.02198168 0.22138129 0.87      ],False,False
71,[-0.05985089  0.23911371 -0.1710044   1.        ],[ 0.10246486 -0.10041181  1.10004475],True,[0.02198168 0.22138129 0.87      ],False,False
72,[-0.05981369  0.23915101 -0.17096524  1.        ],[ 0.10162655 -0.09732726  1.09774842],True,[0.02198168 0.22138129 0.87      ],False,False
73,[-0.05977331  0.23919008 -0.17092471  1.        ],[ 0.10078519 -0.09424184  1.09544992],True,[0.02198168 0.22138129 0.87      ],False,False
74,[-0.05973018  0.2392308  -0.1708828   1.        ],[ 0.09994157 -0.09115578  1.09314978],True,[0.02198168 0.22138129 0.87      ],False,False
75,[-0.05968474  0.23927298 -0.17083962  1.        ],[ 0.09909645 -0.08806925  1.09084859],True,[0.02198168 0.22138129 0.87      ],False,False
76,[-0.05963741  0.23931642 -0.17079529  1.        ],[ 0.09825052 -0.08498242  1.08854686],True,[0.02198168 0.22138129 0.87      ],False,False
77,[-0.05958859  0.23936094 -0.17074993  1.        ],[ 0.0974044  -0.08189542  1.08624505],True,[0.02198168 0.22138129 0.87      ],False,False
78,[-0.05953863  0.23940638 -0.17070366  1.        ],[ 0.09655862 -0.07880835  1.08394355],True,[0.02198168 0.22138129 0.87      ],False,False
79,[-0.05948786  0.23945257 -0.17065656  1.        ],[ 0.0957136  -0.0757213   1.08164267],True,[0.02198168 0.22138129 0.87      ],False,False
80,[-0.05943654  0.2394994  -0.17060872  1.        ],[ 0.09486969 -0.07263432  1.07934268],True,[0.02198168 0.22138129 0.87      ],False,False
81,[-0.05938489  0.23954677 -0.1705602   1.        ],[ 0.09402713 -0.06954746  1.07704374],True,[0.02198168 0.22138129 0.87      ],False,False
82,[-0.05933309  0.2395946  -0.17051104  1.        ],[ 0.09318612 -0.06646074  1.07474601],True,[0.02198168 0.22138129 0.87      ],False,False
83,[-0.05928125  0.23964284 -0.17046126  1.        ],[ 0.09234677 -0.06337416  1.07244955],True,[0.02198168 0.22138129 0.87      ],False,False
84,[-0.05922946  0.23969146 -0.17041089  1.        ],[ 0.09150917 -0.06028774  1.07015444],True,[0.02198168 0.22138129 0.87      ],False,False
85,[-0.05917779  0.23974045 -0.17035993  1.        ],[ 0.09067333 -0.05720147  1.06786068],True,[0.02198168 0.22138129 0.87      ],False,False
86,[-0.05912626  0.2397898  -0.17030836  1.        ],[ 0.08983926 -0.05411536  1.06556828],True,[0.02198168 0.22138129 0.87      ],False,False
87,[-0.05907487  0.23983953 -0.17025617  1.        ],[ 0.08900694 -0.05102939  1.06327722],True,[0.02198168 0.22138129 0.87      ],False,False
88,[-0.05902362  0.23988964 -0.17020333  1.        ],[ 0.08817635 -0.04794355  1.06098749],True,[0.02198168 0.22138129 0.87      ],False,False
89,[-0.0589725   0.23994017 -0.17014981  1.        ],[ 0.08734744 -0.04485785  1.05869906],True,[0.02198168 0.22138129 0.87      ],False,False
90,[-0.05892147  0.23999115 -0.17009559  1.        ],[ 0.08652017 -0.04177228  1.05641189],True,[0.02198168 0.22138129 0.87      ],False,False
91,[-0.05887052  0.2400426  -0.17004062  1.        ],[ 0.08569451 -0.03868683  1.05412598],True,[0.02198168 0.22138129 0.87      ],False,False
92,[-0.05881961  0.24009456 -0.16998487  1.        ],[ 0.08487043 -0.0356015   1.05184129],True,[0.02198168 0.22138129 0.87      ],False,False
93,[-0.05876871  0.24014706 -0.16992831  1.        ],[ 0.0840479  -0.03251629  1.04955781],True,[0.02198168 0.22138129 0.87      ],False,False
94,[-0.05871782  0.24020012 -0.16987089  1.        ],[ 0.08322689 -0.0294312   1.04727553],True,[0.02198168 0.22138129 0.87      ],False,False
95,[-0.05866691  0.24025378 -0.16981258  1.        ],[ 0.0824074  -0.02634623  1.04499444],True,[0.02198168 0.22138129 0.87      ],False,False
96,[-0.05861597  0.24030807 -0.16975335  1.        ],[ 0.08158943 -0.02326138  1.04271454],True,[0.02198168 0.22138129 0.87      ],False,False
97,[-0.058565    0.24036301 -0.16969315  1.        ],[ 0.08077297 -0.02017666  1.04043583],True,[0.02198168 0.22138129 0.87      ],False,False
98,[-0.05851399  0.24041862 -0.16963196  1.        ],[ 0.07995802 -0.01709205  1.03815832],True,[0.02198168 0.22138129 0.87      ],False,False
99,[-0.05846296  0.24047492 -0.16956973  1.        ],[ 0.07914462 -0.01400757  1.03588203],True,[0.02198168 0.22138129 0.87      ],False,False
100,[-0.05841191  0.24053195 -0.16950644  1.        ],[ 0.07833276 -0.01092322  1.03360696],True,[0.02198168 0.22138129 0.87      ],False,False
101,[-0.05836085  0.2405897  -0.16944204  1.        ],[ 0.07752247 -0.00783899  1.03133314],True,[0.02198168 0.22138129 0.87      ],False,False
102,[-0.05830982  0.24064821 -0.16937652  1.        ],[ 0.07671379 -0.00475488  1.02906058],True,[0.02198168 0.22138129 0.87      ],False,False
103,[-0.05825882  0.24070749 -0.16930982  1.        ],[ 0.07590672 -0.0016709   1.02678931],True,[0.02198168 0.22138129 0.87      ],False,False
104,[-0.0582079   0.24076756 -0.16924191  1.        ],[0.0751013  0.00141296 1.02451934],True,[0.02198168 0.22138129 0.87      ],False,False
105,[-0.05815708  0.24082842 -0.16917277  1.        ],[0.07429757 0.00449671 1.02225071],True,[0.02198168 0.22138129 0.87      ],False,False
106,[-0.05810639  0.24089011 -0.16910234  1.        ],[0.07349554 0.00758035 1.01998343],True,[0.02198168 0.22138129 0.87      ],False,False
107,[-0.05805587  0.24095263 -0.16903061  1.        ],[0.07269525 0.01066388 1.01771754],True,[0.02198168 0.22138129 0.87      ],False,False
108,[-0.05800556  0.241016   -0.16895752  1.        ],[0.07189674 0.01374731 1.01545305],True,[0.02198168 0.22138129 0.87      ],False,False
109,[-0.05795552  0.24108023 -0.16888303  1.        ],[0.07110003 0.01683067 1.01318999],True,[0.02198168 0.22138129 0.87      ],False,False
110,[-0.05790577  0.24114535 -0.16880712  1.        ],[0.07030516 0.01991395 1.0109284 ],True,[0.02198168 0.22138129 0.87      ],False,False
111,[-0.05785639  0.24121135 -0.16872973  1.        ],[0.06951216 0.02299717 1.00866829],True,[0.02198168 0.22138129 0.87      ],False,False
112,[-0.05780741  0.24127827 -0.16865083  1.        ],[0.06872106 0.02608035 1.0064097 ],True,[0.02198168 0.22138129 0.87      ],False,False
113,[-0.0577589   0.24134611 -0.16857036  1.        ],[0.06793189 0.02916351 1.00415265],True,[0.02198168 0.22138129 0.87      ],False,False
114,[-0.05771091  0.24141488 -0.16848829  1.        ],[0.06714468 0.03224667 1.00189716],True,[0.02198168 0.22138129 0.87      ],False,False
115,[-0.05766353  0.24148461 -0.16840458  1.        ],[0.06635946 0.03532986 0.99964327],True,[0.02198168 0.22138129 0.87      ],False,False
116,[-0.0576168   0.2415553  -0.16831916  1.        ],[0.06557627 0.0384131  0.99739101],True,[0.02198168 0.22138129 0.87      ],False,False
117,[-0.05757082  0.24162698 -0.168232    1.        ],[0.06479512 0.04149642 0.9951404 ],True,[0.02198168 0.22138129 0.87      ],False,False
118,[-0.05752565  0.24169964 -0.16814304  1.        ],[0.06401605 0.04457986 0.99289146],True,[0.02198168 0.22138129 0.87      ],False,False
119,[-0.05748138  0.24177331 -0.16805224  1.        ],[0.06323909 0.04766346 0.99064423],True,[0.02198168 0.22138129 0.87      ],False,False
120,[-0.0574381   0.241848   -0.16795954  1.        ],[0.06246425 0.05074725 0.98839874],True,[0.02198168 0.22138129 0.87      ],False,False
121,[-0.0573959   0.24192373 -0.16786489  1.        ],[0.06169156 0.05383128 0.98615501],True,[0.02198168 0.22138129 0.87      ],False,False
122,[-0.05735488  0.24200049 -0.16776823  1.        ],[0.06092104 0.0569156  0.98391306],True,[0.02198168 0.22138129 0.87      ],False,False
123,[-0.05731514  0.24207832 -0.16766951  1.        ],[0.0601527  0.06000025 0.98167293],True,[0.02198168 0.22138129 0.87      ],False,False
124,[-0.05727679  0.24215721 -0.16756866  1.        ],[0.05938657 0.06308529 0.97943463],True,[0.02198168 0.22138129 0.87      ],False,False
125,[-0.05723995  0.24223718 -0.16746562  1.        ],[0.05862264 0.06617078 0.97719821],True,[0.02198168 0.22138129 0.87      ],False,False
126,[-0.05720472  0.24231825 -0.16736034  1.        ],[0.05786093 0.06925678 0.97496367],True,[0.02198168 0.22138129 0.87      ],False,False
127,[-0.05717124  0.24240043 -0.16725274  1.        ],[0.05709836 0.07234304 0.9727298 ],True,[0.02198168 0.22138129 0.87      ],False,False
128,[-0.05713492  0.24248561 -0.16714164  1.        ],[0.05631356 0.07542714 0.97048795],True,[0.02198168 0.22138129 0.87      ],False,False
129,[-0.05706229  0.24258728 -0.16701889  1.        ],[0.0555101  0.07850858 0.96823886],True,[0.02198168 0.22138129 0.87      ],False,False
130,[-0.05695647  0.24270531 -0.16688347  1.        ],[0.0546908  0.08158726 0.96598264],True,[0.02198168 0.22138129 0.87      ],False,False
131,[-0.05681989  0.24283999 -0.16673404  1.        ],[0.05386058 0.08466372 0.96372085],True,[0.02198168 0.22138129 0.87      ],False,False
132,[-0.05665868  0.2429895  -0.166571    1.        ],[0.05302213 0.08773855 0.96145469],True,[0.02198168 0.22138129 0.87      ],False,False
133,[-0.05647572  0.24315274 -0.16639482  1.        ],[0.05217781 0.09081242 0.95918548],True,[0.02198168 0.22138129 0.87      ],False,False
134,[-0.05627358  0.24332849 -0.1662063   1.        ],[0.05132987 0.093886   0.95691456],True,[0.02198168 0.22138129 0.87      ],False,False
135,[-0.0560549   0.24351536 -0.16600637  1.        ],[0.05048043 0.09695995 0.95464318],True,[0.02198168 0.22138129 0.87      ],False,False
136,[-0.05582232  0.24371202 -0.16579601  1.        ],[0.04963134 0.10003486 0.95237249],True,[0.02198168 0.22138129 0.87      ],False,False
137,[-0.05557829  0.24391722 -0.1655761   1.        ],[0.04878418 0.10311126 0.95010343],True,[0.02198168 0.22138129 0.87      ],False,False
138,[-0.055325    0.24412986 -0.16534738  1.        ],[0.04794024 0.10618961 0.94783681],True,[0.02198168 0.22138129 0.87      ],False,False
139,[-0.05506429  0.24434906 -0.16511045  1.        ],[0.04710054 0.10927027 0.94557327],True,[0.02198168 0.22138129 0.87      ],False,False
140,[-0.05479768  0.24457412 -0.16486574  1.        ],[0.04626587 0.11235357 0.94331331],True,[0.02198168 0.22138129 0.87      ],False,False
141,[-0.05452632  0.24480457 -0.16461349  1.        ],[0.04543676 0.11543975 0.9410573 ],True,[0.02198168 0.22138129 0.87      ],False,False
142,[-0.05425102  0.24504014 -0.16435376  1.        ],[0.0446136  0.11852903 0.9388055 ],True,[0.02198168 0.22138129 0.87      ],False,False
143,[-0.05397229  0.24528071 -0.16408646  1.        ],[0.04379659 0.12162157 0.93655812],True,[0.02198168 0.22138129 0.87      ],False,False
144,[-0.05369037  0.24552636 -0.16381133  1.        ],[0.04298586 0.12471752 0.93431526],True,[0.02198168 0.22138129 0.87      ],False,False
145,[-0.05340522  0.2457773  -0.16352798  1.        ],[0.04218141 0.127817   0.93207701],True,[0.02198168 0.22138129 0.87      ],False,False
146,[-0.05311662  0.24603389 -0.16323588  1.        ],[0.04138322 0.13092013 0.92984343],True,[0.02198168 0.22138129 0.87      ],False,False
147,[-0.05282414  0.24629657 -0.16293437  1.        ],[0.04059121 0.13402703 0.92761454],True,[0.02198168 0.22138129 0.87      ],False,False
148,[-0.05252722  0.24656593 -0.16262268  1.        ],[0.03980528 0.13713781 0.92539039],True,[0.02198168 0.22138129 0.87      ],False,False
149,[-0.05222511  0.24684262 -0.16229991  1.        ],[0.03902534 0.1402526  0.923171  ],True,[0.02198168 0.22138129 0.87      ],False,False
150,[-0.05191697  0.24712741 -0.16196504  1.        ],[0.03825129 0.14337152 0.92095642],True,[0.02198168 0.22138129 0.87      ],False,False
151,[-0.05160182  0.24742116 -0.16161691  1.        ],[0.03748305 0.14649471 0.91874673],True,[0.02198168 0.22138129 0.87      ],False,False
152,[-0.05127852  0.24772484 -0.16125421  1.        ],[0.03672054 0.14962233 0.916542  ],True,[0.02198168 0.22138129 0.87      ],False,False
153,[-0.05094582  0.24803954 -0.16087545  1.        ],[0.03596373 0.15275453 0.91434233],True,[0.02198168 0.22138129 0.87      ],False,False
154,[-0.05060229  0.2483665  -0.16047894  1.        ],[0.03521259 0.1558915  0.91214787],True,[0.02198168 0.22138129 0.87      ],False,False
155,[-0.05024631  0.24870711 -0.16006274  1.        ],[0.03446713 0.15903344 0.90995877],True,[0.02198168 0.22138129 0.87      ],False,False
156,[-0.04987602  0.24906298 -0.1596246   1.        ],[0.03372738 0.16218054 0.90777524],True,[0.02198168 0.22138129 0.87      ],False,False
157,[-0.04948925  0.24943597 -0.1591619   1.        ],[0.03299342 0.16533305 0.90559749],True,[0.02198168 0.22138129 0.87      ],False,False
158,[-0.04908348  0.24982826 -0.15867152  1.        ],[0.03226533 0.16849121 0.90342581],True,[0.02198168 0.22138129 0.87      ],False,False
159,[-0.04865571  0.25024241 -0.15814979  1.        ],[0.03154325 0.17165531 0.9012605 ],True,[0.02198168 0.22138129 0.87      ],False,False
160,[-0.04820232  0.25068152 -0.15759224  1.        ],[0.03082735 0.17482564 0.89910193],True,[0.02198168 0.22138129 0.87      ],False,False
161,[-0.04771888  0.25114932 -0.1569934   1.        ],[0.03011785 0.17800255 0.89695053],True,[0.02198168 0.22138129 0.87      ],False,False
162,[-0.04719988  0.25165044 -0.1563465   1.        ],[0.02941503 0.18118644 0.89480681],True,[0.02198168 0.22138129 0.87      ],False,False
163,[-0.04663836  0.25219066 -0.15564298  1.        ],[0.02871923 0.18437775 0.89267135],True,[0.02198168 0.22138129 0.87      ],False,False
164,[-0.04602531  0.25277737 -0.1548718   1.        ],[0.02803086 0.18757699 0.89054487],True,[0.02198168 0.22138129 0.87      ],False,False
165,[-0.04534882  0.2534202  -0.15401846  1.        ],[0.02735047 0.19078478 0.88842823],True,[0.02198168 0.22138129 0.87      ],False,False
166,[-0.04459269  0.25413207 -0.15306333  1.        ],[0.0266787  0.19400187 0.88632246],True,[0.02198168 0.22138129 0.87      ],False,False
167,[ 0  0  0 -1],[0.02618503 0.19595827 0.88515688],True,[0.02198168 0.22138129 0.87      ],True,False
168,[ 0  0  0 -1],[0.02572046 0.19704917 0.88481929],True,[0.02198168 0.22138129 0.87      ],True,False
169,[ 0  0  0 -1],[0.02527293 0.19790925 0.88464771],True,[0.02198168 0.22138129 0.87      ],True,False
170,[ 0  0  0 -1],[0.02489619 0.19858131 0.8845212 ],True,[0.02198168 0.22138129 0.87      ],True,False
171,[ 0  0  0 -1],[0.0245898  0.19908094 0.88441286],True,[0.02198168 0.22138129 0.87      ],True,False
172,[ 0  0  0 -1],[0.02434653 0.19944629 0.88432047],True,[0.02198168 0.22138129 0.87      ],True,False
173,[ 0  0  0 -1],[0.0241793  0.19972835 0.88427454],True,[0.02198168 0.22138129 0.87      ],True,False
174,[ 0  0  0 -1],[0.02407033 0.19992672 0.88425293],True,[0.02198168 0.22138129 0.87      ],True,False
175,[ 0  0  0 -1],[0.02400384 0.20006002 0.88424159],True,[0.02198168 0.22138129 0.87      ],True,False
176,[ 0  0  0 -1],[0.02396983 0.20015256 0.88423991],True,[0.02198168 0.22138129 0.87      ],True,False
177,[ 0  0  0 -1],[0.02394987 0.2002163  0.88424067],True,[0.02198168 0.22138129 0.87      ],True,False
178,[ 0  0  0 -1],[0.02393659 0.20026153 0.88424125],True,[0.02198168 0.22138129 0.87      ],True,False
179,[ 0  0  0 -1],[0.02392677 0.20029733 0.884242  ],True,[0.02198168 0.22138129 0.87      ],True,False
180,[ 0  0  0 -1],[0.02391849 0.20032825 0.88424284],True,[0.02198168 0.22138129 0.87      ],True,False
181,[ 0  0  0 -1],[0.02391035 0.20035767 0.88424373],True,[0.02198168 0.22138129 0.87      ],True,False
182,[ 0  0  0 -1],[0.02390135 0.20038805 0.88424461],True,[0.02198168 0.22138129 0.87      ],True,False
183,[ 0  0  0 -1],[0.02389086 0.200421   0.88424547],True,[0.02198168 0.22138129 0.87      ],True,False
184,[ 0  0  0 -1],[0.02387855 0.20045745 0.88424627],True,[0.02198168 0.22138129 0.87      ],True,False
185,[ 0  0  0 -1],[0.02386451 0.20049732 0.88424701],True,[0.02198168 0.22138129 0.87      ],True,False
186,[ 0  0  0 -1],[0.02384979 0.20053844 0.88424771],True,[0.02198168 0.22138129 0.87      ],True,False
187,[ 0  0  0 -1],[0.02383515 0.20057917 0.88424841],True,[0.02198168 0.22138129 0.87      ],True,False
188,[ 0  0  0 -1],[0.02382099 0.20061864 0.8842491 ],True,[0.02198168 0.22138129 0.87      ],True,False
189,[ 0  0  0 -1],[0.02380747 0.20065648 0.8842498 ],True,[0.02198168 0.22138129 0.87      ],True,False
190,[ 0  0  0 -1],[0.02379467 0.20069256 0.8842505 ],True,[0.02198168 0.22138129 0.87      ],True,False
191,[ 0  0  0 -1],[0.02378259 0.2007269  0.88425121],True,[0.02198168 0.22138129 0.87      ],True,False
192,[ 0  0  0 -1],[0.02377119 0.20075955 0.88425192],True,[0.02198168 0.22138129 0.87      ],True,False
193,[ 0  0  0 -1],[0.02376043 0.20079062 0.88425265],True,[0.02198168 0.22138129 0.87      ],True,False
