step,action,eef_pos,good,target_pos,in_target
0,[ 0.03999132 -0.3         0.         -1.        ],[-0.11286966  0.25862563],True,[-0.09466482  0.12203681],False
1,[ 0.03999132 -0.3         0.         -1.        ],[-0.11247803  0.25685976],True,[-0.09466482  0.12203681],False
2,[ 0.03999132 -0.3         0.         -1.        ],[-0.11192037  0.25450593],True,[-0.09466482  0.12203681],False
3,[ 0.03999132 -0.3         0.         -1.        ],[-0.11129779  0.25174683],True,[-0.09466482  0.12203681],False
4,[ 0.03999132 -0.3         0.         -1.        ],[-0.11063877  0.2486616 ],True,[-0.09466482  0.12203681],False
5,[ 0.03999132 -0.3         0.         -1.        ],[-0.1099595   0.24531989],True,[-0.09466482  0.12203681],False
6,[ 0.03999132 -0.3         0.         -1.        ],[-0.10928152  0.24177743],True,[-0.09466482  0.12203681],False
7,[ 0.03999132 -0.3         0.         -1.        ],[-0.10861976  0.23808493],True,[-0.09466482  0.12203681],False
8,[ 0.03999132 -0.3         0.         -1.        ],[-0.10798235  0.23428605],True,[-0.09466482  0.12203681],False
9,[ 0.03999132 -0.3         0.         -1.        ],[-0.10737197  0.23041626],True,[-0.09466482  0.12203681],False
10,[ 0.03999132 -0.3         0.         -1.        ],[-0.10678749  0.22650293],True,[-0.09466482  0.12203681],False
11,[ 0.03999132 -0.3         0.         -1.        ],[-0.10622539  0.22256616],True,[-0.09466482  0.12203681],False
12,[ 0.03999132 -0.3         0.         -1.        ],[-0.105681    0.21861988],True,[-0.09466482  0.12203681],False
13,[ 0.03999132 -0.3         0.         -1.        ],[-0.10514934  0.21467313],True,[-0.09466482  0.12203681],False
14,[ 0.03999132 -0.3         0.         -1.        ],[-0.10462573  0.21073121],True,[-0.09466482  0.12203681],False
15,[ 0.03999132 -0.3         0.         -1.        ],[-0.10410611  0.20679672],True,[-0.09466482  0.12203681],False
16,[ 0.03999132 -0.3         0.         -1.        ],[-0.10358724  0.20287046],True,[-0.09466482  0.12203681],False
17,[ 0.03999132 -0.3         0.         -1.        ],[-0.10306668  0.19895205],True,[-0.09466482  0.12203681],False
18,[ 0.03999132 -0.3         0.         -1.        ],[-0.10254281  0.19504049],True,[-0.09466482  0.12203681],False
19,[ 0.03999132 -0.3         0.         -1.        ],[-0.10201465  0.1911345 ],True,[-0.09466482  0.12203681],False
20,[ 0.03999132 -0.3         0.         -1.        ],[-0.10148177  0.18723274],True,[-0.09466482  0.12203681],False
21,[ 0.03999132 -0.3         0.         -1.        ],[-0.10094413  0.18333396],True,[-0.09466482  0.12203681],False
22,[ 0.03999132 -0.3         0.         -1.        ],[-0.100402    0.17943711],True,[-0.09466482  0.12203681],False
23,[ 0.03999132 -0.3         0.         -1.        ],[-0.0998558  0.1755413],True,[-0.09466482  0.12203681],False
24,[ 0.03999132 -0.3         0.         -1.        ],[-0.09930605  0.17164584],True,[-0.09466482  0.12203681],True
25,[ 0.03999132 -0.3         0.         -1.        ],[-0.09875329  0.16775022],True,[-0.09466482  0.12203681],True
26,[ 0.03999132 -0.3         0.         -1.        ],[-0.09819803  0.16385406],True,[-0.09466482  0.12203681],True
27,[ 0.03999132 -0.3         0.         -1.        ],[-0.09764073  0.15995712],True,[-0.09466482  0.12203681],True
28,[ 0.03999132 -0.3         0.         -1.        ],[-0.09708181  0.15605921],True,[-0.09466482  0.12203681],True
29,[ 0.03999132 -0.3         0.         -1.        ],[-0.09652156  0.15216024],True,[-0.09466482  0.12203681],True
30,[ 0.03999132 -0.3         0.         -1.        ],[-0.09596026  0.14826015],True,[-0.09466482  0.12203681],True
31,[ 0.03999132 -0.3         0.         -1.        ],[-0.09539809  0.14435891],True,[-0.09466482  0.12203681],True
32,[ 0.03999132 -0.3         0.         -1.        ],[-0.09483517  0.14045652],True,[-0.09466482  0.12203681],True
33,[ 0.03999132 -0.3         0.         -1.        ],[-0.09427161  0.13655297],True,[-0.09466482  0.12203681],True
34,[ 0  0  0 -1],[-0.09396438  0.13434913],True,[-0.09466482  0.12203681],True
