step,action,eef_pos,good,target_pos,in_target
0,[-0.06463394 -0.3         0.         -1.        ],[0.11085925 0.27275309],True,[ 0.04378127 -0.04717769],False
1,[-0.06463394 -0.3         0.         -1.        ],[0.11048583 0.27382419],True,[ 0.04378127 -0.04717769],False
2,[-0.06463394 -0.3         0.         -1.        ],[0.11033321 0.27350669],True,[ 0.04378127 -0.04717769],False
3,[-0.06463394 -0.3         0.         -1.        ],[0.11028133 0.27221886],True,[ 0.04378127 -0.04717769],False
4,[-0.06463394 -0.3         0.         -1.        ],[0.11024373 0.27018537],True,[ 0.04378127 -0.04717769],False
5,[-0.06463394 -0.3         0.         -1.        ],[0.11015892 0.26756258],True,[ 0.04378127 -0.04717769],False
6,[-0.06463394 -0.3         0.         -1.        ],[0.10997926 0.26448685],True,[ 0.04378127 -0.04717769],False
7,[-0.06463394 -0.3         0.         -1.        ],[0.10967653 0.26107679],True,[ 0.04378127 -0.04717769],False
8,[-0.06463394 -0.3         0.         -1.        ],[0.10924013 0.25742949],True,[ 0.04378127 -0.04717769],False
9,[-0.06463394 -0.3         0.         -1.        ],[0.10867315 0.25362117],True,[ 0.04378127 -0.04717769],False
10,[-0.06463394 -0.3         0.         -1.        ],[0.10798805 0.2497097 ],True,[ 0.04378127 -0.04717769],False
11,[-0.06463394 -0.3         0.         -1.        ],[0.10720281 0.24573768],True,[ 0.04378127 -0.04717769],False
12,[-0.06463394 -0.3         0.         -1.        ],[0.10633788 0.2417355 ],True,[ 0.04378127 -0.04717769],False
13,[-0.06463394 -0.3         0.         -1.        ],[0.10541385 0.23772401],True,[ 0.04378127 -0.04717769],False
14,[-0.06463394 -0.3         0.         -1.        ],[0.10444987 0.23371685],True,[ 0.04378127 -0.04717769],False
15,[-0.06463394 -0.3         0.         -1.        ],[0.10346269 0.22972228],True,[ 0.04378127 -0.04717769],False
16,[-0.06463394 -0.3         0.         -1.        ],[0.10246617 0.22574474],True,[ 0.04378127 -0.04717769],False
17,[-0.06463394 -0.3         0.         -1.        ],[0.10147112 0.22178593],True,[ 0.04378127 -0.04717769],False
18,[-0.06463394 -0.3         0.         -1.        ],[0.10048548 0.21784581],True,[ 0.04378127 -0.04717769],False
19,[-0.06463394 -0.3         0.         -1.        ],[0.09951456 0.21392317],True,[ 0.04378127 -0.04717769],False
20,[-0.06463394 -0.3         0.         -1.        ],[0.09856145 0.21001619],True,[ 0.04378127 -0.04717769],False
21,[-0.06463394 -0.3         0.         -1.        ],[0.09762744 0.20612273],True,[ 0.04378127 -0.04717769],False
22,[-0.06463394 -0.3         0.         -1.        ],[0.09671242 0.20224059],True,[ 0.04378127 -0.04717769],False
23,[-0.06463394 -0.3         0.         -1.        ],[0.09581528 0.19836767],True,[ 0.04378127 -0.04717769],False
24,[-0.06463394 -0.3         0.         -1.        ],[0.09493426 0.19450202],True,[ 0.04378127 -0.04717769],False
25,[-0.06463394 -0.3         0.         -1.        ],[0.09406722 0.19064194],True,[ 0.04378127 -0.04717769],False
26,[-0.06463394 -0.3         0.         -1.        ],[0.0932119  0.18678597],True,[ 0.04378127 -0.04717769],False
27,[-0.06463394 -0.3         0.         -1.        ],[0.09236606 0.18293286],True,[ 0.04378127 -0.04717769],False
28,[-0.06463394 -0.3         0.         -1.        ],[0.09152761 0.17908163],True,[ 0.04378127 -0.04717769],False
29,[-0.06463394 -0.3         0.         -1.        ],[0.09069472 0.17523147],True,[ 0.04378127 -0.04717769],False
30,[-0.06463394 -0.3         0.         -1.        ],[0.0898658  0.17138177],True,[ 0.04378127 -0.04717769],False
31,[-0.06463394 -0.3         0.         -1.        ],[0.08903956 0.16753206],True,[ 0.04378127 -0.04717769],False
32,[-0.06463394 -0.3         0.         -1.        ],[0.08821498 0.16368201],True,[ 0.04378127 -0.04717769],False
33,[-0.06463394 -0.3         0.         -1.        ],[0.0873913  0.15983139],True,[ 0.04378127 -0.04717769],False
34,[-0.06463394 -0.3         0.         -1.        ],[0.08656799 0.15598004],True,[ 0.04378127 -0.04717769],False
35,[-0.06463394 -0.3         0.         -1.        ],[0.08574469 0.15212788],True,[ 0.04378127 -0.04717769],False
36,[-0.06463394 -0.3         0.         -1.        ],[0.08492121 0.14827487],True,[ 0.04378127 -0.04717769],False
37,[-0.06463394 -0.3         0.         -1.        ],[0.08409747 0.14442101],True,[ 0.04378127 -0.04717769],False
38,[-0.06463394 -0.3         0.         -1.        ],[0.0832735 0.1405663],True,[ 0.04378127 -0.04717769],False
39,[-0.06463394 -0.3         0.         -1.        ],[0.08244937 0.13671079],True,[ 0.04378127 -0.04717769],False
40,[-0.06463394 -0.3         0.         -1.        ],[0.08162519 0.1328545 ],True,[ 0.04378127 -0.04717769],False
41,[-0.06463394 -0.3         0.         -1.        ],[0.08080109 0.12899747],True,[ 0.04378127 -0.04717769],False
42,[-0.06463394 -0.3         0.         -1.        ],[0.07997723 0.12513973],True,[ 0.04378127 -0.04717769],False
43,[-0.06463394 -0.3         0.         -1.        ],[0.07915372 0.12128131],True,[ 0.04378127 -0.04717769],False
44,[-0.06463394 -0.3         0.         -1.        ],[0.0783307  0.11742223],True,[ 0.04378127 -0.04717769],False
45,[-0.06463394 -0.3         0.         -1.        ],[0.07750827 0.11356252],True,[ 0.04378127 -0.04717769],False
46,[-0.06463394 -0.3         0.         -1.        ],[0.07668653 0.10970217],True,[ 0.04378127 -0.04717769],False
47,[-0.06463394 -0.3         0.         -1.        ],[0.07586554 0.1058412 ],True,[ 0.04378127 -0.04717769],False
48,[-0.06463394 -0.3         0.         -1.        ],[0.07504536 0.1019796 ],True,[ 0.04378127 -0.04717769],False
49,[-0.06463394 -0.3         0.         -1.        ],[0.07422602 0.09811737],True,[ 0.04378127 -0.04717769],False
50,[-0.06463394 -0.3         0.         -1.        ],[0.07340756 0.0942545 ],True,[ 0.04378127 -0.04717769],False
51,[-0.06463394 -0.3         0.         -1.        ],[0.07258999 0.09039099],True,[ 0.04378127 -0.04717769],False
52,[-0.06463394 -0.3         0.         -1.        ],[0.0717733  0.08652682],True,[ 0.04378127 -0.04717769],False
53,[-0.06463394 -0.3         0.         -1.        ],[0.0709575  0.08266198],True,[ 0.04378127 -0.04717769],False
54,[-0.06463394 -0.3         0.         -1.        ],[0.07014257 0.07879646],True,[ 0.04378127 -0.04717769],False
55,[-0.06463394 -0.3         0.         -1.        ],[0.06932851 0.07493024],True,[ 0.04378127 -0.04717769],False
56,[-0.06463394 -0.3         0.         -1.        ],[0.0685153  0.07106331],True,[ 0.04378127 -0.04717769],False
57,[-0.06463394 -0.3         0.         -1.        ],[0.06770293 0.06719567],True,[ 0.04378127 -0.04717769],False
58,[-0.06463394 -0.3         0.         -1.        ],[0.06689138 0.0633273 ],True,[ 0.04378127 -0.04717769],False
59,[-0.06463394 -0.3         0.         -1.        ],[0.06608064 0.05945819],True,[ 0.04378127 -0.04717769],False
