step,action,eef_pos,good,target_pos,in_target
0,[ 0.03347147 -0.3         0.         -1.        ],[-0.19679642  0.25723822],True,[-0.1421367  -0.23584676],False
1,[ 0.03347147 -0.3         0.         -1.        ],[-0.19652563  0.25552176],True,[-0.1421367  -0.23584676],False
2,[ 0.03347147 -0.3         0.         -1.        ],[-0.19631256  0.25317945],True,[-0.1421367  -0.23584676],False
3,[ 0.03347147 -0.3         0.         -1.        ],[-0.19614991  0.25040145],True,[-0.1421367  -0.23584676],False
4,[ 0.03347147 -0.3         0.         -1.        ],[-0.19601376  0.24727253],True,[-0.1421367  -0.23584676],False
5,[ 0.03347147 -0.3         0.         -1.        ],[-0.19589171  0.24385797],True,[-0.1421367  -0.23584676],False
6,[ 0.03347147 -0.3         0.         -1.        ],[-0.19577307  0.24022259],True,[-0.1421367  -0.23584676],False
7,[ 0.03347147 -0.3         0.         -1.        ],[-0.19564773  0.23642675],True,[-0.1421367  -0.23584676],False
8,[ 0.03347147 -0.3         0.         -1.        ],[-0.19550652  0.23252231],True,[-0.1421367  -0.23584676],False
9,[ 0.03347147 -0.3         0.         -1.        ],[-0.19534181  0.22855104],True,[-0.1421367  -0.23584676],False
10,[ 0.03347147 -0.3         0.         -1.        ],[-0.1951478   0.22454467],True,[-0.1421367  -0.23584676],False
11,[ 0.03347147 -0.3         0.         -1.        ],[-0.1949207   0.22052593],True,[-0.1421367  -0.23584676],False
12,[ 0.03347147 -0.3         0.         -1.        ],[-0.19465875  0.21650993],True,[-0.1421367  -0.23584676],False
13,[ 0.03347147 -0.3         0.         -1.        ],[-0.19436201  0.21250577],True,[-0.1421367  -0.23584676],False
14,[ 0.03347147 -0.3         0.         -1.        ],[-0.19403206  0.20851804],True,[-0.1421367  -0.23584676],False
15,[ 0.03347147 -0.3         0.         -1.        ],[-0.19367168  0.20454812],True,[-0.1421367  -0.23584676],False
16,[ 0.03347147 -0.3         0.         -1.        ],[-0.1932844   0.20059529],True,[-0.1421367  -0.23584676],False
17,[ 0.03347147 -0.3         0.         -1.        ],[-0.1928742   0.19665759],True,[-0.1421367  -0.23584676],False
18,[ 0.03347147 -0.3         0.         -1.        ],[-0.19244516  0.19273244],True,[-0.1421367  -0.23584676],False
19,[ 0.03347147 -0.3         0.         -1.        ],[-0.19200119  0.18881712],True,[-0.1421367  -0.23584676],False
20,[ 0.03347147 -0.3         0.         -1.        ],[-0.1915459   0.18490904],True,[-0.1421367  -0.23584676],False
21,[ 0.03347147 -0.3         0.         -1.        ],[-0.19108242  0.18100587],True,[-0.1421367  -0.23584676],False
22,[ 0.03347147 -0.3         0.         -1.        ],[-0.19061336  0.17710568],True,[-0.1421367  -0.23584676],False
23,[ 0.03347147 -0.3         0.         -1.        ],[-0.19014081  0.1732069 ],True,[-0.1421367  -0.23584676],False
24,[ 0.03347147 -0.3         0.         -1.        ],[-0.18966636  0.16930834],True,[-0.1421367  -0.23584676],False
25,[ 0.03347147 -0.3         0.         -1.        ],[-0.18919113  0.16540911],True,[-0.1421367  -0.23584676],False
26,[ 0.03347147 -0.3         0.         -1.        ],[-0.18871587  0.1615086 ],True,[-0.1421367  -0.23584676],False
27,[ 0.03347147 -0.3         0.         -1.        ],[-0.188241    0.15760642],True,[-0.1421367  -0.23584676],False
28,[ 0.03347147 -0.3         0.         -1.        ],[-0.1877667   0.15370231],True,[-0.1421367  -0.23584676],False
29,[ 0.03347147 -0.3         0.         -1.        ],[-0.18729299  0.14979618],True,[-0.1421367  -0.23584676],False
30,[ 0.03347147 -0.3         0.         -1.        ],[-0.18681976  0.14588799],True,[-0.1421367  -0.23584676],False
31,[ 0.03347147 -0.3         0.         -1.        ],[-0.18634685  0.14197777],True,[-0.1421367  -0.23584676],False
32,[ 0.03347147 -0.3         0.         -1.        ],[-0.18587407  0.13806559],True,[-0.1421367  -0.23584676],False
33,[ 0.03347147 -0.3         0.         -1.        ],[-0.18540124  0.13415155],True,[-0.1421367  -0.23584676],False
34,[ 0.03347147 -0.3         0.         -1.        ],[-0.18492821  0.13023575],True,[-0.1421367  -0.23584676],False
35,[ 0.03347147 -0.3         0.         -1.        ],[-0.18445484  0.12631829],True,[-0.1421367  -0.23584676],False
36,[ 0.03347147 -0.3         0.         -1.        ],[-0.18398105  0.12239928],True,[-0.1421367  -0.23584676],False
37,[ 0.03347147 -0.3         0.         -1.        ],[-0.18350679  0.11847882],True,[-0.1421367  -0.23584676],False
38,[ 0.03347147 -0.3         0.         -1.        ],[-0.18303201  0.11455701],True,[-0.1421367  -0.23584676],False
39,[ 0.03347147 -0.3         0.         -1.        ],[-0.18255673  0.11063392],True,[-0.1421367  -0.23584676],False
40,[ 0.03347147 -0.3         0.         -1.        ],[-0.18208095  0.10670964],True,[-0.1421367  -0.23584676],False
41,[ 0.03347147 -0.3         0.         -1.        ],[-0.18160467  0.1027842 ],True,[-0.1421367  -0.23584676],False
42,[ 0.03347147 -0.3         0.         -1.        ],[-0.1811279   0.09885767],True,[-0.1421367  -0.23584676],False
43,[ 0.03347147 -0.3         0.         -1.        ],[-0.18065066  0.09493006],True,[-0.1421367  -0.23584676],False
44,[ 0.03347147 -0.3         0.         -1.        ],[-0.18017293  0.09100138],True,[-0.1421367  -0.23584676],False
45,[ 0.03347147 -0.3         0.         -1.        ],[-0.1796947   0.08707164],True,[-0.1421367  -0.23584676],False
46,[ 0.03347147 -0.3         0.         -1.        ],[-0.17921595  0.08314081],True,[-0.1421367  -0.23584676],False
47,[ 0.03347147 -0.3         0.         -1.        ],[-0.17873664  0.07920887],True,[-0.1421367  -0.23584676],False
48,[ 0.03347147 -0.3         0.         -1.        ],[-0.17825673  0.07527578],True,[-0.1421367  -0.23584676],False
49,[ 0.03347147 -0.3         0.         -1.        ],[-0.17777666  0.07134185],True,[-0.1421367  -0.23584676],False
50,[ 0.03347147 -0.3         0.         -1.        ],[-0.17729945  0.06740752],True,[-0.1421367  -0.23584676],False
51,[ 0.03347147 -0.3         0.         -1.        ],[-0.17682649  0.06347155],True,[-0.1421367  -0.23584676],False
52,[ 0.03347147 -0.3         0.         -1.        ],[-0.1763557  0.0595335],True,[-0.1421367  -0.23584676],False
53,[ 0.03347147 -0.3         0.         -1.        ],[-0.17588518  0.05559364],True,[-0.1421367  -0.23584676],False
54,[ 0.03347147 -0.3         0.         -1.        ],[-0.17541378  0.05165237],True,[-0.1421367  -0.23584676],False
55,[ 0.03347147 -0.3         0.         -1.        ],[-0.17494089  0.04770999],True,[-0.1421367  -0.23584676],False
56,[ 0.03347147 -0.3         0.         -1.        ],[-0.17446592  0.04376669],True,[-0.1421367  -0.23584676],False
57,[ 0.03347147 -0.3         0.         -1.        ],[-0.17399218  0.0398221 ],True,[-0.1421367  -0.23584676],False
58,[ 0.03347147 -0.3         0.         -1.        ],[-0.1735221   0.03587601],True,[-0.1421367  -0.23584676],False
59,[ 0.03347147 -0.3         0.         -1.        ],[-0.17308012  0.03192559],True,[-0.1421367  -0.23584676],False
60,[ 0.03347147 -0.3         0.         -1.        ],[-0.17267334  0.02797041],True,[-0.1421367  -0.23584676],False
61,[ 0.03472477 -0.3         0.         -1.        ],[-0.17227404  0.02401351],True,[-0.1421367  -0.23584676],False
62,[ 0.03472477 -0.3         0.         -1.        ],[-0.17187766  0.02005551],True,[-0.1421367  -0.23584676],False
63,[ 0.03472477 -0.3         0.         -1.        ],[-0.17148698  0.01609696],True,[-0.1421367  -0.23584676],False
64,[ 0.03472477 -0.3         0.         -1.        ],[-0.17110369  0.01213817],True,[-0.1421367  -0.23584676],False
65,[ 0.03472477 -0.3         0.         -1.        ],[-0.17072872  0.00817939],True,[-0.1421367  -0.23584676],False
66,[ 0.03472477 -0.3         0.         -1.        ],[-0.17036274  0.0042209 ],True,[-0.1421367  -0.23584676],False
67,[ 0.03472477 -0.3         0.         -1.        ],[-0.17000632  0.00026292],True,[-0.1421367  -0.23584676],False
68,[ 0.03472477 -0.3         0.         -1.        ],[-0.16965999 -0.00369425],True,[-0.1421367  -0.23584676],False
69,[ 0.03472477 -0.3         0.         -1.        ],[-0.16932422 -0.00765035],True,[-0.1421367  -0.23584676],False
70,[ 0.03472477 -0.3         0.         -1.        ],[-0.16899943 -0.01160506],True,[-0.1421367  -0.23584676],False
71,[ 0.03472477 -0.3         0.         -1.        ],[-0.16868606 -0.01555807],True,[-0.1421367  -0.23584676],False
72,[ 0.03472477 -0.3         0.         -1.        ],[-0.16838451 -0.01950903],True,[-0.1421367  -0.23584676],False
73,[ 0.03472477 -0.3         0.         -1.        ],[-0.16809463 -0.02345763],True,[-0.1421367  -0.23584676],False
74,[ 0.03472477 -0.3         0.         -1.        ],[-0.16781565 -0.02740362],True,[-0.1421367  -0.23584676],False
75,[ 0.03472477 -0.3         0.         -1.        ],[-0.16754477 -0.03134716],True,[-0.1421367  -0.23584676],False
76,[ 0.03472477 -0.3         0.         -1.        ],[-0.16728057 -0.03528927],True,[-0.1421367  -0.23584676],False
77,[ 0.03472477 -0.3         0.         -1.        ],[-0.16702163 -0.03922872],True,[-0.1421367  -0.23584676],False
78,[ 0.03472477 -0.3         0.         -1.        ],[-0.16676504 -0.04316476],True,[-0.1421367  -0.23584676],False
79,[ 0.03472477 -0.3         0.         -1.        ],[-0.16650825 -0.04709753],True,[-0.1421367  -0.23584676],False
80,[ 0.03472477 -0.3         0.         -1.        ],[-0.1662496  -0.05102728],True,[-0.1421367  -0.23584676],False
81,[ 0.03472477 -0.3         0.         -1.        ],[-0.16598802 -0.05495428],True,[-0.1421367  -0.23584676],False
82,[ 0.03472477 -0.3         0.         -1.        ],[-0.16572292 -0.05887869],True,[-0.1421367  -0.23584676],False
83,[ 0.03472477 -0.3         0.         -1.        ],[-0.16545394 -0.06280065],True,[-0.1421367  -0.23584676],False
84,[ 0.03472477 -0.3         0.         -1.        ],[-0.1651809  -0.06672022],True,[-0.1421367  -0.23584676],False
85,[ 0.03472477 -0.3         0.         -1.        ],[-0.1649037  -0.07063744],True,[-0.1421367  -0.23584676],False
86,[ 0.03472477 -0.3         0.         -1.        ],[-0.16462233 -0.07455235],True,[-0.1421367  -0.23584676],False
87,[ 0.03472477 -0.3         0.         -1.        ],[-0.16433679 -0.07846497],True,[-0.1421367  -0.23584676],False
88,[ 0.03472477 -0.3         0.         -1.        ],[-0.16404711 -0.08237533],True,[-0.1421367  -0.23584676],False
89,[ 0.03472477 -0.3         0.         -1.        ],[-0.1637533  -0.08628348],True,[-0.1421367  -0.23584676],False
90,[ 0.03472477 -0.3         0.         -1.        ],[-0.16345541 -0.09018946],True,[-0.1421367  -0.23584676],False
91,[ 0.03472477 -0.3         0.         -1.        ],[-0.16315346 -0.09409333],True,[-0.1421367  -0.23584676],False
92,[ 0.03472477 -0.3         0.         -1.        ],[-0.16284748 -0.09799515],True,[-0.1421367  -0.23584676],False
93,[ 0.03472477 -0.3         0.         -1.        ],[-0.16253752 -0.101895  ],True,[-0.1421367  -0.23584676],False
94,[ 0.03472477 -0.3         0.         -1.        ],[-0.16222362 -0.10579296],True,[-0.1421367  -0.23584676],False
