step,action,eef_pos,good,target_pos,in_target
0,[ 0.3        -0.04906022  0.         -1.        ],[-0.15809835  0.06622409],True,[0.11493764 0.02039409],True
1,[ 0.3        -0.04906022  0.         -1.        ],[-0.15622124  0.06584268],True,[0.11493764 0.02039409],True
2,[ 0.3        -0.04906022  0.         -1.        ],[-0.15379656  0.06508999],True,[0.11493764 0.02039409],True
3,[ 0.3        -0.04906022  0.         -1.        ],[-0.15106264  0.06427305],True,[0.11493764 0.02039409],True
4,[ 0.3        -0.04906022  0.         -1.        ],[-0.14806996  0.0634696 ],True,[0.11493764 0.02039409],True
5,[ 0.3        -0.04906022  0.         -1.        ],[-0.14487383  0.06269689],True,[0.11493764 0.02039409],True
6,[ 0.3        -0.04906022  0.         -1.        ],[-0.14151472  0.06195691],True,[0.11493764 0.02039409],True
7,[ 0.3        -0.04906022  0.         -1.        ],[-0.13801904  0.06124677],True,[0.11493764 0.02039409],True
8,[ 0.3        -0.04906022  0.         -1.        ],[-0.13441161  0.06056098],True,[0.11493764 0.02039409],True
9,[ 0.3        -0.04906022  0.         -1.        ],[-0.13071567  0.05989362],True,[0.11493764 0.02039409],True
10,[ 0.3        -0.04906022  0.         -1.        ],[-0.12695225  0.05923942],True,[0.11493764 0.02039409],True
11,[ 0.3        -0.04906022  0.         -1.        ],[-0.12313971  0.05859416],True,[0.11493764 0.02039409],True
12,[ 0.3        -0.04906022  0.         -1.        ],[-0.11929353  0.05795469],True,[0.11493764 0.02039409],True
13,[ 0.3        -0.04906022  0.         -1.        ],[-0.11542631  0.0573188 ],True,[0.11493764 0.02039409],True
14,[ 0.3        -0.04906022  0.         -1.        ],[-0.11154792  0.05668497],True,[0.11493764 0.02039409],True
15,[ 0.3        -0.04906022  0.         -1.        ],[-0.10766574  0.05605228],True,[0.11493764 0.02039409],True
16,[ 0.3        -0.04906022  0.         -1.        ],[-0.10378499  0.05542015],True,[0.11493764 0.02039409],True
17,[ 0.3        -0.04906022  0.         -1.        ],[-0.09990908  0.05478828],True,[0.11493764 0.02039409],True
18,[ 0.3        -0.04906022  0.         -1.        ],[-0.09603999  0.05415657],True,[0.11493764 0.02039409],True
19,[ 0.3        -0.04906022  0.         -1.        ],[-0.09217859  0.05352501],True,[0.11493764 0.02039409],True
20,[ 0.3        -0.04906022  0.         -1.        ],[-0.08832493  0.05289365],True,[0.11493764 0.02039409],True
21,[ 0.3        -0.04906022  0.         -1.        ],[-0.08447853  0.05226258],True,[0.11493764 0.02039409],True
22,[ 0.3        -0.04906022  0.         -1.        ],[-0.08063859  0.0516319 ],True,[0.11493764 0.02039409],True
23,[ 0.3        -0.04906022  0.         -1.        ],[-0.0768041   0.05100171],True,[0.11493764 0.02039409],True
24,[ 0.3        -0.04906022  0.         -1.        ],[-0.07297405  0.0503721 ],True,[0.11493764 0.02039409],True
25,[ 0.3        -0.04906022  0.         -1.        ],[-0.06914746  0.04974313],True,[0.11493764 0.02039409],True
26,[ 0.3        -0.04906022  0.         -1.        ],[-0.06532342  0.04911486],True,[0.11493764 0.02039409],True
27,[ 0.3        -0.04906022  0.         -1.        ],[-0.06150119  0.04848732],True,[0.11493764 0.02039409],False
28,[ 0.3        -0.04906022  0.         -1.        ],[-0.05768014  0.04786054],True,[0.11493764 0.02039409],False
29,[ 0.3        -0.04906022  0.         -1.        ],[-0.0538598   0.04723453],True,[0.11493764 0.02039409],False
30,[ 0.3        -0.04906022  0.         -1.        ],[-0.05003978  0.04660893],True,[0.11493764 0.02039409],False
31,[ 0.3        -0.04906022  0.         -1.        ],[-0.04622003  0.04598417],True,[0.11493764 0.02039409],False
32,[ 0.3        -0.04906022  0.         -1.        ],[-0.04240094  0.04536289],True,[0.11493764 0.02039409],False
33,[ 0.3        -0.04906022  0.         -1.        ],[-0.03858286  0.04474698],True,[0.11493764 0.02039409],False
34,[ 0.3        -0.04906022  0.         -1.        ],[-0.03476611  0.04413767],True,[0.11493764 0.02039409],False
35,[ 0.3        -0.04906022  0.         -1.        ],[-0.03095087  0.04353555],True,[0.11493764 0.02039409],False
36,[ 0.3        -0.04906022  0.         -1.        ],[-0.02713704  0.04293966],True,[0.11493764 0.02039409],False
37,[ 0.3        -0.04906022  0.         -1.        ],[-0.0233243   0.04234789],True,[0.11493764 0.02039409],False
38,[ 0.3        -0.04906022  0.         -1.        ],[-0.01951238  0.0417586 ],True,[0.11493764 0.02039409],False
39,[ 0.3        -0.04906022  0.         -1.        ],[-0.01570106  0.04117073],True,[0.11493764 0.02039409],False
40,[ 0.3        -0.04906022  0.         -1.        ],[-0.01189017  0.04058368],True,[0.11493764 0.02039409],False
41,[ 0.3        -0.04906022  0.         -1.        ],[-0.00807961  0.03999715],True,[0.11493764 0.02039409],False
42,[ 0.3        -0.04906022  0.         -1.        ],[-0.00426932  0.03941106],True,[0.11493764 0.02039409],False
