step,action,eef_pos,good,target_pos,in_target
0,[ 0.3        -0.03146626  0.         -1.        ],[-0.1586179   0.19849926],True,[0.02623942 0.17977589],False
1,[ 0.3        -0.03146626  0.         -1.        ],[-0.1564071   0.19734086],True,[0.02623942 0.17977589],False
2,[ 0.3        -0.03146626  0.         -1.        ],[-0.15358995  0.19609447],True,[0.02623942 0.17977589],False
3,[ 0.3        -0.03146626  0.         -1.        ],[-0.15049137  0.19497031],True,[0.02623942 0.17977589],False
4,[ 0.3        -0.03146626  0.         -1.        ],[-0.14721121  0.19400455],True,[0.02623942 0.17977589],False
5,[ 0.3        -0.03146626  0.         -1.        ],[-0.14380458  0.19318131],True,[0.02623942 0.17977589],False
6,[ 0.3        -0.03146626  0.         -1.        ],[-0.14029791  0.19247983],True,[0.02623942 0.17977589],False
7,[ 0.3        -0.03146626  0.         -1.        ],[-0.13671052  0.19187464],True,[0.02623942 0.17977589],False
8,[ 0.3        -0.03146626  0.         -1.        ],[-0.133058    0.19134047],True,[0.02623942 0.17977589],False
9,[ 0.3        -0.03146626  0.         -1.        ],[-0.12935331  0.19085513],True,[0.02623942 0.17977589],False
10,[ 0.3        -0.03146626  0.         -1.        ],[-0.12560731  0.19040073],True,[0.02623942 0.17977589],False
11,[ 0.3        -0.03146626  0.         -1.        ],[-0.12182928  0.18996379],True,[0.02623942 0.17977589],False
12,[ 0.3        -0.03146626  0.         -1.        ],[-0.11802708  0.18953483],True,[0.02623942 0.17977589],False
13,[ 0.3        -0.03146626  0.         -1.        ],[-0.11420739  0.18910766],True,[0.02623942 0.17977589],False
14,[ 0.3        -0.03146626  0.         -1.        ],[-0.11037579  0.18867863],True,[0.02623942 0.17977589],False
15,[ 0.3        -0.03146626  0.         -1.        ],[-0.10653682  0.18824592],True,[0.02623942 0.17977589],False
16,[ 0.3        -0.03146626  0.         -1.        ],[-0.10269408  0.18780896],True,[0.02623942 0.17977589],False
17,[ 0.3        -0.03146626  0.         -1.        ],[-0.09885028  0.18736792],True,[0.02623942 0.17977589],False
18,[ 0.3        -0.03146626  0.         -1.        ],[-0.09500739  0.18692343],True,[0.02623942 0.17977589],False
19,[ 0.3        -0.03146626  0.         -1.        ],[-0.09116672  0.18647624],True,[0.02623942 0.17977589],False
20,[ 0.3        -0.03146626  0.         -1.        ],[-0.08732903  0.18602717],True,[0.02623942 0.17977589],False
21,[ 0.3        -0.03146626  0.         -1.        ],[-0.08349465  0.18557693],True,[0.02623942 0.17977589],False
22,[ 0.3        -0.03146626  0.         -1.        ],[-0.07966361  0.18512614],True,[0.02623942 0.17977589],False
23,[ 0.3        -0.03146626  0.         -1.        ],[-0.0758357   0.18467528],True,[0.02623942 0.17977589],True
24,[ 0.3        -0.03146626  0.         -1.        ],[-0.07201058  0.18422472],True,[0.02623942 0.17977589],True
25,[ 0.3        -0.03146626  0.         -1.        ],[-0.06818782  0.1837747 ],True,[0.02623942 0.17977589],True
26,[ 0.3        -0.03146626  0.         -1.        ],[-0.06436693  0.18332525],True,[0.02623942 0.17977589],True
27,[ 0.3        -0.03146626  0.         -1.        ],[-0.06054707  0.1828754 ],True,[0.02623942 0.17977589],True
28,[ 0.3        -0.03146626  0.         -1.        ],[-0.05672775  0.18242469],True,[0.02623942 0.17977589],True
29,[ 0.3        -0.03146626  0.         -1.        ],[-0.05290933  0.18197331],True,[0.02623942 0.17977589],True
30,[ 0.3        -0.03146626  0.         -1.        ],[-0.04909363  0.18152383],True,[0.02623942 0.17977589],True
31,[ 0.3        -0.03146626  0.         -1.        ],[-0.04528239  0.18107855],True,[0.02623942 0.17977589],True
32,[ 0.3        -0.03146626  0.         -1.        ],[-0.04147683  0.18063895],True,[0.02623942 0.17977589],True
33,[ 0.3        -0.03146626  0.         -1.        ],[-0.03767767  0.18020591],True,[0.02623942 0.17977589],True
34,[ 0.3        -0.03146626  0.         -1.        ],[-0.03388472  0.17977945],True,[0.02623942 0.17977589],True
35,[ 0.3        -0.03146626  0.         -1.        ],[-0.03009665  0.17935772],True,[0.02623942 0.17977589],True
36,[ 0.3        -0.03146626  0.         -1.        ],[-0.02631208  0.17893897],True,[0.02623942 0.17977589],True
37,[ 0.3        -0.03146626  0.         -1.        ],[-0.0225298   0.17852183],True,[0.02623942 0.17977589],True
38,[ 0.3        -0.03146626  0.         -1.        ],[-0.01874882  0.17810537],True,[0.02623942 0.17977589],True
39,[ 0.3        -0.03146626  0.         -1.        ],[-0.01496838  0.17768896],True,[0.02623942 0.17977589],True
40,[ 0.3        -0.03146626  0.         -1.        ],[-0.01118795  0.17727227],True,[0.02623942 0.17977589],True
41,[ 0.3        -0.03146626  0.         -1.        ],[-0.00740717  0.17685513],True,[0.02623942 0.17977589],True
42,[ 0.3        -0.03146626  0.         -1.        ],[-0.00362582  0.17643748],True,[0.02623942 0.17977589],True
43,[ 0.3        -0.03146626  0.         -1.        ],[1.56184530e-04 1.76019367e-01],True,[0.02623942 0.17977589],True
44,[ 0.3        -0.03146626  0.         -1.        ],[0.00393886 0.17560084],True,[0.02623942 0.17977589],True
45,[ 0.3        -0.03146626  0.         -1.        ],[0.00772216 0.17518197],True,[0.02623942 0.17977589],True
46,[ 0.3        -0.03146626  0.         -1.        ],[0.011506   0.17476282],True,[0.02623942 0.17977589],True
47,[ 0  0  0 -1],[0.01370194 0.17459571],True,[0.02623942 0.17977589],True
48,[ 0  0  0 -1],[0.01476489 0.17473332],True,[0.02623942 0.17977589],True
49,[ 0  0  0 -1],[0.01559319 0.17493821],True,[0.02623942 0.17977589],True
50,[ 0  0  0 -1],[0.01626394 0.17514102],True,[0.02623942 0.17977589],True
51,[ 0  0  0 -1],[0.01678569 0.17532399],True,[0.02623942 0.17977589],True
52,[ 0  0  0 -1],[0.01716662 0.17547985],True,[0.02623942 0.17977589],True
53,[ 0  0  0 -1],[0.01742016 0.17559534],True,[0.02623942 0.17977589],True
54,[ 0  0  0 -1],[0.01758956 0.1756805 ],True,[0.02623942 0.17977589],True
55,[ 0  0  0 -1],[0.01772247 0.17575006],True,[0.02623942 0.17977589],True
56,[ 0  0  0 -1],[0.017832   0.17580829],True,[0.02623942 0.17977589],True
57,[ 0  0  0 -1],[0.01791914 0.17585736],True,[0.02623942 0.17977589],True
58,[ 0  0  0 -1],[0.01799146 0.17590086],True,[0.02623942 0.17977589],True
59,[ 0  0  0 -1],[0.01805119 0.17594051],True,[0.02623942 0.17977589],True
60,[ 0  0  0 -1],[0.01809531 0.17597546],True,[0.02623942 0.17977589],True
61,[ 0  0  0 -1],[0.01812805 0.17600651],True,[0.02623942 0.17977589],True
62,[ 0  0  0 -1],[0.01815243 0.17603432],True,[0.02623942 0.17977589],True
63,[ 0  0  0 -1],[0.01817045 0.17605943],True,[0.02623942 0.17977589],True
64,[ 0  0  0 -1],[0.01818357 0.1760823 ],True,[0.02623942 0.17977589],True
65,[ 0  0  0 -1],[0.01819294 0.17610327],True,[0.02623942 0.17977589],True
66,[ 0  0  0 -1],[0.01819949 0.17612265],True,[0.02623942 0.17977589],True
67,[ 0  0  0 -1],[0.01820386 0.17614068],True,[0.02623942 0.17977589],True
68,[ 0  0  0 -1],[0.01820655 0.17615753],True,[0.02623942 0.17977589],True
69,[ 0  0  0 -1],[0.01820796 0.17617335],True,[0.02623942 0.17977589],True
70,[ 0  0  0 -1],[0.0182084  0.17618824],True,[0.02623942 0.17977589],True
71,[ 0  0  0 -1],[0.01820812 0.1762023 ],True,[0.02623942 0.17977589],True
72,[ 0  0  0 -1],[0.0182073  0.17621561],True,[0.02623942 0.17977589],True
73,[ 0  0  0 -1],[0.0182061  0.17622821],True,[0.02623942 0.17977589],True
74,[ 0  0  0 -1],[0.01820463 0.17624018],True,[0.02623942 0.17977589],True
75,[ 0  0  0 -1],[0.018203   0.17625156],True,[0.02623942 0.17977589],True
76,[ 0  0  0 -1],[0.01820146 0.17626245],True,[0.02623942 0.17977589],True
77,[ 0  0  0 -1],[0.01820009 0.17627287],True,[0.02623942 0.17977589],True
78,[ 0  0  0 -1],[0.01819888 0.17628285],True,[0.02623942 0.17977589],True
79,[ 0  0  0 -1],[0.01819781 0.17629239],True,[0.02623942 0.17977589],True
80,[ 0  0  0 -1],[0.01819688 0.17630153],True,[0.02623942 0.17977589],True
81,[ 0  0  0 -1],[0.01819608 0.17631027],True,[0.02623942 0.17977589],True
82,[ 0  0  0 -1],[0.01819539 0.17631864],True,[0.02623942 0.17977589],True
83,[ 0  0  0 -1],[0.01819482 0.17632666],True,[0.02623942 0.17977589],True
84,[ 0  0  0 -1],[0.01819435 0.17633434],True,[0.02623942 0.17977589],True
85,[ 0  0  0 -1],[0.01819398 0.17634169],True,[0.02623942 0.17977589],True
86,[ 0  0  0 -1],[0.01819371 0.17634871],True,[0.02623942 0.17977589],True
87,[ 0  0  0 -1],[0.01819354 0.17635537],True,[0.02623942 0.17977589],True
88,[ 0  0  0 -1],[0.01819346 0.17636173],True,[0.02623942 0.17977589],True
89,[ 0  0  0 -1],[0.01819345 0.1763678 ],True,[0.02623942 0.17977589],True
90,[ 0  0  0 -1],[0.01819351 0.17637362],True,[0.02623942 0.17977589],True
91,[ 0  0  0 -1],[0.01819363 0.17637919],True,[0.02623942 0.17977589],True
92,[ 0  0  0 -1],[0.01819381 0.17638453],True,[0.02623942 0.17977589],True
93,[ 0  0  0 -1],[0.01819404 0.17638968],True,[0.02623942 0.17977589],True
94,[ 0  0  0 -1],[0.01819431 0.17639462],True,[0.02623942 0.17977589],True
95,[ 0  0  0 -1],[0.01819462 0.17639939],True,[0.02623942 0.17977589],True
96,[ 0  0  0 -1],[0.01819498 0.17640399],True,[0.02623942 0.17977589],True
97,[ 0  0  0 -1],[0.01819536 0.17640843],True,[0.02623942 0.17977589],True
98,[ 0  0  0 -1],[0.01819578 0.17641271],True,[0.02623942 0.17977589],True
99,[ 0  0  0 -1],[0.01819623 0.17641686],True,[0.02623942 0.17977589],True
100,[ 0  0  0 -1],[0.0181967  0.17642088],True,[0.02623942 0.17977589],True
101,[ 0  0  0 -1],[0.01819719 0.17642477],True,[0.02623942 0.17977589],True
102,[ 0  0  0 -1],[0.0181977  0.17642855],True,[0.02623942 0.17977589],True
103,[ 0  0  0 -1],[0.01819824 0.17643222],True,[0.02623942 0.17977589],True
104,[ 0  0  0 -1],[0.01819878 0.17643578],True,[0.02623942 0.17977589],True
105,[ 0  0  0 -1],[0.01819934 0.17643925],True,[0.02623942 0.17977589],True
