step,action,eef_pos,good,target_pos,in_target
0,[ 0.10294724  0.3         0.         -1.        ],[-0.05586193 -0.25696327],True,[0.09318873 0.1799993 ],False
1,[ 0.10294724  0.3         0.         -1.        ],[-0.05479888 -0.25524979],True,[0.09318873 0.1799993 ],False
2,[ 0.10294724  0.3         0.         -1.        ],[-0.05360857 -0.2529255 ],True,[0.09318873 0.1799993 ],False
3,[ 0.10294724  0.3         0.         -1.        ],[-0.05232231 -0.25018274],True,[0.09318873 0.1799993 ],False
4,[ 0.10294724  0.3         0.         -1.        ],[-0.05097749 -0.24709392],True,[0.09318873 0.1799993 ],False
5,[ 0.10294724  0.3         0.         -1.        ],[-0.04958819 -0.24373672],True,[0.09318873 0.1799993 ],False
6,[ 0.10294724  0.3         0.         -1.        ],[-0.04817545 -0.24017252],True,[0.09318873 0.1799993 ],False
7,[ 0.10294724  0.3         0.         -1.        ],[-0.0467558  -0.23645604],True,[0.09318873 0.1799993 ],False
8,[ 0.10294724  0.3         0.         -1.        ],[-0.04534008 -0.23263378],True,[0.09318873 0.1799993 ],False
9,[ 0.10294724  0.3         0.         -1.        ],[-0.04393434 -0.22874304],True,[0.09318873 0.1799993 ],False
10,[ 0.10294724  0.3         0.         -1.        ],[-0.04254103 -0.22481227],True,[0.09318873 0.1799993 ],False
11,[ 0.10294724  0.3         0.         -1.        ],[-0.04116013 -0.22086203],True,[0.09318873 0.1799993 ],False
12,[ 0.10294724  0.3         0.         -1.        ],[-0.0397901 -0.2169063],True,[0.09318873 0.1799993 ],False
13,[ 0.10294724  0.3         0.         -1.        ],[-0.03842861 -0.21295386],True,[0.09318873 0.1799993 ],False
14,[ 0.10294724  0.3         0.         -1.        ],[-0.03707312 -0.20900962],True,[0.09318873 0.1799993 ],False
15,[ 0.10294724  0.3         0.         -1.        ],[-0.03572117 -0.20507566],True,[0.09318873 0.1799993 ],False
16,[ 0.10294724  0.3         0.         -1.        ],[-0.03437063 -0.20115224],True,[0.09318873 0.1799993 ],False
17,[ 0.10294724  0.3         0.         -1.        ],[-0.03301979 -0.19723851],True,[0.09318873 0.1799993 ],False
18,[ 0.10294724  0.3         0.         -1.        ],[-0.03166739 -0.19333299],True,[0.09318873 0.1799993 ],False
19,[ 0.10294724  0.3         0.         -1.        ],[-0.03031257 -0.18943404],True,[0.09318873 0.1799993 ],False
20,[ 0.10294724  0.3         0.         -1.        ],[-0.02895483 -0.18554001],True,[0.09318873 0.1799993 ],False
21,[ 0.10294724  0.3         0.         -1.        ],[-0.02759397 -0.18164945],True,[0.09318873 0.1799993 ],False
22,[ 0.10294724  0.3         0.         -1.        ],[-0.02622998 -0.17776112],True,[0.09318873 0.1799993 ],False
23,[ 0.10294724  0.3         0.         -1.        ],[-0.02486302 -0.17387407],True,[0.09318873 0.1799993 ],False
24,[ 0.10294724  0.3         0.         -1.        ],[-0.02349333 -0.16998756],True,[0.09318873 0.1799993 ],False
25,[ 0.10294724  0.3         0.         -1.        ],[-0.02212118 -0.16610109],True,[0.09318873 0.1799993 ],False
26,[ 0.10294724  0.3         0.         -1.        ],[-0.02074687 -0.16221429],True,[0.09318873 0.1799993 ],False
27,[ 0.10294724  0.3         0.         -1.        ],[-0.0193799  -0.15832427],True,[0.09318873 0.1799993 ],False
28,[ 0.10294724  0.3         0.         -1.        ],[-0.01803949 -0.15442505],True,[0.09318873 0.1799993 ],False
29,[ 0.10294724  0.3         0.         -1.        ],[-0.01671788 -0.15051833],True,[0.09318873 0.1799993 ],False
30,[ 0.10294724  0.3         0.         -1.        ],[-0.01540936 -0.14660616],True,[0.09318873 0.1799993 ],False
31,[ 0.10294724  0.3         0.         -1.        ],[-0.01411184 -0.1426899 ],True,[0.09318873 0.1799993 ],False
32,[ 0.10294724  0.3         0.         -1.        ],[-0.01282362 -0.13877068],True,[0.09318873 0.1799993 ],False
33,[ 0.10294724  0.3         0.         -1.        ],[-0.01154526 -0.13484831],True,[0.09318873 0.1799993 ],False
34,[ 0.10294724  0.3         0.         -1.        ],[-0.01027726 -0.13092374],True,[0.09318873 0.1799993 ],False
35,[ 0.10294724  0.3         0.         -1.        ],[-0.00901658 -0.12699741],True,[0.09318873 0.1799993 ],False
36,[ 0.10294724  0.3         0.         -1.        ],[-0.00776082 -0.12306974],True,[0.09318873 0.1799993 ],False
37,[ 0.10294724  0.3         0.         -1.        ],[-0.00650758 -0.11914155],True,[0.09318873 0.1799993 ],False
38,[ 0.10294724  0.3         0.         -1.        ],[-0.00525622 -0.11521319],True,[0.09318873 0.1799993 ],False
39,[ 0.10294724  0.3         0.         -1.        ],[-0.0040115  -0.11128323],True,[0.09318873 0.1799993 ],False
40,[ 0.10294724  0.3         0.         -1.        ],[-0.00277538 -0.10735152],True,[0.09318873 0.1799993 ],False
41,[ 0.10294724  0.3         0.         -1.        ],[-0.00154883 -0.10341824],True,[0.09318873 0.1799993 ],False
42,[ 0.10294724  0.3         0.         -1.        ],[-0.00033255 -0.09948361],True,[0.09318873 0.1799993 ],False
43,[ 0.10294724  0.3         0.         -1.        ],[ 0.00087287 -0.0955478 ],True,[0.09318873 0.1799993 ],False
44,[ 0.10050826  0.3         0.         -1.        ],[ 0.00205412 -0.09161153],True,[0.09318873 0.1799993 ],False
45,[ 0.10050826  0.3         0.         -1.        ],[ 0.00321274 -0.0876749 ],True,[0.09318873 0.1799993 ],False
46,[ 0.10050826  0.3         0.         -1.        ],[ 0.00435853 -0.08373804],True,[0.09318873 0.1799993 ],False
47,[ 0.10050826  0.3         0.         -1.        ],[ 0.00549522 -0.07980148],True,[0.09318873 0.1799993 ],False
48,[ 0.10050826  0.3         0.         -1.        ],[ 0.00662563 -0.07586579],True,[0.09318873 0.1799993 ],False
49,[ 0.10050826  0.3         0.         -1.        ],[ 0.00775208 -0.07193133],True,[0.09318873 0.1799993 ],False
50,[ 0.10050826  0.3         0.         -1.        ],[ 0.00887646 -0.06799838],True,[0.09318873 0.1799993 ],False
51,[ 0.10050826  0.3         0.         -1.        ],[ 0.01000024 -0.06406708],True,[0.09318873 0.1799993 ],False
52,[ 0.10050826  0.3         0.         -1.        ],[ 0.01112451 -0.0601375 ],True,[0.09318873 0.1799993 ],False
53,[ 0.10050826  0.3         0.         -1.        ],[ 0.01225003 -0.05620967],True,[0.09318873 0.1799993 ],False
54,[ 0.10050826  0.3         0.         -1.        ],[ 0.0133773  -0.05228358],True,[0.09318873 0.1799993 ],False
55,[ 0.10050826  0.3         0.         -1.        ],[ 0.01450659 -0.04835922],True,[0.09318873 0.1799993 ],False
56,[ 0.10050826  0.3         0.         -1.        ],[ 0.01563802 -0.04443655],True,[0.09318873 0.1799993 ],False
57,[ 0.10050826  0.3         0.         -1.        ],[ 0.01677157 -0.04051555],True,[0.09318873 0.1799993 ],False
58,[ 0.10050826  0.3         0.         -1.        ],[ 0.01790718 -0.03659618],True,[0.09318873 0.1799993 ],False
59,[ 0.10050826  0.3         0.         -1.        ],[ 0.0190447  -0.03267843],True,[0.09318873 0.1799993 ],False
