step,action,eef_pos,good,target_pos,in_target
0,[-0.3        -0.15728627  0.         -1.        ],[ 0.12061218 -0.03269929],True,[-0.03238024 -0.10806624],False
1,[-0.3        -0.15728627  0.         -1.        ],[ 0.12280241 -0.03429667],True,[-0.03238024 -0.10806624],False
2,[-0.3        -0.15728627  0.         -1.        ],[ 0.12406509 -0.03610536],True,[-0.03238024 -0.10806624],False
3,[-0.3        -0.15728627  0.         -1.        ],[ 0.12459811 -0.0380527 ],True,[-0.03238024 -0.10806624],False
4,[-0.3        -0.15728627  0.         -1.        ],[ 0.12443445 -0.04009161],True,[-0.03238024 -0.10806624],False
5,[-0.3        -0.15728627  0.         -1.        ],[ 0.1236091 -0.042184 ],True,[-0.03238024 -0.10806624],False
6,[-0.3        -0.15728627  0.         -1.        ],[ 0.12214346 -0.04429839],True,[-0.03238024 -0.10806624],False
7,[-0.3        -0.15728627  0.         -1.        ],[ 0.12010293 -0.04641337],True,[-0.03238024 -0.10806624],False
8,[-0.3        -0.15728627  0.         -1.        ],[ 0.11755279 -0.04851374],True,[-0.03238024 -0.10806624],False
9,[-0.3        -0.15728627  0.         -1.        ],[ 0.11456632 -0.05059078],True,[-0.03238024 -0.10806624],False
10,[-0.3        -0.15728627  0.         -1.        ],[ 0.11121949 -0.05264095],True,[-0.03238024 -0.10806624],False
11,[-0.3        -0.15728627  0.         -1.        ],[ 0.1075861 -0.0546644],True,[-0.03238024 -0.10806624],False
12,[-0.3        -0.15728627  0.         -1.        ],[ 0.10373448 -0.05666374],True,[-0.03238024 -0.10806624],False
13,[-0.3        -0.15728627  0.         -1.        ],[ 0.0997254  -0.05864295],True,[-0.03238024 -0.10806624],False
14,[-0.3        -0.15728627  0.         -1.        ],[ 0.09561093 -0.06060665],True,[-0.03238024 -0.10806624],False
15,[-0.3        -0.15728627  0.         -1.        ],[ 0.09143407 -0.06255947],True,[-0.03238024 -0.10806624],False
16,[-0.3        -0.15728627  0.         -1.        ],[ 0.08722894 -0.0645057 ],True,[-0.03238024 -0.10806624],False
17,[-0.3        -0.15728627  0.         -1.        ],[ 0.08302143 -0.06644902],True,[-0.03238024 -0.10806624],False
18,[-0.3        -0.15728627  0.         -1.        ],[ 0.07883005 -0.0683924 ],True,[-0.03238024 -0.10806624],True
19,[-0.3        -0.15728627  0.         -1.        ],[ 0.07466704 -0.07033808],True,[-0.03238024 -0.10806624],True
20,[-0.3        -0.15728627  0.         -1.        ],[ 0.07053942 -0.0722876 ],True,[-0.03238024 -0.10806624],True
