step,action,eef_pos,good,target_pos,in_target
0,[ 0.3        -0.09882991  0.         -1.        ],[-0.15633576  0.12480213],True,[-0.00470353  0.07502679],False
1,[ 0.3        -0.09882991  0.         -1.        ],[-0.15426677  0.12341166],True,[-0.00470353  0.07502679],False
2,[ 0.3        -0.09882991  0.         -1.        ],[-0.1516127   0.12172916],True,[-0.00470353  0.07502679],False
3,[ 0.3        -0.09882991  0.         -1.        ],[-0.14866058  0.12004693],True,[-0.00470353  0.07502679],False
4,[ 0.3        -0.09882991  0.         -1.        ],[-0.14549181  0.11843501],True,[-0.00470353  0.07502679],False
5,[ 0.3        -0.09882991  0.         -1.        ],[-0.14217104  0.11689598],True,[-0.00470353  0.07502679],False
6,[ 0.3        -0.09882991  0.         -1.        ],[-0.13872876  0.11542287],True,[-0.00470353  0.07502679],False
7,[ 0.3        -0.09882991  0.         -1.        ],[-0.13518698  0.11400301],True,[-0.00470353  0.07502679],False
8,[ 0.3        -0.09882991  0.         -1.        ],[-0.13156433  0.11262245],True,[-0.00470353  0.07502679],False
9,[ 0.3        -0.09882991  0.         -1.        ],[-0.12787695  0.1112687 ],True,[-0.00470353  0.07502679],False
10,[ 0.3        -0.09882991  0.         -1.        ],[-0.12413887  0.10993182],True,[-0.00470353  0.07502679],False
11,[ 0.3        -0.09882991  0.         -1.        ],[-0.12036223  0.10860457],True,[-0.00470353  0.07502679],False
12,[ 0.3        -0.09882991  0.         -1.        ],[-0.11655741  0.1072821 ],True,[-0.00470353  0.07502679],False
13,[ 0.3        -0.09882991  0.         -1.        ],[-0.11273314  0.10596142],True,[-0.00470353  0.07502679],False
14,[ 0.3        -0.09882991  0.         -1.        ],[-0.10889653  0.10464091],True,[-0.00470353  0.07502679],False
15,[ 0.3        -0.09882991  0.         -1.        ],[-0.10505318  0.10331982],True,[-0.00470353  0.07502679],False
16,[ 0.3        -0.09882991  0.         -1.        ],[-0.10120735  0.10199799],True,[-0.00470353  0.07502679],False
17,[ 0.3        -0.09882991  0.         -1.        ],[-0.09736205  0.10067554],True,[-0.00470353  0.07502679],False
18,[ 0.3        -0.09882991  0.         -1.        ],[-0.09351932  0.09935273],True,[-0.00470353  0.07502679],False
19,[ 0.3        -0.09882991  0.         -1.        ],[-0.08968031  0.09802986],True,[-0.00470353  0.07502679],False
20,[ 0.3        -0.09882991  0.         -1.        ],[-0.08584555  0.09670723],True,[-0.00470353  0.07502679],False
21,[ 0.3        -0.09882991  0.         -1.        ],[-0.08201512  0.09538506],True,[-0.00470353  0.07502679],False
22,[ 0.3        -0.09882991  0.         -1.        ],[-0.07818867  0.09406328],True,[-0.00470353  0.07502679],False
23,[ 0.3        -0.09882991  0.         -1.        ],[-0.07436613  0.09274161],True,[-0.00470353  0.07502679],False
24,[ 0.3        -0.09882991  0.         -1.        ],[-0.07054885  0.09142401],True,[-0.00470353  0.07502679],False
25,[ 0.3        -0.09882991  0.         -1.        ],[-0.06673797  0.09011418],True,[-0.00470353  0.07502679],False
26,[ 0.3        -0.09882991  0.         -1.        ],[-0.06293351  0.08881305],True,[-0.00470353  0.07502679],False
27,[ 0.3        -0.09882991  0.         -1.        ],[-0.05913432  0.08751844],True,[-0.00470353  0.07502679],False
28,[ 0.3        -0.09882991  0.         -1.        ],[-0.05533909  0.08622823],True,[-0.00470353  0.07502679],False
29,[ 0.3        -0.09882991  0.         -1.        ],[-0.05154653  0.08494088],True,[-0.00470353  0.07502679],True
30,[ 0.3        -0.09882991  0.         -1.        ],[-0.04775557  0.08365537],True,[-0.00470353  0.07502679],True
31,[ 0.3        -0.09882991  0.         -1.        ],[-0.04396534  0.08237111],True,[-0.00470353  0.07502679],True
32,[ 0.3        -0.09882991  0.         -1.        ],[-0.04017518  0.08108783],True,[-0.00470353  0.07502679],True
33,[ 0.3        -0.09882991  0.         -1.        ],[-0.03638462  0.07980544],True,[-0.00470353  0.07502679],True
34,[ 0.3        -0.09882991  0.         -1.        ],[-0.03259339  0.07852397],True,[-0.00470353  0.07502679],True
35,[ 0.3        -0.09882991  0.         -1.        ],[-0.0288013  0.0772435],True,[-0.00470353  0.07502679],True
36,[ 0.  0.  0. -1.],[-0.02660515  0.07656305],True,[-0.00470353  0.07502679],True
37,[ 0.  0.  0. -1.],[-0.0255611   0.07641828],True,[-0.00470353  0.07502679],True
38,[ 0.  0.  0. -1.],[-0.02476097  0.07639527],True,[-0.00470353  0.07502679],True
39,[ 0.  0.  0. -1.],[-0.02412214  0.07641976],True,[-0.00470353  0.07502679],True
40,[ 0.  0.  0. -1.],[-0.02363237  0.07646776],True,[-0.00470353  0.07502679],True
41,[ 0.  0.  0. -1.],[-0.0232778   0.07651249],True,[-0.00470353  0.07502679],True
42,[ 0.  0.  0. -1.],[-0.02304392  0.07654178],True,[-0.00470353  0.07502679],True
43,[ 0.  0.  0. -1.],[-0.02288565  0.07655869],True,[-0.00470353  0.07502679],True
44,[ 0.  0.  0. -1.],[-0.02275439  0.07657002],True,[-0.00470353  0.07502679],True
45,[ 0.  0.  0. -1.],[-0.02264212  0.07657813],True,[-0.00470353  0.07502679],True
46,[ 0.  0.  0. -1.],[-0.02254825  0.07658414],True,[-0.00470353  0.07502679],True
47,[ 0.  0.  0. -1.],[-0.0224735   0.07658841],True,[-0.00470353  0.07502679],True
48,[ 0.  0.  0. -1.],[-0.02241512  0.07659139],True,[-0.00470353  0.07502679],True
49,[ 0.  0.  0. -1.],[-0.02236948  0.07659348],True,[-0.00470353  0.07502679],True
50,[ 0.  0.  0. -1.],[-0.02233377  0.07659497],True,[-0.00470353  0.07502679],True
51,[ 0.  0.  0. -1.],[-0.02230579  0.07659603],True,[-0.00470353  0.07502679],True
52,[ 0.  0.  0. -1.],[-0.02228382  0.07659681],True,[-0.00470353  0.07502679],True
53,[ 0.  0.  0. -1.],[-0.02226653  0.07659741],True,[-0.00470353  0.07502679],True
54,[ 0.  0.  0. -1.],[-0.02225287  0.07659788],True,[-0.00470353  0.07502679],True
55,[ 0.  0.  0. -1.],[-0.02224204  0.07659829],True,[-0.00470353  0.07502679],True
56,[ 0.  0.  0. -1.],[-0.0222334   0.07659866],True,[-0.00470353  0.07502679],True
57,[ 0.  0.  0. -1.],[-0.02222648  0.07659902],True,[-0.00470353  0.07502679],True
58,[ 0.  0.  0. -1.],[-0.02222088  0.07659939],True,[-0.00470353  0.07502679],True
59,[ 0.  0.  0. -1.],[-0.02221632  0.07659978],True,[-0.00470353  0.07502679],True
60,[ 0.  0.  0. -1.],[-0.02221256  0.07660018],True,[-0.00470353  0.07502679],True
61,[ 0.  0.  0. -1.],[-0.02220935  0.07660064],True,[-0.00470353  0.07502679],True
62,[ 0.  0.  0. -1.],[-0.02220632  0.07660118],True,[-0.00470353  0.07502679],True
63,[ 0.  0.  0. -1.],[-0.02220343  0.07660173],True,[-0.00470353  0.07502679],True
64,[ 0.  0.  0. -1.],[-0.02220065  0.07660213],True,[-0.00470353  0.07502679],True
65,[ 0.  0.  0. -1.],[-0.02219798  0.07660247],True,[-0.00470353  0.07502679],True
66,[ 0.  0.  0. -1.],[-0.02219543  0.07660279],True,[-0.00470353  0.07502679],True
67,[ 0.  0.  0. -1.],[-0.022193    0.07660313],True,[-0.00470353  0.07502679],True
68,[ 0.  0.  0. -1.],[-0.02219064  0.0766035 ],True,[-0.00470353  0.07502679],True
69,[ 0.  0.  0. -1.],[-0.02218832  0.0766039 ],True,[-0.00470353  0.07502679],True
70,[ 0.  0.  0. -1.],[-0.02218603  0.07660435],True,[-0.00470353  0.07502679],True
71,[ 0.  0.  0. -1.],[-0.02218377  0.07660484],True,[-0.00470353  0.07502679],True
72,[ 0.  0.  0. -1.],[-0.02218155  0.07660537],True,[-0.00470353  0.07502679],True
73,[ 0.  0.  0. -1.],[-0.02217936  0.07660593],True,[-0.00470353  0.07502679],True
74,[ 0.  0.  0. -1.],[-0.0221772   0.07660652],True,[-0.00470353  0.07502679],True
75,[ 0.  0.  0. -1.],[-0.02217508  0.07660714],True,[-0.00470353  0.07502679],True
76,[ 0.  0.  0. -1.],[-0.02217298  0.07660779],True,[-0.00470353  0.07502679],True
77,[ 0.  0.  0. -1.],[-0.02217092  0.07660846],True,[-0.00470353  0.07502679],True
78,[ 0.  0.  0. -1.],[-0.02216888  0.07660916],True,[-0.00470353  0.07502679],True
79,[ 0.  0.  0. -1.],[-0.02216687  0.07660988],True,[-0.00470353  0.07502679],True
80,[ 0.  0.  0. -1.],[-0.02216489  0.07661061],True,[-0.00470353  0.07502679],True
81,[ 0.  0.  0. -1.],[-0.02216294  0.07661136],True,[-0.00470353  0.07502679],True
82,[ 0.  0.  0. -1.],[-0.02216101  0.07661213],True,[-0.00470353  0.07502679],True
83,[ 0.  0.  0. -1.],[-0.02215911  0.0766129 ],True,[-0.00470353  0.07502679],True
84,[ 0.  0.  0. -1.],[-0.02215724  0.07661369],True,[-0.00470353  0.07502679],True
85,[ 0.  0.  0. -1.],[-0.02215539  0.0766145 ],True,[-0.00470353  0.07502679],True
86,[ 0.  0.  0. -1.],[-0.02215356  0.07661531],True,[-0.00470353  0.07502679],True
87,[ 0.  0.  0. -1.],[-0.02215176  0.07661612],True,[-0.00470353  0.07502679],True
88,[ 0.  0.  0. -1.],[-0.02214998  0.07661695],True,[-0.00470353  0.07502679],True
89,[ 0.  0.  0. -1.],[-0.02214823  0.07661778],True,[-0.00470353  0.07502679],True
90,[ 0.  0.  0. -1.],[-0.0221465   0.07661862],True,[-0.00470353  0.07502679],True
91,[ 0.  0.  0. -1.],[-0.02214479  0.07661946],True,[-0.00470353  0.07502679],True
92,[ 0.  0.  0. -1.],[-0.0221431  0.0766203],True,[-0.00470353  0.07502679],True
93,[ 0.  0.  0. -1.],[-0.02214144  0.07662115],True,[-0.00470353  0.07502679],True
94,[ 0.  0.  0. -1.],[-0.0221398  0.076622 ],True,[-0.00470353  0.07502679],True
95,[ 0.  0.  0. -1.],[-0.02213817  0.07662286],True,[-0.00470353  0.07502679],True
96,[ 0.  0.  0. -1.],[-0.02213657  0.07662371],True,[-0.00470353  0.07502679],True
97,[ 0.  0.  0. -1.],[-0.02213499  0.07662456],True,[-0.00470353  0.07502679],True
98,[ 0.  0.  0. -1.],[-0.02213343  0.07662542],True,[-0.00470353  0.07502679],True
99,[ 0.  0.  0. -1.],[-0.02213189  0.07662627],True,[-0.00470353  0.07502679],True
100,[ 0.  0.  0. -1.],[-0.02213036  0.07662712],True,[-0.00470353  0.07502679],True
101,[ 0.  0.  0. -1.],[-0.02212886  0.07662798],True,[-0.00470353  0.07502679],True
102,[ 0.  0.  0. -1.],[-0.02212738  0.07662883],True,[-0.00470353  0.07502679],True
103,[ 0.  0.  0. -1.],[-0.02212591  0.07662968],True,[-0.00470353  0.07502679],True
104,[ 0.  0.  0. -1.],[-0.02212446  0.07663052],True,[-0.00470353  0.07502679],True
105,[ 0.  0.  0. -1.],[-0.02212304  0.07663137],True,[-0.00470353  0.07502679],True
106,[ 0.  0.  0. -1.],[-0.02212162  0.07663221],True,[-0.00470353  0.07502679],True
107,[ 0.  0.  0. -1.],[-0.02212023  0.07663305],True,[-0.00470353  0.07502679],True
108,[ 0.  0.  0. -1.],[-0.02211885  0.07663389],True,[-0.00470353  0.07502679],True
109,[ 0.  0.  0. -1.],[-0.02211749  0.07663472],True,[-0.00470353  0.07502679],True
110,[ 0.  0.  0. -1.],[-0.02211615  0.07663555],True,[-0.00470353  0.07502679],True
111,[ 0.  0.  0. -1.],[-0.02211483  0.07663638],True,[-0.00470353  0.07502679],True
112,[ 0.  0.  0. -1.],[-0.02211352  0.07663721],True,[-0.00470353  0.07502679],True
113,[ 0.  0.  0. -1.],[-0.02211222  0.07663803],True,[-0.00470353  0.07502679],True
114,[ 0.  0.  0. -1.],[-0.02211095  0.07663884],True,[-0.00470353  0.07502679],True
115,[ 0.  0.  0. -1.],[-0.02210968  0.07663965],True,[-0.00470353  0.07502679],True
116,[ 0.  0.  0. -1.],[-0.02210844  0.07664046],True,[-0.00470353  0.07502679],True
117,[ 0.  0.  0. -1.],[-0.02210721  0.07664127],True,[-0.00470353  0.07502679],True
118,[ 0.  0.  0. -1.],[-0.02210599  0.07664207],True,[-0.00470353  0.07502679],True
119,[ 0.  0.  0. -1.],[-0.02210479  0.07664286],True,[-0.00470353  0.07502679],True
120,[ 0.  0.  0. -1.],[-0.0221036   0.07664365],True,[-0.00470353  0.07502679],True
121,[ 0.  0.  0. -1.],[-0.02210243  0.07664444],True,[-0.00470353  0.07502679],True
122,[ 0.  0.  0. -1.],[-0.02210128  0.07664523],True,[-0.00470353  0.07502679],True
123,[ 0.  0.  0. -1.],[-0.02210013  0.076646  ],True,[-0.00470353  0.07502679],True
124,[ 0.  0.  0. -1.],[-0.022099    0.07664678],True,[-0.00470353  0.07502679],True
125,[ 0.  0.  0. -1.],[-0.02209789  0.07664755],True,[-0.00470353  0.07502679],True
126,[ 0.  0.  0. -1.],[-0.02209679  0.07664831],True,[-0.00470353  0.07502679],True
127,[ 0.  0.  0. -1.],[-0.0220957   0.07664907],True,[-0.00470353  0.07502679],True
128,[ 0.  0.  0. -1.],[-0.02209462  0.07664983],True,[-0.00470353  0.07502679],True
129,[ 0.  0.  0. -1.],[-0.02209356  0.07665058],True,[-0.00470353  0.07502679],True
130,[ 0.  0.  0. -1.],[-0.02209251  0.07665133],True,[-0.00470353  0.07502679],True
131,[ 0.  0.  0. -1.],[-0.02209148  0.07665207],True,[-0.00470353  0.07502679],True
132,[ 0.  0.  0. -1.],[-0.02209046  0.07665281],True,[-0.00470353  0.07502679],True
133,[ 0.  0.  0. -1.],[-0.02208945  0.07665354],True,[-0.00470353  0.07502679],True
134,[ 0.  0.  0. -1.],[-0.02208845  0.07665427],True,[-0.00470353  0.07502679],True
135,[ 0.  0.  0. -1.],[-0.02208746  0.07665499],True,[-0.00470353  0.07502679],True
136,[ 0.  0.  0. -1.],[-0.02208649  0.07665571],True,[-0.00470353  0.07502679],True
137,[ 0.  0.  0. -1.],[-0.02208552  0.07665642],True,[-0.00470353  0.07502679],True
138,[ 0.  0.  0. -1.],[-0.02208457  0.07665713],True,[-0.00470353  0.07502679],True
139,[ 0.  0.  0. -1.],[-0.02208364  0.07665784],True,[-0.00470353  0.07502679],True
140,[ 0.  0.  0. -1.],[-0.02208271  0.07665854],True,[-0.00470353  0.07502679],True
141,[ 0.  0.  0. -1.],[-0.02208179  0.07665923],True,[-0.00470353  0.07502679],True
142,[ 0.  0.  0. -1.],[-0.02208089  0.07665993],True,[-0.00470353  0.07502679],True
143,[ 0.  0.  0. -1.],[-0.02207999  0.07666061],True,[-0.00470353  0.07502679],True
144,[ 0.  0.  0. -1.],[-0.02207911  0.07666129],True,[-0.00470353  0.07502679],True
145,[ 0.  0.  0. -1.],[-0.02207824  0.07666197],True,[-0.00470353  0.07502679],True
146,[ 0.  0.  0. -1.],[-0.02207738  0.07666265],True,[-0.00470353  0.07502679],True
147,[ 0.  0.  0. -1.],[-0.02207653  0.07666331],True,[-0.00470353  0.07502679],True
148,[ 0.  0.  0. -1.],[-0.02207569  0.07666398],True,[-0.00470353  0.07502679],True
149,[ 0.  0.  0. -1.],[-0.02207486  0.07666464],True,[-0.00470353  0.07502679],True
150,[ 0.  0.  0. -1.],[-0.02207403  0.07666529],True,[-0.00470353  0.07502679],True
151,[ 0.  0.  0. -1.],[-0.02207322  0.07666594],True,[-0.00470353  0.07502679],True
